Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	18	1.0	0.01	0.5964334143183952	18	9.375e-05
(0.08, 0.16)	0.08	0.16	62	1.0	0.03	0.6847939201433427	80	0.0004166666666666667
(0.16, 0.24)	0.16	0.24	130	1.0	0.05	0.8615149317932376	210	0.00109375
(0.24, 0.32)	0.24	0.32	189	1.0	0.07	0.8946501214775927	399	0.002078125
(0.32, 0.4)	0.32	0.4	264	1.0	0.09	0.9719655640744215	663	0.003453125
(0.4, 0.48)	0.4	0.48	303	1.0	0.11	0.9127238613054235	966	0.00503125
(0.48, 0.56)	0.48	0.56	388	1.0	0.13	0.9889579690407572	1354	0.007052083333333333
(0.56, 0.64)	0.56	0.64	422	1.0	0.15000000000000002	0.9322033364531959	1776	0.00925
(0.64, 0.72)	0.64	0.72	493	1.0	0.16999999999999998	0.960920500846304	2269	0.011817708333333333
(0.72, 0.8)	0.72	0.8	533	1.0	0.19	0.9295292685137552	2802	0.01459375
(0.8, 0.88)	0.8	0.88	600	1.0	0.21000000000000002	0.9467197052672951	3402	0.01771875
(0.88, 0.96)	0.88	0.96	643	1.0	0.22999999999999998	0.9263446507408892	4045	0.021067708333333334
(0.96, 1.04)	0.96	1.04	745	1.0	0.25	0.9874286525937869	4790	0.024947916666666667
(1.04, 1.12)	1.04	1.12	786	1.0	0.27	0.9646021885890091	5576	0.029041666666666667
(1.12, 1.2)	1.12	1.2	869	1.0	0.29000000000000004	0.9929130977829237	6445	0.033567708333333335
(1.2, 1.28)	1.2	1.28	884	1.0	0.31	0.9448873445474213	7329	0.038171875
(1.28, 1.36)	1.28	1.36	945	1.0	0.33	0.948871340961082	8274	0.04309375
(1.36, 1.44)	1.36	1.44	1041	1.0	0.35	0.9855352131832551	9315	0.048515625
(1.44, 1.52)	1.44	1.52	1122	1.0	0.37	1.004802238536395	10437	0.054359375
(1.52, 1.6)	1.52	1.6	1239	1.0	0.39	1.0526794876645162	11676	0.0608125
(1.6, 1.68)	1.6	1.68	1285	1.0	0.41000000000000003	1.0385053352291878	12961	0.06750520833333333
(1.68, 1.76)	1.68	1.76	1319	1.0	0.43	1.016402678922432	14280	0.074375
(1.76, 1.84)	1.76	1.84	1414	1.0	0.45	1.0411812936372964	15694	0.08173958333333334
(1.84, 1.92)	1.84	1.92	1575	1.0	0.47	1.1103813564438219	17269	0.08994270833333333
(1.92, 2.0)	1.92	2.0	1647	1.0	0.49	1.1137481104108806	18916	0.09852083333333334
(2.0, 2.08)	2.0	2.08	1651	1.0	0.51	1.0726705523307944	20567	0.10711979166666667
(2.08, 2.16)	2.08	2.16	1839	1.0	0.53	1.1497285628213092	22406	0.11669791666666667
(2.16, 2.24)	2.16	2.24	1908	1.0	0.55	1.1494898530499973	24314	0.12663541666666667
(2.24, 2.32)	2.24	2.32	2029	1.0	0.5700000000000001	1.179496488939598	26343	0.137203125
(2.32, 2.4)	2.32	2.4	2211	1.0	0.59	1.241727193086602	28554	0.14871875
(2.4, 2.48)	2.4	2.48	2352	1.0	0.61	1.2776060022557958	30906	0.16096875
(2.48, 2.56)	2.48	2.56	2395	1.0	0.63	1.2596631633973163	33301	0.17344270833333333
(2.56, 2.64)	2.56	2.64	2551	1.0	0.65	1.3004287520736966	35852	0.18672916666666667
(2.64, 2.72)	2.64	2.72	2794	1.0	0.67	1.3817868653446048	38646	0.20128125
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	2819	1.0	0.6900000000000001	1.3537405756550367	41465	0.21596354166666668
