Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	0	1.0	0.01	0.0	0	0.0
(0.08, 0.16)	0.08	0.16	0	1.0	0.03	0.0	0	0.0
(0.16, 0.24)	0.16	0.24	0	1.0	0.05	0.0	0	0.0
(0.24, 0.32)	0.24	0.32	0	1.0	0.07	0.0	0	0.0
(0.32, 0.4)	0.32	0.4	0	1.0	0.09	0.0	0	0.0
(0.4, 0.48)	0.4	0.48	0	1.0	0.11	0.0	0	0.0
(0.48, 0.56)	0.48	0.56	0	1.0	0.13	0.0	0	0.0
(0.56, 0.64)	0.56	0.64	0	1.0	0.15000000000000002	0.0	0	0.0
(0.64, 0.72)	0.64	0.72	0	1.0	0.16999999999999998	0.0	0	0.0
(0.72, 0.8)	0.72	0.8	0	1.0	0.19	0.0	0	0.0
(0.8, 0.88)	0.8	0.88	0	1.0	0.21000000000000002	0.0	0	0.0
(0.88, 0.96)	0.88	0.96	0	1.0	0.22999999999999998	0.0	0	0.0
(0.96, 1.04)	0.96	1.04	0	1.0	0.25	0.0	0	0.0
(1.04, 1.12)	1.04	1.12	0	1.0	0.27	0.0	0	0.0
(1.12, 1.2)	1.12	1.2	1	1.0	0.29000000000000004	0.001142592747736391	1	0.0003333333333333333
(1.2, 1.28)	1.2	1.28	0	1.0	0.31	0.0	1	0.0003333333333333333
(1.28, 1.36)	1.28	1.36	0	1.0	0.33	0.0	1	0.0003333333333333333
(1.36, 1.44)	1.36	1.44	0	1.0	0.35	0.0	1	0.0003333333333333333
(1.44, 1.52)	1.44	1.52	1	1.0	0.37	0.0008955456671447371	2	0.0006666666666666666
(1.52, 1.6)	1.52	1.6	0	1.0	0.39	0.0	2	0.0006666666666666666
(1.6, 1.68)	1.6	1.68	1	1.0	0.41000000000000003	0.0008081753581550099	3	0.001
(1.68, 1.76)	1.68	1.76	0	1.0	0.43	0.0	3	0.001
(1.76, 1.84)	1.76	1.84	1	1.0	0.45	0.0007363375485412281	4	0.0013333333333333333
(1.84, 1.92)	1.84	1.92	1	1.0	0.47	0.0007050040358373474	5	0.0016666666666666668
(1.92, 2.0)	1.92	2.0	0	1.0	0.49	0.0	5	0.0016666666666666668
(2.0, 2.08)	2.0	2.08	1	1.0	0.51	0.0006497096016540245	6	0.002
(2.08, 2.16)	2.08	2.16	1	1.0	0.53	0.0006251922581953829	7	0.0023333333333333335
(2.16, 2.24)	2.16	2.24	0	1.0	0.55	0.0	7	0.0023333333333333335
(2.24, 2.32)	2.24	2.32	1	1.0	0.5700000000000001	0.0005813191172693929	8	0.0026666666666666666
(2.32, 2.4)	2.32	2.4	2	1.0	0.59	0.0011232267689611959	10	0.0033333333333333335
(2.4, 2.48)	2.4	2.48	0	1.0	0.61	0.0	10	0.0033333333333333335
(2.48, 2.56)	2.48	2.56	3	1.0	0.63	0.0015778661754454902	13	0.004333333333333333
(2.56, 2.64)	2.56	2.64	9	1.0	0.65	0.004587949340910729	22	0.007333333333333333
(2.64, 2.72)	2.64	2.72	11	1.0	0.67	0.0054401057690732476	33	0.011
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	2	1.0	0.6900000000000001	0.00096044028070595	35	0.011666666666666667
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	2	1.0	0.71	0.0009333856249114209	37	0.012333333333333333
(2.88, 2.96)	2.88	2.96	1	1.0	0.73	0.000453906708004867	38	0.012666666666666666
(2.96, 3.04)	2.96	3.04	0	1.0	0.75	0.0	38	0.012666666666666666
(3.04, 3.12)	3.04	3.12	4	1.0	0.77	0.001721308555031441	42	0.014
(3.12, 3.2)	3.12	3.2	2	1.0	0.79	0.0008388655616292461	44	0.014666666666666666
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	7	1.0	0.81	0.0028635349109936686	51	0.017
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	2	1.0	0.8300000000000001	0.0007984383056471206	53	0.017666666666666667
(3.36, 3.44)	3.36	3.44	6	1.0	0.85	0.002338954565954489	59	0.019666666666666666
(3.44, 3.52)	3.44	3.52	9	1.0	0.87	0.0034277782432091627	68	0.02266666666666667
(3.52, 3.6)	3.52	3.6	5	1.0	0.89	0.0018615275103570348	73	0.024333333333333332
(3.6, 3.68)	3.6	3.68	1	1.0	0.91	0.000364122963564344	74	0.024666666666666667
(3.68, 3.7600000000000002)	3.68	3.7600000000000002	2	1.0	0.93	0.0007125847243947351	76	0.025333333333333333
(3.7600000000000002, 3.84)	3.7600000000000002	3.84	2	1.0	0.95	0.0006975829407232729	78	0.026
(3.84, 3.92)	3.84	3.92	16	1.0	0.97	0.0054655982984503654	94	0.03133333333333333
(3.92, 4.0)	3.92	4.0	2906	1.0	0.99	0.9726349618458211	3000	1.0
(5.0, 5.06)	5.0	5.06	2859	-1.0	1.2574999999999998	-1.0044639608490107	2859	0.953
(5.06, 5.12)	5.06	5.12	45	-1.0	1.2725	-0.015623665077102573	2904	0.968
(5.12, 5.18)	5.12	5.18	10	-1.0	1.2875	-0.003431475954366919	2914	0.9713333333333334
(5.18, 5.24)	5.18	5.24	6	-1.0	1.3025	-0.002035174798271321	2920	0.9733333333333334
(5.24, 5.3)	5.24	5.3	6	-1.0	1.3175	-0.002012003927702798	2926	0.9753333333333334
(5.3, 5.36)	5.3	5.36	5	-1.0	1.3325	-0.0016577956064717963	2931	0.977
(5.36, 5.42)	5.36	5.42	3	-1.0	1.3475000000000001	-0.0009836048885894036	2934	0.978
(5.42, 5.48)	5.42	5.48	6	-1.0	1.3625	-0.001945552421833695	2940	0.98
(5.48, 5.54)	5.48	5.54	3	-1.0	1.3775	-0.0009621833665148581	2943	0.981
(5.54, 5.6)	5.54	5.6	0	-1.0	1.3925	-0.0	2943	0.981
(5.6, 5.66)	5.6	5.66	0	-1.0	1.4075	-0.0	2943	0.981
(5.66, 5.72)	5.66	5.72	2	-1.0	1.4224999999999999	-0.0006211634855883889	2945	0.9816666666666667
(5.72, 5.78)	5.72	5.78	0	-1.0	1.4375	-0.0	2945	0.9816666666666667
(5.78, 5.84)	5.78	5.84	0	-1.0	1.4525000000000001	-0.0	2945	0.9816666666666667
(5.84, 5.9)	5.84	5.9	1	-1.0	1.4675	-0.0003010579414819305	2946	0.982
(5.9, 5.96)	5.9	5.96	1	-1.0	1.4825	-0.00029801182403017807	2947	0.9823333333333333
(5.96, 6.02)	5.96	6.02	1	-1.0	1.4975	-0.0002950267306342174	2948	0.9826666666666667
(6.02, 6.08)	6.02	6.08	0	-1.0	1.5125	-0.0	2948	0.9826666666666667
(6.08, 6.14)	6.08	6.14	2	-1.0	1.5274999999999999	-0.0005784648499178256	2950	0.9833333333333333
(6.14, 6.2)	6.14	6.2	0	-1.0	1.5425	-0.0	2950	0.9833333333333333
(6.2, 6.26)	6.2	6.26	1	-1.0	1.5575	-0.00028366133491155204	2951	0.9836666666666667
(6.26, 6.32)	6.26	6.32	1	-1.0	1.5725	-0.00028095550341795315	2952	0.984
(6.32, 6.38)	6.32	6.38	0	-1.0	1.5875	-0.0	2952	0.984
(6.38, 6.4399999999999995)	6.38	6.4399999999999995	2	-1.0	1.6025	-0.0005513916120121591	2954	0.9846666666666667
(6.4399999999999995, 6.5)	6.4399999999999995	6.5	1	-1.0	1.6175	-0.0002731391215608852	2955	0.985
(6.5, 6.5600000000000005)	6.5	6.5600000000000005	3	-1.0	1.6325	-0.0008118882617912404	2958	0.986
(6.5600000000000005, 6.62)	6.5600000000000005	6.62	0	-1.0	1.6475	-0.0	2958	0.986
(6.62, 6.68)	6.62	6.68	3	-1.0	1.6625	-0.0007972376465408844	2961	0.987
(6.68, 6.74)	6.68	6.74	5	-1.0	1.6775	-0.0013168480748874329	2966	0.9886666666666667
(6.74, 6.8)	6.74	6.8	3	-1.0	1.6925	-0.0007831064031753197	2969	0.9896666666666667
(6.8, 6.859999999999999)	6.8	6.859999999999999	8	-1.0	1.7075	-0.0020699386430441716	2977	0.9923333333333333
(6.859999999999999, 6.92)	6.859999999999999	6.92	2	-1.0	1.7225	-0.0005129782631346652	2979	0.993
(6.92, 6.98)	6.92	6.98	2	-1.0	1.7375	-0.0005085496738126453	2981	0.9936666666666667
(6.98, 7.04)	6.98	7.04	5	-1.0	1.7525	-0.0012604922371604581	2986	0.9953333333333333
(7.04, 7.1)	7.04	7.1	1	-1.0	1.7675	-0.0002499589980903752	2987	0.9956666666666667
(7.1, 7.16)	7.1	7.16	0	-1.0	1.7825	-0.0	2987	0.9956666666666667
(7.16, 7.22)	7.16	7.22	2	-1.0	1.7974999999999999	-0.000491574441307079	2989	0.9963333333333333
(7.22, 7.279999999999999)	7.22	7.279999999999999	2	-1.0	1.8125	-0.00048750623903419827	2991	0.997
(7.279999999999999, 7.34)	7.279999999999999	7.34	2	-1.0	1.8275	-0.0004835048198355488	2993	0.9976666666666667
(7.34, 7.4)	7.34	7.4	4	-1.0	1.8425	-0.0009591371052911458	2997	0.999
(7.4, 7.46)	7.4	7.46	1	-1.0	1.8575	-0.00023784792954225509	2998	0.9993333333333333
(7.46, 7.52)	7.46	7.52	2	-1.0	1.8725	-0.000471885211348187	3000	1.0
(7.52, 7.58)	7.52	7.58	0	-1.0	1.8875	-0.0	3000	1.0
(7.58, 7.64)	7.58	7.64	0	-1.0	1.9024999999999999	-0.0	3000	1.0
(7.64, 7.699999999999999)	7.64	7.699999999999999	0	-1.0	1.9175	-0.0	3000	1.0
(7.699999999999999, 7.76)	7.699999999999999	7.76	0	-1.0	1.9324999999999999	-0.0	3000	1.0
(7.76, 7.82)	7.76	7.82	0	-1.0	1.9475	-0.0	3000	1.0
(7.82, 7.88)	7.82	7.88	0	-1.0	1.9625	-0.0	3000	1.0
(7.88, 7.9399999999999995)	7.88	7.9399999999999995	0	-1.0	1.9775	-0.0	3000	1.0
(7.9399999999999995, 8.0)	7.9399999999999995	8.0	0	-1.0	1.9925	-0.0	3000	1.0
