Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	29	1.0	0.01	3.5968620243648415	29	0.000145000725003625
(0.08, 0.16)	0.08	0.16	97	1.0	0.03	4.010294440958501	126	0.0006300031500157501
(0.16, 0.24)	0.16	0.24	149	1.0	0.05	3.6960858043473195	275	0.0013750068750343753
(0.24, 0.32)	0.24	0.32	234	1.0	0.07	4.146136520696417	509	0.002545012725063625
(0.32, 0.4)	0.32	0.4	260	1.0	0.09	3.583080943811718	769	0.0038450192250961256
(0.4, 0.48)	0.4	0.48	367	1.0	0.11	4.1380826424510895	1136	0.005680028400142
(0.48, 0.56)	0.48	0.56	406	1.0	0.13	3.8735437185467503	1542	0.007710038550192751
(0.56, 0.64)	0.56	0.64	471	1.0	0.15000000000000002	3.894533364312278	2013	0.010065050325251627
(0.64, 0.72)	0.64	0.72	564	1.0	0.16999999999999998	4.114868522802783	2577	0.012885064425322126
(0.72, 0.8)	0.72	0.8	585	1.0	0.19	3.8188099532730124	3162	0.01581007905039525
(0.8, 0.88)	0.8	0.88	676	1.0	0.21000000000000002	3.992575908818778	3838	0.01919009595047975
(0.88, 0.96)	0.88	0.96	716	1.0	0.22999999999999998	3.861099264535572	4554	0.022770113850569252
(0.96, 1.04)	0.96	1.04	809	1.0	0.25	4.013601900291247	5363	0.026815134075670377
(1.04, 1.12)	1.04	1.12	861	1.0	0.27	3.955170118746012	6224	0.031120155600778004
(1.12, 1.2)	1.12	1.2	985	1.0	0.29000000000000004	4.212733762187127	7209	0.03604518022590113
(1.2, 1.28)	1.2	1.28	994	1.0	0.31	3.9769531170396553	8203	0.04101520507602538
(1.28, 1.36)	1.28	1.36	1189	1.0	0.33	4.468828575726009	9392	0.046960234801174006
(1.36, 1.44)	1.36	1.44	1208	1.0	0.35	4.280797364958362	10600	0.05300026500132501
(1.44, 1.52)	1.44	1.52	1224	1.0	0.37	4.103037388464645	11824	0.05912029560147801
(1.52, 1.6)	1.52	1.6	1341	1.0	0.39	4.264714389631515	13165	0.06582532912664563
(1.6, 1.68)	1.6	1.68	1386	1.0	0.41000000000000003	4.192809727308401	14551	0.07275536377681889
(1.68, 1.76)	1.68	1.76	1566	1.0	0.43	4.516989518969796	16117	0.08058540292701463
(1.76, 1.84)	1.76	1.84	1610	1.0	0.45	4.43750793810528	17727	0.08863544317721589
(1.84, 1.92)	1.84	1.92	1731	1.0	0.47	4.567988381640166	19458	0.09729048645243227
(1.92, 2.0)	1.92	2.0	1853	1.0	0.49	4.690348579273786	21311	0.10655553277766389
(2.0, 2.08)	2.0	2.08	1966	1.0	0.51	4.781224300136085	23277	0.11638558192790964
(2.08, 2.16)	2.08	2.16	2027	1.0	0.53	4.743551934539711	25304	0.126520632603163
(2.16, 2.24)	2.16	2.24	2191	1.0	0.55	4.940893225945681	27495	0.1374756873784369
(2.24, 2.32)	2.24	2.32	2255	1.0	0.5700000000000001	4.906789996940558	29750	0.14875074375371877
(2.32, 2.4)	2.32	2.4	2396	1.0	0.59	5.036868153347842	32146	0.16073080365401826
(2.4, 2.48)	2.4	2.48	2632	1.0	0.61	5.351577641677927	34778	0.17389086945434729
(2.48, 2.56)	2.48	2.56	2741	1.0	0.63	5.396277399443914	37519	0.1875959379796899
(2.56, 2.64)	2.56	2.64	2930	1.0	0.65	5.590878372089643	40449	0.20224601123005614
(2.64, 2.72)	2.64	2.72	3070	1.0	0.67	5.683153069891943	43519	0.2175960879804399
