Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	1	1.0	0.01	0.0331351896843553	1	0.0003333333333333333
(0.08, 0.16)	0.08	0.16	4	1.0	0.03	0.04418025291247372	5	0.0016666666666666668
(0.16, 0.24)	0.16	0.24	3	1.0	0.05	0.019881113810613173	8	0.0026666666666666666
(0.24, 0.32)	0.24	0.32	12	1.0	0.07	0.05680318231603763	20	0.006666666666666667
(0.32, 0.4)	0.32	0.4	12	1.0	0.09	0.044180252912473704	32	0.010666666666666666
(0.4, 0.48)	0.4	0.48	18	1.0	0.11	0.054221219483490506	50	0.016666666666666666
(0.48, 0.56)	0.48	0.56	18	1.0	0.13	0.0458794934091073	68	0.02266666666666667
(0.56, 0.64)	0.56	0.64	21	1.0	0.15000000000000002	0.04638926555809743	89	0.029666666666666668
(0.64, 0.72)	0.64	0.72	23	1.0	0.16999999999999998	0.04482996251412777	112	0.037333333333333336
(0.72, 0.8)	0.72	0.8	27	1.0	0.19	0.047086848498820624	139	0.04633333333333333
(0.8, 0.88)	0.8	0.88	31	1.0	0.21000000000000002	0.04891385143881025	170	0.056666666666666664
(0.88, 0.96)	0.88	0.96	46	1.0	0.22999999999999998	0.0662703793687106	216	0.072
(0.96, 1.04)	0.96	1.04	24	1.0	0.25	0.03180978209698105	240	0.08
(1.04, 1.12)	1.04	1.12	29	1.0	0.27	0.03558964817949271	269	0.08966666666666667
(1.12, 1.2)	1.12	1.2	37	1.0	0.29000000000000004	0.042275931666246463	306	0.102
(1.2, 1.28)	1.2	1.28	38	1.0	0.31	0.04061732929050001	344	0.11466666666666667
(1.28, 1.36)	1.28	1.36	43	1.0	0.33	0.04317615625537199	387	0.129
(1.36, 1.44)	1.36	1.44	31	1.0	0.35	0.029348310863286178	418	0.13933333333333334
(1.44, 1.52)	1.44	1.52	61	1.0	0.37	0.05462828569582896	479	0.15966666666666668
(1.52, 1.6)	1.52	1.6	56	1.0	0.39	0.04757873390574085	535	0.17833333333333334
(1.6, 1.68)	1.6	1.68	44	1.0	0.41000000000000003	0.035559715758820436	579	0.193
(1.68, 1.76)	1.68	1.76	48	1.0	0.43	0.03698811871741982	627	0.209
(1.76, 1.84)	1.76	1.84	64	1.0	0.45	0.047125603106638596	691	0.23033333333333333
