Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	33	1.0	0.01	1.0934612595837248	33	0.000171875
(0.08, 0.16)	0.08	0.16	114	1.0	0.03	1.259137208005501	147	0.000765625
(0.16, 0.24)	0.16	0.24	156	1.0	0.05	1.0338179181518852	303	0.001578125
(0.24, 0.32)	0.24	0.32	276	1.0	0.07	1.3064731932688656	579	0.003015625
(0.32, 0.4)	0.32	0.4	302	1.0	0.09	1.111869698297255	881	0.004588541666666667
(0.4, 0.48)	0.4	0.48	370	1.0	0.11	1.1145472893828605	1251	0.006515625
(0.48, 0.56)	0.48	0.56	459	1.0	0.13	1.169927081932236	1710	0.00890625
(0.56, 0.64)	0.56	0.64	540	1.0	0.15000000000000002	1.192866828636791	2250	0.01171875
(0.64, 0.72)	0.64	0.72	640	1.0	0.16999999999999998	1.2474424351757294	2890	0.015052083333333334
(0.72, 0.8)	0.72	0.8	655	1.0	0.19	1.142292065434352	3545	0.018463541666666666
(0.8, 0.88)	0.8	0.88	774	1.0	0.21000000000000002	1.2212684197948107	4319	0.022494791666666666
(0.88, 0.96)	0.88	0.96	818	1.0	0.22999999999999998	1.1784602244262012	5137	0.026755208333333332
(0.96, 1.04)	0.96	1.04	923	1.0	0.25	1.2233512031463962	6060	0.0315625
(1.04, 1.12)	1.04	1.12	979	1.0	0.27	1.201457433369771	7039	0.036661458333333334
(1.12, 1.2)	1.12	1.2	1096	1.0	0.29000000000000004	1.2522816515190844	8135	0.04236979166666666
(1.2, 1.28)	1.2	1.28	1080	1.0	0.31	1.154387253519474	9215	0.04799479166666667
(1.28, 1.36)	1.28	1.36	1188	1.0	0.33	1.192866828636789	10403	0.05418229166666667
(1.36, 1.44)	1.36	1.44	1299	1.0	0.35	1.2297888971422177	11702	0.060947916666666664
(1.44, 1.52)	1.44	1.52	1496	1.0	0.37	1.3397363180485269	13198	0.06873958333333334
(1.52, 1.6)	1.52	1.6	1540	1.0	0.39	1.3084151824078731	14738	0.07676041666666666
(1.6, 1.68)	1.6	1.68	1515	1.0	0.41000000000000003	1.2243856676048401	16253	0.08465104166666666
(1.68, 1.76)	1.68	1.76	1649	1.0	0.43	1.2706959951046934	17902	0.09323958333333333
(1.76, 1.84)	1.76	1.84	1765	1.0	0.45	1.2996357731752675	19667	0.10243229166666666
(1.84, 1.92)	1.84	1.92	1889	1.0	0.47	1.331752623696749	21556	0.11227083333333333
(1.92, 2.0)	1.92	2.0	2055	1.0	0.49	1.3896492816602062	23611	0.12297395833333333
(2.0, 2.08)	2.0	2.08	2148	1.0	0.51	1.3955762243528445	25759	0.13416145833333334
(2.08, 2.16)	2.08	2.16	2255	1.0	0.53	1.4098085422305886	28014	0.14590625
(2.16, 2.24)	2.16	2.24	2363	1.0	0.55	1.4236082404387542	30377	0.15821354166666668
(2.24, 2.32)	2.24	2.32	2499	1.0	0.5700000000000001	1.4527164740562128	32876	0.17122916666666665
(2.32, 2.4)	2.32	2.4	2686	1.0	0.59	1.5084935507148862	35562	0.18521875
(2.4, 2.48)	2.4	2.48	2786	1.0	0.61	1.51335472886252	38348	0.19972916666666668
(2.48, 2.56)	2.48	2.56	2955	1.0	0.63	1.5541981828138076	41303	0.21511979166666667
(2.56, 2.64)	2.56	2.64	3073	1.0	0.65	1.566529813846519	44376	0.231125
(2.64, 2.72)	2.64	2.72	3361	1.0	0.67	1.662199589986835	47737	0.24863020833333332
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	3468	1.0	0.6900000000000001	1.6654034467441174	51205	0.2666927083333333
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	3755	1.0	0.71	1.7524315107711927	54960	0.28625
(2.88, 2.96)	2.88	2.96	4064	1.0	0.73	1.8446768613317792	59024	0.30741666666666667
(2.96, 3.04)	2.96	3.04	4241	1.0	0.75	1.873684526018009	63265	0.32950520833333335
(3.04, 3.12)	3.04	3.12	4544	1.0	0.77	1.955406518515717	67809	0.353171875
(3.12, 3.2)	3.12	3.2	4804	1.0	0.79	2.0149550790334487	72613	0.37819270833333335
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	5427	1.0	0.81	2.220057708851806	78040	0.4064583333333333
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	5792	1.0	0.8300000000000001	2.3122773331540616	83832	0.436625
(3.36, 3.44)	3.36	3.44	6266	1.0	0.85	2.4426482183784715	90098	0.4692604166666667
(3.44, 3.52)	3.44	3.52	6812	1.0	0.87	2.594447265860091	96910	0.5047395833333334
(3.52, 3.6)	3.52	3.6	7779	1.0	0.89	2.8961645006134753	104689	0.5452552083333333
(3.6, 3.68)	3.6	3.68	8759	1.0	0.91	3.1893530378600894	113448	0.590875
(3.68, 3.7600000000000002)	3.68	3.7600000000000002	10299	1.0	0.93	3.669455038270688	123747	0.644515625
(3.7600000000000002, 3.84)	3.7600000000000002	3.84	13037	1.0	0.95	4.547194399104654	136784	0.7124166666666667
(3.84, 3.92)	3.84	3.92	19392	1.0	0.97	6.6243051377218425	156176	0.8134166666666667
(3.92, 4.0)	3.92	4.0	35824	1.0	0.99	11.990252881336785	192000	1.0
(5.0, 5.06)	5.0	5.06	15005	-1.0	1.2574999999999998	-5.271766957866179	15005	0.07815104166666667
(5.06, 5.12)	5.06	5.12	11478	-1.0	1.2725	-3.9850761723329633	26483	0.13793229166666668
(5.12, 5.18)	5.12	5.18	8891	-1.0	1.2875	-3.050925271027628	35374	0.18423958333333335
(5.18, 5.24)	5.18	5.24	7308	-1.0	1.3025	-2.478842904294469	42682	0.22230208333333334
(5.24, 5.3)	5.24	5.3	6268	-1.0	1.3175	-2.1018734364735225	48950	0.25494791666666666
(5.3, 5.36)	5.3	5.36	5485	-1.0	1.3325	-1.8186017802995604	54435	0.283515625
(5.36, 5.42)	5.36	5.42	4739	-1.0	1.3475000000000001	-1.5537678556750611	59174	0.3081979166666667
(5.42, 5.48)	5.42	5.48	4517	-1.0	1.3625	-1.4646767149038002	63691	0.33172395833333335
(5.48, 5.54)	5.48	5.54	4228	-1.0	1.3775	-1.3560370912082733	67919	0.35374479166666667
(5.54, 5.6)	5.54	5.6	4020	-1.0	1.3925	-1.275437103828695	71939	0.37468229166666667
(5.6, 5.66)	5.6	5.66	3815	-1.0	1.4075	-1.197496730807003	75754	0.39455208333333336
(5.66, 5.72)	5.66	5.72	3518	-1.0	1.4224999999999999	-1.092626571149976	79272	0.412875
(5.72, 5.78)	5.72	5.78	3358	-1.0	1.4375	-1.032050708035379	82630	0.43036458333333333
(5.78, 5.84)	5.78	5.84	3330	-1.0	1.4525000000000001	-1.0128760220209192	85960	0.4477083333333333
(5.84, 5.9)	5.84	5.9	3015	-1.0	1.4675	-0.9076896935680205	88975	0.46341145833333336
(5.9, 5.96)	5.9	5.96	3028	-1.0	1.4825	-0.9023798031633793	92003	0.47918229166666665
(5.96, 6.02)	5.96	6.02	2970	-1.0	1.4975	-0.8762293899836257	94973	0.4946510416666667
(6.02, 6.08)	6.02	6.08	2922	-1.0	1.5125	-0.8535186711421298	97895	0.5098697916666667
(6.08, 6.14)	6.08	6.14	2808	-1.0	1.5274999999999999	-0.8121646492846271	100703	0.5244947916666667
(6.14, 6.2)	6.14	6.2	2749	-1.0	1.5425	-0.787368008145147	103452	0.5388125
(6.2, 6.26)	6.2	6.26	2714	-1.0	1.5575	-0.7698568629499523	106166	0.5529479166666667
(6.26, 6.32)	6.26	6.32	2706	-1.0	1.5725	-0.7602655922489812	108872	0.5670416666666667
(6.32, 6.38)	6.32	6.38	2692	-1.0	1.5875	-0.7491857690732617	111564	0.5810625
(6.38, 6.4399999999999995)	6.38	6.4399999999999995	2647	-1.0	1.6025	-0.7297667984980926	114211	0.5948489583333333
(6.4399999999999995, 6.5)	6.4399999999999995	6.5	2597	-1.0	1.6175	-0.7093422986936189	116808	0.608375
(6.5, 6.5600000000000005)	6.5	6.5600000000000005	2515	-1.0	1.6325	-0.6806329928016565	119323	0.6214739583333333
(6.5600000000000005, 6.62)	6.5600000000000005	6.62	2549	-1.0	1.6475	-0.6835536550767582	121872	0.63475
(6.62, 6.68)	6.62	6.68	2583	-1.0	1.6625	-0.6864216136717015	124455	0.648203125
(6.68, 6.74)	6.68	6.74	2547	-1.0	1.6775	-0.6708024093476583	127002	0.66146875
(6.74, 6.8)	6.74	6.8	2508	-1.0	1.6925	-0.6546769530545673	129510	0.67453125
(6.8, 6.859999999999999)	6.8	6.859999999999999	2547	-1.0	1.7075	-0.6590167154791882	132057	0.687796875
(6.859999999999999, 6.92)	6.859999999999999	6.92	2531	-1.0	1.7225	-0.6491739919969188	134588	0.7009791666666667
(6.92, 6.98)	6.92	6.98	2578	-1.0	1.7375	-0.6555205295444998	137166	0.71440625
(6.98, 7.04)	6.98	7.04	2613	-1.0	1.7525	-0.6587332431400555	139779	0.728015625
(7.04, 7.1)	7.04	7.1	2765	-1.0	1.7675	-0.6911366297198874	142544	0.7424166666666666
(7.1, 7.16)	7.1	7.16	2714	-1.0	1.7825	-0.6726799798286301	145258	0.7565520833333333
(7.16, 7.22)	7.16	7.22	2629	-1.0	1.7974999999999999	-0.6461746030981553	147887	0.7702447916666667
(7.22, 7.279999999999999)	7.22	7.279999999999999	2748	-1.0	1.8125	-0.6698335724329885	150635	0.7845572916666667
(7.279999999999999, 7.34)	7.279999999999999	7.34	2827	-1.0	1.8275	-0.6834340628375482	153462	0.79928125
(7.34, 7.4)	7.34	7.4	2918	-1.0	1.8425	-0.6996905183098909	156380	0.8144791666666666
(7.4, 7.46)	7.4	7.46	2959	-1.0	1.8575	-0.7037920235155327	159339	0.829890625
(7.46, 7.52)	7.46	7.52	2970	-1.0	1.8725	-0.7007495388520577	162309	0.845359375
(7.52, 7.58)	7.52	7.58	3117	-1.0	1.8875	-0.7295886004141972	165426	0.86159375
(7.58, 7.64)	7.58	7.64	3175	-1.0	1.9024999999999999	-0.7373051405892492	168601	0.8781302083333333
(7.64, 7.699999999999999)	7.64	7.699999999999999	3277	-1.0	1.9175	-0.7550387942329981	171878	0.8951979166666667
(7.699999999999999, 7.76)	7.699999999999999	7.76	3637	-1.0	1.9324999999999999	-0.8314803614109495	175515	0.914140625
(7.76, 7.82)	7.76	7.82	3724	-1.0	1.9475	-0.8448126410580253	179239	0.9335364583333333
(7.82, 7.88)	7.82	7.88	3959	-1.0	1.9625	-0.891259216715846	183198	0.95415625
(7.88, 7.9399999999999995)	7.88	7.9399999999999995	4228	-1.0	1.9775	-0.9445972658100671	187426	0.9761770833333333
(7.9399999999999995, 8.0)	7.9399999999999995	8.0	4574	-1.0	1.9925	-1.0142056553156982	192000	1.0
