Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	70	1.0	0.01	4.966496975941812	70	0.00019971526309632838
(0.08, 0.16)	0.08	0.16	207	1.0	0.03	4.895547019142644	277	0.0007903018268240423
(0.16, 0.24)	0.16	0.24	302	1.0	0.05	4.285377390669792	579	0.0016519305333253446
(0.24, 0.32)	0.24	0.32	408	1.0	0.07	4.13536891058012	987	0.00281598520965823
(0.32, 0.4)	0.32	0.4	612	1.0	0.09	4.824597062343473	1599	0.004562067224157558
(0.4, 0.48)	0.4	0.48	700	1.0	0.11	4.5149972508561955	2299	0.006559219855120842
(0.48, 0.56)	0.48	0.56	800	1.0	0.13	4.366151187641151	3099	0.008841680004793167
(0.56, 0.64)	0.56	0.64	999	1.0	0.15000000000000002	4.725267122824641	4098	0.011691902116696481
(0.64, 0.72)	0.64	0.72	1096	1.0	0.16999999999999998	4.574185450111117	5194	0.014818872521747566
(0.72, 0.8)	0.72	0.8	1224	1.0	0.19	4.570670901167497	6418	0.018311036550746222
(0.8, 0.88)	0.8	0.88	1351	1.0	0.21000000000000002	4.564447220746528	7769	0.02216554112850536
(0.88, 0.96)	0.88	0.96	1465	1.0	0.22999999999999998	4.51920377003401	9234	0.026345296277592804
(0.96, 1.04)	0.96	1.04	1625	1.0	0.25	4.611747191945964	10859	0.03098154345661471
(1.04, 1.12)	1.04	1.12	1786	1.0	0.27	4.693208253456123	12645	0.03607713574075817
(1.12, 1.2)	1.12	1.2	1995	1.0	0.29000000000000004	4.880867717735925	14640	0.041769020739003536
(1.2, 1.28)	1.2	1.28	2067	1.0	0.31	4.730760022705861	16707	0.047666327150719404
(1.28, 1.36)	1.28	1.36	2262	1.0	0.33	4.863297038779379	18969	0.0541199832239179
(1.36, 1.44)	1.36	1.44	2406	1.0	0.35	4.877302744537154	21375	0.06098448212405742
(1.44, 1.52)	1.44	1.52	2443	1.0	0.37	4.684614715145113	23818	0.06795454480611927
(1.52, 1.6)	1.52	1.6	2746	1.0	0.39	4.995604650526078	26564	0.07578908926986953
(1.6, 1.68)	1.6	1.68	2870	1.0	0.41000000000000003	4.96649697594183	29434	0.083977415056819
(1.68, 1.76)	1.68	1.76	3092	1.0	0.43	5.101796893558826	32526	0.09279912353530252
(1.76, 1.84)	1.76	1.84	3336	1.0	0.45	5.259756797378372	35862	0.10231698235943612
(1.84, 1.92)	1.84	1.92	3354	1.0	0.47	5.0631096830726	39216	0.11188619653693734
(1.92, 2.0)	1.92	2.0	3704	1.0	0.49	5.363237550696346	42920	0.1224539870299202
(2.0, 2.08)	2.0	2.08	3904	1.0	0.51	5.431149634195185	46824	0.13359239256032115
(2.08, 2.16)	2.08	2.16	3987	1.0	0.53	5.337310901099733	50811	0.14496760333125058
(2.16, 2.24)	2.16	2.24	4366	1.0	0.55	5.632136570639464	55177	0.1574241295980873
(2.24, 2.32)	2.24	2.32	4590	1.0	0.5700000000000001	5.713338626459396	59767	0.17051974470683226
(2.32, 2.4)	2.32	2.4	4836	1.0	0.59	5.815491374250508	64603	0.18431721631160147
(2.4, 2.48)	2.4	2.48	4967	1.0	0.61	5.77718746592575	69570	0.19848844076587951
(2.48, 2.56)	2.48	2.56	5284	1.0	0.63	5.950786852806471	74854	0.2135640900544652
(2.56, 2.64)	2.56	2.64	5585	1.0	0.65	6.096238595743956	80439	0.22949851497436513
(2.64, 2.72)	2.64	2.72	5887	1.0	0.67	6.23406560711501	86326	0.24629456860076634
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	6213	1.0	0.6900000000000001	6.388580892655584	92539	0.264020724738159
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	6546	1.0	0.71	6.541386157850151	99085	0.2826969549128528
(2.88, 2.96)	2.88	2.96	7135	1.0	0.73	6.934629339206424	106220	0.30305364637274285
(2.96, 3.04)	2.96	3.04	7782	1.0	0.75	7.361767517481744	114002	0.3252562774786804
(3.04, 3.12)	3.04	3.12	8218	1.0	0.77	7.572295389293089	122220	0.34870284936618934
(3.12, 3.2)	3.12	3.2	8880	1.0	0.79	7.975134384514139	131100	0.37403815702755216
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	9298	1.0	0.81	8.14435430023051	140398	0.4005660501171187
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	10161	1.0	0.8300000000000001	8.685813385980222	150559	0.4295561470931443
(3.36, 3.44)	3.36	3.44	11046	1.0	0.85	9.220155562395497	161605	0.46107121560974496
(3.44, 3.52)	3.44	3.52	12255	1.0	0.87	9.994157707744963	173860	0.49603565202753785
(3.52, 3.6)	3.52	3.6	13752	1.0	0.89	10.962964111260298	187612	0.5352711420004052
(3.6, 3.68)	3.6	3.68	15516	1.0	0.91	12.097357469185745	203128	0.5795394566032999
(3.68, 3.7600000000000002)	3.68	3.7600000000000002	18199	1.0	0.93	13.884067352559867	221327	0.6314625719331581
(3.7600000000000002, 3.84)	3.7600000000000002	3.84	23480	1.0	0.95	17.535841954152534	244807	0.6984527773260408
(3.84, 3.92)	3.84	3.92	22168	1.0	0.97	16.214625178597682	266975	0.761699748073461
(3.92, 4.0)	3.92	4.0	83524	1.0	0.99	59.858830219128876	350499	1.0
(5.0, 5.06)	5.0	5.06	42705	-0.5	1.2574999999999998	-16.063183062205532	42705	0.12184022824536377
(5.06, 5.12)	5.06	5.12	23049	-0.5	1.2725	-8.567520912974608	65754	0.18760057061340943
(5.12, 5.18)	5.12	5.18	19240	-0.5	1.2875	-7.06836074467841	84994	0.24249358059914408
(5.18, 5.24)	5.18	5.24	17327	-0.5	1.3025	-6.292257972919687	102321	0.2919286733238231
(5.24, 5.3)	5.24	5.3	15210	-0.5	1.3175	-5.460588705454076	117531	0.3353238231098431
(5.3, 5.36)	5.3	5.36	13767	-0.5	1.3325	-4.886894585386609	131298	0.37460199714693293
(5.36, 5.42)	5.36	5.42	12088	-0.5	1.3475000000000001	-4.24313211027017	143386	0.4090898716119829
(5.42, 5.48)	5.42	5.48	11199	-0.5	1.3625	-3.8877972657804856	154585	0.4410413694721826
(5.48, 5.54)	5.48	5.54	10081	-0.5	1.3775	-3.4615681282149935	164666	0.46980313837375176
(5.54, 5.6)	5.54	5.6	9402	-0.5	1.3925	-3.1936397071252656	174068	0.49662767475035663
(5.6, 5.66)	5.6	5.66	8874	-0.5	1.4075	-2.9821665678428304	182942	0.5219457917261056
(5.66, 5.72)	5.66	5.72	8219	-0.5	1.4224999999999999	-2.7329241707434035	191161	0.54539514978602
(5.72, 5.78)	5.72	5.78	7716	-0.5	1.4375	-2.53889793234728	198877	0.5674094151212553
(5.78, 5.84)	5.78	5.84	7323	-0.5	1.4525000000000001	-2.3847000970295644	206200	0.58830242510699
(5.84, 5.9)	5.84	5.9	6781	-0.5	1.4675	-2.185629333583912	212981	0.6076490727532097
(5.9, 5.96)	5.9	5.96	6452	-0.5	1.4825	-2.0585457954726865	219433	0.6260570613409415
