Velocidad	Densidad
7.516901825220281e-05	5.20630115259288
0.019444966700773204	6.871264335409284
0.03881476438329421	4.7989659739131465
0.05818456206581521	2.7702922291450633
0.07755435974833622	2.2586709844408595
0.09692415743085722	2.073589030630107
0.11629395511337821	2.055648729667977
0.1356637527958992	2.0095718415853816
0.1550335504784202	1.9776923139764164
0.17440334816094122	1.8746969170859134
0.19377314584346222	1.7616343009504738
0.21314294352598323	1.6750304020613438
0.2325127412085042	1.5599027153115537
0.25188253889102524	1.4310939357417287
0.27125233657354625	1.3062862304871965
0.29062213425606725	1.2272972794884647
0.30999193193858826	1.0987466337454308
0.32936172962110927	1.0238878239753908
0.3487315273036303	0.938445527306828
0.3681013249861513	0.871072598513792
0.3874711226686723	0.778918822348605
0.4068409203511933	0.7123202950359488
0.4262107180337143	0.6951543955541982
0.4455805157162353	0.614874775421502
0.46495031339875625	0.5704757572130629
0.48432011108127726	0.5274964750519882
0.5036899087637983	0.495229746702833
0.5230597064463193	0.449669126273826
0.5424295041288403	0.3958482233874352
0.5617993018113613	0.3271846254604331
0.5811690994938823	0.2818821388582193
0.6005388971764033	0.21128253723026785
0.6199086948589243	0.17462753382562757
0.6392784925414453	0.1368109282004178
0.6586482902239663	0.10093032627615726
0.6780180879064873	0.08092495469968108
0.6973878855890083	0.06930893249398523
0.7167576832715293	0.05059423005147525
0.7361274809540503	0.04168861302710843
0.7554972786365713	0.032524862175948376
0.7748670763190924	0.02349017823818494
0.7942368740016134	0.01871470244250998
0.8136066716841344	0.013164825166455296
0.8329764693666554	0.008131215543987094
0.8523462670491764	0.005808011102847925
0.8717160647316974	0.004646408882278339
0.8910858624142184	0.004646408882278339
0.9104556600967394	0.0032266728349155324
0.9298254577792603	0.0024522713545357903
0.9491952554617813	0.0012906691339662055
0.9685650531443023	0.0010325353071729644
0.9879348508268233	0.0007744014803797277
1.0073046485093442	0.0003872007401898594
1.0266744461918653	0.00025813382679324256
1.0460442438743862	0.0003872007401898594
1.0654140415569073	0.0
1.0847838392394282	0.00012906691339661981
1.1041536369219493	0.0
1.1235234346044702	0.00012906691339661981
1.1428932322869914	0.00025813382679324256
