Velocidad	Densidad
0.0004401807540556493	0.10407671317438219
0.03733604230539057	0.31737976856042066
0.07423190385672548	0.5179442679068864
0.1111277654080604	0.7027210887574986
0.1480236269593953	0.885939469241567
0.18491948851073023	1.0237598042654565
0.22181535006206513	1.15100984810757
0.2587112116134001	1.2624044551770284
0.295607073164735	1.3493383243194323
0.3325029347160699	1.4083557834176639
0.36939879626740485	1.4404732066238228
0.40629465781873975	1.4362044351850298
0.44319051937007464	1.4200779653051432
0.4800863809214096	1.3803038568198833
0.5169822424727445	1.3131554045049028
0.5538781040240793	1.25711930958614
0.5907739655754143	1.19119050625367
0.6276698271267492	1.097887359091483
0.6645656886780841	1.0116310727171385
0.701461550229419	0.9255103028964095
0.738357411780754	0.8275318346345913
0.7752532733320888	0.7445957038237532
0.8121491348834238	0.6503439407862756
0.8490449964347587	0.573235021780778
0.8859408579860936	0.5011402152589388
0.9228367195374285	0.4318234980861569
0.9597325810887635	0.3706377741301237
0.9966284426400984	0.31717649373000073
1.0335243041914335	0.2639184881602991
1.0704201657427683	0.2259060948719993
1.1073160272941032	0.18857128435176074
1.1442118888454382	0.16566898679125322
1.181107750396773	0.12982485836075305
1.218003611948108	0.10265378936145078
1.254899473499443	0.08883110089297874
1.2917953350507778	0.06667414437733872
1.3286911966021127	0.05522299559708408
1.3655870581534477	0.043500813709605145
1.4024829197047826	0.038283426395524775
1.4393787812561174	0.028119684874588824
1.4762746428074525	0.02086954925632147
1.5131705043587873	0.01815921818407193
1.5500663659101221	0.013551655361247627
1.5869622274614572	0.008740817708004773
1.623858089012792	0.00833426804716734
1.660753950564127	0.005962728358948956
1.697649812115462	0.004946354206855414
1.7345456736667968	0.003387913840311927
1.7714415352181316	0.002507056241830811
1.8083373967694667	0.0014229238129310094
1.8452332583208015	0.0016939569201559533
1.8821291198721366	0.000880857598481101
1.9190249814234714	0.0008130993216748625
1.9559208429748063	0.0006775827680623813
1.9928167045261413	0.00020327483041871684
2.029712566077476	0.00040654966083742886
2.066608427628811	0.0002710331072249558
2.1035042891801456	6.775827680623814e-05
2.1404001507314807	6.775827680623814e-05
2.1772960122828158	0.00020327483041871684
