Velocidad	Densidad
0.0	0.0
0.01818181818181818	0.1210786277000576
0.03636363636363636	0.24135805726402484
0.05454545454545454	0.3600478761566029
0.07272727272727272	0.4763751079308304
0.09090909090909091	0.5895925951587647
0.10909090909090909	0.6989869876365086
0.12727272727272726	0.8038862164478171
0.14545454545454545	0.9036663445157621
0.16363636363636364	0.9977576963696844
0.18181818181818182	1.08565018371832
0.19999999999999998	1.16689775872393
0.21818181818181817	1.2411219432610503
0.23636363636363636	1.308014399541442
0.2545454545454545	1.3673385249083385
0.2727272727272727	1.4189300709627213
0.2909090909090909	1.4626968041070245
0.3090909090909091	1.4986172407219989
0.32727272727272727	1.5267385052036506
0.34545454545454546	1.547173372688562
0.36363636363636365	1.5600965702394856
0.3818181818181818	1.5657404203485348
0.39999999999999997	1.564389918693418
0.41818181818181815	1.5563773440570368
0.43636363636363634	1.5420765021499683
0.45454545454545453	1.5218967067690454
0.4727272727272727	1.4962766013434676
0.4909090909090909	1.4656779215689166
0.509090909090909	1.430579295657477
0.5272727272727272	1.391470172919776
0.5454545454545454	1.3488449641574627
0.5636363636363636	1.3031974689127974
0.5818181818181818	1.255015655246262
0.6	1.2047768476488085
0.6181818181818182	1.1529433681993069
0.6363636363636364	1.099958665400497
0.6545454545454545	1.0462439545069289
0.6727272727272727	0.9921953828172129
0.6909090909090909	0.938181723539913
0.7090909090909091	0.8845425926318138
0.7272727272727273	0.8315871745953776
0.7454545454545454	0.7795934357257109
0.7636363636363636	0.7288077968028506
0.7818181818181817	0.6794452317890396
0.7999999999999999	0.6316897547402864
0.8181818181818181	0.5856952538768527
0.8363636363636363	0.5415866295532716
0.8545454545454545	0.49946119167768677
0.8727272727272727	0.45939027188619336
0.8909090909090909	0.4214210063982242
0.9090909090909091	0.3855782468693746
0.9272727272727272	0.35186655861528254
0.9454545454545454	0.32027226819580623
0.9636363636363636	0.2907655254123253
0.9818181818181818	0.26330234817297576
1.0	0.23782662231501597
1.018181818181818	0.21427203224015748
1.0363636363636364	0.1925639020251324
1.0545454545454545	0.17262093043274138
1.0727272727272728	0.1543568068950705
1.0909090909090908	0.1376816990083976
1.1090909090909091	0.12250360531752885
1.1272727272727272	0.10872957013621545
1.1454545454545455	0.09626675982090889
1.1636363636363636	0.08502340226878119
1.1818181818181817	0.07490959343841096
1.2	0.06583797639216024
1.218181818181818	0.057724299739776094
1.2363636363636363	0.05048786343630435
1.2545454545454544	0.044051860672315674
1.2727272727272727	0.0383436251131161
1.2909090909090908	0.033294793021448776
1.309090909090909	0.028841389862505337
1.3272727272727272	0.02492385086923791
1.3454545454545455	0.02148698476851142
1.3636363636363635	0.018479889462585806
1.3818181818181818	0.0158558279526025
1.4	0.013572072206406775
1.4181818181818182	0.011589722035362425
1.4363636363636363	0.009873505374754211
1.4545454545454546	0.008391565678406057
1.4727272727272727	0.00711524145625005
1.4909090909090907	0.006018842317203894
1.509090909090909	0.005079425239859265
1.5272727272727271	0.004276574188809198
1.5454545454545454	0.0035921856314499725
1.5636363636363635	0.0030102619932984753
1.5818181818181818	0.0025167146220274835
1.5999999999999999	0.0020991774127563636
1.6181818181818182	0.0017468318795499237
1.6363636363636362	0.0014502441393935627
1.6545454545454545	0.001201214003072955
1.6727272727272726	0.000992636139663509
1.690909090909091	0.0008183730945084997
1.709090909090909	0.0006731397910879779
1.7272727272727273	0.0005523990313209764
1.7454545454545454	0.0004522674228072103
1.7636363636363634	0.0003694311015462368
1.7818181818181817	0.0003010705811392606
1.8	0.00024479404093406305
