Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.5, 0.51)	0.5	0.51	2562	1.0	0.505	0.8074274984011267	2562	0.01281
(0.51, 0.52)	0.51	0.52	2776	1.0	0.515	0.8578829202447784	5338	0.02669
(0.52, 0.53)	0.52	0.53	2812	1.0	0.525	0.8524556658707876	8150	0.04075
(0.53, 0.54)	0.53	0.54	2873	1.0	0.535	0.8546683720135058	11023	0.055115
(0.54, 0.55)	0.54	0.55	2923	1.0	0.545	0.853587608449804	13946	0.06973
(0.55, 0.56)	0.55	0.56	2993	1.0	0.555	0.858281047232848	16939	0.084695
(0.56, 0.5700000000000001)	0.56	0.5700000000000001	2961	1.0	0.5650000000000001	0.834076237105064	19900	0.0995
(0.5700000000000001, 0.58)	0.5700000000000001	0.58	2968	1.0	0.575	0.8215080824787396	22868	0.11434
(0.58, 0.59)	0.58	0.59	3153	1.0	0.585	0.8577957563479861	26021	0.130105
(0.59, 0.6)	0.59	0.6	3094	1.0	0.595	0.8275974281035732	29115	0.145575
(0.6, 0.61)	0.6	0.61	3249	1.0	0.605	0.8546929573771501	32364	0.16182
(0.61, 0.62)	0.61	0.62	3298	1.0	0.615	0.8534760218529024	35662	0.17831
(0.62, 0.63)	0.62	0.63	3222	1.0	0.625	0.8204673579537586	38884	0.19442
(0.63, 0.64)	0.63	0.64	3324	1.0	0.635	0.8331114024882752	42208	0.21104
(0.64, 0.65)	0.64	0.65	3403	1.0	0.645	0.839688147834365	45611	0.228055
(0.65, 0.66)	0.65	0.66	3443	1.0	0.655	0.8365877701000024	49054	0.24527
(0.66, 0.67)	0.66	0.67	3587	1.0	0.665	0.8584707850224161	52641	0.263205
(0.67, 0.6799999999999999)	0.67	0.6799999999999999	3527	1.0	0.675	0.831605734735425	56168	0.28084
(0.6799999999999999, 0.69)	0.6799999999999999	0.69	3604	1.0	0.6849999999999999	0.8373557357903665	59772	0.29886
(0.69, 0.7)	0.69	0.7	3649	1.0	0.695	0.8356123450885277	63421	0.317105
(0.7, 0.71)	0.7	0.71	3663	1.0	0.705	0.8269201797990676	67084	0.33542
(0.71, 0.72)	0.71	0.72	3750	1.0	0.715	0.8347203753061888	70834	0.35417
(0.72, 0.73)	0.72	0.73	3857	1.0	0.725	0.8466958302905828	74691	0.373455
(0.73, 0.74)	0.73	0.74	3948	1.0	0.735	0.8548808597992943	78639	0.393195
(0.74, 0.75)	0.74	0.75	3935	1.0	0.745	0.8406287763519777	82574	0.41287
(0.75, 0.76)	0.75	0.76	4064	1.0	0.755	0.8566877095804706	86638	0.43319
(0.76, 0.77)	0.76	0.77	3999	1.0	0.765	0.831966343636551	90637	0.453185
(0.77, 0.78)	0.77	0.78	3981	1.0	0.775	0.8175348291018155	94618	0.47309
(0.78, 0.79)	0.78	0.79	4167	1.0	0.785	0.8448305935589381	98785	0.493925
(0.79, 0.8)	0.79	0.8	4253	1.0	0.795	0.8514203826135699	103038	0.51519
(0.8, 0.81)	0.8	0.81	4281	1.0	0.805	0.8463795006477313	107319	0.536595
(0.81, 0.8200000000000001)	0.81	0.8200000000000001	4404	1.0	0.8150000000000001	0.8600139389731353	111723	0.558615
(0.8200000000000001, 0.8300000000000001)	0.8200000000000001	0.8300000000000001	4454	1.0	0.8250000000000001	0.8592351852618487	116177	0.580885
(0.8300000000000001, 0.8400000000000001)	0.8300000000000001	0.8400000000000001	4450	1.0	0.8350000000000001	0.8481825322572311	120627	0.603135
(0.8400000000000001, 0.8500000000000001)	0.8400000000000001	0.8500000000000001	4500	1.0	0.8450000000000001	0.8475622272339737	125127	0.625635
(0.8500000000000001, 0.86)	0.8500000000000001	0.86	4650	1.0	0.855	0.8655708593526028	129777	0.648885
(0.86, 0.87)	0.86	0.87	4613	1.0	0.865	0.8487565442067073	134390	0.67195
(0.87, 0.88)	0.87	0.88	4666	1.0	0.875	0.8486966152816019	139056	0.69528
(0.88, 0.89)	0.88	0.89	4708	1.0	0.885	0.8466598634314688	143764	0.71882
(0.89, 0.9)	0.89	0.9	4796	1.0	0.895	0.8528485743843442	148560	0.7428
(0.9, 0.91)	0.9	0.91	4877	1.0	0.905	0.8576694978455446	153437	0.767185
(0.91, 0.9199999999999999)	0.91	0.9199999999999999	4923	1.0	0.915	0.8562972128108348	158360	0.7918
(0.9199999999999999, 0.9299999999999999)	0.9199999999999999	0.9299999999999999	4942	1.0	0.9249999999999999	0.8503090415151455	163302	0.81651
(0.9299999999999999, 0.94)	0.9299999999999999	0.94	5132	1.0	0.9349999999999999	0.8735561499439601	168434	0.84217
(0.94, 0.95)	0.94	0.95	5141	1.0	0.945	0.8658279157265916	173575	0.867875
(0.95, 0.96)	0.95	0.96	5322	1.0	0.955	0.8869257978991589	178897	0.894485
(0.96, 0.97)	0.96	0.97	5258	1.0	0.965	0.8671796088020326	184155	0.920775
(0.97, 0.98)	0.97	0.98	5247	1.0	0.975	0.8564898826941746	189402	0.94701
(0.98, 0.99)	0.98	0.99	5264	1.0	0.985	0.8505413630490446	194666	0.97333
(0.99, 1.0)	0.99	1.0	5334	1.0	0.995	0.8531899268466296	200000	1.0
