Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	76	1.0	0.01	5.806343930003862	76	0.0002334869431643625
(0.08, 0.16)	0.08	0.16	199	1.0	0.03	5.067817728380564	275	0.0008448540706605223
(0.16, 0.24)	0.16	0.24	331	1.0	0.05	5.057631160082312	606	0.0018617511520737328
(0.24, 0.32)	0.24	0.32	420	1.0	0.07	4.583955734213575	1026	0.003152073732718894
(0.32, 0.4)	0.32	0.4	611	1.0	0.09	5.186661025193507	1637	0.005029185867895546
(0.4, 0.48)	0.4	0.48	730	1.0	0.11	5.07013285753926	2367	0.007271889400921659
(0.48, 0.56)	0.48	0.56	845	1.0	0.13	4.965952045398037	3212	0.0098678955453149
(0.56, 0.64)	0.56	0.64	943	1.0	0.15000000000000002	4.8029669526260035	4155	0.012764976958525345
(0.64, 0.72)	0.64	0.72	1146	1.0	0.16999999999999998	5.150209089616432	5301	0.016285714285714285
(0.72, 0.8)	0.72	0.8	1279	1.0	0.19	5.14287665268347	6580	0.02021505376344086
(0.8, 0.88)	0.8	0.88	1336	1.0	0.21000000000000002	4.8604483023090035	7916	0.024319508448540708
(0.88, 0.96)	0.88	0.96	1496	1.0	0.22999999999999998	4.9692737524518185	9412	0.02891551459293395
(0.96, 1.04)	0.96	1.04	1756	1.0	0.25	5.366284179519354	11168	0.034310291858678954
(1.04, 1.12)	1.04	1.12	1856	1.0	0.27	5.251741878210119	13024	0.04001228878648234
(1.12, 1.2)	1.12	1.2	1959	1.0	0.29000000000000004	5.160901886968049	14983	0.046030721966205834
(1.2, 1.28)	1.2	1.28	2075	1.0	0.31	5.113821585211378	17058	0.05240552995391705
(1.28, 1.36)	1.28	1.36	2249	1.0	0.33	5.2067254779021805	19307	0.05931490015360983
(1.36, 1.44)	1.36	1.44	2395	1.0	0.35	5.227892373067398	21702	0.06667281105990783
(1.44, 1.52)	1.44	1.52	2631	1.0	0.37	5.43260699852068	24333	0.07475576036866359
(1.52, 1.6)	1.52	1.6	2752	1.0	0.39	5.39104537630587	27085	0.08321044546850999
(1.6, 1.68)	1.6	1.68	3042	1.0	0.41000000000000003	5.66845257864949	30127	0.09255606758832566
(1.68, 1.76)	1.68	1.76	3027	1.0	0.43	5.378152716071503	33154	0.10185560675883257
(1.76, 1.84)	1.76	1.84	3232	1.0	0.45	5.487164789991949	36386	0.11178494623655914
(1.84, 1.92)	1.84	1.92	3399	1.0	0.47	5.525129624323389	39785	0.12222734254992319
(1.92, 2.0)	1.92	2.0	3564	1.0	0.49	5.556876951271149	43349	0.13317665130568357
(2.0, 2.08)	2.0	2.08	3871	1.0	0.51	5.798853806255139	47220	0.14506912442396314
(2.08, 2.16)	2.08	2.16	3993	1.0	0.53	5.755891587017236	51213	0.15733640552995393
(2.16, 2.24)	2.16	2.24	4214	1.0	0.55	5.853572564841209	55427	0.1702826420890937
(2.24, 2.32)	2.24	2.32	4412	1.0	0.5700000000000001	5.913570964722326	59839	0.18383717357910906
(2.32, 2.4)	2.32	2.4	4658	1.0	0.59	6.031657008465205	64497	0.19814746543778802
(2.4, 2.48)	2.4	2.48	4937	1.0	0.61	6.183330453500654	69434	0.21331490015360982
(2.48, 2.56)	2.48	2.56	5160	1.0	0.63	6.257463383212182	74594	0.22916743471582182
(2.56, 2.64)	2.56	2.64	5447	1.0	0.65	6.402258175451622	80041	0.24590168970814133
(2.64, 2.72)	2.64	2.72	5594	1.0	0.67	6.378768253032511	85635	0.26308755760368663
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	6227	1.0	0.6900000000000001	6.894756607958435	91862	0.28221812596006146
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	6366	1.0	0.71	6.85010849859243	98228	0.3017757296466974
(2.88, 2.96)	2.88	2.96	6651	1.0	0.73	6.9607053854462295	104879	0.3222089093701997
(2.96, 3.04)	2.96	3.04	7031	1.0	0.75	7.16217617050125	111910	0.3438095238095238
(3.04, 3.12)	3.04	3.12	7555	1.0	0.77	7.496057483113312	119465	0.3670199692780338
(3.12, 3.2)	3.12	3.2	7959	1.0	0.79	7.696983900549739	127424	0.3914715821812596
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	8564	1.0	0.81	8.077571380206807	135988	0.41778187403993855
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	9110	1.0	0.8300000000000001	8.3855093852783	145098	0.4457695852534562
(3.36, 3.44)	3.36	3.44	9928	1.0	0.85	8.923433829269085	155026	0.47627035330261136
(3.44, 3.52)	3.44	3.52	10838	1.0	0.87	9.517416139349933	165864	0.5095668202764977
(3.52, 3.6)	3.52	3.6	11919	1.0	0.89	10.231492209005896	177783	0.546184331797235
(3.6, 3.68)	3.6	3.68	12993	1.0	0.91	10.908303453230221	190776	0.5861013824884793
(3.68, 3.7600000000000002)	3.68	3.7600000000000002	15719	1.0	0.93	12.913118312921675	206495	0.6343932411674347
(3.7600000000000002, 3.84)	3.7600000000000002	3.84	19920	1.0	0.95	16.019718986935946	226415	0.6955913978494623
(3.84, 3.92)	3.84	3.92	14675	1.0	0.97	11.558341993055723	241090	0.7406758832565284
(3.92, 4.0)	3.92	4.0	84410	1.0	0.99	65.14001742844565	325500	1.0
(5.0, 5.06)	5.0	5.06	3	0.5	1.2574999999999998	0.0012150976101295166	3	9.216618177014368e-06
(5.06, 5.12)	5.06	5.12	3	0.5	1.2725	0.0012007742591260094	6	1.8433236354028737e-05
(5.12, 5.18)	5.12	5.18	0	0.5	1.2875	0.0	6	1.8433236354028737e-05
(5.18, 5.24)	5.18	5.24	7	0.5	1.3025	0.002737273631008291	13	3.993867876706227e-05
