U	Potencial_0.004	Potencial_0.04	Potencial_0.08	Potencial_2.0	Potencial_4.0	Potencial_8.0	Potencial_40.0
0.0	13.710373739397344	13.635723490766258	13.533945694091548	9.351899379140187	6.401764747213488	3.6128735007232455	0.7455019536662532
0.06	13.691825455162151	13.624382103176504	13.531540440586534	9.351537534729772	6.401490799480157	3.6127931206629116	0.7455011182768067
0.12	13.768904685217173	13.624563956058113	13.531114423643219	9.350451646208812	6.40066896152451	3.6125520028880467	0.7454986121252423
0.18	13.705178777581958	13.62889339297649	13.533326076156138	9.348640647311983	6.399299249360943	3.6121502146096236	0.74549443526189
0.24	13.6819131874431	13.626844444150912	13.5342163968196	9.34610275961038	6.397381690617847	3.611587867821227	0.7454885877706293
0.3	13.699153888768834	13.628881924486317	13.534702528637057	9.342835490533195	6.394916325944342	3.6108651192618617	0.745481069768883
0.36	13.799649643406585	13.63419865116812	13.535677283520412	9.338835630603	6.391903210979769	3.609982170363901	0.7454718814076147
0.42	13.70681769009865	13.631992613754575	13.53564095129183	9.334099249891919	6.388342418886067	3.6089392671858542	0.7454610228713163
0.48	13.682936727198681	13.627745088849565	13.53465737909743	9.328621693712437	6.384234043443052	3.6077367003299967	0.7454484943780014
0.54	13.700472940936159	13.628869141734489	13.533975515857781	9.322397577564502	6.379578202706231	3.606374804844636	0.7454342961791895
0.6	13.795638745533909	13.63222875421478	13.533998761236555	9.31542078137284	6.3743750432268955	3.604853960110775	0.7454184285598959
0.6599999999999999	13.703373626745673	13.630067079479112	13.53412445446931	9.30768444306229	6.368624744833499	3.603174589713	0.7454008918386131
0.72	13.685376537564865	13.629224454570645	13.534650182193364	9.299180951537766	6.362327525973107	3.6013371612943943	0.7453816863672942
0.78	13.708298906997516	13.633033720761505	13.535038525645023	9.289901939156241	6.355483649610824	3.5993421863951327	0.7453608125313325
0.84	13.803022394489034	13.63527262663049	13.53446581323693	9.279838273803248	6.3480934296844	3.597190220274492	0.745338270749543
0.8999999999999999	13.707145709686198	13.631496735325053	13.53312661035696	9.268980050713367	6.3401572381102955	3.594881861715999	0.7453140614741351
0.96	13.68443249876406	13.627453460665722	13.531443829569184	9.257316584204782	6.331675512336086	3.5924177528153627	0.745288185190691
1.02	13.703827724066928	13.628543782396655	13.529786166992267	9.244836399530724	6.322648763432818	3.5897985787508744	0.7452606424181365
1.08	13.800978525903753	13.629951099765696	13.527849246675265	9.231527225085138	6.3130775847193155	3.587025067535877	0.7452314337087139
1.14	13.700384530869101	13.624396659760414	13.52518076458875	9.21737598523689	6.302962660908434	3.58409798975296	0.7452005596479496
