Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	67	1.0	0.01	3332.3066209865588	67	0.00019115658291916075
(0.08, 0.16)	0.08	0.16	174	1.0	0.03	2884.683343540603	241	0.0006875930818435483
(0.16, 0.24)	0.16	0.24	358	1.0	0.05	3561.091851681158	599	0.0017089969129638401
(0.24, 0.32)	0.24	0.32	449	1.0	0.07	3190.203993225937	1048	0.002990031326854932
(0.32, 0.4)	0.32	0.4	617	1.0	0.09	3409.673607211784	1665	0.004750383739707502
(0.4, 0.48)	0.4	0.48	758	1.0	0.11	3427.2570131720663	2423	0.0069130209016884546
(0.48, 0.56)	0.48	0.56	855	1.0	0.13	3271.0931813358275	3278	0.009352407146403117
(0.56, 0.64)	0.56	0.64	1013	1.0	0.15000000000000002	3358.832444835209	4291	0.012242580556807742
(0.64, 0.72)	0.64	0.72	1134	1.0	0.16999999999999998	3317.67840930532	5425	0.015477977049797717
(0.72, 0.8)	0.72	0.8	1337	1.0	0.19	3499.838140030655	6762	0.019292549458199477
(0.8, 0.88)	0.8	0.88	1455	1.0	0.21000000000000002	3445.9887231950593	8217	0.02344378569920513
(0.88, 0.96)	0.88	0.96	1600	1.0	0.22999999999999998	3459.8900672151162	9817	0.028008719022647774
(0.96, 1.04)	0.96	1.04	1737	1.0	0.25	3455.6517018827744	11554	0.0329645247619102
(1.04, 1.12)	1.04	1.12	1912	1.0	0.27	3522.039944348423	13466	0.03841962008342416
(1.12, 1.2)	1.12	1.2	2018	1.0	0.29000000000000004	3460.933999562987	15484	0.04417714223761619
(1.2, 1.28)	1.2	1.28	2181	1.0	0.31	3499.16260971193	17665	0.050399716974133944
(1.28, 1.36)	1.28	1.36	2278	1.0	0.33	3433.2856095012985	19943	0.05689904079338541
(1.36, 1.44)	1.36	1.44	2537	1.0	0.35	3605.1436662869583	22480	0.06413731319436916
(1.44, 1.52)	1.44	1.52	2616	1.0	0.37	3516.463945341199	25096	0.07160097917819788
(1.52, 1.6)	1.52	1.6	2858	1.0	0.39	3644.750219203814	27954	0.0797550913271973
(1.6, 1.68)	1.6	1.68	3004	1.0	0.41000000000000003	3644.0659226223725	30958	0.08832575364196087
(1.68, 1.76)	1.68	1.76	3240	1.0	0.43	3747.5437181521825	34198	0.09756974362193223
(1.76, 1.84)	1.76	1.84	3339	1.0	0.45	3690.40524294332	37537	0.10709618885129159
(1.84, 1.92)	1.84	1.92	3560	1.0	0.47	3767.2313657390155	41097	0.11725316549595148
(1.92, 2.0)	1.92	2.0	3849	1.0	0.49	3906.807244647353	44946	0.1282346832221582
(2.0, 2.08)	2.0	2.08	4005	1.0	0.51	3905.7325188911764	48951	0.13966128194740055
(2.08, 2.16)	2.08	2.16	4253	1.0	0.53	3991.0729538315504	53204	0.15179544533777653
(2.16, 2.24)	2.16	2.24	4406	1.0	0.55	3984.299313993695	57610	0.16436613047720672
(2.24, 2.32)	2.24	2.32	4592	1.0	0.5700000000000001	4006.795497138079	62202	0.1774674891154871
(2.32, 2.4)	2.32	2.4	4990	1.0	0.59	4206.478633625834	67192	0.19170437491797385
(2.4, 2.48)	2.4	2.48	5172	1.0	0.61	4216.953717578287	72364	0.2064605218860022
(2.48, 2.56)	2.48	2.56	5628	1.0	0.63	4443.075494648745	77992	0.2225176748512117
(2.56, 2.64)	2.56	2.64	5651	1.0	0.65	4323.9643433283645	83643	0.23864044873294568
(2.64, 2.72)	2.64	2.72	6063	1.0	0.67	4500.729570737685	89706	0.2559386929454662
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	6441	1.0	0.6900000000000001	4642.739983944281	96147	0.27431540265564996
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	6785	1.0	0.71	4752.932609500505	102932	0.29367357303037395
(2.88, 2.96)	2.88	2.96	7389	1.0	0.73	5034.228914837391	110321	0.3147550057346975
(2.96, 3.04)	2.96	3.04	7710	1.0	0.75	5112.852546827134	118031	0.33675227818703674
(3.04, 3.12)	3.04	3.12	8231	1.0	0.77	5316.576041353037	126262	0.360236007052822
(3.12, 3.2)	3.12	3.2	8883	1.0	0.79	5592.457909356421	135145	0.38557994624791014
