Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.04)	0.0	0.04	3	1.0	0.01	596.8310365946076	3	5e-05
(0.04, 0.08)	0.04	0.08	26	1.0	0.03	1724.1785501621994	29	0.00048333333333333334
(0.08, 0.12)	0.08	0.12	40	1.0	0.05	1591.5494309189532	69	0.00115
(0.12, 0.16)	0.12	0.16	47	1.0	0.07	1335.7647009498355	116	0.0019333333333333333
(0.16, 0.2)	0.16	0.2	51	1.0	0.09	1127.3475135675915	167	0.0027833333333333334
(0.2, 0.24)	0.2	0.24	81	1.0	0.11	1464.9489080049464	248	0.0041333333333333335
(0.24, 0.28)	0.24	0.28	104	1.0	0.13	1591.5494309189523	352	0.005866666666666667
(0.28, 0.32)	0.28	0.32	111	1.0	0.15000000000000002	1472.1832236000325	463	0.007716666666666667
(0.32, 0.36)	0.32	0.36	111	1.0	0.16999999999999998	1298.9851972941465	574	0.009566666666666666
(0.36, 0.4)	0.36	0.4	148	1.0	0.19	1549.6665511579265	722	0.012033333333333333
(0.4, 0.44)	0.4	0.44	136	1.0	0.21000000000000002	1288.3971583629639	858	0.0143
(0.44, 0.48)	0.44	0.48	183	1.0	0.22999999999999998	1582.8997057509157	1041	0.01735
(0.48, 0.52)	0.48	0.52	173	1.0	0.25	1376.6902577448934	1214	0.020233333333333332
(0.52, 0.56)	0.52	0.56	199	1.0	0.27	1466.288596078109	1413	0.02355
(0.56, 0.6)	0.56	0.6	208	1.0	0.29000000000000004	1426.9063863411325	1621	0.027016666666666668
(0.6, 0.64)	0.6	0.64	249	1.0	0.31	1597.9669689468512	1870	0.031166666666666665
(0.64, 0.68)	0.64	0.68	258	1.0	0.33	1555.3778529435206	2128	0.03546666666666667
(0.68, 0.72)	0.68	0.72	274	1.0	0.35	1557.4448002564077	2402	0.04003333333333333
(0.72, 0.76)	0.72	0.76	305	1.0	0.37	1639.9411365887856	2707	0.045116666666666666
(0.76, 0.8)	0.76	0.8	326	1.0	0.39	1662.9651105114674	3033	0.05055
(0.8, 0.84)	0.8	0.84	344	1.0	0.41000000000000003	1669.1859885247618	3377	0.05628333333333333
(0.84, 0.88)	0.84	0.88	371	1.0	0.43	1716.4675548573575	3748	0.06246666666666666
(0.88, 0.92)	0.88	0.92	368	1.0	0.45	1626.9171960504843	4116	0.0686
(0.92, 0.96)	0.92	0.96	384	1.0	0.47	1625.4121847682943	4500	0.075
(0.96, 1.0)	0.96	1.0	394	1.0	0.49	1599.6695810767026	4894	0.08156666666666666
(1.0, 1.04)	1.0	1.04	435	1.0	0.51	1696.872555023882	5329	0.08881666666666667
(1.04, 1.08)	1.04	1.08	486	1.0	0.53	1824.2759986476685	5815	0.09691666666666666
