U	Potencial_0.04	Potencial_0.08	Potencial_2.0	Potencial_4.0	Potencial_8.0	Potencial_40.0
0.0	7.834992448371719	7.742439110194791	4.343247334782293	2.1794749962373943	0.6294237148311151	0.00811015680739201
0.06	7.81953717884281	7.738026218572104	4.342890449498035	2.179224605041517	0.6293709383971327	0.008110104041581469
0.12	7.810388644636361	7.733516010330917	4.341819402981971	2.178473448973545	0.6292126327582102	0.008109945746678232
0.18	7.809293627584822	7.733032111676113	4.340033022744003	2.177221580922124	0.6289488688923658	0.008109681930267116
0.24	7.809967088310123	7.734201866667178	4.337529352967993	2.175469090133896	0.6285797650594437	0.008109312604986398
0.3	7.813133230895323	7.735013713638387	4.3343056520188945	2.173216103862014	0.6281054867457445	0.008108837788530145
0.36	7.814475825234492	7.735258667217503	4.330358388965588	2.170462789674329	0.62752624658645	0.008108257503643973
0.42	7.814258881706227	7.73617893598848	4.325683239134605	2.167209358421455	0.6268423042656589	0.008107571778124014
0.48	7.814459772447403	7.73746302836135	4.320275078717331	2.1634560678648165	0.6260539663939373	0.008106780644812803
0.54	7.8183275451281835	7.738547999160607	4.314127978462701	2.1592032269646246	0.6251615863632092	0.008105884141598544
0.6	7.821376817202407	7.7387217929266034	4.307235196499404	2.154451200827481	0.6241655641788072	0.00810488231140801
0.6599999999999999	7.817651379729637	7.737593742758974	4.2995891703465325	2.1492004163127354	0.6230663462684205	0.008103775202206261
0.72	7.813048540800091	7.73597346546579	4.291181508189054	2.143451368296423	0.6218644252677583	0.00810256286698832
0.78	7.814015746714057	7.735260597585067	4.2820029795155765	2.137204626590531	0.6205603397826066	0.008101245363776611
0.84	7.817943439781959	7.735591967232076	4.2720435052398145	2.1304608435145598	0.6191546741270302	0.008099822755614102
0.8999999999999999	7.81636565213925	7.735763925832023	4.261292147454967	2.123220762115122	0.6176480580373934	0.008098295110558276
0.96	7.815171368445723	7.735966958668542	4.249737099001312	2.1154852250278844	0.616041166361897	0.008096662501673691
1.02	7.818237402258174	7.736235994215913	4.2373656730622296	2.107255183974415	0.6143347187252663	0.008094925007027904
1.08	7.821011069708797	7.736061496984392	4.224164293042923	2.098531709884622	0.6125294791683016	0.008093082709680097
1.14	7.8182800343373025	7.735097806211909	4.210118483028579	2.0893160036330034	0.6106262557618677	0.008091135697675316
1.2	7.814123875554496	7.7335093459958735	4.195212859165772	2.0796094073746496	0.6086259001950374	0.008089084064033634
1.26	7.815011407046727	7.732468722571333	4.179431122362388	2.069413416463598	0.6065293073369621	0.00808692790674622
1.3199999999999998	7.818713427508115	7.732391056084624	4.162756052756348	2.0587296919332743	0.6043374147721985	0.008084667328758077
1.38	7.817790576590506	7.73218159130422	4.145169506464019	2.0475600735148163	0.602051202309032	0.008082302437964761
1.44	7.815207907062308	7.731065944537027	4.126652415184104	2.0359065931653935	0.5996716914605764	0.008079833347198136
1.5	7.815115590077104	7.728982103583716	4.107184789302749	2.0237714890740115	0.597199944898198	0.008077260174218524
1.56	7.814057462686947	7.726628098659234	4.086745725221497	2.011157220107854	0.5946370658770663	0.00807458304169876
1.6199999999999999	7.81162132793835	7.72531481503771	4.065313417711082	1.9980664806570814	0.5919841976334428	0.00807180207721659
1.68	7.809718385783161	7.724780972190056	4.042865178182147	1.984502215830606	0.5892425227534983	0.008068917413240635
1.74	7.813155979144649	7.725129865252708	4.019377459858351	1.97046763694985	0.5864132625133798	0.008065929187116405
1.7999999999999998	7.818524783079272	7.726259537964359	3.994825890938977	1.9559662372813795	0.5834976761903402	0.008062837541055027
1.8599999999999999	7.819345101341928	7.727381456327817	3.9691853169455684	1.941001807943267	0.5804970603447237	0.008059642622118439
1.92	7.8188545895719574	7.727832301153853	3.942429853561005	1.9255784539135818	0.5774127480726975	0.008056344582204953
1.98	7.82170291877661	7.7275520301012675	3.914532951386922	1.9097006100628593	0.5742461082295962	0.008052943578035108
2.04	7.82404993700345	7.7269306463541625	3.8854674741648814	1.8933730571259144	0.5709985446238617	0.008049439771136245
2.1	7.823416687562209	7.7265933662444795	3.8552057921238947	1.8766009375216461	0.5676714951815353	0.008045833327826523
2.16	7.821502959957056	7.725862617907646	3.8237198922282554	1.859389770922948	0.5642664310813831	0.00804212441920076
2.2199999999999998	7.823869195208216	7.724915509302085	3.790981507196453	1.8417454694726083	0.5607848558607251	0.008038313221110503
2.28	7.827244920012313	7.724291468902693	3.7569622652391823	1.8236743525348076	0.5572283044921419	0.008034399914150487
2.34	7.827184899936759	7.724141637398343	3.721633862509637	1.805183160866245	0.5535983424312866	0.008030384683639622
2.4	7.826669974115614	7.723712405378509	3.684968260263524	1.786279070085691	0.5498965646360685	0.008026267719602565
2.46	7.82952025091001	7.7222742375596525	3.646937908674248	1.766969703316081	0.5461245945575418	0.008022049216752656
