Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.02)	0.0	0.02	0	1.0	0.01	0.0	0	0.0
(0.02, 0.04)	0.02	0.04	0	1.0	0.03	0.0	0	0.0
(0.04, 0.06)	0.04	0.06	0	1.0	0.05	0.0	0	0.0
(0.06, 0.08)	0.06	0.08	0	1.0	0.07	0.0	0	0.0
(0.08, 0.1)	0.08	0.1	0	1.0	0.09	0.0	0	0.0
(0.1, 0.12)	0.1	0.12	0	1.0	0.11	0.0	0	0.0
(0.12, 0.14)	0.12	0.14	0	1.0	0.13	0.0	0	0.0
(0.14, 0.16)	0.14	0.16	0	1.0	0.15000000000000002	0.0	0	0.0
(0.16, 0.18)	0.16	0.18	0	1.0	0.16999999999999998	0.0	0	0.0
(0.18, 0.2)	0.18	0.2	0	1.0	0.19	0.0	0	0.0
(0.2, 0.22)	0.2	0.22	0	1.0	0.21000000000000002	0.0	0	0.0
(0.22, 0.24)	0.22	0.24	0	1.0	0.22999999999999998	0.0	0	0.0
(0.24, 0.26)	0.24	0.26	0	1.0	0.25	0.0	0	0.0
(0.26, 0.28)	0.26	0.28	0	1.0	0.27	0.0	0	0.0
(0.28, 0.3)	0.28	0.3	0	1.0	0.29000000000000004	0.0	0	0.0
(0.3, 0.32)	0.3	0.32	0	1.0	0.31	0.0	0	0.0
(0.32, 0.34)	0.32	0.34	0	1.0	0.33	0.0	0	0.0
(0.34, 0.36)	0.34	0.36	0	1.0	0.35	0.0	0	0.0
(0.36, 0.38)	0.36	0.38	0	1.0	0.37	0.0	0	0.0
(0.38, 0.4)	0.38	0.4	0	1.0	0.39	0.0	0	0.0
(0.4, 0.42)	0.4	0.42	0	1.0	0.41000000000000003	0.0	0	0.0
(0.42, 0.44)	0.42	0.44	0	1.0	0.43	0.0	0	0.0
(0.44, 0.46)	0.44	0.46	0	1.0	0.45	0.0	0	0.0
(0.46, 0.48)	0.46	0.48	0	1.0	0.47	0.0	0	0.0
(0.48, 0.5)	0.48	0.5	0	1.0	0.49	0.0	0	0.0
(0.5, 0.52)	0.5	0.52	0	1.0	0.51	0.0	0	0.0
(0.52, 0.54)	0.52	0.54	0	1.0	0.53	0.0	0	0.0
(0.54, 0.56)	0.54	0.56	0	1.0	0.55	0.0	0	0.0
(0.56, 0.58)	0.56	0.58	0	1.0	0.5700000000000001	0.0	0	0.0
(0.58, 0.6)	0.58	0.6	1	1.0	0.59	0.0001348757216596438	1	5e-06
(0.6, 0.62)	0.6	0.62	2	1.0	0.61	0.00026090713370226156	3	1.5e-05
(0.62, 0.64)	0.62	0.64	0	1.0	0.63	0.0	3	1.5e-05
(0.64, 0.66)	0.64	0.66	1	1.0	0.65	0.0001224256550449074	4	2e-05
(0.66, 0.68)	0.66	0.68	0	1.0	0.67	0.0	4	2e-05
(0.68, 0.7000000000000001)	0.68	0.7000000000000001	2	1.0	0.6900000000000001	0.00023065703124402852	6	3e-05
(0.7000000000000001, 0.72)	0.7000000000000001	0.72	1	1.0	0.71	0.000112079825041113	7	3.5e-05
(0.72, 0.74)	0.72	0.74	3	1.0	0.73	0.00032702743470899945	10	5e-05
(0.74, 0.76)	0.74	0.76	5	1.0	0.75	0.0005305111718612655	15	7.5e-05
(0.76, 0.78)	0.76	0.78	8	1.0	0.77	0.0008267706574461273	23	0.000115
(0.78, 0.8)	0.78	0.8	30	1.0	0.79	0.003021899080222393	53	0.000265
(0.8, 0.8200000000000001)	0.8	0.8200000000000001	55	1.0	0.81	0.005403354528216599	108	0.00054
(0.8200000000000001, 0.84)	0.8200000000000001	0.84	111	1.0	0.8300000000000001	0.010642181941554378	219	0.001095
(0.84, 0.86)	0.84	0.86	248	1.0	0.85	0.02321766540381067	467	0.002335
(0.86, 0.88)	0.86	0.88	640	1.0	0.87	0.05853916379158787	1107	0.005535
(0.88, 0.9)	0.88	0.9	1593	1.0	0.89	0.14243330844522384	2700	0.0135
(0.9, 0.92)	0.9	0.92	3978	1.0	0.91	0.3478637541204587	6678	0.03339
(0.92, 0.9400000000000001)	0.92	0.9400000000000001	9290	1.0	0.93	0.7949110946114748	15968	0.07984
(0.9400000000000001, 0.96)	0.9400000000000001	0.96	21545	1.0	0.95	1.8047152417501626	37513	0.187565
(0.96, 0.98)	0.96	0.98	49472	1.0	0.97	4.058574540358853	86985	0.434925
(0.98, 1.0)	0.98	1.0	113015	1.0	0.99	9.08420001331831	200000	1.0
(1.5, 1.51)	1.5	1.51	0	1.0	1.505	0.0	0	0.0
(1.51, 1.52)	1.51	1.52	0	1.0	1.5150000000000001	0.0	0	0.0
(1.52, 1.53)	1.52	1.53	0	1.0	1.525	0.0	0	0.0
(1.53, 1.54)	1.53	1.54	0	1.0	1.5350000000000001	0.0	0	0.0
(1.54, 1.55)	1.54	1.55	0	1.0	1.545	0.0	0	0.0
(1.55, 1.56)	1.55	1.56	0	1.0	1.5550000000000002	0.0	0	0.0
(1.56, 1.57)	1.56	1.57	0	1.0	1.565	0.0	0	0.0
(1.57, 1.58)	1.57	1.58	0	1.0	1.5750000000000002	0.0	0	0.0
(1.58, 1.59)	1.58	1.59	0	1.0	1.585	0.0	0	0.0
(1.59, 1.6)	1.59	1.6	0	1.0	1.5950000000000002	0.0	0	0.0
(1.6, 1.61)	1.6	1.61	0	1.0	1.605	0.0	0	0.0
(1.61, 1.62)	1.61	1.62	0	1.0	1.6150000000000002	0.0	0	0.0
(1.62, 1.63)	1.62	1.63	0	1.0	1.625	0.0	0	0.0
(1.63, 1.6400000000000001)	1.63	1.6400000000000001	0	1.0	1.635	0.0	0	0.0
(1.6400000000000001, 1.65)	1.6400000000000001	1.65	0	1.0	1.645	0.0	0	0.0
(1.65, 1.66)	1.65	1.66	0	1.0	1.6549999999999998	0.0	0	0.0
(1.66, 1.67)	1.66	1.67	0	1.0	1.665	0.0	0	0.0
(1.67, 1.68)	1.67	1.68	0	1.0	1.6749999999999998	0.0	0	0.0
(1.68, 1.69)	1.68	1.69	0	1.0	1.685	0.0	0	0.0
(1.69, 1.7)	1.69	1.7	0	1.0	1.6949999999999998	0.0	0	0.0
(1.7, 1.71)	1.7	1.71	0	1.0	1.705	0.0	0	0.0
(1.71, 1.72)	1.71	1.72	1	1.0	1.7149999999999999	9.280078808068791e-05	1	5e-06
(1.72, 1.73)	1.72	1.73	2	1.0	1.725	0.00018452562499522067	3	1.5e-05
(1.73, 1.74)	1.73	1.74	4	1.0	1.7349999999999999	0.0003669241534487146	7	3.5e-05
(1.74, 1.75)	1.74	1.75	7	1.0	1.745	0.0006384375134147051	14	7e-05
(1.75, 1.76)	1.75	1.76	10	1.0	1.755	0.0009068567040363542	24	0.00012
(1.76, 1.77)	1.76	1.77	20	1.0	1.7650000000000001	0.0018034374114263825	44	0.00022
(1.77, 1.78)	1.77	1.78	21	1.0	1.775	0.0018829410606906974	65	0.000325
(1.78, 1.79)	1.78	1.79	45	1.0	1.7850000000000001	0.004012269367017995	110	0.00055
(1.79, 1.8)	1.79	1.8	51	1.0	1.795	0.004521905810293765	161	0.000805
(1.8, 1.81)	1.8	1.81	54	1.0	1.8050000000000002	0.0047613745064557095	215	0.001075
(1.81, 1.82)	1.81	1.82	100	1.0	1.815	0.008768779700186158	315	0.001575
(1.82, 1.83)	1.82	1.83	142	1.0	1.8250000000000002	0.012383438860980714	457	0.002285
(1.83, 1.84)	1.83	1.84	215	1.0	1.835	0.01864739541419722	672	0.00336
(1.84, 1.85)	1.84	1.85	278	1.0	1.8450000000000002	0.023980830207712404	950	0.00475
(1.85, 1.8599999999999999)	1.85	1.8599999999999999	414	1.0	1.855	0.03551993937745044	1364	0.00682
(1.8599999999999999, 1.87)	1.8599999999999999	1.87	601	1.0	1.865	0.051287487553127974	1965	0.009825
(1.87, 1.88)	1.87	1.88	875	1.0	1.875	0.0742715640605788	2840	0.0142
(1.88, 1.8900000000000001)	1.88	1.8900000000000001	1258	1.0	1.885	0.10621480968723554	4098	0.02049
(1.8900000000000001, 1.9)	1.8900000000000001	1.9	1803	1.0	1.895	0.15142664530858138	5901	0.029505
(1.9, 1.9100000000000001)	1.9	1.9100000000000001	2559	1.0	1.905	0.21379182500676577	8460	0.0423
(1.9100000000000001, 1.92)	1.9100000000000001	1.92	3652	1.0	1.915	0.3035133367578118	12112	0.06056
(1.92, 1.93)	1.92	1.93	5350	1.0	1.9249999999999998	0.4423223017336791	17462	0.08731
(1.93, 1.94)	1.93	1.94	7398	1.0	1.935	0.6084839766557596	24860	0.1243
(1.94, 1.95)	1.94	1.95	10637	1.0	1.9449999999999998	0.8703929051550069	35497	0.177485
(1.95, 1.96)	1.95	1.96	14947	1.0	1.955	1.2168108162368838	50444	0.25222
(1.96, 1.97)	1.96	1.97	21229	1.0	1.9649999999999999	1.7194231553347659	71673	0.358365
(1.97, 1.98)	1.97	1.98	29680	1.0	1.975	2.391732392026697	101353	0.506765
(1.98, 1.99)	1.98	1.99	41375	1.0	1.9849999999999999	3.317365199359151	142728	0.71364
(1.99, 2.0)	1.99	2.0	57272	1.0	1.995	4.568937719524595	200000	1.0
