Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	7	1.0	0.01	348.15143801352104	7	0.0001386138613861386
(0.08, 0.16)	0.08	0.16	34	1.0	0.03	563.673756783796	41	0.0008118811881188118
(0.16, 0.24)	0.16	0.24	31	1.0	0.05	308.3627022405472	72	0.0014257425742574257
(0.24, 0.32)	0.24	0.32	72	1.0	0.07	511.5694599382349	144	0.0028514851485148514
(0.32, 0.4)	0.32	0.4	80	1.0	0.09	442.09706414415353	224	0.004435643564356435
(0.4, 0.48)	0.4	0.48	107	1.0	0.11	483.7948554213866	331	0.006554455445544554
(0.48, 0.56)	0.48	0.56	84	1.0	0.13	321.37055816632693	415	0.008217821782178218
(0.56, 0.64)	0.56	0.64	115	1.0	0.15000000000000002	381.30871782433275	530	0.010495049504950496
(0.64, 0.72)	0.64	0.72	160	1.0	0.16999999999999998	468.10277379969244	690	0.013663366336633663
(0.72, 0.8)	0.72	0.8	165	1.0	0.19	431.9171975355707	855	0.016930693069306932
(0.8, 0.88)	0.8	0.88	173	1.0	0.21000000000000002	409.72924337645725	1028	0.020356435643564357
(0.88, 0.96)	0.88	0.96	204	1.0	0.22999999999999998	441.1359835699273	1232	0.024396039603960397
(0.96, 1.04)	0.96	1.04	215	1.0	0.25	427.7289095594683	1447	0.028653465346534655
(1.04, 1.12)	1.04	1.12	249	1.0	0.27	458.6757040495593	1696	0.033584158415841586
(1.12, 1.2)	1.12	1.2	270	1.0	0.29000000000000004	463.05856287512717	1966	0.03893069306930693
(1.2, 1.28)	1.2	1.28	258	1.0	0.31	413.93120279948556	2224	0.04403960396039604
(1.28, 1.36)	1.28	1.36	327	1.0	0.33	492.8377499152434	2551	0.05051485148514852
(1.36, 1.44)	1.36	1.44	325	1.0	0.35	461.8335402220187	2876	0.05695049504950495
(1.44, 1.52)	1.44	1.52	355	1.0	0.37	477.1959864664089	3231	0.06398019801980198
(1.52, 1.6)	1.52	1.6	340	1.0	0.39	433.59519752599607	3571	0.0707128712871287
(1.6, 1.68)	1.6	1.68	411	1.0	0.41000000000000003	498.5722683747653	3982	0.07885148514851485
(1.68, 1.76)	1.68	1.76	402	1.0	0.43	464.97301688184484	4384	0.0868118811881188
(1.76, 1.84)	1.76	1.84	426	1.0	0.45	470.8333733135233	4810	0.09524752475247525
(1.84, 1.92)	1.84	1.92	471	1.0	0.47	498.4174082199653	5281	0.10457425742574257
(1.92, 2.0)	1.92	2.0	486	1.0	0.49	493.2991220832979	5767	0.1141980198019802
(2.0, 2.08)	2.0	2.08	532	1.0	0.51	518.8139076279914	6299	0.12473267326732673
(2.08, 2.16)	2.08	2.16	543	1.0	0.53	509.5585736963395	6842	0.1354851485148515
(2.16, 2.24)	2.16	2.24	607	1.0	0.55	548.9036957771613	7449	0.1475049504950495
(2.24, 2.32)	2.24	2.32	603	1.0	0.5700000000000001	526.1536769978793	8052	0.15944554455445545
(2.32, 2.4)	2.32	2.4	638	1.0	0.59	537.8223182872308	8690	0.17207920792079207
(2.4, 2.48)	2.4	2.48	726	1.0	0.61	591.9389789176018	9416	0.18645544554455445
(2.48, 2.56)	2.48	2.56	726	1.0	0.63	573.1472653011707	10142	0.20083168316831684
(2.56, 2.64)	2.56	2.64	771	1.0	0.65	589.9445246339001	10913	0.2160990099009901
(2.64, 2.72)	2.64	2.72	785	1.0	0.67	582.7268205556792	11698	0.23164356435643566
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	888	1.0	0.6900000000000001	640.0796624347962	12586	0.24922772277227723
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	948	1.0	0.71	664.0796040982283	13534	0.268
(2.88, 2.96)	2.88	2.96	1004	1.0	0.73	684.0392245901666	14538	0.28788118811881186
(2.96, 3.04)	2.96	3.04	1090	1.0	0.75	722.8286998756907	15628	0.30946534653465346
