Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	6	1.0	0.01	298.4155182973038	6	0.00011881188118811881
(0.08, 0.16)	0.08	0.16	26	1.0	0.03	431.04463754054984	32	0.0006336633663366337
(0.16, 0.24)	0.16	0.24	48	1.0	0.05	477.464829275686	80	0.0015841584158415843
(0.24, 0.32)	0.24	0.32	62	1.0	0.07	440.5181460579245	142	0.0028118811881188118
(0.32, 0.4)	0.32	0.4	97	1.0	0.09	536.0426902747862	239	0.0047326732673267325
(0.4, 0.48)	0.4	0.48	103	1.0	0.11	465.70906643367124	342	0.006772277227722772
(0.48, 0.56)	0.48	0.56	126	1.0	0.13	482.05583724949037	468	0.009267326732673267
(0.56, 0.64)	0.56	0.64	143	1.0	0.15000000000000002	474.14910129460503	611	0.0120990099009901
(0.64, 0.72)	0.64	0.72	138	1.0	0.16999999999999998	403.7386424022347	749	0.014831683168316831
(0.72, 0.8)	0.72	0.8	162	1.0	0.19	424.0641575803785	911	0.01803960396039604
(0.8, 0.88)	0.8	0.88	198	1.0	0.21000000000000002	468.9386716100493	1109	0.02196039603960396
(0.88, 0.96)	0.88	0.96	222	1.0	0.22999999999999998	480.05974682609735	1331	0.026356435643564356
(0.96, 1.04)	0.96	1.04	234	1.0	0.25	465.5282085437934	1565	0.03099009900990099
(1.04, 1.12)	1.04	1.12	241	1.0	0.27	443.93913524475414	1806	0.03576237623762376
(1.12, 1.2)	1.12	1.2	291	1.0	0.29000000000000004	499.0742288765259	2097	0.04152475247524753
(1.2, 1.28)	1.2	1.28	319	1.0	0.31	511.7986577249453	2416	0.04784158415841584
(1.28, 1.36)	1.28	1.36	356	1.0	0.33	536.5450733022222	2772	0.05489108910891089
(1.36, 1.44)	1.36	1.44	346	1.0	0.35	491.6750920517491	3118	0.06174257425742574
(1.44, 1.52)	1.44	1.52	400	1.0	0.37	537.6856185537002	3518	0.06966336633663367
(1.52, 1.6)	1.52	1.6	363	1.0	0.39	462.926637358637	3881	0.07685148514851485
(1.6, 1.68)	1.6	1.68	426	1.0	0.41000000000000003	516.7683365636253	4307	0.0852871287128713
(1.68, 1.76)	1.68	1.76	403	1.0	0.43	466.1296661775708	4710	0.09326732673267327
(1.76, 1.84)	1.76	1.84	459	1.0	0.45	507.30638110541594	5169	0.10235643564356435
(1.84, 1.92)	1.84	1.92	517	1.0	0.47	547.0951168783907	5686	0.1125940594059406
(1.92, 2.0)	1.92	2.0	519	1.0	0.49	526.7947414840156	6205	0.12287128712871287
(2.0, 2.08)	2.0	2.08	601	1.0	0.51	586.1036813616971	6806	0.13477227722772278
(2.08, 2.16)	2.08	2.16	566	1.0	0.53	531.1420860260188	7372	0.14598019801980197
(2.16, 2.24)	2.16	2.24	637	1.0	0.55	576.0323792587344	8009	0.1585940594059406
(2.24, 2.32)	2.24	2.32	649	1.0	0.5700000000000001	566.2914367688618	8658	0.17144554455445546
(2.32, 2.4)	2.32	2.4	709	1.0	0.59	597.6740182847127	9367	0.18548514851485148
(2.4, 2.48)	2.4	2.48	736	1.0	0.61	600.0924083792768	10103	0.20005940594059407
(2.48, 2.56)	2.48	2.56	789	1.0	0.63	622.883185017388	10892	0.21568316831683168
(2.56, 2.64)	2.56	2.64	805	1.0	0.65	615.9602364854599	11697	0.23162376237623764
(2.64, 2.72)	2.64	2.72	879	1.0	0.67	652.505573590372	12576	0.24902970297029703
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	912	1.0	0.6900000000000001	657.3791127708718	13488	0.2670891089108911
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	922	1.0	0.71	645.8664503993317	14410	0.2853465346534653
(2.88, 2.96)	2.88	2.96	1001	1.0	0.73	681.9952826840206	15411	0.30516831683168316
(2.96, 3.04)	2.96	3.04	1086	1.0	0.75	720.1761174908258	16497	0.3266732673267327
(3.04, 3.12)	3.04	3.12	1118	1.0	0.77	722.1397174380629	17615	0.3488118811881188
(3.12, 3.2)	3.12	3.2	1270	1.0	0.79	799.5521270834914	18885	0.37396039603960396
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	1295	1.0	0.81	795.1606917592769	20180	0.3996039603960396
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	1383	1.0	0.8300000000000001	828.7322526208309	21563	0.426990099009901
(3.36, 3.44)	3.36	3.44	1598	1.0	0.85	935.0352906648842	23161	0.45863366336633665
(3.44, 3.52)	3.44	3.52	1673	1.0	0.87	956.416019370476	24834	0.49176237623762376
(3.52, 3.6)	3.52	3.6	1817	1.0	0.89	1015.3951249928836	26651	0.5277425742574258
(3.6, 3.68)	3.6	3.68	2128	1.0	0.91	1163.055353363851	28779	0.5698811881188118
(3.68, 3.7600000000000002)	3.68	3.7600000000000002	2445	1.0	0.93	1307.573373184418	31224	0.6182970297029703
(3.7600000000000002, 3.84)	3.7600000000000002	3.84	3315	1.0	0.95	1735.521830097486	34539	0.683940594059406
(3.84, 3.92)	3.84	3.92	2435	1.0	0.97	1248.5254073091678	36974	0.7321584158415841
(3.92, 4.0)	3.92	4.0	13526	1.0	0.99	6795.232829106604	50500	1.0
(5.0, 5.06)	5.0	5.06	2513	-0.3	1.2574999999999998	-397.5709463120629	2513	0.049762376237623765
(5.06, 5.12)	5.06	5.12	1908	-0.3	1.2725	-298.29826269089784	4421	0.08754455445544554
(5.12, 5.18)	5.12	5.18	1787	-0.3	1.2875	-276.1261002963294	6208	0.12293069306930693
(5.18, 5.24)	5.18	5.24	1705	-0.3	1.3025	-260.4214759804978	7913	0.1566930693069307
(5.24, 5.3)	5.24	5.3	1624	-0.3	1.3175	-245.22545311313024	9537	0.18885148514851485
(5.3, 5.36)	5.3	5.36	1516	-0.3	1.3325	-226.3404256353766	11053	0.21887128712871287
(5.36, 5.42)	5.36	5.42	1418	-0.3	1.3475000000000001	-209.3522349761681	12471	0.24695049504950495
(5.42, 5.48)	5.42	5.48	1436	-0.3	1.3625	-209.67568649537662	13907	0.2753861386138614
(5.48, 5.54)	5.48	5.54	1337	-0.3	1.3775	-193.0945180706578	15244	0.30186138613861385
