Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.04)	0.0	0.04	3	1.0	0.01	596.8310365946076	3	5e-05
(0.04, 0.08)	0.04	0.08	21	1.0	0.03	1392.6057520540842	24	0.0004
(0.08, 0.12)	0.08	0.12	25	1.0	0.05	994.7183943243458	49	0.0008166666666666667
(0.12, 0.16)	0.12	0.16	34	1.0	0.07	966.2978687722215	83	0.0013833333333333334
(0.16, 0.2)	0.16	0.2	51	1.0	0.09	1127.3475135675915	134	0.0022333333333333333
(0.2, 0.24)	0.2	0.24	59	1.0	0.11	1067.061550275208	193	0.0032166666666666667
(0.24, 0.28)	0.24	0.28	54	1.0	0.13	826.3814352848406	247	0.004116666666666667
(0.28, 0.32)	0.28	0.32	64	1.0	0.15000000000000002	848.8263631567754	311	0.005183333333333333
(0.32, 0.36)	0.32	0.36	80	1.0	0.16999999999999998	936.2055475993849	391	0.006516666666666666
(0.36, 0.4)	0.36	0.4	110	1.0	0.19	1151.7791934281886	501	0.00835
(0.4, 0.44)	0.4	0.44	125	1.0	0.21000000000000002	1184.1885646718417	626	0.010433333333333333
(0.44, 0.48)	0.44	0.48	113	1.0	0.22999999999999998	977.4189439882703	739	0.012316666666666667
(0.48, 0.52)	0.48	0.52	131	1.0	0.25	1042.4648772519135	870	0.0145
(0.52, 0.56)	0.52	0.56	176	1.0	0.27	1296.8180548228504	1046	0.017433333333333332
(0.56, 0.6)	0.56	0.6	167	1.0	0.29000000000000004	1145.6411851873515	1213	0.020216666666666668
(0.6, 0.64)	0.6	0.64	177	1.0	0.31	1135.9042309381232	1390	0.023166666666666665
(0.64, 0.68)	0.64	0.68	195	1.0	0.33	1175.576284201498	1585	0.026416666666666668
(0.68, 0.72)	0.68	0.72	224	1.0	0.35	1273.2395447351653	1809	0.03015
(0.72, 0.76)	0.72	0.76	201	1.0	0.37	1080.7480932929375	2010	0.0335
(0.76, 0.8)	0.76	0.8	201	1.0	0.39	1025.3251141497085	2211	0.03685
(0.8, 0.84)	0.8	0.84	230	1.0	0.41000000000000003	1116.0255155834163	2441	0.040683333333333335
(0.84, 0.88)	0.84	0.88	241	1.0	0.43	1115.009921079847	2682	0.0447
(0.88, 0.92)	0.88	0.92	277	1.0	0.45	1224.6088676793047	2959	0.04931666666666667
(0.92, 0.96)	0.92	0.96	293	1.0	0.47	1240.223359732058	3252	0.0542
(0.96, 1.0)	0.96	1.0	308	1.0	0.49	1250.503124293463	3560	0.059333333333333335
(1.0, 1.04)	1.0	1.04	332	1.0	0.51	1295.0843408458134	3892	0.06486666666666667
(1.04, 1.08)	1.04	1.08	366	1.0	0.53	1373.8374804630591	4258	0.07096666666666666
(1.08, 1.12)	1.08	1.12	347	1.0	0.55	1255.1537557474462	4605	0.07675
(1.12, 1.16)	1.12	1.16	374	1.0	0.5700000000000001	1305.3497525519526	4979	0.08298333333333334
(1.16, 1.2)	1.16	1.2	437	1.0	0.59	1473.5319943042	5416	0.09026666666666666
(1.2, 1.24)	1.2	1.24	481	1.0	0.61	1568.7198284262615	5897	0.09828333333333333
(1.24, 1.28)	1.24	1.28	494	1.0	0.63	1559.971069194371	6391	0.10651666666666666
(1.28, 1.32)	1.28	1.32	507	1.0	0.65	1551.7606951459784	6898	0.11496666666666666
(1.32, 1.36)	1.32	1.36	526	1.0	0.67	1561.856344521209	7424	0.12373333333333333
(1.36, 1.4000000000000001)	1.36	1.4000000000000001	588	1.0	0.6900000000000001	1695.346132935406	8012	0.13353333333333334
(1.4000000000000001, 1.44)	1.4000000000000001	1.44	621	1.0	0.71	1740.0566841561172	8633	0.14388333333333334
(1.44, 1.48)	1.44	1.48	634	1.0	0.73	1727.8122246620144	9267	0.15445
(1.48, 1.52)	1.48	1.52	700	1.0	0.75	1856.8076694054441	9967	0.16611666666666666
(1.52, 1.56)	1.52	1.56	712	1.0	0.77	1839.5831084647614	10679	0.17798333333333333
(1.56, 1.6)	1.56	1.6	816	1.0	0.79	2054.911923464973	11495	0.19158333333333333
(1.6, 1.6400000000000001)	1.6	1.6400000000000001	851	1.0	0.81	2090.1366754815276	12346	0.20576666666666665
(1.6400000000000001, 1.68)	1.6400000000000001	1.68	861	1.0	0.8300000000000001	2063.741054248837	13207	0.22011666666666665
(1.68, 1.72)	1.68	1.72	918	1.0	0.85	2148.591731740585	14125	0.23541666666666666
(1.72, 1.76)	1.72	1.76	1074	1.0	0.87	2455.925414952519	15199	0.2533166666666667
(1.76, 1.8)	1.76	1.8	1254	1.0	0.89	2803.0940819836565	16453	0.27421666666666666
(1.8, 1.84)	1.8	1.84	1856	1.0	0.91	4057.5765711340364	18309	0.30515
(1.84, 1.8800000000000001)	1.84	1.8800000000000001	3383	1.0	0.93	7236.843716127421	21692	0.3615333333333333
(1.8800000000000001, 1.92)	1.8800000000000001	1.92	7219	1.0	0.95	15117.625449742081	28911	0.48185
(1.92, 1.96)	1.92	1.96	12181	1.0	0.97	24982.813940752316	41092	0.6848666666666666
(1.96, 2.0)	1.96	2.0	18908	1.0	0.99	37996.23313108019	60000	1.0
(2.00001, 2.0400098)	2.00001	2.0400098	16288	-1.0	1.01000495	-32083.118438233454	16288	0.2714666666666667
(2.0400098, 2.0800096)	2.0400098	2.0800096	11544	-1.0	1.03000485	-22297.150463928538	27832	0.46386666666666665
(2.0800096, 2.1200094000000003)	2.0800096	2.1200094000000003	7322	-1.0	1.05000475	-13873.012479353674	35154	0.5859
(2.1200094000000003, 2.1600092)	2.1200094000000003	2.1600092	3500	-1.0	1.07000465	-6507.507771660909	38654	0.6442333333333333
(2.1600092, 2.200009)	2.1600092	2.200009	1695	-1.0	1.0900045500000002	-3093.668019386355	40349	0.6724833333333333
(2.200009, 2.2400088)	2.200009	2.2400088	1047	-1.0	1.11000445	-1876.5246684090816	41396	0.6899333333333333
(2.2400088, 2.2800086)	2.2400088	2.2800086	826	-1.0	1.13000435	-1454.2271486289728	42222	0.7037
(2.2800086, 2.3200084)	2.2800086	2.3200084	755	-1.0	1.1500042499999998	-1306.1102040198534	42977	0.7162833333333334
(2.3200084, 2.3600082000000002)	2.3200084	2.3600082000000002	642	-1.0	1.17000415	-1091.6412599361015	43619	0.7269833333333333
(2.3600082000000002, 2.400008)	2.3600082000000002	2.400008	585	-1.0	1.1900040500000002	-978.0019996496588	44204	0.7367333333333334
(2.400008, 2.4400078)	2.400008	2.4400078	542	-1.0	1.21000395	-891.1376949209525	44746	0.7457666666666667
(2.4400078, 2.4800076)	2.4400078	2.4800076	583	-1.0	1.2300038500000001	-942.9624525316907	45329	0.7554833333333333
(2.4800076, 2.5200074)	2.4800076	2.5200074	499	-1.0	1.2500037499999999	-794.1847544099805	45828	0.7638
(2.5200074, 2.5600072000000003)	2.5200074	2.5600072000000003	497	-1.0	1.27000365	-778.5450283812405	46325	0.7720833333333333
(2.5600072000000003, 2.600007)	2.5600072000000003	2.600007	445	-1.0	1.2900035500000002	-686.2801249404779	46770	0.7795
