Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.008)	0.0	0.008	22	1.0	0.01	109419.02337567805	22	0.000275
(0.008, 0.016)	0.008	0.016	71	1.0	0.03	117708.34332838093	93	0.0011625
(0.016, 0.024)	0.016	0.024	128	1.0	0.049999999999999996	127323.95447351626	221	0.0027625
(0.024, 0.032)	0.024	0.032	182	1.0	0.06999999999999999	129313.39126216498	403	0.0050375
(0.032, 0.04)	0.032	0.04	240	1.0	0.09000000000000001	132629.1192432461	643	0.0080375
(0.04, 0.048)	0.04	0.048	288	1.0	0.10999999999999999	130217.68071155074	931	0.0116375
(0.048, 0.056)	0.048	0.056	349	1.0	0.13	133521.81523815254	1280	0.016
(0.056, 0.064)	0.056	0.064	395	1.0	0.15	130971.25525270561	1675	0.0209375
(0.064, 0.07200000000000001)	0.064	0.07200000000000001	423	1.0	0.17	123754.67082329348	2098	0.026225
(0.07200000000000001, 0.08)	0.07200000000000001	0.08	511	1.0	0.19000000000000003	133763.44723677397	2609	0.0326125
(0.08, 0.088)	0.08	0.088	549	1.0	0.20999999999999996	130023.90440096818	3158	0.039475
(0.088, 0.096)	0.088	0.096	680	1.0	0.22999999999999998	147045.32785664234	3838	0.047975
(0.096, 0.10400000000000001)	0.096	0.10400000000000001	684	1.0	0.25	136077.4763435703	4522	0.056525
(0.10400000000000001, 0.112)	0.10400000000000001	0.112	776	1.0	0.27	142944.71740660982	5298	0.066225
(0.112, 0.12)	0.112	0.12	828	1.0	0.29	142004.62594837227	6126	0.076575
(0.12, 0.128)	0.12	0.128	918	1.0	0.31	147282.4977402822	7044	0.08805
(0.128, 0.136)	0.128	0.136	970	1.0	0.33	146193.46098403246	8014	0.100175
(0.136, 0.14400000000000002)	0.136	0.14400000000000002	999	1.0	0.35000000000000003	141960.52513286006	9013	0.1126625
(0.14400000000000002, 0.152)	0.14400000000000002	0.152	1026	1.0	0.37000000000000005	137916.36115902447	10039	0.1254875
(0.152, 0.16)	0.152	0.16	1084	1.0	0.38999999999999996	138240.3512112295	11123	0.1390375
(0.16, 0.168)	0.16	0.168	1103	1.0	0.41	133801.75474875036	12226	0.152825
(0.168, 0.176)	0.168	0.176	1260	1.0	0.42999999999999994	145737.81126147424	13486	0.168575
(0.176, 0.184)	0.176	0.184	1300	1.0	0.44999999999999996	143681.54584684994	14786	0.184825
(0.184, 0.192)	0.184	0.192	1311	1.0	0.47	138731.46967651232	16097	0.2012125
(0.192, 0.2)	0.192	0.2	1520	1.0	0.49	154282.85299724515	17617	0.2202125
(0.2, 0.20800000000000002)	0.2	0.20800000000000002	1508	1.0	0.51	147062.28810206984	19125	0.2390625
(0.20800000000000002, 0.216)	0.20800000000000002	0.216	1491	1.0	0.53	139917.46471109492	20616	0.2577
(0.216, 0.224)	0.216	0.224	1710	1.0	0.5499999999999999	154633.4958449661	22326	0.279075
(0.224, 0.232)	0.224	0.232	1768	1.0	0.57	154268.6071197758	24094	0.301175
(0.232, 0.24)	0.232	0.24	1815	1.0	0.59	153001.1767541263	25909	0.3238625
(0.24, 0.248)	0.24	0.248	2025	1.0	0.61	165106.94659891815	27934	0.349175
(0.248, 0.256)	0.248	0.256	2007	1.0	0.63	158444.4299530922	29941	0.3742625
(0.256, 0.264)	0.256	0.264	2132	1.0	0.65	163133.8166691923	32073	0.4009125
(0.264, 0.272)	0.264	0.272	2203	1.0	0.67	163534.67333556223	34276	0.42845
(0.272, 0.28)	0.272	0.28	2244	1.0	0.6900000000000001	161749.86064230656	36520	0.4565
(0.28, 0.28800000000000003)	0.28	0.28800000000000003	2353	1.0	0.7100000000000001	164829.04097501285	38873	0.4859125
(0.28800000000000003, 0.296)	0.28800000000000003	0.296	2395	1.0	0.7300000000000001	163174.69550731676	41268	0.51585
(0.296, 0.304)	0.296	0.304	2552	1.0	0.7499999999999999	169234.7561543816	43820	0.54775
(0.304, 0.312)	0.304	0.312	2677	1.0	0.7699999999999999	172913.0611432645	46497	0.5812125
(0.312, 0.32)	0.312	0.32	2609	1.0	0.7899999999999999	164254.44878431747	49106	0.613825
(0.32, 0.328)	0.32	0.328	2753	1.0	0.8099999999999999	169040.7246651185	51859	0.6482375
(0.328, 0.336)	0.328	0.336	2870	1.0	0.83	171978.42118740204	54729	0.6841125
(0.336, 0.34400000000000003)	0.336	0.34400000000000003	2892	1.0	0.85	169219.1527285883	57621	0.7202625
(0.34400000000000003, 0.352)	0.34400000000000003	0.352	2947	1.0	0.8699999999999999	168473.28207321075	60568	0.7571
(0.352, 0.36)	0.352	0.36	3092	1.0	0.8899999999999999	172790.40872195922	63660	0.79575
(0.36, 0.368)	0.36	0.368	3158	1.0	0.9099999999999999	172600.03787232345	66818	0.835225
(0.368, 0.376)	0.368	0.376	3372	1.0	0.9299999999999999	180332.81858396166	70190	0.877375
(0.376, 0.384)	0.376	0.384	3422	1.0	0.95	179154.01817778478	73612	0.92015
(0.384, 0.392)	0.384	0.392	3293	1.0	0.97	168845.7563149516	76905	0.9613125
(0.392, 0.4)	0.392	0.4	3095	1.0	0.99	155487.5469916084	80000	1.0
(0.5, 0.506)	0.5	0.506	1770	-1.0	1.2574999999999998	-93341.3682149289	1770	0.022125
(0.506, 0.512)	0.506	0.512	1872	-1.0	1.2725	-97556.66452784151	3642	0.045525
(0.512, 0.518)	0.512	0.518	1716	-1.0	1.2874999999999999	-88385.07519278045	5358	0.066975
(0.518, 0.524)	0.518	0.524	1799	-1.0	1.3025	-91593.00787662128	7157	0.0894625
(0.524, 0.53)	0.524	0.53	1705	-1.0	1.3175	-85818.84186327695	8862	0.110775
