Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	40	1.0	0.01	4.9611889991239195	40	0.0002
(0.08, 0.16)	0.08	0.16	107	1.0	0.03	4.423726857552161	147	0.000735
(0.16, 0.24)	0.16	0.24	162	1.0	0.05	4.0185630892903745	309	0.001545
(0.24, 0.32)	0.24	0.32	203	1.0	0.07	3.596862024364841	512	0.00256
(0.32, 0.4)	0.32	0.4	294	1.0	0.09	4.051637682617867	806	0.00403
(0.4, 0.48)	0.4	0.48	337	1.0	0.11	3.7998197561471856	1143	0.005715
(0.48, 0.56)	0.48	0.56	382	1.0	0.13	3.6445657647410306	1525	0.007625
(0.56, 0.64)	0.56	0.64	495	1.0	0.15000000000000002	4.092980924277235	2020	0.0101
(0.64, 0.72)	0.64	0.72	576	1.0	0.16999999999999998	4.2024189169049695	2596	0.01298
(0.72, 0.8)	0.72	0.8	642	1.0	0.19	4.190899128207306	3238	0.01619
(0.8, 0.88)	0.8	0.88	706	1.0	0.21000000000000002	4.169761230216062	3944	0.01972
(0.88, 0.96)	0.88	0.96	779	1.0	0.22999999999999998	4.200832859040797	4723	0.023615
(0.96, 1.04)	0.96	1.04	779	1.0	0.25	3.8647662303175294	5502	0.02751
(1.04, 1.12)	1.04	1.12	862	1.0	0.27	3.959763812263719	6364	0.03182
(1.12, 1.2)	1.12	1.2	943	1.0	0.29000000000000004	4.033104505322295	7307	0.036535
(1.2, 1.28)	1.2	1.28	1068	1.0	0.31	4.273024073438986	8375	0.041875
(1.28, 1.36)	1.28	1.36	1114	1.0	0.33	4.186942837139424	9489	0.047445
(1.36, 1.44)	1.36	1.44	1247	1.0	0.35	4.419001915648243	10736	0.05368
(1.44, 1.52)	1.44	1.52	1247	1.0	0.37	4.180136947234813	11983	0.059915
(1.52, 1.6)	1.52	1.6	1356	1.0	0.39	4.312418130007707	13339	0.066695
(1.6, 1.68)	1.6	1.68	1501	1.0	0.41000000000000003	4.540697980295749	14840	0.0742
(1.68, 1.76)	1.68	1.76	1533	1.0	0.43	4.421803916079628	16373	0.081865
(1.76, 1.84)	1.76	1.84	1656	1.0	0.45	4.564293879194002	18029	0.090145
(1.84, 1.92)	1.84	1.92	1733	1.0	0.47	4.5732662422775325	19762	0.09881
(1.92, 2.0)	1.92	2.0	1847	1.0	0.49	4.675161266011162	21609	0.108045
(2.0, 2.08)	2.0	2.08	2083	1.0	0.51	5.065763080968191	23692	0.11846
(2.08, 2.16)	2.08	2.16	2095	1.0	0.53	4.9026844118701005	25787	0.128935
(2.16, 2.24)	2.16	2.24	2153	1.0	0.55	4.855199961415359	27940	0.1397
(2.24, 2.32)	2.24	2.32	2374	1.0	0.5700000000000001	5.16572924733343	30314	0.15157
(2.32, 2.4)	2.32	2.4	2427	1.0	0.59	5.102036313929554	32741	0.163705
(2.4, 2.48)	2.4	2.48	2610	1.0	0.61	5.3068456097186125	35351	0.176755
(2.48, 2.56)	2.48	2.56	2792	1.0	0.63	5.496682414902375	38143	0.190715
(2.56, 2.64)	2.56	2.64	2941	1.0	0.65	5.611868017855167	41084	0.20542
(2.64, 2.72)	2.64	2.72	3211	1.0	0.67	5.944170849323462	44295	0.221475
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	3238	1.0	0.6900000000000001	5.8204094127403065	47533	0.237665
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	3529	1.0	0.71	6.164801400671968	51062	0.25531
(2.88, 2.96)	2.88	2.96	3798	1.0	0.73	6.452943773518029	54860	0.2743
(2.96, 3.04)	2.96	3.04	4154	1.0	0.75	6.869593034120248	59014	0.29507
(3.04, 3.12)	3.04	3.12	4288	1.0	0.77	6.907005983195886	63302	0.31651
(3.12, 3.2)	3.12	3.2	4764	1.0	0.79	7.479463415134904	68066	0.34033
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	5090	1.0	0.81	7.793966668376778	73156	0.36578
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	5503	1.0	0.8300000000000001	8.223320199451539	78659	0.393295
