0,00801705581
-0,101511045
-0,230246988
-0,107365759
-0,0730181814
-0,0664559853
-0,115214453
-0,045621115
-0,0289911933
-0,0202537166
-0,0330699671
-0,00399425696
-0,0137336057
0,0666121129
0,119839767
0,109120775
0,11287497
0,0810728301
0,0577060461
0,0395760257
0,00892213342
-0,0189590974
-0,00585195249
-0,0233494947
-0,029611412
-0,0373586931
-0,0818150332
-0,142891424
-0,154754078
-0,110446955
-0,0335761975
0,0037440709
-0,0086561577
-0,00670137413
0,0271913948
-0,00300682792
-0,131937563
-0,0770951928
-0,120852229
-0,00797361129
-0,0829451222
-0,0465650263
-0,0522430029
-0,0288028473
0,0190255953
-0,0217353914
0,00536208074
0,0492946783
-0,030509799
-0,0281884759
0,101334514
0,0342187342
-0,0604487643
-0,00194635317
-0,0396785753
0,0193169021
0,0480767788
0,076592233
0,0801049115
-0,0424399332
-0,0454263895
0,0114350776
0,115234203
0,0618071336
0,00353323113
0,0374050655
-0,0146911157
-0,0354803976
0,00584284426
0,0279650941
0,00348378694
-0,0461175874
-0,0227145306
-0,0562329779
0,0420030326
-0,0216877429
0,00367733618
-0,0414417059
-0,0291069964
-0,0713189491
-0,0983329826
-0,0472983296
0,00912711009
0,0442584379
-0,00805850033
0,047999081
0,0365399923
0,0563242937
0,0620890192
0,0561111625
0,0572546869
0,0611471867
0,0390344736
0,122163393
0,250648956
0,232469617
0,147245003
0,194150931
0,221870326
0,143973264
0,118066325
0,0572159656
0,068152459
0,0738484611
0,0885990122
0,0164806836
-0,0596616412
-0,0882267337
-0,107277359
-0,109873445
-0,0681388242
-0,0259398762
-0,0416217316
-0,0363935764
-0,00160970644
0,00998169713
0,0142453163
0,0920051289
0,114791228
0,0531716055
0,102335493
0,141508989
0,102201427
0,0763311331
0,114888925
0,153682828
0,134645799
0,130175201
0,0464879928
-0,0251527716
0,0278847838
-0,0824514883
-0,168803666
-0,167428767
-0,192065412
-0,175343913
-0,123888901
-0,14156291
-0,10445394
-0,072756464
-0,0482681157
-0,126679637
-0,149272235
-0,0899730622
-0,08220431
-0,07830122
-0,0282264127
-0,0510233058
-0,057711382
-0,00412540181
0,0187186792
-0,0901201675
-0,0442167805
-0,112171288
-0,0515295297
-0,0174861656
0,0423849642
0,0307714877
0,0348454455
-0,0135692564
0,0236975354
0,0524638039
0,0746414834
0,0427655306
0,0328257995
-0,0122651249
0,00527325619
-0,00874246905
-0,0865954706
-0,0953556324
-0,110191667
-0,0855373945
-0,188992549
-0,212107958
-0,279067481
-0,157703729
-0,0397343904
-0,000140879105
0,00803955384
-0,0186643773
-0,0151209397
0,0285312285
0,0170791364
-0,0634414724
