Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	3	1.0	0.01	0.09940556905306588	3	0.00025
(0.08, 0.16)	0.08	0.16	11	1.0	0.03	0.12149569550930273	14	0.0011666666666666668
(0.16, 0.24)	0.16	0.24	11	1.0	0.05	0.07289741730558164	25	0.0020833333333333333
(0.24, 0.32)	0.24	0.32	25	1.0	0.07	0.11833996315841173	50	0.004166666666666667
(0.32, 0.4)	0.32	0.4	27	1.0	0.09	0.09940556905306584	77	0.006416666666666667
(0.4, 0.48)	0.4	0.48	38	1.0	0.11	0.11446701890959106	115	0.009583333333333333
(0.48, 0.56)	0.48	0.56	49	1.0	0.13	0.12489417650256986	164	0.013666666666666667
(0.56, 0.64)	0.56	0.64	48	1.0	0.15000000000000002	0.10603260698993698	212	0.017666666666666667
(0.64, 0.72)	0.64	0.72	42	1.0	0.16999999999999998	0.08186340980840724	254	0.021166666666666667
(0.72, 0.8)	0.72	0.8	46	1.0	0.19	0.08022203818317587	300	0.025
(0.8, 0.88)	0.8	0.88	68	1.0	0.21000000000000002	0.10729489993029347	368	0.030666666666666665
(0.88, 0.96)	0.88	0.96	65	1.0	0.22999999999999998	0.09364292736883018	433	0.036083333333333335
(0.96, 1.04)	0.96	1.04	92	1.0	0.25	0.12193749803842736	525	0.04375
(1.04, 1.12)	1.04	1.12	61	1.0	0.27	0.07486098410169155	586	0.04883333333333333
(1.12, 1.2)	1.12	1.2	76	1.0	0.29000000000000004	0.08683704882796572	662	0.05516666666666667
(1.2, 1.28)	1.2	1.28	92	1.0	0.31	0.0983366919664737	754	0.06283333333333334
(1.28, 1.36)	1.28	1.36	90	1.0	0.33	0.09036869913915069	844	0.07033333333333333
(1.36, 1.44)	1.36	1.44	95	1.0	0.35	0.08993837200039313	939	0.07825
(1.44, 1.52)	1.44	1.52	121	1.0	0.37	0.10836102572451319	1060	0.08833333333333333
(1.52, 1.6)	1.52	1.6	100	1.0	0.39	0.08496202483168007	1160	0.09666666666666666
(1.6, 1.68)	1.6	1.68	120	1.0	0.41000000000000003	0.0969810429786012	1280	0.10666666666666667
(1.68, 1.76)	1.68	1.76	119	1.0	0.43	0.09169971098693663	1399	0.11658333333333333
(1.76, 1.84)	1.76	1.84	143	1.0	0.45	0.10529626944139563	1542	0.1285
(1.84, 1.92)	1.84	1.92	142	1.0	0.47	0.10011057308890332	1684	0.14033333333333334
(1.92, 2.0)	1.92	2.0	151	1.0	0.49	0.1021104824966867	1835	0.15291666666666667
(2.0, 2.08)	2.0	2.08	162	1.0	0.51	0.10525295546795195	1997	0.16641666666666666
(2.08, 2.16)	2.08	2.16	155	1.0	0.53	0.09690480002028436	2152	0.17933333333333334
(2.16, 2.24)	2.16	2.24	191	1.0	0.55	0.11506947690385191	2343	0.19525
(2.24, 2.32)	2.24	2.32	187	1.0	0.5700000000000001	0.10870667492937647	2530	0.21083333333333334
(2.32, 2.4)	2.32	2.4	214	1.0	0.59	0.12018526427884796	2744	0.22866666666666666
(2.4, 2.48)	2.4	2.48	219	1.0	0.61	0.11896076296514427	2963	0.24691666666666667
(2.48, 2.56)	2.48	2.56	240	1.0	0.63	0.1262292940356392	3203	0.2669166666666667
(2.56, 2.64)	2.56	2.64	258	1.0	0.65	0.1315212144394409	3461	0.28841666666666665
(2.64, 2.72)	2.64	2.72	245	1.0	0.67	0.12116599212935868	3706	0.30883333333333335
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	270	1.0	0.6900000000000001	0.12965943789530326	3976	0.3313333333333333
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	283	1.0	0.71	0.13207406592496607	4259	0.35491666666666666
(2.88, 2.96)	2.88	2.96	315	1.0	0.73	0.1429806130215331	4574	0.38116666666666665
(2.96, 3.04)	2.96	3.04	318	1.0	0.75	0.1404932042616663	4892	0.4076666666666667
(3.04, 3.12)	3.04	3.12	361	1.0	0.77	0.15534809709158753	5253	0.43775
(3.12, 3.2)	3.12	3.2	357	1.0	0.79	0.1497375027508204	5610	0.4675
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	409	1.0	0.81	0.1673122540852015	6019	0.5015833333333334
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	469	1.0	0.8300000000000001	0.18723378267424978	6488	0.5406666666666666
(3.36, 3.44)	3.36	3.44	486	1.0	0.85	0.18945531984231362	6974	0.5811666666666667
(3.44, 3.52)	3.44	3.52	537	1.0	0.87	0.20452410184481337	7511	0.6259166666666667
(3.52, 3.6)	3.52	3.6	621	1.0	0.89	0.23120171678634374	8132	0.6776666666666666
(3.6, 3.68)	3.6	3.68	635	1.0	0.91	0.23121808186335843	8767	0.7305833333333334
(3.68, 3.7600000000000002)	3.68	3.7600000000000002	682	1.0	0.93	0.24299139101860465	9449	0.7874166666666667
(3.7600000000000002, 3.84)	3.7600000000000002	3.84	787	1.0	0.95	0.27449888717460785	10236	0.853
(3.84, 3.92)	3.84	3.92	822	1.0	0.97	0.28079511258288753	11058	0.9215
(3.92, 4.0)	3.92	4.0	942	1.0	0.99	0.3152863503299255	12000	1.0
(5.0, 5.06)	5.0	5.06	382	-1.0	1.2574999999999998	-0.13420959532854917	382	0.03183333333333333
(5.06, 5.12)	5.06	5.12	349	-1.0	1.2725	-0.12117020248686218	731	0.06091666666666667
(5.12, 5.18)	5.12	5.18	323	-1.0	1.2875	-0.11083667332605147	1054	0.08783333333333333
(5.18, 5.24)	5.18	5.24	348	-1.0	1.3025	-0.11804013829973661	1402	0.11683333333333333
(5.24, 5.3)	5.24	5.3	344	-1.0	1.3175	-0.11535489185496041	1746	0.1455
(5.3, 5.36)	5.3	5.36	323	-1.0	1.3325	-0.10709359617807805	2069	0.17241666666666666
(5.36, 5.42)	5.36	5.42	300	-1.0	1.3475000000000001	-0.09836048885894035	2369	0.19741666666666666
(5.42, 5.48)	5.42	5.48	278	-1.0	1.3625	-0.09014392887829453	2647	0.22058333333333333
(5.48, 5.54)	5.48	5.54	269	-1.0	1.3775	-0.08627577519749895	2916	0.243
(5.54, 5.6)	5.54	5.6	280	-1.0	1.3925	-0.08883641519204839	3196	0.2663333333333333
(5.6, 5.66)	5.6	5.66	279	-1.0	1.4075	-0.08757577664355279	3475	0.28958333333333336
(5.66, 5.72)	5.66	5.72	232	-1.0	1.4224999999999999	-0.0720549643282531	3707	0.3089166666666667
(5.72, 5.78)	5.72	5.78	257	-1.0	1.4375	-0.07898660868525681	3964	0.3303333333333333
(5.78, 5.84)	5.78	5.84	252	-1.0	1.4525000000000001	-0.07665007734212362	4216	0.35133333333333333
(5.84, 5.9)	5.84	5.9	255	-1.0	1.4675	-0.07676977507789227	4471	0.3725833333333333
(5.9, 5.96)	5.9	5.96	219	-1.0	1.4825	-0.065264589462609	4690	0.3908333333333333
(5.96, 6.02)	5.96	6.02	222	-1.0	1.4975	-0.06549593420079626	4912	0.4093333333333333
(6.02, 6.08)	6.02	6.08	228	-1.0	1.5125	-0.06659899282012512	5140	0.42833333333333334
(6.08, 6.14)	6.08	6.14	222	-1.0	1.5274999999999999	-0.06420959834087864	5362	0.44683333333333336
(6.14, 6.2)	6.14	6.2	187	-1.0	1.5425	-0.05356050109972444	5549	0.46241666666666664
(6.2, 6.26)	6.2	6.26	190	-1.0	1.5575	-0.05389565363319489	5739	0.47825
(6.26, 6.32)	6.26	6.32	215	-1.0	1.5725	-0.060405433234859925	5954	0.49616666666666664
(6.32, 6.38)	6.32	6.38	222	-1.0	1.5875	-0.06178277887602679	6176	0.5146666666666667
(6.38, 6.4399999999999995)	6.38	6.4399999999999995	228	-1.0	1.6025	-0.06285864376938614	6404	0.5336666666666666
(6.4399999999999995, 6.5)	6.4399999999999995	6.5	225	-1.0	1.6175	-0.06145630235119917	6629	0.5524166666666667
(6.5, 6.5600000000000005)	6.5	6.5600000000000005	219	-1.0	1.6325	-0.05926784311076055	6848	0.5706666666666667
(6.5600000000000005, 6.62)	6.5600000000000005	6.62	201	-1.0	1.6475	-0.053901249380317144	7049	0.5874166666666667
(6.62, 6.68)	6.62	6.68	211	-1.0	1.6625	-0.05607238114004221	7260	0.605
(6.68, 6.74)	6.68	6.74	212	-1.0	1.6775	-0.055834358375227156	7472	0.6226666666666667
(6.74, 6.8)	6.74	6.8	193	-1.0	1.6925	-0.05037984527094557	7665	0.63875
(6.8, 6.859999999999999)	6.8	6.859999999999999	217	-1.0	1.7075	-0.05614708569257316	7882	0.6568333333333334
