Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	32	1.0	0.01	1.0603260698993695	32	0.00016666666666666666
(0.08, 0.16)	0.08	0.16	83	1.0	0.03	0.9167402479338296	115	0.0005989583333333333
(0.16, 0.24)	0.16	0.24	159	1.0	0.05	1.0536990319624984	274	0.0014270833333333334
(0.24, 0.32)	0.24	0.32	207	1.0	0.07	0.9798548949516492	481	0.0025052083333333332
(0.32, 0.4)	0.32	0.4	249	1.0	0.09	0.9167402479338294	730	0.0038020833333333335
(0.4, 0.48)	0.4	0.48	340	1.0	0.11	1.0241785902437095	1070	0.005572916666666667
(0.48, 0.56)	0.48	0.56	404	1.0	0.13	1.0297397409599638	1474	0.0076770833333333335
(0.56, 0.64)	0.56	0.64	460	1.0	0.15000000000000002	1.016145816986896	1934	0.010072916666666668
(0.64, 0.72)	0.64	0.72	534	1.0	0.16999999999999998	1.0408347818497492	2468	0.012854166666666667
(0.72, 0.8)	0.72	0.8	629	1.0	0.19	1.0969491742873396	3097	0.016130208333333333
(0.8, 0.88)	0.8	0.88	656	1.0	0.21000000000000002	1.0350802110922428	3753	0.019546875
(0.88, 0.96)	0.88	0.96	713	1.0	0.22999999999999998	1.027190880215014	4466	0.023260416666666665
(0.96, 1.04)	0.96	1.04	777	1.0	0.25	1.0298416953897616	5243	0.027307291666666667
(1.04, 1.12)	1.04	1.12	881	1.0	0.27	1.081188967108037	6124	0.03189583333333333
(1.12, 1.2)	1.12	1.2	985	1.0	0.29000000000000004	1.1254538565203451	7109	0.03702604166666667
(1.2, 1.28)	1.2	1.28	998	1.0	0.31	1.0667393324189212	8107	0.04222395833333333
(1.28, 1.36)	1.28	1.36	1068	1.0	0.33	1.072375229784588	9175	0.04778645833333333
(1.36, 1.44)	1.36	1.44	1106	1.0	0.35	1.0470719940256294	10281	0.053546875
(1.44, 1.52)	1.44	1.52	1248	1.0	0.37	1.117640992596632	11529	0.060046875
(1.52, 1.6)	1.52	1.6	1375	1.0	0.39	1.1682278414356009	12904	0.06720833333333333
(1.6, 1.68)	1.6	1.68	1444	1.0	0.41000000000000003	1.1670052171758343	14348	0.07472916666666667
(1.68, 1.76)	1.68	1.76	1491	1.0	0.43	1.148943437659853	15839	0.08249479166666666
(1.76, 1.84)	1.76	1.84	1551	1.0	0.45	1.1420595377874447	17390	0.09057291666666667
