Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	80	1.0	0.01	3978.8735772973837	80	0.00022824666617213222
(0.08, 0.16)	0.08	0.16	211	1.0	0.03	3498.093020040616	291	0.000830247248201131
(0.16, 0.24)	0.16	0.24	374	1.0	0.05	3720.2467947730534	665	0.001897300412555849
(0.24, 0.32)	0.24	0.32	533	1.0	0.07	3787.0350298205444	1198	0.0034179938259276802
(0.32, 0.4)	0.32	0.4	692	1.0	0.09	3824.1396048469283	1890	0.005392327488316624
(0.4, 0.48)	0.4	0.48	786	1.0	0.11	3553.8575360860737	2676	0.0076348509834578224
(0.48, 0.56)	0.48	0.56	953	1.0	0.13	3646.025499196542	3629	0.010353839394233347
(0.56, 0.64)	0.56	0.64	1120	1.0	0.15000000000000002	3713.615338810893	4749	0.013549292720643199
(0.64, 0.72)	0.64	0.72	1279	1.0	0.16999999999999998	3741.8965480612915	6028	0.017198386296070164
(0.72, 0.8)	0.72	0.8	1398	1.0	0.19	3659.5166191195626	7426	0.021186996787428174
(0.8, 0.88)	0.8	0.88	1667	1.0	0.21000000000000002	3948.08467461592	9093	0.025943086693789977
(0.88, 0.96)	0.88	0.96	1712	1.0	0.22999999999999998	3702.0823719201744	10805	0.030827565349873607
(0.96, 1.04)	0.96	1.04	1853	1.0	0.25	3686.4263693660223	12658	0.03611432875508562
(1.04, 1.12)	1.04	1.12	2029	1.0	0.27	3737.562263118698	14687	0.04190323482587632
(1.12, 1.2)	1.12	1.2	2203	1.0	0.29000000000000004	3778.214866718167	16890	0.04818857739559142
(1.2, 1.28)	1.2	1.28	2360	1.0	0.31	3786.347436460411	19250	0.05492185404766932
(1.28, 1.36)	1.28	1.36	2599	1.0	0.33	3917.0804649226843	21849	0.062337017614936464
(1.36, 1.44)	1.36	1.44	2694	1.0	0.35	3828.2447918711337	24543	0.07002322409828302
(1.44, 1.52)	1.44	1.52	2944	1.0	0.37	3957.3661525552334	27487	0.07842270141341748
(1.52, 1.6)	1.52	1.6	3063	1.0	0.39	3906.182617712135	30550	0.08716169564448299
(1.6, 1.68)	1.6	1.68	3260	1.0	0.41000000000000003	3954.612153045584	33810	0.09646274729099738
(1.68, 1.76)	1.68	1.76	3488	1.0	0.43	4034.392743492226	37298	0.10641430193610235
(1.76, 1.84)	1.76	1.84	3540	1.0	0.45	3912.559017675757	40838	0.11651421691421919
(1.84, 1.92)	1.84	1.92	3986	1.0	0.47	4218.0292763583475	44824	0.1278866070562457
(1.92, 2.0)	1.92	2.0	4091	1.0	0.49	4152.441786919283	48915	0.13955857094762308
(2.0, 2.08)	2.0	2.08	4296	1.0	0.51	4189.519825507239	53211	0.1518154169210666
(2.08, 2.16)	2.08	2.16	4484	1.0	0.53	4207.846490707894	57695	0.16460864256001462
(2.16, 2.24)	2.16	2.24	4786	1.0	0.55	4327.929304760287	62481	0.17826349936376243
(2.24, 2.32)	2.24	2.32	4995	1.0	0.5700000000000001	4358.437175131687	67476	0.19251465058288492
(2.32, 2.4)	2.32	2.4	5254	1.0	0.59	4429.025799813654	72730	0.2075047503837397
(2.4, 2.48)	2.4	2.48	5569	1.0	0.61	4540.644867206783	78299	0.22339357143264726
(2.48, 2.56)	2.48	2.56	5922	1.0	0.63	4675.176453324426	84221	0.24028953089603936
