U	Potencial_0.04	Potencial_0.08	Potencial_2.0	Potencial_4.0	Potencial_8.0	Potencial_40.0
0.0	15.502000804444792	15.392246508956974	10.987811725129252	7.7986875982461745	4.605428234151892	0.9901769761772993
0.06	15.490579116998866	15.389341953568339	10.987456434066178	7.798409214264678	4.605338924257516	0.9901758805917429
0.12	15.489315708809029	15.386389839930953	10.986390222467781	7.797574061465113	4.605071016218559	0.9901725938566015
0.18	15.481286833479606	15.384095443450583	10.984612074583817	7.796182137545071	4.604624574961684	0.9901671160364629
0.24	15.481161310277674	15.384744618300019	10.982120295761707	7.794233439543328	4.603999708678417	0.9901594472389675
0.3	15.487277628975349	15.386136453147646	10.978912509867188	7.7917279651541484	4.603196568795752	0.9901495876148033
0.36	15.489557088152713	15.385665980619482	10.974985655721024	7.788665714567462	4.602215349934856	0.9901375373576998
0.42	15.48390778167889	15.38385700324914	10.970335982599577	7.785046692835101	4.601056289857827	0.9901232967044146
0.48	15.479638225869222	15.382311449515699	10.964959044860668	7.78087091276307	4.599719669402326	0.9901068659347232
0.54	15.481781184967478	15.381428668209514	10.958849695769805	7.776138398329794	4.598205812403937	0.9900882453714027
0.6	15.48418631488332	15.380182599428084	10.952002080615657	7.770849188630054	4.596515085606071	0.9900674353802138
0.6599999999999999	15.477645515840994	15.37780884406093	10.944409629217443	7.765003342343863	4.594647898557173	0.990044436369883
0.72	15.473200759088293	15.376080540899332	10.93606504794124	7.758600942729262	4.592604703495028	0.9900192487920785
0.78	15.476206766831625	15.375692164912776	10.926960311356666	7.751642103137221	4.590385995217856	0.9899918731413876
0.84	15.480467146193655	15.375436497470544	10.917086653680979	7.744126973046242	4.587992310941935	0.9899623099552898
0.8999999999999999	15.475778562875183	15.373876210658318	10.906434560173611	7.736055744613231	4.585424230145437	0.9899305598141266
0.96	15.47108484096293	15.37192905754782	10.894993758662201	7.727428659736106	4.582682374398142	0.9898966233410716
1.02	15.472396924133598	15.370386431766608	10.882753211400368	7.7182460176224055	4.579767407176691	0.9898605012020971
1.08	15.474421549908866	15.368802305616958	10.869701107479486	7.7085081828564705	4.576680033664999	0.9898221941059371
1.14	15.468764583836567	15.366584196074275	10.855824856041254	7.698215593956241	4.573421000539489	0.9897817028040503
1.2	15.465013068351213	15.364934032896164	10.841111080566144	7.687368772408544	4.569991095738706	0.9897390280905798
1.26	15.467443489407263	15.36400618827177	10.825545614545105	7.675968332169698	4.566391148216988	0.9896941708023099
1.3199999999999998	15.469795357104262	15.363177290158657	10.809113498879121	7.664014989615714	4.56262202768172	0.9896471318186207
1.38	15.467185979836666	15.362547760933289	10.791798981393542	7.651509573923727	4.558684644313812	0.9895979120614425
1.44	15.465639192811162	15.362304279840881	10.773585518902616	7.638453037863263	4.554579948470992	0.9895465124952053
1.5	15.469263035067367	15.361981465760293	10.754455782313874	7.624846468972862	4.550308930373492	0.9894929341267871
1.56	15.471654906701641	15.360756146308198	10.73439166532294	7.610691101094024	4.54587261977174	0.9894371780054597
1.6199999999999999	15.466762998795419	15.358576804282741	10.71337429731589	7.59598832623082	4.541272085595663	0.9893792452228335
1.68	15.46193634136685	15.35620596879835	10.691384061169062	7.580739706699672	4.536508435585208	0.989319136912798
1.74	15.46352051885842	15.35437013382016	10.668400616713656	7.564946987529581	4.531582815901739	0.9892568542514619
1.7999999999999998	15.466497022221382	15.352792282216912	10.644402930713902	7.548612109069019	4.526496410719906	0.9891923984570898
1.8599999999999999	15.462389513054475	15.35055444618872	10.619369314291921	7.531737219751099	4.521250441799693	0.9891257707900369
1.92	15.45677281235677	15.347627816479735	10.593277468817028	7.5143246889643045	4.51584616803831	0.9890569725526812
1.98	15.457370296653927	15.345106372593492	10.566104541361028	7.496377119971401	4.510284885001632	0.9889860050893557
2.04	15.460446279431695	15.343409030549616	10.537827190900023	7.477897362814637	4.504567924434919	0.9889128697862748
2.1	15.457490020384213	15.341766227471311	10.508421666515266	7.458888527140772	4.498696653752577	0.9888375680714606
2.16	15.454201832917043	15.339928669061962	10.477863898905523	7.439353994875117	4.492672475506775	0.9887601014146681
2.2199999999999998	15.45667348780263	15.337969477923274	10.446129606566906	7.419297432669447	4.486496826834696	0.9886804713273047
2.28	15.459075561121573	15.33544948221432	10.413194418016937	7.3987228040448025	4.480171178884336	0.9885986793623518
2.34	15.453014700233783	15.33202088487896	10.379034011430834	7.37763438114636	4.47369703621872	0.9885147271142805
2.4	15.448118121373977	15.32882257228886	10.34362427301125	7.356036756024539	4.467075936198478	0.9884286162189677
2.46	15.450899722341413	15.326443809290316	10.306941475318622	7.333934851353536	4.460309448342787	0.9883403483536087
2.52	15.454801319737388	15.324114251652256	10.268962476637585	7.3113339304965566	4.453399173668682	0.9882499252366285
2.58	15.449894376694026	15.320870850547664	10.229664942233999	7.2882396068253925	4.446346744008817	0.9881573486275891
2.6399999999999997	15.4452315841435	15.317339940542313	10.18902758805575	7.264657852201372	4.439153821307812	0.9880626203270986
2.6999999999999997	15.447749387950148	15.31394726229383	10.14703044703694	7.240595004524807	4.431822096897334	0.9879657421767141
2.76	15.450785557510773	15.310087698906587	10.103655157669472	7.216057774261165	4.424353290750159	0.9878667160588435
2.82	15.445030481744926	15.30494245862712	10.05888527390019	7.1910532498542485	4.416749150713453	0.9877655438966476
2.88	15.437388166585986	15.298399793510248	10.012706594691872	7.165588901939734	4.409011451721639	0.9876622276539371
2.94	15.435851433094454	15.290986820143585	9.96510751075351	7.139672586276678	4.401141994989198	0.9875567693350689
