Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	81	1.0	0.01	5.029475027482648	81	0.0002025
(0.08, 0.16)	0.08	0.16	249	1.0	0.03	5.153659596062465	330	0.000825
(0.16, 0.24)	0.16	0.24	359	1.0	0.05	4.458226012015483	689	0.0017225
(0.24, 0.32)	0.24	0.32	592	1.0	0.07	5.251233185660894	1281	0.0032025
(0.32, 0.4)	0.32	0.4	745	1.0	0.09	5.139861310664707	2026	0.005065
(0.4, 0.48)	0.4	0.48	871	1.0	0.11	4.916579965137361	2897	0.0072425
(0.48, 0.56)	0.48	0.56	1046	1.0	0.13	4.996040720557309	3943	0.0098575
(0.56, 0.64)	0.56	0.64	1256	1.0	0.15000000000000002	5.199193937875068	5199	0.0129975
(0.64, 0.72)	0.64	0.72	1332	1.0	0.16999999999999998	4.8651130984799495	6531	0.0163275
(0.72, 0.8)	0.72	0.8	1513	1.0	0.19	4.944506638454345	8044	0.02011
(0.8, 0.88)	0.8	0.88	1771	1.0	0.21000000000000002	5.236449308449019	9815	0.0245375
(0.88, 0.96)	0.88	0.96	1878	1.0	0.22999999999999998	5.069969995497806	11693	0.0292325
(0.96, 1.04)	0.96	1.04	2040	1.0	0.25	5.066730398056588	13733	0.0343325
(1.04, 1.12)	1.04	1.12	2271	1.0	0.27	5.2226510230512515	16004	0.04001
(1.12, 1.2)	1.12	1.2	2339	1.0	0.29000000000000004	5.008063894968893	18343	0.0458575
(1.2, 1.28)	1.2	1.28	2600	1.0	0.31	5.207739972702061	20943	0.0523575
(1.28, 1.36)	1.28	1.36	2739	1.0	0.33	5.153659596062459	23682	0.059205
(1.36, 1.44)	1.36	1.44	2935	1.0	0.35	5.206881554025257	26617	0.0665425
(1.44, 1.52)	1.44	1.52	3232	1.0	0.37	5.423844941215853	29849	0.0746225
(1.52, 1.6)	1.52	1.6	3415	1.0	0.39	5.437055150001016	33264	0.08316
(1.6, 1.68)	1.6	1.68	3573	1.0	0.41000000000000003	5.411115408971865	36837	0.0920925
(1.68, 1.76)	1.68	1.76	3736	1.0	0.43	5.394808700165131	40573	0.1014325
(1.76, 1.84)	1.76	1.84	4031	1.0	0.45	5.5620888438360865	44604	0.11151
(1.84, 1.92)	1.84	1.92	4297	1.0	0.47	5.6768201190157495	48901	0.1222525
(1.92, 2.0)	1.92	2.0	4349	1.0	0.49	5.511007028098269	53250	0.133125
(2.0, 2.08)	2.0	2.08	4668	1.0	0.51	5.683270256182273	57918	0.144795
(2.08, 2.16)	2.08	2.16	4979	1.0	0.53	5.833160065650153	62897	0.1572425
(2.16, 2.24)	2.16	2.24	5249	1.0	0.55	5.925861822504241	68146	0.170365
(2.24, 2.32)	2.24	2.32	5584	1.0	0.5700000000000001	6.082865183769372	73730	0.184325
(2.32, 2.4)	2.32	2.4	5705	1.0	0.59	6.0040081673547805	79435	0.1985875
(2.4, 2.48)	2.4	2.48	6043	1.0	0.61	6.151207769900345	85478	0.213695
(2.48, 2.56)	2.48	2.56	6518	1.0	0.63	6.424087444470291	91996	0.22999
(2.56, 2.64)	2.56	2.64	6760	1.0	0.65	6.457597566150555	98756	0.24689
(2.64, 2.72)	2.64	2.72	7175	1.0	0.67	6.649434922091014	105931	0.2648275
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	7644	1.0	0.6900000000000001	6.878745233508202	113575	0.2839375
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	8150	1.0	0.71	7.127494605109332	121725	0.3043125
(2.88, 2.96)	2.88	2.96	8520	1.0	0.73	7.2469350979455704	130245	0.3256125
(2.96, 3.04)	2.96	3.04	8842	1.0	0.75	7.32026636921836	139087	0.3477175
(3.04, 3.12)	3.04	3.12	9374	1.0	0.77	7.559130817319587	148461	0.3711525
(3.12, 3.2)	3.12	3.2	10172	1.0	0.79	7.994971086037408	158633	0.3965825
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	11024	1.0	0.81	8.450683234715552	169657	0.4241425
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	11614	1.0	0.8300000000000001	8.688431201723018	181271	0.4531775
(3.36, 3.44)	3.36	3.44	12879	1.0	0.85	9.40807681611459	194150	0.485375
(3.44, 3.52)	3.44	3.52	13760	1.0	0.87	9.8205727796454	207910	0.519775
(3.52, 3.6)	3.52	3.6	15525	1.0	0.89	10.831266444953243	223435	0.5585875
(3.6, 3.68)	3.6	3.68	17322	1.0	0.91	11.819368664503385	240757	0.6018925
(3.68, 3.7600000000000002)	3.68	3.7600000000000002	20220	1.0	0.93	13.500064390773767	260977	0.6524425
(3.7600000000000002, 3.84)	3.7600000000000002	3.84	25452	1.0	0.95	16.635503365755554	286429	0.7160725
(3.84, 3.92)	3.84	3.92	24258	1.0	0.97	15.528192085614641	310687	0.7767175
(3.92, 4.0)	3.92	4.0	89313	1.0	0.99	56.016648351360125	400000	1.0
(5.0, 5.06)	5.0	5.06	6516	0.0	1.2574999999999998	0.0	6516	0.01629
(5.06, 5.12)	5.06	5.12	6315	0.0	1.2725	0.0	12831	0.0320775
(5.12, 5.18)	5.12	5.18	6365	0.0	1.2875	0.0	19196	0.04799
(5.18, 5.24)	5.18	5.24	6393	0.0	1.3025	0.0	25589	0.0639725
(5.24, 5.3)	5.24	5.3	6461	0.0	1.3175	0.0	32050	0.080125
(5.3, 5.36)	5.3	5.36	6664	0.0	1.3325	0.0	38714	0.096785
(5.36, 5.42)	5.36	5.42	6429	0.0	1.3475000000000001	0.0	45143	0.1128575
(5.42, 5.48)	5.42	5.48	6638	0.0	1.3625	0.0	51781	0.1294525
(5.48, 5.54)	5.48	5.54	6762	0.0	1.3775	0.0	58543	0.1463575
(5.54, 5.6)	5.54	5.6	6854	0.0	1.3925	0.0	65397	0.1634925
(5.6, 5.66)	5.6	5.66	6891	0.0	1.4075	0.0	72288	0.18072
(5.66, 5.72)	5.66	5.72	7012	0.0	1.4224999999999999	0.0	79300	0.19825
(5.72, 5.78)	5.72	5.78	7205	0.0	1.4375	0.0	86505	0.2162625
(5.78, 5.84)	5.78	5.84	7226	0.0	1.4525000000000001	0.0	93731	0.2343275
(5.84, 5.9)	5.84	5.9	7216	0.0	1.4675	0.0	100947	0.2523675
(5.9, 5.96)	5.9	5.96	7186	0.0	1.4825	0.0	108133	0.2703325
(5.96, 6.02)	5.96	6.02	7301	0.0	1.4975	0.0	115434	0.288585
(6.02, 6.08)	6.02	6.08	7262	0.0	1.5125	0.0	122696	0.30674
(6.08, 6.14)	6.08	6.14	7569	0.0	1.5274999999999999	0.0	130265	0.3256625
(6.14, 6.2)	6.14	6.2	7571	0.0	1.5425	0.0	137836	0.34459
(6.2, 6.26)	6.2	6.26	7817	0.0	1.5575	0.0	145653	0.3641325
(6.26, 6.32)	6.26	6.32	7713	0.0	1.5725	0.0	153366	0.383415
(6.32, 6.38)	6.32	6.38	7847	0.0	1.5875	0.0	161213	0.4030325
(6.38, 6.4399999999999995)	6.38	6.4399999999999995	7991	0.0	1.6025	0.0	169204	0.42301
(6.4399999999999995, 6.5)	6.4399999999999995	6.5	8087	0.0	1.6175	0.0	177291	0.4432275
(6.5, 6.5600000000000005)	6.5	6.5600000000000005	7927	0.0	1.6325	0.0	185218	0.463045
