Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	54	1.0	0.01	4.125560160792218	54	0.00016589912718625863
(0.08, 0.16)	0.08	0.16	175	1.0	0.03	4.45662363048542	229	0.0007035351875120968
(0.16, 0.24)	0.16	0.24	274	1.0	0.05	4.186679570581732	503	0.001545319647679409
(0.24, 0.32)	0.24	0.32	407	1.0	0.07	4.442071390059345	910	0.0027957075136943585
(0.32, 0.4)	0.32	0.4	517	1.0	0.09	4.388713175163736	1427	0.004384038046199835
(0.4, 0.48)	0.4	0.48	643	1.0	0.11	4.465884147120198	2070	0.006359466542139915
(0.48, 0.56)	0.48	0.56	711	1.0	0.13	4.178451957725449	2781	0.008543805050092319
(0.56, 0.64)	0.56	0.64	833	1.0	0.15000000000000002	4.242705696222122	3614	0.01110295269724331
(0.64, 0.72)	0.64	0.72	969	1.0	0.16999999999999998	4.3547579475028995	4583	0.01407992036841895
(0.72, 0.8)	0.72	0.8	1089	1.0	0.19	4.378884030314541	5672	0.017425552766675165
(0.8, 0.88)	0.8	0.88	1199	1.0	0.21000000000000002	4.362034067715939	6871	0.02110912783142191
(0.88, 0.96)	0.88	0.96	1353	1.0	0.22999999999999998	4.494269643761571	8224	0.02526582262925539
(0.96, 1.04)	0.96	1.04	1475	1.0	0.25	4.507556471976678	9699	0.029797326566287453
(1.04, 1.12)	1.04	1.12	1572	1.0	0.27	4.448134823570208	11271	0.034626834491042986
(1.12, 1.2)	1.12	1.2	1699	1.0	0.29000000000000004	4.475942984154526	12970	0.03984651258529212
(1.2, 1.28)	1.2	1.28	1876	1.0	0.31	4.62338761149713	14846	0.045609971151985104
(1.28, 1.36)	1.28	1.36	1970	1.0	0.33	4.560804442626632	16816	0.05166221708822454
(1.36, 1.44)	1.36	1.44	2029	1.0	0.35	4.428974373675888	18845	0.05789572318194526
(1.44, 1.52)	1.44	1.52	2298	1.0	0.37	4.745013638388644	21143	0.06495565270553827
(1.52, 1.6)	1.52	1.6	2436	1.0	0.39	4.772015456642841	23579	0.07243954666527393
(1.6, 1.68)	1.6	1.68	2499	1.0	0.41000000000000003	4.656628203170636	26078	0.0801169896067269
(1.68, 1.76)	1.68	1.76	2686	1.0	0.43	4.772288799262655	28764	0.08836893508121377
(1.76, 1.84)	1.76	1.84	2894	1.0	0.45	4.913321442523732	31658	0.09725989941597363
(1.84, 1.92)	1.84	1.92	3076	1.0	0.47	5.000087885971976	34734	0.10671000525347236
(1.92, 2.0)	1.92	2.0	3251	1.0	0.49	5.068857174125283	37985	0.11669774715129694
(2.0, 2.08)	2.0	2.08	3401	1.0	0.51	5.094782173875931	41386	0.1271463199579722
(2.08, 2.16)	2.08	2.16	3640	1.0	0.53	5.2470436706092505	45026	0.13832915001274965
(2.16, 2.24)	2.16	2.24	3800	1.0	0.55	5.278494481821689	48826	0.15000353303696787
(2.24, 2.32)	2.24	2.32	4080	1.0	0.5700000000000001	5.468578770640773	52906	0.1625381337577074
(2.32, 2.4)	2.32	2.4	4238	1.0	0.59	5.487797853558511	57144	0.1755581430357697
(2.4, 2.48)	2.4	2.48	4400	1.0	0.61	5.510766456431614	61544	0.18907584969539076
(2.48, 2.56)	2.48	2.56	4696	1.0	0.63	5.694776753403955	66240	0.20350292934847727
(2.56, 2.64)	2.56	2.64	5021	1.0	0.65	5.9015491644836775	71261	0.2189284759707403
(2.64, 2.72)	2.64	2.72	5378	1.0	0.67	6.1324661538807375	76639	0.23545080015606806
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	5418	1.0	0.6900000000000001	5.999002939122981	82057	0.252096012583756
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	6036	1.0	0.71	6.495013336082927	88093	0.27063984835590893
(2.88, 2.96)	2.88	2.96	6368	1.0	0.73	6.664527423623754	94461	0.2902036565396514
(2.96, 3.04)	2.96	3.04	6645	1.0	0.75	6.768974634188707	101106	0.31061846580173824
