u/R	0.001	0.01	0.05	1.0
0.01	0.0	0.0318306703116759	0.3978833788959494	0.7639360874802229
0.03	0.0	0.0424408937489012	0.363400152724967	0.6923170792789519
0.05	0.0	0.0286476032805083	0.3931087783491979	0.6588948754516922
0.07	0.0	0.0306938606576875	0.341042896196528	0.6013723069598776
0.09	0.0	0.0309464850252404	0.3863889701722885	0.5508474334492808
0.11	0.0	0.0361712162632681	0.3580950410063546	0.5989953413197205
0.13	0.0	0.0348913116877986	0.3544222713550069	0.6562015110407038
0.15	0.0	0.0461544719519301	0.3766629320214988	0.6164539817027912
0.1699999999999999	0.0	0.0468098092818764	0.3974152808031309	0.6328686214909692
0.19	0.0	0.0502589531236988	0.3802927453026543	0.6165098249840387
0.21	0.0	0.0564615461480919	0.4092514754358342	0.6006144338572195
0.2299999999999999	0.0	0.0605474707015575	0.4023811910052079	0.5909433140472014
0.25	0.0	0.0639796473264686	0.3905623247242635	0.623881138108848
0.27	0.0	0.0860607012130497	0.4211669247720825	0.60920366235402
0.29	0.0	0.0894551596690204	0.4321836701800836	0.6563703740131808
0.31	0.0	0.1106372492284864	0.4258635648957287	0.6132538014080144
0.33	0.0	0.1099604974403349	0.4357425852515028	0.6409539521851104
0.35	0.0	0.1243669761463341	0.4488124513946319	0.6122856796381679
0.37	0.0	0.1367858535015263	0.4538021240380826	0.6546794623563618
0.39	0.0	0.1493592991547868	0.4719509001981176	0.6037625221298011
0.41	0.0	0.1713809871049388	0.4733841761596215	0.614293119124724
0.43	0.0	0.1869126570627481	0.4907845213172356	0.6238441257015087
0.45	0.000176837057287	0.2061920087967451	0.4841798628520482	0.6222896045932643
0.47	0.0001693120761259	0.2233226284101097	0.4952378226683629	0.6416927685172977
0.49	0.0001624013791412	0.2426276604369584	0.5099403305033798	0.6437590669157318
0.51	0.0	0.271028795742064	0.5284827467923838	0.6249109539130491
0.53	0.0	0.2893287815594319	0.5475776161635953	0.630157185368415
0.55	0.000144684865053	0.311795884189371	0.5402532861081722	0.6111488699841778
0.5700000000000001	0.0	0.3442738288973384	0.552010835141961	0.6272596566243881
0.59	0.0001348757216596	0.367671217244189	0.5609481263824586	0.635399524738582
0.61	0.0001304535668511	0.390969339852839	0.5798661046532763	0.6280034708213437
0.63	0.0008841852864354	0.4438610137905924	0.6051616724731725	0.6381291524388369
0.65	0.001224256550449	0.470726643647669	0.6058845668172467	0.6486111204279195
0.67	0.0023754231575877	0.5132101731968342	0.6234298077089059	0.634831838865327
0.6900000000000001	0.0031138699217943	0.5374308827985865	0.6343068359210784	0.6444557452958157
0.71	0.0085180667031245	0.5966009086938446	0.6488301071630033	0.6417690781854132
0.73	0.0100288413310759	0.626584564902443	0.6692071405595159	0.6402107080153179
0.75	0.0216448558119396	0.6776749709355804	0.6682318720764499	0.6370378151710075
0.77	0.0329674799656643	0.7142265017012732	0.6953141229121931	0.6428141861643639
0.79	0.0603372516351071	0.7618207581240654	0.6978572275926914	0.6358075664787916
0.81	0.0979480811751263	0.8298570127244658	0.734070273360626	0.641820275142528
0.8300000000000001	0.1502369288505919	0.8878072502594013	0.7274075170321898	0.6438040697075464
0.85	0.2646626616797289	0.9330131186063596	0.73369695068413	0.6263152481915056
0.87	0.4209331746388864	1.0084285637535255	0.764759294471041	0.660212006637002
0.89	0.6559263972091413	1.0733015910712285	0.7818184865317245	0.6458228417450419
0.91	1.0385193423666583	1.1563103118991518	0.7867597274564523	0.644133839329135
0.93	1.6344022409229042	1.1944202335502234	0.8101418992229755	0.6546678993404084
0.95	2.5044873990758	1.2648503202797612	0.8285188422441799	0.6383724695928517
0.97	3.862422136453653	1.3586281727620262	0.84531759508121	0.6495753802264189
0.99	5.896229772835032	1.434309295559456	0.8599907617793443	0.6534933071563762
