Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	18	1.0	0.01	2.2381163872297782	18	9e-05
(0.08, 0.16)	0.08	0.16	87	1.0	0.03	3.6058541794257537	105	0.000525
(0.16, 0.24)	0.16	0.24	155	1.0	0.05	3.85453377800684	260	0.0013
(0.24, 0.32)	0.24	0.32	250	1.0	0.07	4.4407071175194	510	0.00255
(0.32, 0.4)	0.32	0.4	293	1.0	0.09	4.047951243569906	803	0.004015
(0.4, 0.48)	0.4	0.48	378	1.0	0.11	4.27276764834776	1181	0.005905
(0.48, 0.56)	0.48	0.56	424	1.0	0.13	4.055390376860792	1605	0.008025
(0.56, 0.64)	0.56	0.64	461	1.0	0.15000000000000002	3.8213764981960305	2066	0.01033
(0.64, 0.72)	0.64	0.72	602	1.0	0.16999999999999998	4.403091716053357	2668	0.01334
(0.72, 0.8)	0.72	0.8	639	1.0	0.19	4.181743776139843	3307	0.016535
(0.8, 0.88)	0.8	0.88	678	1.0	0.21000000000000002	4.014399234237543	3985	0.019925
(0.88, 0.96)	0.88	0.96	759	1.0	0.22999999999999998	4.103213376587927	4744	0.02372
(0.96, 1.04)	0.96	1.04	871	1.0	0.25	4.331998607282522	5615	0.028075
(1.04, 1.12)	1.04	1.12	869	1.0	0.27	4.00189946605489	6484	0.03242
(1.12, 1.2)	1.12	1.2	1049	1.0	0.29000000000000004	4.497670670888966	7533	0.037665
(1.2, 1.28)	1.2	1.28	1067	1.0	0.31	4.279695672355147	8600	0.043
(1.28, 1.36)	1.28	1.36	1138	1.0	0.33	4.287839139170849	9738	0.04869
(1.36, 1.44)	1.36	1.44	1209	1.0	0.35	4.295051924064774	10947	0.054735
(1.44, 1.52)	1.44	1.52	1309	1.0	0.37	4.398940466792459	12256	0.06128
(1.52, 1.6)	1.52	1.6	1387	1.0	0.39	4.422033374768798	13643	0.068215
(1.6, 1.68)	1.6	1.68	1510	1.0	0.41000000000000003	4.5793438275297795	15153	0.075765
(1.68, 1.76)	1.68	1.76	1588	1.0	0.43	4.591897704032149	16741	0.083705
(1.76, 1.84)	1.76	1.84	1644	1.0	0.45	4.542547334081175	18385	0.091925
(1.84, 1.92)	1.84	1.92	1803	1.0	0.47	4.769886342996801	20188	0.10094
(1.92, 2.0)	1.92	2.0	1972	1.0	0.49	5.00404253471329	22160	0.1108
(2.0, 2.08)	2.0	2.08	2019	1.0	0.51	4.922393230737382	24179	0.120895
(2.08, 2.16)	2.08	2.16	2066	1.0	0.53	4.846906138382309	26245	0.131225
(2.16, 2.24)	2.16	2.24	2233	1.0	0.55	5.048195851196051	28478	0.14239
(2.24, 2.32)	2.24	2.32	2379	1.0	0.5700000000000001	5.189550570389531	30857	0.154285
(2.32, 2.4)	2.32	2.4	2474	1.0	0.59	5.213841753301761	33331	0.166655
(2.4, 2.48)	2.4	2.48	2747	1.0	0.61	5.599367682805276	36078	0.18039
(2.48, 2.56)	2.48	2.56	2851	1.0	0.63	5.626869329799028	38929	0.194645
(2.56, 2.64)	2.56	2.64	2898	1.0	0.65	5.543642128369138	41827	0.209135
(2.64, 2.72)	2.64	2.72	3225	1.0	0.67	5.985012727044794	45052	0.22526
