Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	10	1.0	0.01	497.35919716217296	10	0.00019802764465919441
(0.08, 0.16)	0.08	0.16	32	1.0	0.03	530.5164769729844	42	0.0008317161075686166
(0.16, 0.24)	0.16	0.24	42	1.0	0.05	417.78172561622523	84	0.0016634322151372332
(0.24, 0.32)	0.24	0.32	53	1.0	0.07	376.57196356564515	137	0.0027129787318309635
(0.32, 0.4)	0.32	0.4	82	1.0	0.09	453.1494907477574	219	0.004336805418036358
(0.4, 0.48)	0.4	0.48	95	1.0	0.11	429.5374884582405	314	0.006218068042298705
(0.48, 0.56)	0.48	0.56	122	1.0	0.13	466.7524773368081	436	0.008634005307140877
(0.56, 0.64)	0.56	0.64	148	1.0	0.15000000000000002	490.7277412000108	584	0.011564814448096955
(0.64, 0.72)	0.64	0.72	157	1.0	0.16999999999999998	459.32584679094816	741	0.014673848469246306
(0.72, 0.8)	0.72	0.8	138	1.0	0.19	361.23983793884094	879	0.01740662996554319
(0.8, 0.88)	0.8	0.88	195	1.0	0.21000000000000002	461.83354022201826	1074	0.021268169036397482
(0.88, 0.96)	0.88	0.96	199	1.0	0.22999999999999998	430.3238271098801	1273	0.02520891916511545
(0.96, 1.04)	0.96	1.04	211	1.0	0.25	419.77116240487356	1484	0.029387302467424454
(1.04, 1.12)	1.04	1.12	215	1.0	0.27	396.04528662913754	1699	0.03364489682759713
(1.12, 1.2)	1.12	1.2	269	1.0	0.29000000000000004	461.34353116077483	1968	0.038971840468929465
(1.2, 1.28)	1.2	1.28	296	1.0	0.31	474.8978140645261	2264	0.04483345875084162
(1.28, 1.36)	1.28	1.36	309	1.0	0.33	465.7090664336704	2573	0.05095251297081072
(1.36, 1.44)	1.36	1.44	339	1.0	0.35	481.72790810850563	2912	0.05766565012475742
(1.44, 1.52)	1.44	1.52	311	1.0	0.37	418.0505684255019	3223	0.06382430987365836
(1.52, 1.6)	1.52	1.6	384	1.0	0.39	489.70751720583087	3607	0.07142857142857142
(1.6, 1.68)	1.6	1.68	404	1.0	0.41000000000000003	490.08076988663066	4011	0.07942888827280288
(1.68, 1.76)	1.68	1.76	427	1.0	0.43	493.8892492749944	4438	0.08788466869975048
(1.76, 1.84)	1.76	1.84	439	1.0	0.45	485.20152789820827	4877	0.09657808230028912
(1.84, 1.92)	1.84	1.92	487	1.0	0.47	515.348785144635	5364	0.10622202859519189
