Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.04)	0.0	0.04	0	1.0	0.01	0.0	0	0.0
(0.04, 0.08)	0.04	0.08	0	1.0	0.03	0.0	0	0.0
(0.08, 0.12)	0.08	0.12	0	1.0	0.05	0.0	0	0.0
(0.12, 0.16)	0.12	0.16	1	1.0	0.07	28.42052555212416	1	1.6666666666666667e-05
(0.16, 0.2)	0.16	0.2	0	1.0	0.09	0.0	1	1.6666666666666667e-05
(0.2, 0.24)	0.2	0.24	1	1.0	0.11	18.08578898771539	2	3.3333333333333335e-05
(0.24, 0.28)	0.24	0.28	2	1.0	0.13	30.60671982536447	4	6.666666666666667e-05
(0.28, 0.32)	0.28	0.32	0	1.0	0.15000000000000002	0.0	4	6.666666666666667e-05
(0.32, 0.36)	0.32	0.36	1	1.0	0.16999999999999998	11.70256934499231	5	8.333333333333333e-05
(0.36, 0.4)	0.36	0.4	2	1.0	0.19	20.94143988051252	7	0.00011666666666666667
(0.4, 0.44)	0.4	0.44	0	1.0	0.21000000000000002	0.0	7	0.00011666666666666667
(0.44, 0.48)	0.44	0.48	1	1.0	0.22999999999999998	8.64972516803779	8	0.00013333333333333334
(0.48, 0.52)	0.48	0.52	1	1.0	0.25	7.95774715459476	9	0.00015
(0.52, 0.56)	0.52	0.56	0	1.0	0.27	0.0	9	0.00015
(0.56, 0.6)	0.56	0.6	1	1.0	0.29000000000000004	6.860126857409291	10	0.00016666666666666666
(0.6, 0.64)	0.6	0.64	0	1.0	0.31	0.0	10	0.00016666666666666666
(0.64, 0.68)	0.64	0.68	3	1.0	0.33	18.085788987715357	13	0.00021666666666666666
(0.68, 0.72)	0.68	0.72	1	1.0	0.35	5.684105110424846	14	0.00023333333333333333
(0.72, 0.76)	0.72	0.76	0	1.0	0.37	0.0	14	0.00023333333333333333
(0.76, 0.8)	0.76	0.8	3	1.0	0.39	15.303359912682215	17	0.00028333333333333335
(0.8, 0.84)	0.8	0.84	14	1.0	0.41000000000000003	67.93198790507752	31	0.0005166666666666667
(0.84, 0.88)	0.84	0.88	18	1.0	0.43	83.27874929227072	49	0.0008166666666666667
(0.88, 0.92)	0.88	0.92	29	1.0	0.45	128.20814860180448	78	0.0013
(0.92, 0.96)	0.92	0.96	93	1.0	0.47	393.6545134985713	171	0.00285
(0.96, 1.0)	0.96	1.0	229	1.0	0.49	929.7571930623475	400	0.006666666666666667
(1.0, 1.04)	1.0	1.04	471	1.0	0.51	1837.3033871637892	871	0.014516666666666667
(1.04, 1.08)	1.04	1.08	491	1.0	0.53	1843.044270238694	1362	0.0227
(1.08, 1.12)	1.08	1.12	445	1.0	0.55	1609.6352199066673	1807	0.030116666666666667
(1.12, 1.16)	1.12	1.16	304	1.0	0.5700000000000001	1061.0329539459722	2111	0.03518333333333333
(1.16, 1.2)	1.16	1.2	143	1.0	0.59	482.185526740276	2254	0.037566666666666665
(1.2, 1.24)	1.2	1.24	71	1.0	0.61	231.55739671156874	2325	0.03875
(1.24, 1.28)	1.24	1.28	39	1.0	0.63	123.1556107258714	2364	0.0394
