Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	67	1.0	0.01	4.753647105544307	67	0.0001911554921540656
(0.08, 0.16)	0.08	0.16	217	1.0	0.03	5.1320468751398725	284	0.0008102710413694722
(0.16, 0.24)	0.16	0.24	313	1.0	0.05	4.441467295627964	597	0.001703281027104137
(0.24, 0.32)	0.24	0.32	537	1.0	0.07	5.442875257307659	1134	0.0032353780313837373
(0.32, 0.4)	0.32	0.4	658	1.0	0.09	5.187230174872558	1792	0.005112696148359486
(0.4, 0.48)	0.4	0.48	756	1.0	0.11	4.876197030924691	2548	0.007269614835948645
(0.48, 0.56)	0.48	0.56	898	1.0	0.13	4.901004708127192	3446	0.00983166904422254
(0.56, 0.64)	0.56	0.64	1101	1.0	0.15000000000000002	5.207726829058989	4547	0.012972895863052782
(0.64, 0.72)	0.64	0.72	1177	1.0	0.16999999999999998	4.912241126624804	5724	0.01633095577746077
(0.72, 0.8)	0.72	0.8	1335	1.0	0.19	4.985168017204746	7059	0.020139800285306705
(0.8, 0.88)	0.8	0.88	1542	1.0	0.21000000000000002	5.209753970681826	8601	0.02453922967189729
(0.88, 0.96)	0.88	0.96	1640	1.0	0.22999999999999998	5.059040397853772	10241	0.029218259629101285
(0.96, 1.04)	0.96	1.04	1806	1.0	0.25	5.125424879171946	12047	0.03437089871611983
(1.04, 1.12)	1.04	1.12	1996	1.0	0.27	5.24504125078299	14043	0.040065620542082736
(1.12, 1.2)	1.12	1.2	2040	1.0	0.29000000000000004	4.99096247828636	16083	0.045885877318116976
(1.2, 1.28)	1.2	1.28	2265	1.0	0.31	5.183924262907003	18348	0.05234807417974322
(1.28, 1.36)	1.28	1.36	2389	1.0	0.33	5.136346872521634	20737	0.059164051355206845
(1.36, 1.44)	1.36	1.44	2569	1.0	0.35	5.2077268290589975	23306	0.06649358059914408
(1.44, 1.52)	1.44	1.52	2828	1.0	0.37	5.422877779136463	26134	0.0745620542082739
(1.52, 1.6)	1.52	1.6	2980	1.0	0.39	5.421304391321089	29114	0.0830641940085592
(1.6, 1.68)	1.6	1.68	3118	1.0	0.41000000000000003	5.395657690239242	32232	0.09196005706134094
(1.68, 1.76)	1.68	1.76	3263	1.0	0.43	5.383946721760171	35495	0.10126961483594865
(1.76, 1.84)	1.76	1.84	3512	1.0	0.45	5.537249961748454	39007	0.11128958630527817
