Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	28	1.0	0.01	3.4728322993867438	28	0.00014000070000350003
(0.08, 0.16)	0.08	0.16	88	1.0	0.03	3.6382052660242072	116	0.0005800029000145
(0.16, 0.24)	0.16	0.24	173	1.0	0.05	4.29142848424219	289	0.0014450072250361253
(0.24, 0.32)	0.24	0.32	224	1.0	0.07	3.9689511992991346	513	0.0025650128250641253
(0.32, 0.4)	0.32	0.4	311	1.0	0.09	4.28591605202094	824	0.0041200206001030006
(0.4, 0.48)	0.4	0.48	376	1.0	0.11	4.239561508342261	1200	0.006000030000150001
(0.48, 0.56)	0.48	0.56	440	1.0	0.13	4.197929153104852	1640	0.008200041000205001
(0.56, 0.64)	0.56	0.64	498	1.0	0.15000000000000002	4.117786869272854	2138	0.010690053450267252
(0.64, 0.72)	0.64	0.72	564	1.0	0.16999999999999998	4.114868522802783	2702	0.013510067550337752
(0.72, 0.8)	0.72	0.8	631	1.0	0.19	4.119092445325249	3333	0.01666508332541663
(0.8, 0.88)	0.8	0.88	718	1.0	0.21000000000000002	4.240635358774974	4051	0.02025510127550638
(0.88, 0.96)	0.88	0.96	812	1.0	0.22999999999999998	4.378788551400677	4863	0.02431512157560788
(0.96, 1.04)	0.96	1.04	836	1.0	0.25	4.147554003267593	5699	0.02849514247571238
(1.04, 1.12)	1.04	1.12	931	1.0	0.27	4.276728664985525	6630	0.033150165750828756
(1.12, 1.2)	1.12	1.2	1020	1.0	0.29000000000000004	4.362424809574486	7650	0.03825019125095625
(1.2, 1.28)	1.2	1.28	1101	1.0	0.31	4.405055716157606	8751	0.04375521877609388
(1.28, 1.36)	1.28	1.36	1133	1.0	0.33	4.258353890914692	9884	0.04942024710123551
(1.36, 1.44)	1.36	1.44	1184	1.0	0.35	4.195748410687666	11068	0.05534027670138351
(1.44, 1.52)	1.44	1.52	1395	1.0	0.37	4.676255847147205	12463	0.06231531157655788
(1.52, 1.6)	1.52	1.6	1427	1.0	0.39	4.538215834455013	13890	0.06945034725173625
(1.6, 1.68)	1.6	1.68	1463	1.0	0.41000000000000003	4.425743601047755	15353	0.07676538382691914
(1.68, 1.76)	1.68	1.76	1654	1.0	0.43	4.770817793343578	17007	0.08503542517712588
(1.76, 1.84)	1.76	1.84	1747	1.0	0.45	4.815109545260822	18754	0.09377046885234426
(1.84, 1.92)	1.84	1.92	1800	1.0	0.47	4.750074573629289	20554	0.10277051385256926
(1.92, 2.0)	1.92	2.0	1900	1.0	0.49	4.809315866497675	22454	0.11227056135280676
(2.0, 2.08)	2.0	2.08	2011	1.0	0.51	4.8906622927638175	24465	0.12232561162805813
(2.08, 2.16)	2.08	2.16	2191	1.0	0.53	5.127342026924769	26656	0.13328066640333203
(2.16, 2.24)	2.16	2.24	2226	1.0	0.55	5.019821232749925	28882	0.14441072205361027
(2.24, 2.32)	2.24	2.32	2438	1.0	0.5700000000000001	5.304990692922874	31320	0.15660078300391503
(2.32, 2.4)	2.32	2.4	2543	1.0	0.59	5.345891366428865	33863	0.1693158465792329
(2.4, 2.48)	2.4	2.48	2743	1.0	0.61	5.577271075654465	36606	0.18303091515457579
(2.48, 2.56)	2.48	2.56	2832	1.0	0.63	5.5754314466345	39438	0.1971909859549298
(2.56, 2.64)	2.56	2.64	2999	1.0	0.65	5.722540695527932	42437	0.21218606093030465
(2.64, 2.72)	2.64	2.72	3197	1.0	0.67	5.9182541903728145	45634	0.22817114085570428
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	3384	1.0	0.6900000000000001	6.082849120664977	49018	0.24509122545612727
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	3667	1.0	0.71	6.405873260488555	52685	0.26342631713158565
(2.88, 2.96)	2.88	2.96	3844	1.0	0.73	6.531099490627516	56529	0.2826464132320662
(2.96, 3.04)	2.96	3.04	4263	1.0	0.75	7.049849567755085	60792	0.30396151980759906
(3.04, 3.12)	3.04	3.12	4527	1.0	0.77	7.2919813633227095	65319	0.32659663298316494
(3.12, 3.2)	3.12	3.2	4841	1.0	0.79	7.600353147075582	70160	0.35080175400877006
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	5170	1.0	0.81	7.916465162182307	75330	0.3766518832594163
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	5636	1.0	0.8300000000000001	8.422066626223673	80966	0.4048320241601208
(3.36, 3.44)	3.36	3.44	6203	1.0	0.85	9.051251576931072	87169	0.43584717923589616
(3.44, 3.52)	3.44	3.52	6872	1.0	0.87	9.796922644246989	94041	0.4702073510367552
(3.52, 3.6)	3.52	3.6	7610	1.0	0.89	10.605238281835097	101651	0.5082575412877064
(3.6, 3.68)	3.6	3.68	8767	1.0	0.91	11.94910548223061	110418	0.5520927604638023
(3.68, 3.7600000000000002)	3.68	3.7600000000000002	10441	1.0	0.93	13.924670521465773	120859	0.6042980214901075
(3.7600000000000002, 3.84)	3.7600000000000002	3.84	14140	1.0	0.95	18.460845380950676	134999	0.674998374991875
