Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	4	1.0	0.01	198.94367886486918	4	7.920948929681776e-05
(0.08, 0.16)	0.08	0.16	32	1.0	0.03	530.5164769729844	36	0.0007128854036713598
(0.16, 0.24)	0.16	0.24	32	1.0	0.05	318.30988618379064	68	0.001346561318045902
(0.24, 0.32)	0.24	0.32	61	1.0	0.07	433.41301466989347	129	0.0025545060298223727
(0.32, 0.4)	0.32	0.4	73	1.0	0.09	403.41357103154013	202	0.004000079209489297
(0.4, 0.48)	0.4	0.48	87	1.0	0.11	393.3659104828097	289	0.005722885601695083
(0.48, 0.56)	0.48	0.56	112	1.0	0.13	428.49407755510254	401	0.00794075130200598
(0.56, 0.64)	0.56	0.64	117	1.0	0.15000000000000002	387.94017378649505	518	0.0102576288639379
(0.64, 0.72)	0.64	0.72	153	1.0	0.16999999999999998	447.62327744595586	671	0.01328739182954118
(0.72, 0.8)	0.72	0.8	163	1.0	0.19	426.68183756544255	834	0.016515178518386502
(0.8, 0.88)	0.8	0.88	191	1.0	0.21000000000000002	452.3600317046435	1025	0.02029743163230955
(0.88, 0.96)	0.88	0.96	179	1.0	0.22999999999999998	387.0752012696911	1204	0.023842056278342145
(0.96, 1.04)	0.96	1.04	202	1.0	0.25	401.8662313070353	1406	0.027842135487831442
(1.04, 1.12)	1.04	1.12	253	1.0	0.27	466.04398845196187	1659	0.03285213568585517
(1.12, 1.2)	1.12	1.2	250	1.0	0.29000000000000004	428.7579285880807	1909	0.037802728766906275
(1.2, 1.28)	1.2	1.28	276	1.0	0.31	442.81012392503106	2185	0.043268183528386704
(1.28, 1.36)	1.28	1.36	291	1.0	0.33	438.58038295209735	2476	0.049030673874730195
(1.36, 1.44)	1.36	1.44	338	1.0	0.35	480.30688183089944	2814	0.055723875720311296
(1.44, 1.52)	1.44	1.52	315	1.0	0.37	423.4274246110389	3129	0.06196162300243569
(1.52, 1.6)	1.52	1.6	340	1.0	0.39	433.59519752599607	3469	0.0686944295926652
(1.6, 1.68)	1.6	1.68	373	1.0	0.41000000000000003	452.4755622963199	3842	0.07608071446959346
(1.68, 1.76)	1.68	1.76	406	1.0	0.43	469.5996140647488	4248	0.08412047763322046
(1.76, 1.84)	1.76	1.84	432	1.0	0.45	477.4648292756856	4680	0.09267510247727678
(1.84, 1.92)	1.84	1.92	447	1.0	0.47	473.0203428329607	5127	0.10152676290619617
(1.92, 2.0)	1.92	2.0	458	1.0	0.49	464.87859653117374	5585	0.11059624943068179
(2.0, 2.08)	2.0	2.08	474	1.0	0.51	462.2514891271954	6059	0.1199825739123547
(2.08, 2.16)	2.08	2.16	560	1.0	0.53	525.5116045487111	6619	0.13107190241390917
(2.16, 2.24)	2.16	2.24	593	1.0	0.55	536.2436434857606	7212	0.1428147092021624
(2.24, 2.32)	2.24	2.32	610	1.0	0.5700000000000001	532.2615969630289	7822	0.15489415631992712
(2.32, 2.4)	2.32	2.4	637	1.0	0.59	536.9793365971254	8459	0.16750826749044537
(2.4, 2.48)	2.4	2.48	680	1.0	0.61	554.433203393897	9139	0.18097388067090436
(2.48, 2.56)	2.48	2.56	743	1.0	0.63	586.5680690341183	9882	0.19568704330778827
