Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	2	1.0	0.01	99.47183943243459	2	5.128073639137458e-05
(0.08, 0.16)	0.08	0.16	13	1.0	0.03	215.52231877027492	15	0.00038460552293530936
(0.16, 0.24)	0.16	0.24	28	1.0	0.05	278.52115041081686	43	0.0011025358324145535
(0.24, 0.32)	0.24	0.32	37	1.0	0.07	262.8898613571485	80	0.0020512294556549833
(0.32, 0.4)	0.32	0.4	46	1.0	0.09	254.2058118828883	126	0.0032306863926565986
(0.4, 0.48)	0.4	0.48	63	1.0	0.11	284.8511765565174	189	0.004846029588984898
(0.48, 0.56)	0.48	0.56	71	1.0	0.13	271.63463845010966	260	0.006666495730878696
(0.56, 0.64)	0.56	0.64	84	1.0	0.15000000000000002	278.521150410817	344	0.008820286659316428
(0.64, 0.72)	0.64	0.72	108	1.0	0.16999999999999998	315.9693723147924	452	0.011589446424450655
(0.72, 0.8)	0.72	0.8	113	1.0	0.19	295.7978383122393	565	0.01448680803056332
(0.8, 0.88)	0.8	0.88	111	1.0	0.21000000000000002	262.88986135714885	676	0.01733288890028461
(0.88, 0.96)	0.88	0.96	128	1.0	0.22999999999999998	276.7912053772093	804	0.020614856029332582
(0.96, 1.04)	0.96	1.04	142	1.0	0.25	282.500023988114	946	0.024255788313120176
(1.04, 1.12)	1.04	1.12	138	1.0	0.27	254.20581188288827	1084	0.02779415912412502
(1.12, 1.2)	1.12	1.2	175	1.0	0.29000000000000004	300.13055001165645	1259	0.0322812235583703
(1.2, 1.28)	1.2	1.28	185	1.0	0.31	296.8111337903288	1444	0.037024691674572445
(1.28, 1.36)	1.28	1.36	184	1.0	0.33	277.3154311449688	1628	0.04174251942257891
(1.36, 1.44)	1.36	1.44	208	1.0	0.35	295.57346574209197	1836	0.047075716007281866
(1.44, 1.52)	1.44	1.52	224	1.0	0.37	301.1039463900721	2060	0.052819158483115816
(1.52, 1.6)	1.52	1.6	243	1.0	0.39	309.89303823181484	2303	0.05904976795466783
(1.6, 1.68)	1.6	1.68	255	1.0	0.41000000000000003	309.3331592106208	2558	0.06558806184456809
(1.68, 1.76)	1.68	1.76	253	1.0	0.43	292.6322718186735	2811	0.07207507499807697
(1.76, 1.84)	1.76	1.84	301	1.0	0.45	332.6780407684754	3112	0.07979282582497885
(1.84, 1.92)	1.84	1.92	286	1.0	0.47	302.64836252847147	3398	0.0871259711289454
(1.92, 2.0)	1.92	2.0	312	1.0	0.49	316.6858561522406	3710	0.09512576600599984
(2.0, 2.08)	2.0	2.08	331	1.0	0.51	322.79587109937063	4041	0.10361272787877233
(2.08, 2.16)	2.08	2.16	360	1.0	0.53	337.82888863845716	4401	0.11284326042921976
(2.16, 2.24)	2.16	2.24	372	1.0	0.55	336.3956751715058	4773	0.12238147739801543
(2.24, 2.32)	2.24	2.32	392	1.0	0.5700000000000001	342.0435180483726	5165	0.13243250173072485
(2.32, 2.4)	2.32	2.4	445	1.0	0.59	375.126852096893	5610	0.1438424655778057
(2.4, 2.48)	2.4	2.48	489	1.0	0.61	398.70270067590536	6099	0.15638060562549677
(2.48, 2.56)	2.48	2.56	500	1.0	0.63	394.7295215572801	6599	0.16920078972334043
(2.56, 2.64)	2.56	2.64	492	1.0	0.65	376.4626538519829	7091	0.18181585087561858
(2.64, 2.72)	2.64	2.72	563	1.0	0.67	417.93019104821326	7654	0.19625137816979052
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	617	1.0	0.6900000000000001	444.7400357232762	8271	0.2120714853465296
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	648	1.0	0.71	453.9278306494219	8919	0.22868644393733495
(2.88, 2.96)	2.88	2.96	660	1.0	0.73	449.66721935210154	9579	0.24560908694648856
(2.96, 3.04)	2.96	3.04	743	1.0	0.75	492.71717798865893	10322	0.2646598805158842
(3.04, 3.12)	3.04	3.12	822	1.0	0.77	530.9470909965006	11144	0.28573626317273915
