Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	59	1.0	0.01	2934.4192632568206	59	0.00016833383738380686
(0.08, 0.16)	0.08	0.16	172	1.0	0.03	2851.526063729791	231	0.0006590697700959218
(0.16, 0.24)	0.16	0.24	322	1.0	0.05	3202.9932297243936	553	0.0015777730859872067
(0.24, 0.32)	0.24	0.32	459	1.0	0.07	3261.2553071062475	1012	0.002887353278515467
(0.32, 0.4)	0.32	0.4	527	1.0	0.09	2912.3144100496115	1539	0.004390945351418284
(0.4, 0.48)	0.4	0.48	710	1.0	0.11	3210.2275453194816	2249	0.006416657631799688
(0.48, 0.56)	0.48	0.56	763	1.0	0.13	2919.115903344136	3012	0.008593585054237733
(0.56, 0.64)	0.56	0.64	918	1.0	0.15000000000000002	3043.8382866324996	3930	0.011212745439294253
(0.64, 0.72)	0.64	0.72	1021	1.0	0.16999999999999998	2987.0808253092873	4951	0.01412577676080047
(0.72, 0.8)	0.72	0.8	1186	1.0	0.19	3104.568462285981	6137	0.017509572203803773
(0.8, 0.88)	0.8	0.88	1305	1.0	0.21000000000000002	3090.7321537935068	7442	0.021232888437462554
(0.88, 0.96)	0.88	0.96	1440	1.0	0.22999999999999998	3113.9010604936043	8882	0.025341375315982583
(0.96, 1.04)	0.96	1.04	1610	1.0	0.25	3202.993229724391	10492	0.02993489189543901
(1.04, 1.12)	1.04	1.12	1709	1.0	0.27	3148.099510926493	12201	0.03481086694779369
(1.12, 1.2)	1.12	1.2	1884	1.0	0.29000000000000004	3231.119749839776	14085	0.04018613728052406
(1.2, 1.28)	1.2	1.28	2016	1.0	0.31	3234.439166061097	16101	0.04593801891045211
(1.28, 1.36)	1.28	1.36	2083	1.0	0.33	3139.3915384509237	18184	0.05188105930486685
(1.36, 1.44)	1.36	1.44	2340	1.0	0.35	3325.2014895985344	20524	0.0585573504824619
(1.44, 1.52)	1.44	1.52	2392	1.0	0.37	3215.359998951127	22916	0.06538200368622572
(1.52, 1.6)	1.52	1.6	2643	1.0	0.39	3370.565020768258	25559	0.0729227889778427
(1.6, 1.68)	1.6	1.68	2656	1.0	0.41000000000000003	3221.917140640819	28215	0.08050066477600187
(1.68, 1.76)	1.68	1.76	3043	1.0	0.43	3519.683806894164	31258	0.0891826964227633
(1.76, 1.84)	1.76	1.84	3080	1.0	0.45	3404.1473939099806	34338	0.09797029335737559
(1.84, 1.92)	1.84	1.92	3371	1.0	0.47	3567.2294758163544	37709	0.10758814701535548
(1.92, 2.0)	1.92	2.0	3513	1.0	0.49	3565.7609380218632	41222	0.11761114312941164
(2.0, 2.08)	2.0	2.08	3724	1.0	0.51	3631.6973533959404	44946	0.1282361466958065
(2.08, 2.16)	2.08	2.16	3927	1.0	0.53	3685.150126897837	48873	0.13944033278743717
(2.16, 2.24)	2.16	2.24	4139	1.0	0.55	3742.8540310076946	53012	0.15124937944729439
(2.24, 2.32)	2.24	2.32	4338	1.0	0.5700000000000001	3785.165258402654	57350	0.16362619616883597
(2.32, 2.4)	2.32	2.4	4605	1.0	0.59	3881.9306829352636	61955	0.1767647948324365
(2.4, 2.48)	2.4	2.48	5025	1.0	0.61	4097.098304491666	66980	0.1911017021689387
(2.48, 2.56)	2.48	2.56	5166	1.0	0.63	4078.345416729818	72146	0.2058408988456293
(2.56, 2.64)	2.56	2.64	5581	1.0	0.65	4270.402583633977	77727	0.22176413861578229
(2.64, 2.72)	2.64	2.72	5808	1.0	0.67	4311.436144952083	83535	0.23833503569247977
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	6168	1.0	0.6900000000000001	4445.958736371423	89703	0.2559330544888072
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	6675	1.0	0.71	4675.876959235943	96378	0.2749776030402803
(2.88, 2.96)	2.88	2.96	6884	1.0	0.73	4690.1653606361615	103262	0.29461845281231636
(2.96, 3.04)	2.96	3.04	7579	1.0	0.75	5025.980473722808	110841	0.31624221812641584
(3.04, 3.12)	3.04	3.12	8037	1.0	0.77	5191.267360509581	118878	0.3391727105171558
(3.12, 3.2)	3.12	3.2	8697	1.0	0.79	5475.358149011909	127575	0.36398625939388407
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	9280	1.0	0.81	5698.1399378579845	136855	0.3904631748332354
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	10228	1.0	0.8300000000000001	6128.903456114142	147083	0.41964484413427905
(3.36, 3.44)	3.36	3.44	11035	1.0	0.85	6456.892636099498	158118	0.45112897795682666
(3.44, 3.52)	3.44	3.52	12226	1.0	0.87	6989.325913223813	170344	0.4860111728018169
(3.52, 3.6)	3.52	3.6	13660	1.0	0.89	7633.625430601424	184004	0.5249847358299999
(3.6, 3.68)	3.6	3.68	15697	1.0	0.91	8579.172876763332	199701	0.5697700959217562
(3.68, 3.7600000000000002)	3.68	3.7600000000000002	18287	1.0	0.93	9779.793159682395	217988	0.6219450261630727
(3.7600000000000002, 3.84)	3.7600000000000002	3.84	24615	1.0	0.95	12886.838566470471	242603	0.6921744737427745
(3.84, 3.92)	3.84	3.92	22422	1.0	0.97	11496.68857605181	265025	0.7561470381803969
(3.92, 4.0)	3.92	4.0	85469	1.0	0.99	42938.17497197341	350494	1.0
(5.0, 5.06)	5.0	5.06	51670	-0.75	1.2574999999999998	-20436.22243926014	51670	0.1474179743223966
(5.06, 5.12)	5.06	5.12	22396	-0.75	1.2725	-8753.521870054177	74066	0.21131526390870187
(5.12, 5.18)	5.12	5.18	17052	-0.75	1.2875	-6587.160411657819	91118	0.2599657631954351
(5.18, 5.24)	5.18	5.24	14967	-0.75	1.3025	-5715.144033724502	106085	0.3026676176890157
(5.24, 5.3)	5.24	5.3	12965	-0.75	1.3175	-4894.3165018653535	119050	0.33965763195435095
