Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	4	1.0	0.01	0.1325407587374212	4	0.0003333333333333333
(0.08, 0.16)	0.08	0.16	6	1.0	0.03	0.06627037936871058	10	0.0008333333333333334
(0.16, 0.24)	0.16	0.24	9	1.0	0.05	0.05964334143183952	19	0.0015833333333333333
(0.24, 0.32)	0.24	0.32	8	1.0	0.07	0.037868788210691756	27	0.00225
(0.32, 0.4)	0.32	0.4	15	1.0	0.09	0.055225316140592125	42	0.0035
(0.4, 0.48)	0.4	0.48	25	1.0	0.11	0.07530724928262571	67	0.005583333333333333
(0.48, 0.56)	0.48	0.56	37	1.0	0.13	0.09430784756316499	104	0.008666666666666666
(0.56, 0.64)	0.56	0.64	14	1.0	0.15000000000000002	0.030926177038731618	118	0.009833333333333333
(0.64, 0.72)	0.64	0.72	31	1.0	0.16999999999999998	0.06042299295382439	149	0.012416666666666666
(0.72, 0.8)	0.72	0.8	26	1.0	0.19	0.04534289114701245	175	0.014583333333333334
(0.8, 0.88)	0.8	0.88	35	1.0	0.21000000000000002	0.055225316140592215	210	0.0175
(0.88, 0.96)	0.88	0.96	32	1.0	0.22999999999999998	0.04610113347388562	242	0.020166666666666666
(0.96, 1.04)	0.96	1.04	40	1.0	0.25	0.053016303494968414	282	0.0235
(1.04, 1.12)	1.04	1.12	62	1.0	0.27	0.07608821334926028	344	0.028666666666666667
(1.12, 1.2)	1.12	1.2	54	1.0	0.29000000000000004	0.061700008377765105	398	0.033166666666666664
(1.2, 1.28)	1.2	1.28	57	1.0	0.31	0.06092599393575001	455	0.03791666666666667
(1.28, 1.36)	1.28	1.36	73	1.0	0.33	0.07329905596842222	528	0.044
(1.36, 1.44)	1.36	1.44	72	1.0	0.35	0.06816381877924532	600	0.05
(1.44, 1.52)	1.44	1.52	67	1.0	0.37	0.060001559698697395	667	0.05558333333333333
(1.52, 1.6)	1.52	1.6	90	1.0	0.39	0.07646582234851207	757	0.06308333333333334
(1.6, 1.68)	1.6	1.68	82	1.0	0.41000000000000003	0.06627037936871082	839	0.06991666666666667
