Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	28	1.0	0.01	1392.6057520540842	28	0.00017500109375683597
(0.08, 0.16)	0.08	0.16	86	1.0	0.03	1425.7630318648955	114	0.0007125044531528322
(0.16, 0.24)	0.16	0.24	156	1.0	0.05	1551.7606951459795	270	0.0016875105469409185
(0.24, 0.32)	0.24	0.32	183	1.0	0.07	1300.2390440096804	453	0.0028312676954230964
(0.32, 0.4)	0.32	0.4	265	1.0	0.09	1464.4465249775087	718	0.004487528047050294
(0.4, 0.48)	0.4	0.48	292	1.0	0.11	1320.2625961032234	1010	0.006312539453371583
(0.48, 0.56)	0.48	0.56	418	1.0	0.13	1599.2011108752934	1428	0.008925055781598634
(0.56, 0.64)	0.56	0.64	430	1.0	0.15000000000000002	1425.7630318648962	1858	0.011612572578578615
(0.64, 0.72)	0.64	0.72	530	1.0	0.16999999999999998	1550.5904382114811	2388	0.014925093281833012
(0.72, 0.8)	0.72	0.8	628	1.0	0.19	1643.9030306202328	3016	0.018850117813236332
(0.8, 0.88)	0.8	0.88	636	1.0	0.21000000000000002	1506.2878542625826	3652	0.022825142657141608
(0.88, 0.96)	0.88	0.96	700	1.0	0.22999999999999998	1513.7019044066133	4352	0.027200170001062507
(0.96, 1.04)	0.96	1.04	723	1.0	0.25	1438.3627981930028	5075	0.03171894824342652
(1.04, 1.12)	1.04	1.12	881	1.0	0.27	1622.8646396291635	5956	0.03722523265770411
(1.12, 1.2)	1.12	1.2	910	1.0	0.29000000000000004	1560.6788600606137	6866	0.04291276820480128
(1.2, 1.28)	1.2	1.28	961	1.0	0.31	1541.813511202735	7827	0.048919055744098404
(1.28, 1.36)	1.28	1.36	1016	1.0	0.33	1531.2634676265668	8843	0.05526909543184645
(1.36, 1.44)	1.36	1.44	1138	1.0	0.35	1617.1279039158685	9981	0.062381639885249286
(1.44, 1.52)	1.44	1.52	1160	1.0	0.37	1559.2882938057305	11141	0.06963168519803249
(1.52, 1.6)	1.52	1.6	1342	1.0	0.39	1711.425750234961	12483	0.07801923762023513
(1.6, 1.68)	1.6	1.68	1361	1.0	0.41000000000000003	1650.9899203359018	13844	0.0865255407846299
(1.68, 1.76)	1.68	1.76	1423	1.0	0.43	1645.9119478180728	15267	0.09541934637091481
