Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	67	1.0	0.01	4.753647105544307	67	0.00019115658291916075
(0.08, 0.16)	0.08	0.16	174	1.0	0.03	4.1150974943517875	241	0.0006875930818435483
(0.16, 0.24)	0.16	0.24	358	1.0	0.05	5.080016906820482	599	0.0017089969129638401
(0.24, 0.32)	0.24	0.32	449	1.0	0.07	4.550932943260966	1048	0.002990031326854932
(0.32, 0.4)	0.32	0.4	617	1.0	0.09	4.864013705009678	1665	0.004750383739707502
(0.4, 0.48)	0.4	0.48	758	1.0	0.11	4.889097023069994	2423	0.0069130209016884546
(0.48, 0.56)	0.48	0.56	855	1.0	0.13	4.66632408179148	3278	0.009352407146403117
(0.56, 0.64)	0.56	0.64	1013	1.0	0.15000000000000002	4.791487082503864	4291	0.012242580556807742
(0.64, 0.72)	0.64	0.72	1134	1.0	0.16999999999999998	4.732779471191613	5425	0.015477977049797717
(0.72, 0.8)	0.72	0.8	1337	1.0	0.19	4.992636433709921	6762	0.019292549458199477
(0.8, 0.88)	0.8	0.88	1455	1.0	0.21000000000000002	4.9158184353709835	8217	0.02344378569920513
(0.88, 0.96)	0.88	0.96	1600	1.0	0.22999999999999998	4.935649168637826	9817	0.028008719022647774
(0.96, 1.04)	0.96	1.04	1737	1.0	0.25	4.92960299840624	11554	0.0329645247619102
(1.04, 1.12)	1.04	1.12	1912	1.0	0.27	5.024308051852244	13466	0.03841962008342416
(1.12, 1.2)	1.12	1.2	2018	1.0	0.29000000000000004	4.93713837312837	15484	0.04417714223761619
(1.2, 1.28)	1.2	1.28	2181	1.0	0.31	4.991672767064094	17665	0.050399716974133944
(1.28, 1.36)	1.28	1.36	2278	1.0	0.33	4.897697017833521	19943	0.05689904079338541
(1.36, 1.44)	1.36	1.44	2537	1.0	0.35	5.1428582971283285	22480	0.06413731319436916
(1.44, 1.52)	1.44	1.52	2616	1.0	0.37	5.016353702341226	25096	0.07160097917819788
(1.52, 1.6)	1.52	1.6	2858	1.0	0.39	5.199358372615998	27954	0.0797550913271973
(1.6, 1.68)	1.6	1.68	3004	1.0	0.41000000000000003	5.198382200602529	30958	0.08832575364196087
(1.68, 1.76)	1.68	1.76	3240	1.0	0.43	5.345996744867593	34198	0.09756974362193223
(1.76, 1.84)	1.76	1.84	3339	1.0	0.45	5.264486794498317	37537	0.10709618885129159
(1.84, 1.92)	1.84	1.92	3560	1.0	0.47	5.374081834149808	41097	0.11725316549595148
(1.92, 2.0)	1.92	2.0	3849	1.0	0.49	5.573191504489804	44946	0.1282346832221582
(2.0, 2.08)	2.0	2.08	4005	1.0	0.51	5.571658372170009	48951	0.13966128194740055
