Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	7	1.0	0.01	348.15143801352104	7	0.0001386138613861386
(0.08, 0.16)	0.08	0.16	35	1.0	0.03	580.2523966892018	42	0.0008316831683168317
(0.16, 0.24)	0.16	0.24	49	1.0	0.05	487.4120132189295	91	0.001801980198019802
(0.24, 0.32)	0.24	0.32	75	1.0	0.07	532.8848541023281	166	0.003287128712871287
(0.32, 0.4)	0.32	0.4	75	1.0	0.09	414.46599763514394	241	0.004772277227722772
(0.4, 0.48)	0.4	0.48	91	1.0	0.11	411.4516994705251	332	0.006574257425742574
(0.48, 0.56)	0.48	0.56	128	1.0	0.13	489.7075172058315	460	0.009108910891089108
(0.56, 0.64)	0.56	0.64	138	1.0	0.15000000000000002	457.5704613891993	598	0.011841584158415842
(0.64, 0.72)	0.64	0.72	135	1.0	0.16999999999999998	394.96171539349046	733	0.014514851485148516
(0.72, 0.8)	0.72	0.8	184	1.0	0.19	481.65311725178793	917	0.018158415841584157
(0.8, 0.88)	0.8	0.88	189	1.0	0.21000000000000002	447.62327744595615	1106	0.0219009900990099
(0.88, 0.96)	0.88	0.96	226	1.0	0.22999999999999998	488.70947199413513	1332	0.026376237623762375
(0.96, 1.04)	0.96	1.04	264	1.0	0.25	525.2113122032541	1596	0.031603960396039604
(1.04, 1.12)	1.04	1.12	268	1.0	0.27	493.6750549609714	1864	0.03691089108910891
(1.12, 1.2)	1.12	1.2	267	1.0	0.29000000000000004	457.91346773207016	2131	0.0421980198019802
(1.2, 1.28)	1.2	1.28	288	1.0	0.31	462.0627380087281	2419	0.0479009900990099
(1.28, 1.36)	1.28	1.36	304	1.0	0.33	458.17332102212237	2723	0.05392079207920792
(1.36, 1.44)	1.36	1.44	342	1.0	0.35	485.9909869413243	3065	0.06069306930693069
(1.44, 1.52)	1.44	1.52	342	1.0	0.37	459.7212038634137	3407	0.06746534653465347
(1.52, 1.6)	1.52	1.6	405	1.0	0.39	516.4883970530248	3812	0.07548514851485148
(1.6, 1.68)	1.6	1.68	410	1.0	0.41000000000000003	497.35919716217467	4222	0.08360396039603961
(1.68, 1.76)	1.68	1.76	449	1.0	0.43	519.335533780966	4671	0.0924950495049505
(1.76, 1.84)	1.76	1.84	476	1.0	0.45	526.0955063315424	5147	0.10192079207920791
(1.84, 1.92)	1.84	1.92	466	1.0	0.47	493.12635293100595	5613	0.11114851485148515
(1.92, 2.0)	1.92	2.0	536	1.0	0.49	544.0500605692339	6149	0.12176237623762376
(2.0, 2.08)	2.0	2.08	527	1.0	0.51	513.937837067578	6676	0.1321980198019802
(2.08, 2.16)	2.08	2.16	592	1.0	0.53	555.5408390943518	7268	0.1439207920792079
(2.16, 2.24)	2.16	2.24	611	1.0	0.55	552.5208535747043	7879	0.15601980198019802
(2.24, 2.32)	2.24	2.32	634	1.0	0.5700000000000001	553.2030368435414	8513	0.16857425742574259
(2.32, 2.4)	2.32	2.4	703	1.0	0.59	592.6161281440804	9216	0.1824950495049505
(2.4, 2.48)	2.4	2.48	675	1.0	0.61	550.3564886630595	9891	0.19586138613861387
(2.48, 2.56)	2.48	2.56	770	1.0	0.63	607.8834631982114	10661	0.2111089108910891
(2.56, 2.64)	2.56	2.64	792	1.0	0.65	606.0130525422164	11453	0.2267920792079208
(2.64, 2.72)	2.64	2.72	866	1.0	0.67	642.855320511106	12319	0.24394059405940594
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	890	1.0	0.6900000000000001	641.5212832961358	13209	0.2615643564356436
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	945	1.0	0.71	661.9780863637402	14154	0.2802772277227723
(2.88, 2.96)	2.88	2.96	1020	1.0	0.73	694.9402480896115	15174	0.30047524752475246
(2.96, 3.04)	2.96	3.04	1072	1.0	0.75	710.8920791437986	16246	0.3217029702970297
(3.04, 3.12)	3.04	3.12	1121	1.0	0.77	724.0774805438896	17367	0.3439009900990099
(3.12, 3.2)	3.12	3.2	1239	1.0	0.79	780.0355003594061	18606	0.36843564356435643
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	1268	1.0	0.81	778.5820518538711	19874	0.39354455445544556
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	1443	1.0	0.8300000000000001	864.6859295241208	21317	0.4221188118811881
