Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.04)	0.0	0.04	10	1.0	0.01	1989.4367886486918	10	0.0002
(0.04, 0.08)	0.04	0.08	27	1.0	0.03	1790.4931097838223	37	0.00074
(0.08, 0.12)	0.08	0.12	60	1.0	0.05	2387.3241463784298	97	0.00194
(0.12, 0.16)	0.12	0.16	77	1.0	0.07	2188.3804675135602	174	0.00348
(0.16, 0.2)	0.16	0.2	105	1.0	0.09	2321.009586756806	279	0.00558
(0.2, 0.24)	0.2	0.24	143	1.0	0.11	2586.2678252433006	422	0.00844
(0.24, 0.28)	0.24	0.28	138	1.0	0.13	2111.8636679501483	560	0.0112
(0.28, 0.32)	0.28	0.32	188	1.0	0.15000000000000002	2493.427441773028	748	0.01496
(0.32, 0.36)	0.32	0.36	193	1.0	0.16999999999999998	2258.595883583516	941	0.01882
(0.36, 0.4)	0.36	0.4	221	1.0	0.19	2314.029106796633	1162	0.02324
(0.4, 0.44)	0.4	0.44	236	1.0	0.21000000000000002	2235.748010100437	1398	0.02796
(0.44, 0.48)	0.44	0.48	298	1.0	0.22999999999999998	2577.6181000752613	1696	0.03392
(0.48, 0.52)	0.48	0.52	293	1.0	0.25	2331.6199162962644	1989	0.03978
(0.52, 0.56)	0.52	0.56	307	1.0	0.27	2262.0633115375854	2296	0.04592
(0.56, 0.6)	0.56	0.6	355	1.0	0.29000000000000004	2435.3450343802983	2651	0.05302
(0.6, 0.64)	0.6	0.64	398	1.0	0.31	2554.1801351038025	3049	0.06098
(0.64, 0.68)	0.64	0.68	420	1.0	0.33	2532.01045828015	3469	0.06938
(0.68, 0.72)	0.68	0.72	441	1.0	0.35	2506.690353697357	3910	0.0782
(0.72, 0.76)	0.72	0.76	472	1.0	0.37	2537.876119573465	4382	0.08764
(0.76, 0.8)	0.76	0.8	512	1.0	0.39	2611.7734250977646	4894	0.09788
(0.8, 0.84)	0.8	0.84	507	1.0	0.41000000000000003	2460.1084191338787	5401	0.10802
(0.84, 0.88)	0.84	0.88	546	1.0	0.43	2526.122061865545	5947	0.11894
(0.88, 0.92)	0.88	0.92	550	1.0	0.45	2431.5338527928434	6497	0.12994
(0.92, 0.96)	0.92	0.96	606	1.0	0.47	2565.1036040874646	7103	0.14206
(0.96, 1.0)	0.96	1.0	648	1.0	0.49	2630.928651110922	7751	0.15502
(1.0, 1.04)	1.0	1.04	715	1.0	0.51	2789.1123605564953	8466	0.16932
(1.04, 1.08)	1.04	1.08	791	1.0	0.53	2969.140565700218	9257	0.18514
(1.08, 1.12)	1.08	1.12	780	1.0	0.55	2821.383082083597	10037	0.20074
