Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	79	1.0	0.01	4.905290458902829	79	0.00021066779022821454
(0.08, 0.16)	0.08	0.16	243	1.0	0.03	5.029475027482647	322	0.0008586712462466466
(0.16, 0.24)	0.16	0.24	413	1.0	0.05	5.128822682346502	735	0.001960010453389085
(0.24, 0.32)	0.24	0.32	561	1.0	0.07	4.976253069519867	1296	0.0034560184320983046
(0.32, 0.4)	0.32	0.4	737	1.0	0.09	5.084668169073677	2033	0.005421362247265318
(0.4, 0.48)	0.4	0.48	914	1.0	0.11	5.159304349179733	2947	0.007858708579779092
(0.48, 0.56)	0.48	0.56	1071	1.0	0.13	5.115448959576364	4018	0.01071472381186033
(0.56, 0.64)	0.56	0.64	1201	1.0	0.15000000000000002	4.971522228812067	5219	0.013917407559506984
(0.64, 0.72)	0.64	0.72	1364	1.0	0.16999999999999998	4.981992692437426	6583	0.01755476029205489
(0.72, 0.8)	0.72	0.8	1589	1.0	0.19	5.192875775613982	8172	0.021792116224619865
(0.8, 0.88)	0.8	0.88	1755	1.0	0.21000000000000002	5.189140901370992	9927	0.026472141184752985
(0.88, 0.96)	0.88	0.96	1933	1.0	0.22999999999999998	5.218451544886719	11860	0.03162683534312183
(0.96, 1.04)	0.96	1.04	2005	1.0	0.25	4.979801200050716	13865	0.03697353052549614
(1.04, 1.12)	1.04	1.12	2304	1.0	0.27	5.298541592738919	16169	0.0431175632936709
(1.12, 1.2)	1.12	1.2	2399	1.0	0.29000000000000004	5.136530690051464	18568	0.049514930746297314
(1.2, 1.28)	1.2	1.28	2611	1.0	0.31	5.229772718740416	21179	0.056477634547384255
(1.28, 1.36)	1.28	1.36	2695	1.0	0.33	5.070869883675914	23874	0.06366433954314422
(1.36, 1.44)	1.36	1.44	3051	1.0	0.35	5.4126731248146704	26925	0.07180038293537566
(1.44, 1.52)	1.44	1.52	3127	1.0	0.37	5.2476371074201635	30052	0.08013909407516841
(1.52, 1.6)	1.52	1.6	3313	1.0	0.39	5.2746599449351	33365	0.08897380786030859
(1.6, 1.68)	1.6	1.68	3485	1.0	0.41000000000000003	5.277844164642302	36850	0.0982671907583507
(1.68, 1.76)	1.68	1.76	3779	1.0	0.43	5.45690098445504	40629	0.10834457783774847
