u/R	0.001	0.01	0.05	1.0
0.01	0.0	0.0716197243913529	0.35809862195676456	0.6207042780583919
0.03	0.0	0.05570423008216337	0.35809862195676445	0.6525352666767709
0.05	0.0	0.049338032358487556	0.38197186342054884	0.6047887837492023
0.07	0.0	0.06252515621467315	0.4331288094143722	0.6297988462350714
0.09	0.0	0.048630677055856886	0.4014241342428915	0.6056729778774904
0.11	0.0	0.04919334604658586	0.4239308938720487	0.6539821297957884
0.13	0.0	0.06549838042627996	0.43767609350271186	0.6317226971955227
0.15	0.0	0.06047887837492025	0.3915211600060627	0.5952394871636888
0.1699999999999999	0.0	0.07115162161755324	0.3950787410869404	0.6136827364513968
0.19	0.0	0.06952558040330156	0.4179911400150299	0.6043699549515913
0.21	0.0	0.06972502268787803	0.4365392724806277	0.6294199058943774
0.2299999999999999	0.0	0.08753521870054244	0.39961730276334595	0.6549571897238216
0.25	0.0	0.1059971920992022	0.4217605991935222	0.6156113198794506
0.27	0.0	0.10492436989021243	0.4279499580915406	0.6242410545715448
0.29	0.0	0.11058524494143777	0.43438323261115624	0.6176858222411326
0.31	0.0	0.10704453430535533	0.4451204376150747	0.6235279947906669
0.33	0.0	0.12298336511646445	0.4502155738675276	0.6380666354865977
0.35	0.0	0.13755534367228128	0.4392676429336321	0.6573099149695292
0.37	0.0	0.1415188548033339	0.47531408680147097	0.6243605402645567
0.39	0.0	0.15568618151168706	0.4807295460570573	0.6396804443501166
0.41	0.0	0.16924769558065025	0.47668846369962964	0.6177929071481764
0.43	0.0	0.1878398456258995	0.5031887096126313	0.6075647420589441
0.45	0.0	0.20088890594710326	0.4963865836210554	0.6389186771011304
0.47	0.0	0.20842524994268438	0.5092958178940656	0.6313710455209344
0.49	0.0	0.2176200242276936	0.5255361182095645	0.6208666810615466
0.51	0.0	0.23795224334817652	0.5344173334213145	0.6384921834627793
0.53	0.0	0.26786077214711446	0.5375232983669673	0.6253588094129662
0.55	0.0	0.28546609338209933	0.5548720061431074	0.6314110651391188
0.5700000000000001	0.0	0.3074203374459251	0.5723993567340113	0.627824367617768
0.59	0.0001348770704168604	0.3206027963808772	0.5748460741166591	0.6205694009879748
0.61	0.0002609097427735986	0.3646213655261041	0.5827419104848325	0.6237047401002874
0.63	0.0	0.38677177440268534	0.5810418557323164	0.6248726218060366
0.65	0.00012242687930145784	0.40719180055664883	0.6149502147312228	0.6443326657635727
0.67	0.0	0.4415955809072133	0.6239111313893468	0.6357883659484435
