Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	0	1.0	0.01	0.0	0	0.0
(0.08, 0.16)	0.08	0.16	0	1.0	0.03	0.0	0	0.0
(0.16, 0.24)	0.16	0.24	0	1.0	0.05	0.0	0	0.0
(0.24, 0.32)	0.24	0.32	0	1.0	0.07	0.0	0	0.0
(0.32, 0.4)	0.32	0.4	0	1.0	0.09	0.0	0	0.0
(0.4, 0.48)	0.4	0.48	0	1.0	0.11	0.0	0	0.0
(0.48, 0.56)	0.48	0.56	1	1.0	0.13	0.0025488607449504056	1	0.0003333333333333333
(0.56, 0.64)	0.56	0.64	0	1.0	0.15000000000000002	0.0	1	0.0003333333333333333
(0.64, 0.72)	0.64	0.72	1	1.0	0.16999999999999998	0.001949128804962077	2	0.0006666666666666666
(0.72, 0.8)	0.72	0.8	1	1.0	0.19	0.0017439573518081711	3	0.001
(0.8, 0.88)	0.8	0.88	1	1.0	0.21000000000000002	0.001577866175445492	4	0.0013333333333333333
(0.88, 0.96)	0.88	0.96	0	1.0	0.22999999999999998	0.0	4	0.0013333333333333333
(0.96, 1.04)	0.96	1.04	2	1.0	0.25	0.002650815174748421	6	0.002
(1.04, 1.12)	1.04	1.12	0	1.0	0.27	0.0	6	0.002
(1.12, 1.2)	1.12	1.2	1	1.0	0.29000000000000004	0.001142592747736391	7	0.0023333333333333335
(1.2, 1.28)	1.2	1.28	1	1.0	0.31	0.0010688770865921054	8	0.0026666666666666666
(1.28, 1.36)	1.28	1.36	3	1.0	0.33	0.003012289971305023	11	0.0036666666666666666
(1.36, 1.44)	1.36	1.44	2	1.0	0.35	0.0018934394105345922	13	0.004333333333333333
(1.44, 1.52)	1.44	1.52	4	1.0	0.37	0.0035821826685789484	17	0.005666666666666667
(1.52, 1.6)	1.52	1.6	3	1.0	0.39	0.002548860744950402	20	0.006666666666666667
(1.6, 1.68)	1.6	1.68	2	1.0	0.41000000000000003	0.0016163507163100199	22	0.007333333333333333
(1.68, 1.76)	1.68	1.76	1	1.0	0.43	0.0007705858066129128	23	0.007666666666666666
(1.76, 1.84)	1.76	1.84	3	1.0	0.45	0.002209012645623684	26	0.008666666666666666
(1.84, 1.92)	1.84	1.92	2	1.0	0.47	0.0014100080716746947	28	0.009333333333333334
(1.92, 2.0)	1.92	2.0	4	1.0	0.49	0.0027049134436208395	32	0.010666666666666666
(2.0, 2.08)	2.0	2.08	3	1.0	0.51	0.0019491288049620732	35	0.011666666666666667
(2.08, 2.16)	2.08	2.16	12	1.0	0.53	0.007502307098344595	47	0.015666666666666666
(2.16, 2.24)	2.16	2.24	3	1.0	0.55	0.0018073739827830144	50	0.016666666666666666
(2.24, 2.32)	2.24	2.32	3	1.0	0.5700000000000001	0.0017439573518081785	53	0.017666666666666667
(2.32, 2.4)	2.32	2.4	7	1.0	0.59	0.003931293691364185	60	0.02
(2.4, 2.48)	2.4	2.48	4	1.0	0.61	0.0021727993235642787	64	0.021333333333333333
(2.48, 2.56)	2.48	2.56	12	1.0	0.63	0.006311464701781961	76	0.025333333333333333
(2.56, 2.64)	2.56	2.64	13	1.0	0.65	0.006627037936871053	89	0.029666666666666668
(2.64, 2.72)	2.64	2.72	17	1.0	0.67	0.008407436188567746	106	0.035333333333333335
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	20	1.0	0.6900000000000001	0.0096044028070595	126	0.042
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	19	1.0	0.71	0.008867163436658498	145	0.04833333333333333
(2.88, 2.96)	2.88	2.96	31	1.0	0.73	0.014071107948150877	176	0.058666666666666666
(2.96, 3.04)	2.96	3.04	14	1.0	0.75	0.006185235407746316	190	0.06333333333333334
(3.04, 3.12)	3.04	3.12	18	1.0	0.77	0.007745888497641485	208	0.06933333333333333
(3.12, 3.2)	3.12	3.2	18	1.0	0.79	0.007549790054663215	226	0.07533333333333334
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	26	1.0	0.81	0.010635986812262199	252	0.084
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	28	1.0	0.8300000000000001	0.011178136279059689	280	0.09333333333333334
(3.36, 3.44)	3.36	3.44	30	1.0	0.85	0.011694772829772446	310	0.10333333333333333
(3.44, 3.52)	3.44	3.52	29	1.0	0.87	0.011045063228118416	339	0.113
(3.52, 3.6)	3.52	3.6	61	1.0	0.89	0.022710635626355828	400	0.13333333333333333
(3.6, 3.68)	3.6	3.68	103	1.0	0.91	0.037504665247127436	503	0.16766666666666666
(3.68, 3.7600000000000002)	3.68	3.7600000000000002	158	1.0	0.93	0.056294193227184076	661	0.22033333333333333
(3.7600000000000002, 3.84)	3.7600000000000002	3.84	279	1.0	0.95	0.09731282023089656	940	0.31333333333333335
(3.84, 3.92)	3.84	3.92	628	1.0	0.97	0.2145247332141768	1568	0.5226666666666666
(3.92, 4.0)	3.92	4.0	1432	1.0	0.99	0.47928880432319887	3000	1.0
(5.0, 5.06)	5.0	5.06	1054	-1.0	1.2574999999999998	-0.37030605622065665	1054	0.35133333333333333
(5.06, 5.12)	5.06	5.12	639	-1.0	1.2725	-0.22185604409485654	1693	0.5643333333333334
(5.12, 5.18)	5.12	5.18	351	-1.0	1.2875	-0.12044480599827885	2044	0.6813333333333333
(5.18, 5.24)	5.18	5.24	209	-1.0	1.3025	-0.07089192213978435	2253	0.751
(5.24, 5.3)	5.24	5.3	131	-1.0	1.3175	-0.04392875242151109	2384	0.7946666666666666
(5.3, 5.36)	5.3	5.36	107	-1.0	1.3325	-0.03547682597849644	2491	0.8303333333333334
(5.36, 5.42)	5.36	5.42	50	-1.0	1.3475000000000001	-0.01639341480982339	2541	0.847
(5.42, 5.48)	5.42	5.48	36	-1.0	1.3625	-0.01167331453100217	2577	0.859
(5.48, 5.54)	5.48	5.54	32	-1.0	1.3775	-0.010263289242825152	2609	0.8696666666666667
(5.54, 5.6)	5.54	5.6	40	-1.0	1.3925	-0.012690916456006915	2649	0.883
(5.6, 5.66)	5.6	5.66	24	-1.0	1.4075	-0.0075334001413808836	2673	0.891
(5.66, 5.72)	5.66	5.72	18	-1.0	1.4224999999999999	-0.0055904713702955	2691	0.897
(5.72, 5.78)	5.72	5.78	15	-1.0	1.4375	-0.00461011334738853	2706	0.902
(5.78, 5.84)	5.78	5.84	24	-1.0	1.4525000000000001	-0.007300007365916536	2730	0.91
(5.84, 5.9)	5.84	5.9	18	-1.0	1.4675	-0.005419042946674748	2748	0.916
(5.9, 5.96)	5.9	5.96	17	-1.0	1.4825	-0.005066201008513027	2765	0.9216666666666666
(5.96, 6.02)	5.96	6.02	12	-1.0	1.4975	-0.003540320767610609	2777	0.9256666666666666
(6.02, 6.08)	6.02	6.08	14	-1.0	1.5125	-0.004089411839832244	2791	0.9303333333333333
(6.08, 6.14)	6.08	6.14	4	-1.0	1.5274999999999999	-0.0011569296998356511	2795	0.9316666666666666
(6.14, 6.2)	6.14	6.2	11	-1.0	1.5425	-0.003150617711748496	2806	0.9353333333333333
(6.2, 6.26)	6.2	6.26	11	-1.0	1.5575	-0.0031202746840270725	2817	0.939
(6.26, 6.32)	6.26	6.32	9	-1.0	1.5725	-0.002528599530761578	2826	0.942
(6.32, 6.38)	6.32	6.38	5	-1.0	1.5875	-0.001391504028739342	2831	0.9436666666666667
(6.38, 6.4399999999999995)	6.38	6.4399999999999995	9	-1.0	1.6025	-0.002481262254054716	2840	0.9466666666666667
(6.4399999999999995, 6.5)	6.4399999999999995	6.5	5	-1.0	1.6175	-0.001365695607804426	2845	0.9483333333333334
(6.5, 6.5600000000000005)	6.5	6.5600000000000005	6	-1.0	1.6325	-0.0016237765235824807	2851	0.9503333333333334
(6.5600000000000005, 6.62)	6.5600000000000005	6.62	6	-1.0	1.6475	-0.001608992518815437	2857	0.9523333333333334
(6.62, 6.68)	6.62	6.68	8	-1.0	1.6625	-0.0021259670574423585	2865	0.955
(6.68, 6.74)	6.68	6.74	10	-1.0	1.6775	-0.0026336961497748657	2875	0.9583333333333334
(6.74, 6.8)	6.74	6.8	13	-1.0	1.6925	-0.0033934610804263856	2888	0.9626666666666667
(6.8, 6.859999999999999)	6.8	6.859999999999999	10	-1.0	1.7075	-0.0025874233038052146	2898	0.966
(6.859999999999999, 6.92)	6.859999999999999	6.92	9	-1.0	1.7225	-0.0023084021841059932	2907	0.969
(6.92, 6.98)	6.92	6.98	9	-1.0	1.7375	-0.0022884735321569037	2916	0.972
(6.98, 7.04)	6.98	7.04	9	-1.0	1.7525	-0.002268886026888825	2925	0.975
(7.04, 7.1)	7.04	7.1	6	-1.0	1.7675	-0.0014997539885422515	2931	0.977
(7.1, 7.16)	7.1	7.16	13	-1.0	1.7825	-0.0032221222320457594	2944	0.9813333333333333
(7.16, 7.22)	7.16	7.22	9	-1.0	1.7974999999999999	-0.0022120849858818553	2953	0.9843333333333333
(7.22, 7.279999999999999)	7.22	7.279999999999999	9	-1.0	1.8125	-0.0021937780756538924	2962	0.9873333333333333
(7.279999999999999, 7.34)	7.279999999999999	7.34	5	-1.0	1.8275	-0.0012087620495888718	2967	0.989
(7.34, 7.4)	7.34	7.4	5	-1.0	1.8425	-0.0011989213816139322	2972	0.9906666666666667
(7.4, 7.46)	7.4	7.46	4	-1.0	1.8575	-0.0009513917181690203	2976	0.992
(7.46, 7.52)	7.46	7.52	5	-1.0	1.8725	-0.0011797130283704676	2981	0.9936666666666667
(7.52, 7.58)	7.52	7.58	2	-1.0	1.8875	-0.000468135130198394	2983	0.9943333333333333
(7.58, 7.64)	7.58	7.64	3	-1.0	1.9024999999999999	-0.0006966662745725189	2986	0.9953333333333333
(7.64, 7.699999999999999)	7.64	7.699999999999999	2	-1.0	1.9175	-0.00046081098213792993	2988	0.996
(7.699999999999999, 7.76)	7.699999999999999	7.76	3	-1.0	1.9324999999999999	-0.00068585127419105	2991	0.997
(7.76, 7.82)	7.76	7.82	2	-1.0	1.9475	-0.0004537124817712273	2993	0.9976666666666667
(7.82, 7.88)	7.82	7.88	4	-1.0	1.9625	-0.0009004892313370507	2997	0.999
(7.88, 7.9399999999999995)	7.88	7.9399999999999995	2	-1.0	1.9775	-0.00044682935941819636	2999	0.9996666666666667
(7.9399999999999995, 8.0)	7.9399999999999995	8.0	1	-1.0	1.9925	-0.00022173276242144692	3000	1.0
