Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	0	1.0	0.01	0.0	0	0.0
(0.08, 0.16)	0.08	0.16	2	1.0	0.03	0.02209012645623686	2	0.0006666666666666666
(0.16, 0.24)	0.16	0.24	3	1.0	0.05	0.019881113810613173	5	0.0016666666666666668
(0.24, 0.32)	0.24	0.32	4	1.0	0.07	0.018934394105345878	9	0.003
(0.32, 0.4)	0.32	0.4	3	1.0	0.09	0.011045063228118426	12	0.004
(0.4, 0.48)	0.4	0.48	9	1.0	0.11	0.027110609741745253	21	0.007
(0.48, 0.56)	0.48	0.56	3	1.0	0.13	0.0076465822348512165	24	0.008
(0.56, 0.64)	0.56	0.64	3	1.0	0.15000000000000002	0.006627037936871061	27	0.009
(0.64, 0.72)	0.64	0.72	12	1.0	0.16999999999999998	0.023389545659544923	39	0.013
(0.72, 0.8)	0.72	0.8	11	1.0	0.19	0.019183530869889883	50	0.016666666666666666
(0.8, 0.88)	0.8	0.88	16	1.0	0.21000000000000002	0.02524585880712787	66	0.022
(0.88, 0.96)	0.88	0.96	12	1.0	0.22999999999999998	0.01728792505270711	78	0.026
(0.96, 1.04)	0.96	1.04	12	1.0	0.25	0.015904891048490525	90	0.03
(1.04, 1.12)	1.04	1.12	25	1.0	0.27	0.03068073118921785	115	0.03833333333333333
(1.12, 1.2)	1.12	1.2	22	1.0	0.29000000000000004	0.0251370404502006	137	0.04566666666666667
(1.2, 1.28)	1.2	1.28	26	1.0	0.31	0.02779080425139474	163	0.05433333333333333
(1.28, 1.36)	1.28	1.36	19	1.0	0.33	0.01907783648493181	182	0.06066666666666667
(1.36, 1.44)	1.36	1.44	34	1.0	0.35	0.032188469979088065	216	0.072
(1.44, 1.52)	1.44	1.52	26	1.0	0.37	0.023284187345763166	242	0.08066666666666666
(1.52, 1.6)	1.52	1.6	31	1.0	0.39	0.02633822769782082	273	0.091
(1.6, 1.68)	1.6	1.68	31	1.0	0.41000000000000003	0.025053436102805308	304	0.10133333333333333
(1.68, 1.76)	1.68	1.76	37	1.0	0.43	0.028511674844677776	341	0.11366666666666667
(1.76, 1.84)	1.76	1.84	39	1.0	0.45	0.028717164393107893	380	0.12666666666666668
(1.84, 1.92)	1.84	1.92	40	1.0	0.47	0.02820016143349389	420	0.14
(1.92, 2.0)	1.92	2.0	33	1.0	0.49	0.022315535909871925	453	0.151
(2.0, 2.08)	2.0	2.08	33	1.0	0.51	0.021440416854582808	486	0.162
(2.08, 2.16)	2.08	2.16	33	1.0	0.53	0.020631344520447636	519	0.173
(2.16, 2.24)	2.16	2.24	40	1.0	0.55	0.024098319770440194	559	0.18633333333333332
(2.24, 2.32)	2.24	2.32	35	1.0	0.5700000000000001	0.02034616910442875	594	0.198
(2.32, 2.4)	2.32	2.4	41	1.0	0.59	0.023026148763704516	635	0.21166666666666667
(2.4, 2.48)	2.4	2.48	50	1.0	0.61	0.027159991544553484	685	0.22833333333333333
(2.48, 2.56)	2.48	2.56	45	1.0	0.63	0.02366799263168235	730	0.24333333333333335
(2.56, 2.64)	2.56	2.64	51	1.0	0.65	0.02599837959849413	781	0.26033333333333336
(2.64, 2.72)	2.64	2.72	59	1.0	0.67	0.029178749125029234	840	0.28
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	44	1.0	0.6900000000000001	0.0211296861755309	884	0.2946666666666667
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	60	1.0	0.71	0.028001568747342626	944	0.31466666666666665
(2.88, 2.96)	2.88	2.96	77	1.0	0.73	0.03495081651637476	1021	0.3403333333333333
(2.96, 3.04)	2.96	3.04	81	1.0	0.75	0.03578600485910369	1102	0.36733333333333335
(3.04, 3.12)	3.04	3.12	97	1.0	0.77	0.041741732459512446	1199	0.39966666666666667
(3.12, 3.2)	3.12	3.2	84	1.0	0.79	0.035232353588428335	1283	0.42766666666666664
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	94	1.0	0.81	0.038453183090486405	1377	0.459
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	88	1.0	0.8300000000000001	0.03513128544847331	1465	0.48833333333333334
(3.36, 3.44)	3.36	3.44	107	1.0	0.85	0.04171135642618839	1572	0.524
(3.44, 3.52)	3.44	3.52	129	1.0	0.87	0.04913148815266467	1701	0.567
(3.52, 3.6)	3.52	3.6	152	1.0	0.89	0.056590436314853866	1853	0.6176666666666667
