Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	0	1.0	0.01	0.0	0	0.0
(0.08, 0.16)	0.08	0.16	0	1.0	0.03	0.0	0	0.0
(0.16, 0.24)	0.16	0.24	0	1.0	0.05	0.0	0	0.0
(0.24, 0.32)	0.24	0.32	0	1.0	0.07	0.0	0	0.0
(0.32, 0.4)	0.32	0.4	0	1.0	0.09	0.0	0	0.0
(0.4, 0.48)	0.4	0.48	0	1.0	0.11	0.0	0	0.0
(0.48, 0.56)	0.48	0.56	0	1.0	0.13	0.0	0	0.0
(0.56, 0.64)	0.56	0.64	0	1.0	0.15000000000000002	0.0	0	0.0
(0.64, 0.72)	0.64	0.72	0	1.0	0.16999999999999998	0.0	0	0.0
(0.72, 0.8)	0.72	0.8	0	1.0	0.19	0.0	0	0.0
(0.8, 0.88)	0.8	0.88	0	1.0	0.21000000000000002	0.0	0	0.0
(0.88, 0.96)	0.88	0.96	0	1.0	0.22999999999999998	0.0	0	0.0
(0.96, 1.04)	0.96	1.04	0	1.0	0.25	0.0	0	0.0
(1.04, 1.12)	1.04	1.12	0	1.0	0.27	0.0	0	0.0
(1.12, 1.2)	1.12	1.2	0	1.0	0.29000000000000004	0.0	0	0.0
(1.2, 1.28)	1.2	1.28	0	1.0	0.31	0.0	0	0.0
(1.28, 1.36)	1.28	1.36	0	1.0	0.33	0.0	0	0.0
(1.36, 1.44)	1.36	1.44	0	1.0	0.35	0.0	0	0.0
(1.44, 1.52)	1.44	1.52	0	1.0	0.37	0.0	0	0.0
(1.52, 1.6)	1.52	1.6	0	1.0	0.39	0.0	0	0.0
(1.6, 1.68)	1.6	1.68	0	1.0	0.41000000000000003	0.0	0	0.0
(1.68, 1.76)	1.68	1.76	0	1.0	0.43	0.0	0	0.0
(1.76, 1.84)	1.76	1.84	0	1.0	0.45	0.0	0	0.0
(1.84, 1.92)	1.84	1.92	0	1.0	0.47	0.0	0	0.0
(1.92, 2.0)	1.92	2.0	2	1.0	0.49	0.0013524567218104197	2	0.0006666666666666666
(2.0, 2.08)	2.0	2.08	1	1.0	0.51	0.0006497096016540245	3	0.001
(2.08, 2.16)	2.08	2.16	0	1.0	0.53	0.0	3	0.001
(2.16, 2.24)	2.16	2.24	1	1.0	0.55	0.0006024579942610048	4	0.0013333333333333333
(2.24, 2.32)	2.24	2.32	1	1.0	0.5700000000000001	0.0005813191172693929	5	0.0016666666666666668
(2.32, 2.4)	2.32	2.4	1	1.0	0.59	0.0005616133844805979	6	0.002
(2.4, 2.48)	2.4	2.48	0	1.0	0.61	0.0	6	0.002
(2.48, 2.56)	2.48	2.56	1	1.0	0.63	0.0005259553918151634	7	0.0023333333333333335
(2.56, 2.64)	2.56	2.64	0	1.0	0.65	0.0	7	0.0023333333333333335
(2.64, 2.72)	2.64	2.72	1	1.0	0.67	0.0004945550699157498	8	0.0026666666666666666
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	0	1.0	0.6900000000000001	0.0	8	0.0026666666666666666
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	0	1.0	0.71	0.0	8	0.0026666666666666666
(2.88, 2.96)	2.88	2.96	1	1.0	0.73	0.000453906708004867	9	0.003
(2.96, 3.04)	2.96	3.04	0	1.0	0.75	0.0	9	0.003
(3.04, 3.12)	3.04	3.12	2	1.0	0.77	0.0008606542775157204	11	0.0036666666666666666
(3.12, 3.2)	3.12	3.2	0	1.0	0.79	0.0	11	0.0036666666666666666
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	1	1.0	0.81	0.00040907641585623836	12	0.004
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	2	1.0	0.8300000000000001	0.0007984383056471206	14	0.004666666666666667
(3.36, 3.44)	3.36	3.44	0	1.0	0.85	0.0	14	0.004666666666666667
(3.44, 3.52)	3.44	3.52	1	1.0	0.87	0.00038086424924546256	15	0.005
(3.52, 3.6)	3.52	3.6	0	1.0	0.89	0.0	15	0.005
(3.6, 3.68)	3.6	3.68	2	1.0	0.91	0.000728245927128688	17	0.005666666666666667
(3.68, 3.7600000000000002)	3.68	3.7600000000000002	2	1.0	0.93	0.0007125847243947351	19	0.006333333333333333
(3.7600000000000002, 3.84)	3.7600000000000002	3.84	5	1.0	0.95	0.0017439573518081822	24	0.008
(3.84, 3.92)	3.84	3.92	12	1.0	0.97	0.004099198723837774	36	0.012
(3.92, 4.0)	3.92	4.0	2964	1.0	0.99	0.9920474972164535	3000	1.0
(5.0, 5.06)	5.0	5.06	2969	-1.0	1.2574999999999998	-1.0431107029593258	2969	0.9896666666666667
(5.06, 5.12)	5.06	5.12	6	-1.0	1.2725	-0.0020831553436136763	2975	0.9916666666666667
(5.12, 5.18)	5.12	5.18	5	-1.0	1.2875	-0.0017157379771834595	2980	0.9933333333333333
(5.18, 5.24)	5.18	5.24	4	-1.0	1.3025	-0.0013567831988475472	2984	0.9946666666666667
(5.24, 5.3)	5.24	5.3	1	-1.0	1.3175	-0.0003353339879504663	2985	0.995
(5.3, 5.36)	5.3	5.36	1	-1.0	1.3325	-0.0003315591212943593	2986	0.9953333333333333
(5.36, 5.42)	5.36	5.42	0	-1.0	1.3475000000000001	-0.0	2986	0.9953333333333333
(5.42, 5.48)	5.42	5.48	1	-1.0	1.3625	-0.00032425873697228253	2987	0.9956666666666667
(5.48, 5.54)	5.48	5.54	1	-1.0	1.3775	-0.000320727788838286	2988	0.996
(5.54, 5.6)	5.54	5.6	1	-1.0	1.3925	-0.0003172729114001729	2989	0.9963333333333333
(5.6, 5.66)	5.6	5.66	0	-1.0	1.4075	-0.0	2989	0.9963333333333333
(5.66, 5.72)	5.66	5.72	3	-1.0	1.4224999999999999	-0.0009317452283825833	2992	0.9973333333333333
(5.72, 5.78)	5.72	5.78	0	-1.0	1.4375	-0.0	2992	0.9973333333333333
(5.78, 5.84)	5.78	5.84	1	-1.0	1.4525000000000001	-0.00030416697357985565	2993	0.9976666666666667
(5.84, 5.9)	5.84	5.9	0	-1.0	1.4675	-0.0	2993	0.9976666666666667
(5.9, 5.96)	5.9	5.96	1	-1.0	1.4825	-0.00029801182403017807	2994	0.998
(5.96, 6.02)	5.96	6.02	1	-1.0	1.4975	-0.0002950267306342174	2995	0.9983333333333333
(6.02, 6.08)	6.02	6.08	1	-1.0	1.5125	-0.00029210084570230316	2996	0.9986666666666667
(6.08, 6.14)	6.08	6.14	1	-1.0	1.5274999999999999	-0.0002892324249589128	2997	0.999
(6.14, 6.2)	6.14	6.2	2	-1.0	1.5425	-0.0005728395839542721	2999	0.9996666666666667
(6.2, 6.26)	6.2	6.26	1	-1.0	1.5575	-0.00028366133491155204	3000	1.0
(6.26, 6.32)	6.26	6.32	0	-1.0	1.5725	-0.0	3000	1.0
(6.32, 6.38)	6.32	6.38	0	-1.0	1.5875	-0.0	3000	1.0
(6.38, 6.4399999999999995)	6.38	6.4399999999999995	0	-1.0	1.6025	-0.0	3000	1.0
(6.4399999999999995, 6.5)	6.4399999999999995	6.5	0	-1.0	1.6175	-0.0	3000	1.0
(6.5, 6.5600000000000005)	6.5	6.5600000000000005	0	-1.0	1.6325	-0.0	3000	1.0
(6.5600000000000005, 6.62)	6.5600000000000005	6.62	0	-1.0	1.6475	-0.0	3000	1.0
(6.62, 6.68)	6.62	6.68	0	-1.0	1.6625	-0.0	3000	1.0
(6.68, 6.74)	6.68	6.74	0	-1.0	1.6775	-0.0	3000	1.0
(6.74, 6.8)	6.74	6.8	0	-1.0	1.6925	-0.0	3000	1.0
(6.8, 6.859999999999999)	6.8	6.859999999999999	0	-1.0	1.7075	-0.0	3000	1.0
(6.859999999999999, 6.92)	6.859999999999999	6.92	0	-1.0	1.7225	-0.0	3000	1.0
(6.92, 6.98)	6.92	6.98	0	-1.0	1.7375	-0.0	3000	1.0
(6.98, 7.04)	6.98	7.04	0	-1.0	1.7525	-0.0	3000	1.0
(7.04, 7.1)	7.04	7.1	0	-1.0	1.7675	-0.0	3000	1.0
(7.1, 7.16)	7.1	7.16	0	-1.0	1.7825	-0.0	3000	1.0
(7.16, 7.22)	7.16	7.22	0	-1.0	1.7974999999999999	-0.0	3000	1.0
(7.22, 7.279999999999999)	7.22	7.279999999999999	0	-1.0	1.8125	-0.0	3000	1.0
(7.279999999999999, 7.34)	7.279999999999999	7.34	0	-1.0	1.8275	-0.0	3000	1.0
(7.34, 7.4)	7.34	7.4	0	-1.0	1.8425	-0.0	3000	1.0
(7.4, 7.46)	7.4	7.46	0	-1.0	1.8575	-0.0	3000	1.0
(7.46, 7.52)	7.46	7.52	0	-1.0	1.8725	-0.0	3000	1.0
(7.52, 7.58)	7.52	7.58	0	-1.0	1.8875	-0.0	3000	1.0
(7.58, 7.64)	7.58	7.64	0	-1.0	1.9024999999999999	-0.0	3000	1.0
(7.64, 7.699999999999999)	7.64	7.699999999999999	0	-1.0	1.9175	-0.0	3000	1.0
(7.699999999999999, 7.76)	7.699999999999999	7.76	0	-1.0	1.9324999999999999	-0.0	3000	1.0
(7.76, 7.82)	7.76	7.82	0	-1.0	1.9475	-0.0	3000	1.0
(7.82, 7.88)	7.82	7.88	0	-1.0	1.9625	-0.0	3000	1.0
(7.88, 7.9399999999999995)	7.88	7.9399999999999995	0	-1.0	1.9775	-0.0	3000	1.0
(7.9399999999999995, 8.0)	7.9399999999999995	8.0	0	-1.0	1.9925	-0.0	3000	1.0
