Step,Ke_T,Ke_M,Temp_Act,Temp_Tar,Vx_Mean,Vy_Mean,Pot_Energy
78000,"13,875029161","0,138750292","0,138750292","0,140670000","0,000798319","-0,008614217","11753,144869348"
78100,"12,337320100","0,123373201","0,123373201","0,140670000","-0,020245628","-0,051325536","11756,626420465"
78200,"12,440350799","0,124403508","0,124403508","0,140670000","0,002792668","-0,043867059","11756,471072128"
78300,"15,693361314","0,156933613","0,156933613","0,140670000","0,027928952","0,063079038","11749,534452434"
78400,"15,549910611","0,155499106","0,155499106","0,140670000","0,069650936","0,042580716","11749,751320026"
78500,"10,610174625","0,106101746","0,106101746","0,140670000","0,071900281","-0,028941990","11759,817416846"
78600,"11,789406497","0,117894065","0,117894065","0,140670000","0,037129645","0,010551242","11757,286704000"
78700,"15,839043263","0,158390433","0,158390433","0,140670000","-0,007198538","-0,007952577","11749,287735440"
78800,"15,961740329","0,159617403","0,159617403","0,140670000","-0,090865126","0,023952088","11749,334343434"
78900,"11,795965962","0,117959660","0,117959660","0,140670000","-0,047590458","-0,013645304","11757,444945912"
79000,"11,582210072","0,115822101","0,115822101","0,140670000","-0,025533374","-0,029426023","11758,096075910"
79100,"15,426052264","0,154260523","0,154260523","0,140670000","-0,015466501","-0,003147947","11750,476793325"
79200,"16,241330469","0,162413305","0,162413305","0,140670000","0,022855344","0,045371952","11748,717658736"
79300,"15,626837098","0,156268371","0,156268371","0,140670000","0,072956379","0,022939787","11749,554608608"
79400,"11,981172010","0,119811720","0,119811720","0,140670000","0,043398069","0,010865005","11757,085151168"
79500,"13,555882422","0,135558824","0,135558824","0,140670000","-0,055190685","-0,015681148","11753,683935965"
79600,"15,676761824","0,156767618","0,156767618","0,140670000","-0,007141781","-0,059224888","11750,081138813"
79700,"14,981622260","0,149816223","0,149816223","0,140670000","-0,076144304","0,027356436","11751,262664676"
79800,"14,228558161","0,142285582","0,142285582","0,140670000","-0,019084455","-0,029538669","11752,515210366"
79900,"13,379999378","0,133799994","0,133799994","0,140670000","0,011466820","-0,048482972","11754,124222366"
80000,"16,055580726","0,160555807","0,160555807","0,140670000","0,071454681","0,005283838","11749,089373416"
80100,"15,634493566","0,156344936","0,156344936","0,140670000","0,045516907","0,108849916","11750,011282309"
80200,"16,041255101","0,160412551","0,160412551","0,140670000","0,011167007","0,017356636","11748,224336284"
80300,"11,960086913","0,119600869","0,119600869","0,140670000","-0,007071748","0,033211850","11757,156108317"
80400,"13,723699347","0,137236993","0,137236993","0,140670000","-0,071264004","-0,031733680","11753,733182138"
80500,"16,659763622","0,166597636","0,166597636","0,140670000","-0,070472225","-0,029759491","11748,002445147"
80600,"14,572997833","0,145729978","0,145729978","0,140670000","-0,031479815","0,001054884","11752,185733724"
80700,"14,191083276","0,141910833","0,141910833","0,140670000","-0,017357196","-0,013555650","11752,751908219"
80800,"12,400909268","0,124009093","0,124009093","0,140670000","0,009876615","-0,022640957","11756,775776488"
80900,"12,509893271","0,125098933","0,125098933","0,140670000","0,004774467","-0,021813973","11755,951074510"
81000,"14,468052867","0,144680529","0,144680529","0,140670000","-0,006907536","0,088812720","11752,207513883"
81100,"15,399641883","0,153996419","0,153996419","0,140670000","0,018931390","-0,050435327","11750,205567915"
81200,"10,557114645","0,105571146","0,105571146","0,140670000","-0,010328976","-0,047483361","11760,139497060"
81300,"13,145569791","0,131455698","0,131455698","0,140670000","-0,005788569","-0,039163345","11754,876018561"
81400,"15,956298459","0,159562985","0,159562985","0,140670000","0,063526833","-0,018568935","11749,296536477"
81500,"14,258149439","0,142581494","0,142581494","0,140670000","-0,026198228","0,018927097","11752,647016083"
81600,"11,441518085","0,114415181","0,114415181","0,140670000","0,030744949","0,001157001","11758,349859005"
81700,"11,466422015","0,114664220","0,114664220","0,140670000","0,036218215","0,000113707","11757,997814705"
81800,"14,727132058","0,147271321","0,147271321","0,140670000","0,046140395","0,026179236","11751,481516721"
81900,"14,772474343","0,147724743","0,147724743","0,140670000","-0,028772386","0,056137971","11751,508066577"
82000,"15,930780540","0,159307805","0,159307805","0,140670000","0,041668897","-0,071022882","11749,192035669"
82100,"12,156379731","0,121563797","0,121563797","0,140670000","-0,016232722","-0,003489958","11756,627583214"
82200,"13,705745378","0,137057454","0,137057454","0,140670000","-0,020134744","0,015909259","11753,480706614"
82300,"14,759150006","0,147591500","0,147591500","0,140670000","0,003824462","0,004867194","11751,888946061"
82400,"13,426594884","0,134265949","0,134265949","0,140670000","-0,045415659","0,051106649","11754,306195181"
82500,"11,831171001","0,118311710","0,118311710","0,140670000","-0,001662826","0,042158637","11757,400206898"
82600,"13,493333035","0,134933330","0,134933330","0,140670000","0,027094951","-0,023202872","11754,257902371"
82700,"16,826830460","0,168268305","0,168268305","0,140670000","-0,019086049","-0,031574961","11747,458212661"
82800,"16,033472165","0,160334722","0,160334722","0,140670000","-0,017035181","0,026510852","11749,155816078"
82900,"15,773061701","0,157730617","0,157730617","0,140670000","0,010734625","-0,026902032","11749,195501254"
83000,"12,770169065","0,127701691","0,127701691","0,140670000","-0,004360891","-0,065647809","11755,642071647"
83100,"13,652011359","0,136520114","0,136520114","0,140670000","-0,035246177","-0,034938052","11753,653529145"
83200,"14,106611459","0,141066115","0,141066115","0,140670000","0,014108470","0,022793850","11753,160658316"
83300,"14,421146219","0,144211462","0,144211462","0,140670000","-0,007330134","0,055232067","11752,466017627"
83400,"14,445062546","0,144450625","0,144450625","0,140670000","0,061913834","0,000649613","11751,939357100"
83500,"16,242707746","0,162427077","0,162427077","0,140670000","-0,015811757","0,007678414","11748,223650356"
83600,"15,086437871","0,150864379","0,150864379","0,140670000","0,001181256","0,002870917","11750,893134293"
83700,"16,597339443","0,165973394","0,165973394","0,140670000","-0,062232519","0,072729467","11747,649951775"
83800,"15,791291508","0,157912915","0,157912915","0,140670000","-0,005492246","-0,050263933","11749,784262529"
83900,"10,243141190","0,102431412","0,102431412","0,140670000","-0,044550846","-0,042957350","11760,825602016"
84000,"13,390203458","0,133902035","0,133902035","0,140670000","-0,001958118","-0,009041758","11754,617479649"
84100,"14,371479920","0,143714799","0,143714799","0,140670000","0,031139734","0,007718324","11752,647414481"
84200,"14,418989889","0,144189899","0,144189899","0,140670000","-0,056398181","0,050143143","11752,238467852"
84300,"12,163406277","0,121634063","0,121634063","0,140670000","0,005811883","0,014020328","11756,880084027"
84400,"14,499605834","0,144996058","0,144996058","0,140670000","-0,042207337","-0,027352330","11752,019483540"
84500,"14,400723831","0,144007238","0,144007238","0,140670000","0,030846166","-0,049813455","11752,495190214"
84600,"12,337306466","0,123373065","0,123373065","0,140670000","-0,035113263","0,005311821","11756,475135681"
84700,"14,134702471","0,141347025","0,141347025","0,140670000","0,066289669","-0,033763987","11752,809838597"
84800,"11,615621137","0,116156211","0,116156211","0,140670000","0,057307720","-0,050480917","11757,785313899"
84900,"13,585420156","0,135854202","0,135854202","0,140670000","0,023313279","-0,021715332","11753,979548028"
85000,"13,159110595","0,131591106","0,131591106","0,140670000","0,073127530","0,026162446","11755,116736084"
85100,"15,941047973","0,159410480","0,159410480","0,140670000","-0,043085469","0,055565867","11748,937631078"
85200,"13,389820628","0,133898206","0,133898206","0,140670000","-0,003900142","0,014156309","11754,084368797"
85300,"13,323470055","0,133234701","0,133234701","0,140670000","-0,032654481","-0,039102961","11754,666217268"
85400,"14,476286836","0,144762868","0,144762868","0,140670000","-0,009431263","0,007091292","11752,334493458"
85500,"14,339421281","0,143394213","0,143394213","0,140670000","-0,008422458","0,009093166","11752,348951391"
85600,"14,129949340","0,141299493","0,141299493","0,140670000","0,055382709","0,025004618","11752,622855119"
85700,"11,729150923","0,117291509","0,117291509","0,140670000","0,032278848","-0,006007455","11757,932005171"
85800,"13,977576571","0,139775766","0,139775766","0,140670000","0,015443826","0,020354136","11753,018201028"
85900,"14,167307158","0,141673072","0,141673072","0,140670000","-0,042116821","0,040813503","11752,938573037"
86000,"16,049509941","0,160495099","0,160495099","0,140670000","-0,069308595","0,019449036","11749,086881210"
86100,"14,349392895","0,143493929","0,143493929","0,140670000","-0,045591408","-0,028453223","11752,505841366"
86200,"15,884195615","0,158841956","0,158841956","0,140670000","-0,006413541","-0,077920963","11749,233776877"
86300,"13,304750283","0,133047503","0,133047503","0,140670000","0,040813767","0,015084878","11754,431931011"
86400,"14,652930183","0,146529302","0,146529302","0,140670000","-0,004603363","0,022794603","11751,862101779"
86500,"14,774050958","0,147740510","0,147740510","0,140670000","0,040163574","-0,025754679","11751,381368528"
86600,"11,385579862","0,113855799","0,113855799","0,140670000","0,000697496","-0,018715734","11758,100024258"
86700,"15,268098497","0,152680985","0,152680985","0,140670000","0,003807503","0,014375943","11750,597785253"
86800,"16,968423240","0,169684232","0,169684232","0,140670000","-0,004819172","-0,003000126","11747,515145862"
86900,"17,176032365","0,171760324","0,171760324","0,140670000","-0,027873886","0,040762863","11746,986115015"
87000,"14,351624981","0,143516250","0,143516250","0,140670000","0,004025209","-0,004113383","11752,047149907"
87100,"15,501122846","0,155011228","0,155011228","0,140670000","-0,018892353","-0,029137802","11749,966412519"
87200,"12,974425550","0,129744256","0,129744256","0,140670000","-0,020021201","-0,002234836","11755,295860911"
87300,"11,531601008","0,115316010","0,115316010","0,140670000","-0,064232248","0,036772813","11758,145342759"
87400,"13,145829108","0,131458291","0,131458291","0,140670000","0,036697651","-0,002614964","11754,868130440"
87500,"13,767103060","0,137671031","0,137671031","0,140670000","-0,045202184","0,018053535","11753,764212742"
87600,"14,505914818","0,145059148","0,145059148","0,140670000","-0,017149009","-0,037186340","11752,515368328"
87700,"13,752288785","0,137522888","0,137522888","0,140670000","0,011280021","-0,009538605","11753,789479267"
87800,"15,388071043","0,153880710","0,153880710","0,140670000","-0,000683118","0,026218042","11750,558063385"
87900,"13,286610171","0,132866102","0,132866102","0,140670000","-0,006576342","-0,037034371","11754,025336309"
88000,"12,009580851","0,120095809","0,120095809","0,140670000","0,031469377","-0,052557255","11757,060943289"
88100,"10,402510069","0,104025101","0,104025101","0,140670000","0,027283044","0,012648371","11760,432901216"
88200,"13,725244063","0,137252441","0,137252441","0,140670000","0,006846496","0,044414538","11753,556515966"
88300,"14,575152390","0,145751524","0,145751524","0,140670000","0,044558348","-0,065609116","11751,949291599"
88400,"14,746976547","0,147469765","0,147469765","0,140670000","0,013105270","-0,026086708","11751,821580439"
88500,"14,478918045","0,144789180","0,144789180","0,140670000","0,058013999","0,056452715","11752,247171728"
88600,"14,776974505","0,147769745","0,147769745","0,140670000","-0,023477172","0,013734563","11751,582648501"
88700,"14,676460739","0,146764607","0,146764607","0,140670000","-0,024311822","-0,001592203","11752,018935489"
88800,"11,921453992","0,119214540","0,119214540","0,140670000","0,010041522","-0,026832615","11757,311021316"
88900,"14,264862069","0,142648621","0,142648621","0,140670000","-0,003932408","0,019554442","11752,523328910"
89000,"11,287699956","0,112877000","0,112877000","0,140670000","0,053676744","0,024040144","11758,548980496"
89100,"15,610492494","0,156104925","0,156104925","0,140670000","-0,060655955","0,040976360","11749,683989984"
89200,"15,981476296","0,159814763","0,159814763","0,140670000","0,012470283","-0,024043864","11749,091808035"
89300,"13,693831510","0,136938315","0,136938315","0,140670000","-0,084528644","-0,012062907","11753,733454762"
89400,"14,499488703","0,144994887","0,144994887","0,140670000","0,007903941","0,024011456","11752,255027258"
89500,"14,592627777","0,145926278","0,145926278","0,140670000","-0,032070415","-0,031952886","11752,248714181"
89600,"14,023258450","0,140232585","0,140232585","0,140670000","0,008958123","0,010025217","11753,311165577"
89700,"13,511463000","0,135114630","0,135114630","0,140670000","0,046540018","-0,045625422","11753,809108129"
89800,"16,101093917","0,161010939","0,161010939","0,140670000","0,073036333","0,006949021","11748,613892404"
89900,"12,847793039","0,128477930","0,128477930","0,140670000","-0,001391138","0,013098877","11755,463635352"
90000,"15,423884759","0,154238848","0,154238848","0,140670000","-0,068247952","0,031902795","11750,391624878"
90100,"16,280625447","0,162806254","0,162806254","0,140670000","-0,018462258","-0,036383128","11748,102127223"
90200,"15,895623454","0,158956235","0,158956235","0,140670000","-0,012079955","-0,014445033","11749,441512052"
90300,"14,049270610","0,140492706","0,140492706","0,140670000","-0,014798970","0,059236248","11753,103856850"
90400,"14,110040861","0,141100409","0,141100409","0,140670000","0,042945307","-0,053383570","11753,328416656"
90500,"14,838705363","0,148387054","0,148387054","0,140670000","-0,005637533","0,034989285","11751,434914265"
90600,"13,806694783","0,138066948","0,138066948","0,140670000","-0,016101432","0,011074748","11753,708766638"
90700,"13,736029145","0,137360291","0,137360291","0,140670000","0,014223673","-0,014434208","11753,756798235"
90800,"11,159451123","0,111594511","0,111594511","0,140670000","-0,066075638","-0,013467126","11759,022707744"
90900,"14,169545129","0,141695451","0,141695451","0,140670000","-0,108203089","0,054416887","11752,743156936"
91000,"14,414723153","0,144147232","0,144147232","0,140670000","-0,016032854","-0,063354149","11752,580019988"
91100,"14,899164804","0,148991648","0,148991648","0,140670000","0,019748337","-0,064463451","11751,334617829"
91200,"11,905210074","0,119052101","0,119052101","0,140670000","0,062220844","0,034686686","11757,377678791"
91300,"12,640369087","0,126403691","0,126403691","0,140670000","0,044781273","0,002414297","11755,851667715"
91400,"13,606681097","0,136066811","0,136066811","0,140670000","0,012649612","0,003983271","11753,847747164"
91500,"12,938216390","0,129382164","0,129382164","0,140670000","-0,003083711","-0,014531985","11754,826012945"
91600,"14,449411996","0,144494120","0,144494120","0,140670000","0,014207564","0,001307725","11752,363421432"
91700,"12,547189829","0,125471898","0,125471898","0,140670000","0,014184298","-0,000266684","11755,793916764"
91800,"16,988340192","0,169883402","0,169883402","0,140670000","0,001474224","-0,021922461","11746,886963502"
91900,"18,432691908","0,184326919","0,184326919","0,140670000","0,049453992","-0,022522479","11743,785601716"
92000,"14,741955568","0,147419556","0,147419556","0,140670000","0,042393130","0,057606717","11751,670015303"
92100,"13,337121402","0,133371214","0,133371214","0,140670000","0,028041388","0,010188757","11754,510207352"
92200,"14,059048944","0,140590489","0,140590489","0,140670000","-0,011602969","-0,009062821","11752,883128588"
92300,"13,608529704","0,136085297","0,136085297","0,140670000","-0,052015167","0,029765608","11753,878588223"
92400,"15,176398478","0,151763985","0,151763985","0,140670000","-0,029405794","0,002475704","11750,626757135"
92500,"15,407825572","0,154078256","0,154078256","0,140670000","0,014304892","-0,024357464","11750,222440999"
92600,"12,175881477","0,121758815","0,121758815","0,140670000","-0,037516435","-0,016077602","11756,678591917"
92700,"13,942905321","0,139429053","0,139429053","0,140670000","-0,036292319","0,038823144","11753,205833512"
92800,"15,590157276","0,155901573","0,155901573","0,140670000","-0,011973330","-0,026458707","11749,420422871"
92900,"13,661258284","0,136612583","0,136612583","0,140670000","-0,004841509","-0,002741148","11753,744394688"
93000,"10,102080652","0,101020807","0,101020807","0,140670000","-0,000523821","0,022528310","11760,759706245"
93100,"14,350587931","0,143505879","0,143505879","0,140670000","0,007612767","0,008952444","11752,784250629"
93200,"16,589215002","0,165892150","0,165892150","0,140670000","-0,026219764","-0,028153797","11747,814854033"
93300,"15,885345491","0,158853455","0,158853455","0,140670000","-0,043164346","-0,019057837","11748,979514489"
93400,"13,729798567","0,137297986","0,137297986","0,140670000","0,064333896","-0,003848514","11753,687428592"
93500,"13,646436436","0,136464364","0,136464364","0,140670000","-0,058305991","0,001919038","11753,558596157"
93600,"15,661855069","0,156618551","0,156618551","0,140670000","-0,013986169","0,088124263","11749,541902451"
93700,"14,883742885","0,148837429","0,148837429","0,140670000","0,022124846","0,000515861","11751,278550141"
93800,"15,454805486","0,154548055","0,154548055","0,140670000","0,005491095","0,015530790","11749,947671116"
93900,"12,271851239","0,122718512","0,122718512","0,140670000","0,015344319","-0,017595356","11756,490870426"
94000,"14,217922698","0,142179227","0,142179227","0,140670000","-0,020979299","-0,037078912","11753,024610035"
94100,"14,011040916","0,140110409","0,140110409","0,140670000","-0,033938865","-0,009712529","11753,081358134"
94200,"13,799501577","0,137995016","0,137995016","0,140670000","-0,027014553","-0,047144915","11753,294366924"
94300,"11,121487481","0,111214875","0,111214875","0,140670000","-0,006530587","0,001629263","11758,837113204"
94400,"8,899300957","0,088993010","0,088993010","0,140670000","0,000862609","-0,022146447","11763,987205216"
94500,"12,237058125","0,122370581","0,122370581","0,140670000","-0,014061271","0,025499722","11756,725455724"
94600,"15,375863790","0,153758638","0,153758638","0,140670000","0,014170627","-0,013569285","11750,137491393"
94700,"13,213611401","0,132136114","0,132136114","0,140670000","0,031585081","0,051920350","11754,558790948"
94800,"11,425202590","0,114252026","0,114252026","0,140670000","0,031728713","-0,024821729","11758,609454541"
94900,"14,096563263","0,140965633","0,140965633","0,140670000","-0,028809009","-0,030544628","11753,009940268"
95000,"13,434856660","0,134348567","0,134348567","0,140670000","-0,032451741","-0,021490090","11754,183508113"
95100,"15,311066722","0,153110667","0,153110667","0,140670000","0,011678514","0,009151906","11750,278843658"
95200,"13,588092427","0,135880924","0,135880924","0,140670000","0,009335691","-0,000488356","11754,500109767"
95300,"12,683865731","0,126838657","0,126838657","0,140670000","0,016017005","-0,000027038","11755,906534417"
95400,"15,938991495","0,159389915","0,159389915","0,140670000","0,004911648","0,088806963","11749,338774883"
95500,"18,669883149","0,186698831","0,186698831","0,140670000","0,038220115","0,004335961","11743,425998568"
95600,"16,001202027","0,160012020","0,160012020","0,140670000","0,038131444","-0,016372652","11749,223597521"
95700,"10,700875034","0,107008750","0,107008750","0,140670000","-0,024748971","-0,003050622","11759,575798321"
95800,"14,224872341","0,142248723","0,142248723","0,140670000","0,035016142","-0,018289260","11752,832051041"
95900,"16,071417457","0,160714175","0,160714175","0,140670000","-0,049422534","-0,040691964","11749,381633112"
96000,"14,379221762","0,143792218","0,143792218","0,140670000","0,011116671","-0,024629813","11752,248024461"
96100,"10,678562100","0,106785621","0,106785621","0,140670000","0,059086589","0,020004409","11759,964052842"
96200,"11,745419715","0,117454197","0,117454197","0,140670000","0,011048118","0,053757341","11757,721783113"
96300,"15,724776149","0,157247761","0,157247761","0,140670000","-0,099285070","0,017065458","11749,779450858"
96400,"15,248849377","0,152488494","0,152488494","0,140670000","-0,012397192","-0,061026831","11750,433982315"
96500,"13,623054287","0,136230543","0,136230543","0,140670000","-0,015308591","0,004279434","11753,740849449"
96600,"12,704351612","0,127043516","0,127043516","0,140670000","0,008845613","-0,016316521","11755,850646133"
96700,"15,293204211","0,152932042","0,152932042","0,140670000","0,005265510","-0,065686873","11750,766609423"
96800,"16,808899992","0,168089000","0,168089000","0,140670000","-0,010421046","0,052766019","11747,906045656"
96900,"16,235129231","0,162351292","0,162351292","0,140670000","0,035441912","0,063185966","11748,782055786"
97000,"14,438790160","0,144387902","0,144387902","0,140670000","-0,011724262","0,043936000","11752,060304354"
97100,"13,572582373","0,135725824","0,135725824","0,140670000","-0,048295307","0,023965311","11754,547641239"
97200,"16,038204304","0,160382043","0,160382043","0,140670000","-0,052239233","-0,032513834","11749,113443434"
97300,"18,190545531","0,181905455","0,181905455","0,140670000","-0,043541314","-0,041729082","11744,241319820"
97400,"13,073922390","0,130739224","0,130739224","0,140670000","0,060640155","-0,032015126","11755,037165081"
97500,"11,453475215","0,114534752","0,114534752","0,140670000","-0,008053068","-0,031091955","11758,047344705"
97600,"13,015771561","0,130157716","0,130157716","0,140670000","0,033206023","-0,012106410","11755,471051950"
97700,"12,502309657","0,125023097","0,125023097","0,140670000","-0,021718484","0,032007745","11756,098825520"
97800,"12,878762347","0,128787623","0,128787623","0,140670000","0,030359567","0,039522116","11755,341972866"
97900,"10,470949969","0,104709500","0,104709500","0,140670000","-0,009887600","-0,008545608","11760,488066783"
98000,"11,294606454","0,112946065","0,112946065","0,140670000","-0,036388886","-0,006682142","11758,751466586"
98100,"14,822048622","0,148220486","0,148220486","0,140670000","-0,003270899","-0,032593029","11751,099028592"
98200,"17,899845122","0,178998451","0,178998451","0,140670000","0,045575680","-0,050459447","11744,982540427"
98300,"12,656953663","0,126569537","0,126569537","0,140670000","0,049556066","-0,008922953","11755,622099302"
98400,"10,655886741","0,106558867","0,106558867","0,140670000","0,025718258","-0,012127722","11759,557523801"
98500,"14,693475327","0,146934753","0,146934753","0,140670000","0,054656323","-0,018041623","11751,961920946"
98600,"16,315136801","0,163151368","0,163151368","0,140670000","-0,013451734","0,014180037","11748,568887788"
98700,"16,472561221","0,164725612","0,164725612","0,140670000","-0,002435522","0,073810291","11748,202180217"
98800,"14,239644566","0,142396446","0,142396446","0,140670000","0,062754702","-0,025956747","11752,551640097"
98900,"15,191215833","0,151912158","0,151912158","0,140670000","-0,023441692","0,016507314","11750,294538821"
99000,"16,906358887","0,169063589","0,169063589","0,140670000","-0,044038773","-0,006624477","11747,035146523"
99100,"16,906719019","0,169067190","0,169067190","0,140670000","0,013072836","-0,022641508","11746,908078366"
99200,"11,854691808","0,118546918","0,118546918","0,140670000","-0,008345837","0,013355658","11757,325276514"
99300,"11,083702041","0,110837020","0,110837020","0,140670000","0,006200038","0,039663699","11759,111033825"
99400,"13,638317394","0,136383174","0,136383174","0,140670000","-0,002850068","-0,021037764","11754,187175528"
99500,"16,696255302","0,166962553","0,166962553","0,140670000","-0,041569230","0,003087098","11747,805565283"
99600,"15,593267723","0,155932677","0,155932677","0,140670000","-0,019478364","0,041549679","11749,769198669"
99700,"12,458293512","0,124582935","0,124582935","0,140670000","-0,027620743","-0,019381998","11756,223461045"
99800,"12,702324186","0,127023242","0,127023242","0,140670000","-0,017995847","-0,043141132","11755,638930184"
99900,"14,942851041","0,149428510","0,149428510","0,140670000","-0,036870577","0,007536182","11750,947638443"
100000,"16,630241089","0,166302411","0,166302411","0,140670000","0,041332802","0,016686722","11747,290019306"
100100,"11,874282261","0,118742823","0,118742823","0,140670000","0,005725004","0,017166860","11757,570420716"
100200,"12,548270930","0,125482709","0,125482709","0,140670000","0,005186974","0,012923445","11755,963862217"
100300,"17,247247046","0,172472470","0,172472470","0,140670000","-0,018841091","-0,033378942","11747,014851496"
100400,"17,190414862","0,171904149","0,171904149","0,140670000","-0,045724283","0,029640228","11746,792461358"
100500,"15,808485973","0,158084860","0,158084860","0,140670000","-0,024406727","0,020831346","11749,484982572"
100600,"11,724156948","0,117241569","0,117241569","0,140670000","-0,010906144","-0,063077283","11757,686784891"
100700,"10,575001584","0,105750016","0,105750016","0,140670000","-0,032923285","-0,028676811","11760,000276321"
100800,"13,911474417","0,139114744","0,139114744","0,140670000","-0,005941566","0,037236097","11753,211065769"
100900,"15,261281247","0,152612812","0,152612812","0,140670000","0,051054902","-0,008838724","11750,535817435"
101000,"10,073010559","0,100730106","0,100730106","0,140670000","0,033049654","0,017893204","11760,681428511"
101100,"9,484427520","0,094844275","0,094844275","0,140670000","-0,002640165","0,034736621","11762,314623708"
101200,"15,212305872","0,152123059","0,152123059","0,140670000","-0,028723347","-0,051744110","11750,362577121"
101300,"15,061866165","0,150618662","0,150618662","0,140670000","-0,039515650","0,005821947","11751,074967713"
101400,"12,494259697","0,124942597","0,124942597","0,140670000","0,008680032","0,002396892","11756,271452133"
101500,"11,509399847","0,115093998","0,115093998","0,140670000","0,053862052","-0,044590604","11758,091955022"
101600,"12,773690035","0,127736900","0,127736900","0,140670000","0,064368040","-0,072248648","11755,603577314"
101700,"15,162905240","0,151629052","0,151629052","0,140670000","0,012613174","0,027160494","11750,482614821"
101800,"15,474552533","0,154745525","0,154745525","0,140670000","0,072661870","0,045830553","11750,209027177"
101900,"13,516671021","0,135166710","0,135166710","0,140670000","-0,019332525","0,004921220","11753,746377250"
102000,"13,966772880","0,139667729","0,139667729","0,140670000","-0,067308847","-0,024985207","11753,368143427"
102100,"16,002734376","0,160027344","0,160027344","0,140670000","0,006475278","-0,037695552","11748,958289511"
102200,"19,367322455","0,193673225","0,193673225","0,140670000","-0,010784384","0,047867895","11742,493205483"
102300,"16,257634354","0,162576344","0,162576344","0,140670000","0,053640450","-0,014271737","11748,415322208"
102400,"12,440476554","0,124404766","0,124404766","0,140670000","0,054354085","0,006146145","11756,195091929"
102500,"12,585526169","0,125855262","0,125855262","0,140670000","-0,001458531","0,000588450","11756,137140222"
102600,"15,427716350","0,154277164","0,154277164","0,140670000","-0,053270219","0,034790074","11749,963907383"
102700,"16,138218313","0,161382183","0,161382183","0,140670000","-0,046850247","0,047272287","11748,654820840"
102800,"10,847400259","0,108474003","0,108474003","0,140670000","-0,044466062","-0,030076617","11759,468878749"
102900,"11,846921464","0,118469215","0,118469215","0,140670000","-0,066410632","-0,003692913","11757,609684886"
103000,"16,951283386","0,169512834","0,169512834","0,140670000","0,015286040","-0,051534923","11747,524474668"
103100,"17,095712632","0,170957126","0,170957126","0,140670000","-0,007755239","0,066056703","11746,803917558"
103200,"13,861235059","0,138612351","0,138612351","0,140670000","0,082985792","0,003882785","11753,662671171"
103300,"12,517971683","0,125179717","0,125179717","0,140670000","0,022451611","-0,001984519","11755,950129781"
103400,"13,379788656","0,133797887","0,133797887","0,140670000","-0,047290286","0,022032983","11754,441123419"
103500,"17,373315340","0,173733153","0,173733153","0,140670000","-0,048359407","0,016023569","11746,484269646"
103600,"18,522767494","0,185227675","0,185227675","0,140670000","-0,034887604","-0,026903660","11744,280924713"
103700,"13,558029805","0,135580298","0,135580298","0,140670000","-0,024854244","-0,061830212","11754,130566053"
103800,"13,534012692","0,135340127","0,135340127","0,140670000","0,006323610","0,010096105","11753,949273645"
103900,"17,430419760","0,174304198","0,174304198","0,140670000","0,002139459","-0,025058515","11746,730169968"
104000,"15,744264623","0,157442646","0,157442646","0,140670000","0,012203980","0,037719525","11749,903552048"
104100,"10,392936321","0,103929363","0,103929363","0,140670000","0,018483765","0,006934851","11760,336098862"
104200,"9,609090234","0,096090902","0,096090902","0,140670000","0,050761010","0,010925040","11762,262206666"
104300,"12,620794507","0,126207945","0,126207945","0,140670000","-0,009072517","-0,050403498","11756,281702967"
104400,"14,812447770","0,148124478","0,148124478","0,140670000","-0,044989881","-0,009965596","11751,543914258"
104500,"13,870775792","0,138707758","0,138707758","0,140670000","0,017042799","0,015557064","11753,254606241"
104600,"11,186907692","0,111869077","0,111869077","0,140670000","0,009007059","-0,010362329","11758,784973162"
104700,"11,584016164","0,115840162","0,115840162","0,140670000","-0,065748293","-0,023499838","11757,785680455"
104800,"12,230738805","0,122307388","0,122307388","0,140670000","0,022027444","-0,020454881","11756,898865957"
104900,"14,142975118","0,141429751","0,141429751","0,140670000","0,000405695","0,066971352","11752,599675786"
105000,"12,913272361","0,129132724","0,129132724","0,140670000","0,068863554","0,020851770","11755,162222594"
105100,"11,255270994","0,112552710","0,112552710","0,140670000","0,007410008","-0,043251375","11758,794977544"
105200,"14,366370416","0,143663704","0,143663704","0,140670000","-0,001572416","-0,048677638","11752,447383195"
105300,"16,324841301","0,163248413","0,163248413","0,140670000","-0,028466968","0,038545599","11748,386961787"
105400,"16,781739015","0,167817390","0,167817390","0,140670000","-0,017511041","-0,030169541","11747,418680378"
105500,"11,514426191","0,115144262","0,115144262","0,140670000","0,025532557","0,015653759","11758,079535876"
105600,"11,951149774","0,119511498","0,119511498","0,140670000","0,021511328","0,021140105","11757,138587985"
105700,"16,751684686","0,167516847","0,167516847","0,140670000","0,017091520","-0,003302818","11747,355072083"
105800,"15,828183436","0,158281834","0,158281834","0,140670000","-0,002414828","0,027915350","11749,731369707"
105900,"13,973393544","0,139733935","0,139733935","0,140670000","0,031204689","-0,001443392","11753,077348524"
106000,"12,566051935","0,125660519","0,125660519","0,140670000","0,001263247","-0,024366110","11756,137308859"
106100,"13,726513413","0,137265134","0,137265134","0,140670000","-0,031808349","-0,014382495","11753,428977056"
106200,"15,401503080","0,154015031","0,154015031","0,140670000","0,000296927","0,010254396","11750,440665694"
106300,"15,343254375","0,153432544","0,153432544","0,140670000","-0,010231483","-0,011986536","11750,081503535"
