Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	16	1.0	0.01	0.5301630349496848	16	0.0003333333333333333
(0.08, 0.16)	0.08	0.16	31	1.0	0.03	0.34239696007167136	47	0.0009791666666666666
(0.16, 0.24)	0.16	0.24	61	1.0	0.05	0.40424931414913456	108	0.00225
(0.24, 0.32)	0.24	0.32	66	1.0	0.07	0.312417502738207	174	0.003625
(0.32, 0.4)	0.32	0.4	84	1.0	0.09	0.30926177038731595	258	0.005375
(0.4, 0.48)	0.4	0.48	98	1.0	0.11	0.29520441718789275	356	0.007416666666666667
(0.48, 0.56)	0.48	0.56	126	1.0	0.13	0.3211564538637511	482	0.010041666666666667
(0.56, 0.64)	0.56	0.64	175	1.0	0.15000000000000002	0.3865772129841452	657	0.0136875
(0.64, 0.72)	0.64	0.72	194	1.0	0.16999999999999998	0.37813098816264296	851	0.017729166666666667
(0.72, 0.8)	0.72	0.8	194	1.0	0.19	0.33832772625078517	1045	0.021770833333333333
(0.8, 0.88)	0.8	0.88	213	1.0	0.21000000000000002	0.3360854953698898	1258	0.026208333333333333
(0.88, 0.96)	0.88	0.96	242	1.0	0.22999999999999998	0.3486398218962601	1500	0.03125
(0.96, 1.04)	0.96	1.04	257	1.0	0.25	0.3406297499551721	1757	0.03660416666666667
(1.04, 1.12)	1.04	1.12	289	1.0	0.27	0.3546692525473583	2046	0.042625
(1.12, 1.2)	1.12	1.2	318	1.0	0.29000000000000004	0.3633444937801723	2364	0.04925
(1.2, 1.28)	1.2	1.28	345	1.0	0.31	0.3687625948742764	2709	0.0564375
(1.28, 1.36)	1.28	1.36	361	1.0	0.33	0.3624788932137044	3070	0.06395833333333334
(1.36, 1.44)	1.36	1.44	397	1.0	0.35	0.3758477229911165	3467	0.07222916666666666
(1.44, 1.52)	1.44	1.52	411	1.0	0.37	0.36806926919648697	3878	0.08079166666666666
(1.52, 1.6)	1.52	1.6	466	1.0	0.39	0.39592303571562915	4344	0.0905
(1.6, 1.68)	1.6	1.68	479	1.0	0.41000000000000003	0.38711599655624973	4823	0.10047916666666666
(1.68, 1.76)	1.68	1.76	522	1.0	0.43	0.4022457910519405	5345	0.11135416666666667
(1.76, 1.84)	1.76	1.84	569	1.0	0.45	0.4189760651199588	5914	0.12320833333333334
(1.84, 1.92)	1.84	1.92	570	1.0	0.47	0.401852300427288	6484	0.13508333333333333
(1.92, 2.0)	1.92	2.0	587	1.0	0.49	0.3969460478513582	7071	0.1473125
(2.0, 2.08)	2.0	2.08	617	1.0	0.51	0.40087082422053305	7688	0.16016666666666668
(2.08, 2.16)	2.08	2.16	655	1.0	0.53	0.40950092911797586	8343	0.1738125
(2.16, 2.24)	2.16	2.24	713	1.0	0.55	0.4295525499080964	9056	0.18866666666666668
(2.24, 2.32)	2.24	2.32	744	1.0	0.5700000000000001	0.4325014232484283	9800	0.20416666666666666
(2.32, 2.4)	2.32	2.4	744	1.0	0.59	0.41784035805356484	10544	0.21966666666666668
(2.4, 2.48)	2.4	2.48	872	1.0	0.61	0.4736702525370128	11416	0.23783333333333334
(2.48, 2.56)	2.48	2.56	882	1.0	0.63	0.4638926555809741	12298	0.2562083333333333
(2.56, 2.64)	2.56	2.64	899	1.0	0.65	0.4582851619420828	13197	0.2749375
(2.64, 2.72)	2.64	2.72	952	1.0	0.67	0.4708164265597937	14149	0.2947708333333333
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	1027	1.0	0.6900000000000001	0.4931860841425054	15176	0.31616666666666665
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	1085	1.0	0.71	0.5063617015144459	16261	0.33877083333333335
(2.88, 2.96)	2.88	2.96	1124	1.0	0.73	0.5101911397974704	17385	0.3621875
(2.96, 3.04)	2.96	3.04	1253	1.0	0.75	0.5535785689932953	18638	0.38829166666666665
(3.04, 3.12)	3.04	3.12	1263	1.0	0.77	0.5435031762511775	19901	0.41460416666666666
(3.12, 3.2)	3.12	3.2	1410	1.0	0.79	0.5914002209486184	21311	0.44397916666666665
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	1502	1.0	0.81	0.61443277661607	22813	0.4752708333333333
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	1630	1.0	0.8300000000000001	0.6507272191024034	24443	0.5092291666666666
(3.36, 3.44)	3.36	3.44	1796	1.0	0.85	0.700127066742377	26239	0.5466458333333334
(3.44, 3.52)	3.44	3.52	2023	1.0	0.87	0.7704883762235707	28262	0.5887916666666667
(3.52, 3.6)	3.52	3.6	2117	1.0	0.89	0.7881707478851686	30379	0.6328958333333333
(3.6, 3.68)	3.6	3.68	2490	1.0	0.91	0.9066661792752165	32869	0.6847708333333333
(3.68, 3.7600000000000002)	3.68	3.7600000000000002	2926	1.0	0.93	1.0425114517894976	35795	0.7457291666666667
(3.7600000000000002, 3.84)	3.7600000000000002	3.84	3355	1.0	0.95	1.1701953830632903	39150	0.815625
(3.84, 3.92)	3.84	3.92	3912	1.0	0.97	1.3363387839711143	43062	0.897125
(3.92, 4.0)	3.92	4.0	4938	1.0	0.99	1.6527430975893547	48000	1.0
(5.0, 5.06)	5.0	5.06	1594	-1.0	1.2574999999999998	-0.5600264265803858	1594	0.03320833333333333
(5.06, 5.12)	5.06	5.12	1561	-1.0	1.2725	-0.5419675818968248	3155	0.06572916666666667
(5.12, 5.18)	5.12	5.18	1458	-1.0	1.2875	-0.5003091941466968	4613	0.09610416666666667
(5.18, 5.24)	5.18	5.24	1331	-1.0	1.3025	-0.4514696094165213	5944	0.12383333333333334
(5.24, 5.3)	5.24	5.3	1272	-1.0	1.3175	-0.42654483267299315	7216	0.15033333333333335
(5.3, 5.36)	5.3	5.36	1151	-1.0	1.3325	-0.38162454860980755	8367	0.1743125
(5.36, 5.42)	5.36	5.42	1136	-1.0	1.3475000000000001	-0.37245838447918744	9503	0.19797916666666668
(5.42, 5.48)	5.42	5.48	1120	-1.0	1.3625	-0.36316978540895645	10623	0.2213125
(5.48, 5.54)	5.48	5.54	1039	-1.0	1.3775	-0.33323617260297916	11662	0.24295833333333333
(5.54, 5.6)	5.54	5.6	1072	-1.0	1.3925	-0.3401165610209853	12734	0.26529166666666665
(5.6, 5.66)	5.6	5.66	1006	-1.0	1.4075	-0.31577502259288204	13740	0.28625
(5.66, 5.72)	5.66	5.72	992	-1.0	1.4224999999999999	-0.3080970888518409	14732	0.30691666666666667
(5.72, 5.78)	5.72	5.78	951	-1.0	1.4375	-0.2922811862244328	15683	0.3267291666666667
(5.78, 5.84)	5.78	5.84	976	-1.0	1.4525000000000001	-0.2968669662139391	16659	0.3470625
(5.84, 5.9)	5.84	5.9	884	-1.0	1.4675	-0.26613522027002656	17543	0.3654791666666667
(5.9, 5.96)	5.9	5.96	928	-1.0	1.4825	-0.27655497270000523	18471	0.3848125
(5.96, 6.02)	5.96	6.02	888	-1.0	1.4975	-0.26198373680318504	19359	0.4033125
(6.02, 6.08)	6.02	6.08	828	-1.0	1.5125	-0.24185950024150699	20187	0.4205625
(6.08, 6.14)	6.08	6.14	877	-1.0	1.5274999999999999	-0.2536568366889665	21064	0.43883333333333335
(6.14, 6.2)	6.14	6.2	873	-1.0	1.5425	-0.25004447839603977	21937	0.4570208333333333
(6.2, 6.26)	6.2	6.26	809	-1.0	1.5575	-0.22948201994344558	22746	0.473875
(6.26, 6.32)	6.26	6.32	829	-1.0	1.5725	-0.23291211233348316	23575	0.49114583333333334
