Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	1	1.0	0.01	0.0331351896843553	1	8.333333333333333e-05
(0.08, 0.16)	0.08	0.16	7	1.0	0.03	0.07731544259682901	8	0.0006666666666666666
(0.16, 0.24)	0.16	0.24	18	1.0	0.05	0.11928668286367904	26	0.0021666666666666666
(0.24, 0.32)	0.24	0.32	16	1.0	0.07	0.07573757642138351	42	0.0035
(0.32, 0.4)	0.32	0.4	22	1.0	0.09	0.08099713033953512	64	0.005333333333333333
(0.4, 0.48)	0.4	0.48	13	1.0	0.11	0.039159769626965366	77	0.006416666666666667
(0.48, 0.56)	0.48	0.56	25	1.0	0.13	0.06372151862376013	102	0.0085
(0.56, 0.64)	0.56	0.64	35	1.0	0.15000000000000002	0.07731544259682904	137	0.011416666666666667
(0.64, 0.72)	0.64	0.72	41	1.0	0.16999999999999998	0.07991428100344516	178	0.014833333333333334
(0.72, 0.8)	0.72	0.8	42	1.0	0.19	0.07324620877594319	220	0.018333333333333333
(0.8, 0.88)	0.8	0.88	46	1.0	0.21000000000000002	0.07258184407049263	266	0.022166666666666668
(0.88, 0.96)	0.88	0.96	40	1.0	0.22999999999999998	0.05762641684235703	306	0.0255
(0.96, 1.04)	0.96	1.04	45	1.0	0.25	0.05964334143183947	351	0.02925
(1.04, 1.12)	1.04	1.12	62	1.0	0.27	0.07608821334926028	413	0.034416666666666665
(1.12, 1.2)	1.12	1.2	49	1.0	0.29000000000000004	0.055987044639083154	462	0.0385
(1.2, 1.28)	1.2	1.28	72	1.0	0.31	0.0769591502346316	534	0.0445
(1.28, 1.36)	1.28	1.36	57	1.0	0.33	0.05723350945479543	591	0.04925
(1.36, 1.44)	1.36	1.44	77	1.0	0.35	0.0728974173055818	668	0.05566666666666667
(1.44, 1.52)	1.44	1.52	70	1.0	0.37	0.0626881967001316	738	0.0615
(1.52, 1.6)	1.52	1.6	76	1.0	0.39	0.06457113887207686	814	0.06783333333333333
(1.6, 1.68)	1.6	1.68	100	1.0	0.41000000000000003	0.080817535815501	914	0.07616666666666666
(1.68, 1.76)	1.68	1.76	92	1.0	0.43	0.07089389420838799	1006	0.08383333333333333
(1.76, 1.84)	1.76	1.84	112	1.0	0.45	0.08246980543661754	1118	0.09316666666666666
(1.84, 1.92)	1.84	1.92	104	1.0	0.47	0.07332041972708411	1222	0.10183333333333333
(1.92, 2.0)	1.92	2.0	106	1.0	0.49	0.07168020625595224	1328	0.11066666666666666
(2.0, 2.08)	2.0	2.08	135	1.0	0.51	0.0877107962232933	1463	0.12191666666666667
(2.08, 2.16)	2.08	2.16	127	1.0	0.53	0.07939941679081364	1590	0.1325
(2.16, 2.24)	2.16	2.24	148	1.0	0.55	0.0891637831506287	1738	0.14483333333333334
(2.24, 2.32)	2.24	2.32	149	1.0	0.5700000000000001	0.08661654847313953	1887	0.15725
(2.32, 2.4)	2.32	2.4	157	1.0	0.59	0.08817330136345387	2044	0.17033333333333334
(2.4, 2.48)	2.4	2.48	162	1.0	0.61	0.0879983726043533	2206	0.18383333333333332
(2.48, 2.56)	2.48	2.56	163	1.0	0.63	0.08573072886587163	2369	0.19741666666666666
(2.56, 2.64)	2.56	2.64	194	1.0	0.65	0.09889579690407571	2563	0.21358333333333332
(2.64, 2.72)	2.64	2.72	217	1.0	0.67	0.10731845017171769	2780	0.23166666666666666
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	214	1.0	0.6900000000000001	0.10276711003553667	2994	0.2495
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	220	1.0	0.71	0.1026724187402563	3214	0.2678333333333333
(2.88, 2.96)	2.88	2.96	258	1.0	0.73	0.11710793066525568	3472	0.28933333333333333
(2.96, 3.04)	2.96	3.04	300	1.0	0.75	0.13254075873742105	3772	0.31433333333333335
(3.04, 3.12)	3.04	3.12	374	1.0	0.77	0.16094234989543973	4146	0.3455
(3.12, 3.2)	3.12	3.2	353	1.0	0.79	0.14805977162756193	4499	0.3749166666666667
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	415	1.0	0.81	0.16976671258033893	4914	0.4095
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	430	1.0	0.8300000000000001	0.17166423571413095	5344	0.44533333333333336
(3.36, 3.44)	3.36	3.44	483	1.0	0.85	0.1882858425593364	5827	0.4855833333333333
(3.44, 3.52)	3.44	3.52	497	1.0	0.87	0.18928953187499487	6324	0.527
(3.52, 3.6)	3.52	3.6	614	1.0	0.89	0.22859557827184387	6938	0.5781666666666667
(3.6, 3.68)	3.6	3.68	697	1.0	0.91	0.2537937056043478	7635	0.63625
(3.68, 3.7600000000000002)	3.68	3.7600000000000002	902	1.0	0.93	0.32137571070202553	8537	0.7114166666666667
(3.7600000000000002, 3.84)	3.7600000000000002	3.84	983	1.0	0.95	0.3428620153654886	9520	0.7933333333333333
(3.84, 3.92)	3.84	3.92	1137	1.0	0.97	0.3883990790836291	10657	0.8880833333333333
(3.92, 4.0)	3.92	4.0	1343	1.0	0.99	0.4495006034958492	12000	1.0
(5.0, 5.06)	5.0	5.06	508	-1.0	1.2574999999999998	-0.17847768174581932	508	0.042333333333333334
(5.06, 5.12)	5.06	5.12	486	-1.0	1.2725	-0.1687355828327078	994	0.08283333333333333
(5.12, 5.18)	5.12	5.18	452	-1.0	1.2875	-0.15510271313738475	1446	0.1205
(5.18, 5.24)	5.18	5.24	445	-1.0	1.3025	-0.15094213087178962	1891	0.15758333333333333
(5.24, 5.3)	5.24	5.3	368	-1.0	1.3175	-0.1234029075657716	2259	0.18825
(5.3, 5.36)	5.3	5.36	324	-1.0	1.3325	-0.10742515529937241	2583	0.21525
(5.36, 5.42)	5.36	5.42	326	-1.0	1.3475000000000001	-0.10688506456004852	2909	0.24241666666666667
(5.42, 5.48)	5.42	5.48	306	-1.0	1.3625	-0.09922317351351845	3215	0.2679166666666667
(5.48, 5.54)	5.48	5.54	301	-1.0	1.3775	-0.09653906444032409	3516	0.293
(5.54, 5.6)	5.54	5.6	298	-1.0	1.3925	-0.09454732759725151	3814	0.31783333333333336
(5.6, 5.66)	5.6	5.66	296	-1.0	1.4075	-0.0929119350770309	4110	0.3425
(5.66, 5.72)	5.66	5.72	280	-1.0	1.4224999999999999	-0.08696288798237445	4390	0.36583333333333334
(5.72, 5.78)	5.72	5.78	251	-1.0	1.4375	-0.0771425633463014	4641	0.38675
(5.78, 5.84)	5.78	5.84	258	-1.0	1.4525000000000001	-0.07847507918360275	4899	0.40825
(5.84, 5.9)	5.84	5.9	211	-1.0	1.4675	-0.06352322565268732	5110	0.42583333333333334
(5.9, 5.96)	5.9	5.96	218	-1.0	1.4825	-0.06496657763857883	5328	0.444
(5.96, 6.02)	5.96	6.02	223	-1.0	1.4975	-0.06579096093143048	5551	0.46258333333333335
(6.02, 6.08)	6.02	6.08	210	-1.0	1.5125	-0.061341177597483657	5761	0.4800833333333333
(6.08, 6.14)	6.08	6.14	185	-1.0	1.5274999999999999	-0.05350799861739886	5946	0.4955
(6.14, 6.2)	6.14	6.2	228	-1.0	1.5425	-0.06530371257078701	6174	0.5145
(6.2, 6.26)	6.2	6.26	204	-1.0	1.5575	-0.05786691232195662	6378	0.5315
(6.26, 6.32)	6.26	6.32	199	-1.0	1.5725	-0.05591014518017268	6577	0.5480833333333334
(6.32, 6.38)	6.32	6.38	197	-1.0	1.5875	-0.05482525873233007	6774	0.5645
(6.38, 6.4399999999999995)	6.38	6.4399999999999995	193	-1.0	1.6025	-0.05320929055917336	6967	0.5805833333333333
(6.4399999999999995, 6.5)	6.4399999999999995	6.5	190	-1.0	1.6175	-0.05189643309656819	7157	0.5964166666666667
(6.5, 6.5600000000000005)	6.5	6.5600000000000005	210	-1.0	1.6325	-0.056832178325386826	7367	0.6139166666666667
(6.5600000000000005, 6.62)	6.5600000000000005	6.62	205	-1.0	1.6475	-0.05497391105952743	7572	0.631
(6.62, 6.68)	6.62	6.68	201	-1.0	1.6625	-0.053414922318239265	7773	0.64775
