Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	1	1.0	0.01	0.0331351896843553	1	8.333333333333333e-05
(0.08, 0.16)	0.08	0.16	1	1.0	0.03	0.01104506322811843	2	0.00016666666666666666
(0.16, 0.24)	0.16	0.24	5	1.0	0.05	0.03313518968435529	7	0.0005833333333333334
(0.24, 0.32)	0.24	0.32	5	1.0	0.07	0.023667992631682348	12	0.001
(0.32, 0.4)	0.32	0.4	9	1.0	0.09	0.033135189684355276	21	0.00175
(0.4, 0.48)	0.4	0.48	8	1.0	0.11	0.024098319770440225	29	0.002416666666666667
(0.48, 0.56)	0.48	0.56	25	1.0	0.13	0.06372151862376013	54	0.0045
(0.56, 0.64)	0.56	0.64	14	1.0	0.15000000000000002	0.030926177038731618	68	0.005666666666666667
(0.64, 0.72)	0.64	0.72	10	1.0	0.16999999999999998	0.019491288049620772	78	0.0065
(0.72, 0.8)	0.72	0.8	12	1.0	0.19	0.020927488221698053	90	0.0075
(0.8, 0.88)	0.8	0.88	23	1.0	0.21000000000000002	0.036290922035246316	113	0.009416666666666667
(0.88, 0.96)	0.88	0.96	22	1.0	0.22999999999999998	0.03169452926329636	135	0.01125
(0.96, 1.04)	0.96	1.04	25	1.0	0.25	0.03313518968435526	160	0.013333333333333334
(1.04, 1.12)	1.04	1.12	20	1.0	0.27	0.02454458495137428	180	0.015
(1.12, 1.2)	1.12	1.2	28	1.0	0.29000000000000004	0.03199259693661895	208	0.017333333333333333
(1.2, 1.28)	1.2	1.28	24	1.0	0.31	0.025653050078210532	232	0.019333333333333334
(1.28, 1.36)	1.28	1.36	39	1.0	0.33	0.039159769626965296	271	0.022583333333333334
(1.36, 1.44)	1.36	1.44	27	1.0	0.35	0.025561432042216992	298	0.024833333333333332
(1.44, 1.52)	1.44	1.52	37	1.0	0.37	0.033135189684355276	335	0.027916666666666666
(1.52, 1.6)	1.52	1.6	30	1.0	0.39	0.02548860744950402	365	0.030416666666666668
(1.6, 1.68)	1.6	1.68	44	1.0	0.41000000000000003	0.035559715758820436	409	0.034083333333333334
(1.68, 1.76)	1.68	1.76	37	1.0	0.43	0.028511674844677776	446	0.03716666666666667
(1.76, 1.84)	1.76	1.84	37	1.0	0.45	0.027244489296025437	483	0.04025
(1.84, 1.92)	1.84	1.92	30	1.0	0.47	0.021150121075120418	513	0.04275
(1.92, 2.0)	1.92	2.0	37	1.0	0.49	0.025020449353492763	550	0.04583333333333333
(2.0, 2.08)	2.0	2.08	43	1.0	0.51	0.02793751287112305	593	0.049416666666666664
(2.08, 2.16)	2.08	2.16	39	1.0	0.53	0.024382498069619937	632	0.05266666666666667
(2.16, 2.24)	2.16	2.24	41	1.0	0.55	0.024700777764701195	673	0.05608333333333333
(2.24, 2.32)	2.24	2.32	49	1.0	0.5700000000000001	0.02848463674620025	722	0.06016666666666667
(2.32, 2.4)	2.32	2.4	62	1.0	0.59	0.03482002983779708	784	0.06533333333333333
(2.4, 2.48)	2.4	2.48	44	1.0	0.61	0.023900792559207063	828	0.069
