Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.04)	0.0	0.04	0	1.0	0.01	0.0	0	0.0
(0.04, 0.08)	0.04	0.08	6	1.0	0.03	397.8873577297383	6	0.00030690537084398974
(0.08, 0.12)	0.08	0.12	7	1.0	0.05	278.52115041081686	13	0.0006649616368286446
(0.12, 0.16)	0.12	0.16	17	1.0	0.07	483.14893438611074	30	0.001534526854219949
(0.16, 0.2)	0.16	0.2	19	1.0	0.09	419.99221093694587	49	0.0025063938618925833
(0.2, 0.24)	0.2	0.24	18	1.0	0.11	325.544201778877	67	0.0034271099744245526
(0.24, 0.28)	0.24	0.28	17	1.0	0.13	260.157118515598	84	0.004296675191815856
(0.28, 0.32)	0.28	0.32	27	1.0	0.15000000000000002	358.09862195676465	111	0.005677749360613811
(0.32, 0.36)	0.32	0.36	42	1.0	0.16999999999999998	491.50791248967704	153	0.00782608695652174
(0.36, 0.4)	0.36	0.4	47	1.0	0.19	492.1238371920442	200	0.010230179028132993
(0.4, 0.44)	0.4	0.44	35	1.0	0.21000000000000002	331.57279810811565	235	0.012020460358056265
(0.44, 0.48)	0.44	0.48	41	1.0	0.22999999999999998	354.6387318895494	276	0.01411764705882353
(0.48, 0.52)	0.48	0.52	36	1.0	0.25	286.47889756541133	312	0.015959079283887467
(0.52, 0.56)	0.52	0.56	47	1.0	0.27	346.30936691292027	359	0.018363171355498722
(0.56, 0.6)	0.56	0.6	46	1.0	0.29000000000000004	315.56583544082736	405	0.02071611253196931
(0.6, 0.64)	0.6	0.64	55	1.0	0.31	352.96459153444505	460	0.023529411764705882
(0.64, 0.68)	0.64	0.68	61	1.0	0.33	367.74437608354555	521	0.026649616368286444
(0.68, 0.72)	0.68	0.72	60	1.0	0.35	341.04630662549073	581	0.029718670076726343
(0.72, 0.76)	0.72	0.76	83	1.0	0.37	446.27906339957116	664	0.033964194373401535
(0.76, 0.8)	0.76	0.8	63	1.0	0.39	321.37055816632653	727	0.03718670076726343
(0.8, 0.84)	0.8	0.84	77	1.0	0.41000000000000003	373.6259334779263	804	0.04112531969309463
(0.84, 0.88)	0.84	0.88	80	1.0	0.43	370.1277746323143	884	0.04521739130434783
(0.88, 0.92)	0.88	0.92	104	1.0	0.45	459.7809467099195	988	0.05053708439897698
(0.92, 0.96)	0.92	0.96	112	1.0	0.47	474.0785538907525	1100	0.056265984654731455
(0.96, 1.0)	0.96	1.0	93	1.0	0.49	377.5869823353638	1193	0.0610230179028133
(1.0, 1.04)	1.0	1.04	95	1.0	0.51	370.5813625914225	1288	0.06588235294117648
(1.04, 1.08)	1.04	1.08	136	1.0	0.53	510.4969872758908	1424	0.0728388746803069
(1.08, 1.12)	1.08	1.12	119	1.0	0.55	430.4417779076257	1543	0.07892583120204603
(1.12, 1.16)	1.12	1.16	134	1.0	0.5700000000000001	467.6921573314483	1677	0.08578005115089514
(1.16, 1.2)	1.16	1.2	145	1.0	0.59	488.929380261119	1822	0.09319693094629156
(1.2, 1.24)	1.2	1.24	120	1.0	0.61	391.3646141603979	1942	0.09933503836317135
(1.24, 1.28)	1.24	1.28	149	1.0	0.63	470.5175896962779	2091	0.10695652173913044
(1.28, 1.32)	1.28	1.32	178	1.0	0.65	544.7996128914874	2269	0.1160613810741688
(1.32, 1.36)	1.32	1.36	182	1.0	0.67	540.4141724388974	2451	0.12537084398976983
(1.36, 1.4000000000000001)	1.36	1.4000000000000001	189	1.0	0.6900000000000001	544.9326855863806	2640	0.1350383631713555
(1.4000000000000001, 1.44)	1.4000000000000001	1.44	219	1.0	0.71	613.6431784705147	2859	0.14624040920716114
(1.44, 1.48)	1.44	1.48	224	1.0	0.73	610.4573159689136	3083	0.15769820971867007
(1.48, 1.52)	1.48	1.52	231	1.0	0.75	612.7465309037966	3314	0.16951406649616368
(1.52, 1.56)	1.52	1.56	227	1.0	0.77	586.4963000301977	3541	0.18112531969309462
(1.56, 1.6)	1.56	1.6	235	1.0	0.79	591.7944877625841	3776	0.1931457800511509
(1.6, 1.6400000000000001)	1.6	1.6400000000000001	250	1.0	0.81	614.0237002002139	4026	0.20593350383631714
(1.6400000000000001, 1.68)	1.6400000000000001	1.68	301	1.0	0.8300000000000001	721.4704498593495	4327	0.22132992327365728
(1.68, 1.72)	1.68	1.72	292	1.0	0.85	683.4300497475499	4619	0.23626598465473145
(1.72, 1.76)	1.72	1.76	321	1.0	0.87	734.033573742792	4940	0.2526854219948849
(1.76, 1.8)	1.76	1.8	370	1.0	0.89	827.0692267415892	5310	0.27161125319693097
(1.8, 1.84)	1.8	1.84	515	1.0	0.91	1125.8900507187655	5825	0.2979539641943734
(1.84, 1.8800000000000001)	1.84	1.8800000000000001	1066	1.0	0.93	2280.3651792467726	6891	0.35248081841432227
(1.8800000000000001, 1.92)	1.8800000000000001	1.92	2350	1.0	0.95	4921.238371920473	9241	0.4726854219948849
(1.92, 1.96)	1.92	1.96	3973	1.0	0.97	8148.486970413674	13214	0.6759079283887468
(1.96, 2.0)	1.96	2.0	6336	1.0	0.99	12732.395447351602	19550	1.0
(2.00001, 2.2800098)	2.00001	2.2800098	13546	-1.0	1.07000495	-3597.971337591993	13546	0.6928900255754475
(2.2800098, 2.5600096)	2.2800098	2.5600096	900	-1.0	1.21000485	-211.39164249847994	14446	0.738925831202046
(2.5600096, 2.8400094)	2.5600096	2.8400094	581	-1.0	1.35000475	-122.31317808556355	15027	0.7686445012787724
(2.8400094, 3.1200092)	2.8400094	3.1200092	392	-1.0	1.49000465	-74.77059869702758	15419	0.788695652173913
(3.1200092, 3.4000090000000003)	3.1200092	3.4000090000000003	263	-1.0	1.6300045500000002	-45.85633554956147	15682	0.802148337595908
(3.4000090000000003, 3.6800088000000004)	3.4000090000000003	3.6800088000000004	225	-1.0	1.77000445	-36.127721694799476	15907	0.8136572890025575
(3.6800088000000004, 3.9600086)	3.6800088000000004	3.9600086	163	-1.0	1.9100043500000001	-24.25412787127838	16070	0.8219948849104859
(3.9600086, 4.240008400000001)	3.9600086	4.240008400000001	162	-1.0	2.05000425	-22.4591165023549	16232	0.8302813299232736
(4.240008400000001, 4.5200082)	4.240008400000001	4.5200082	137	-1.0	2.19000415	-17.77902923971369	16369	0.8372890025575448
(4.5200082, 4.800008)	4.5200082	4.800008	136	-1.0	2.3300040500000003	-16.588787628682088	16505	0.8442455242966752
(4.800008, 5.080007800000001)	4.800008	5.080007800000001	119	-1.0	2.47000395	-13.692467805361876	16624	0.8503324808184143
(5.080007800000001, 5.3600076)	5.080007800000001	5.3600076	99	-1.0	2.61000385	-10.780191145690821	16723	0.8553964194373401
(5.3600076, 5.6400074)	5.3600076	5.6400074	86	-1.0	2.7500037500000003	-8.887867674057574	16809	0.8597953964194374
(5.6400074, 5.920007200000001)	5.6400074	5.920007200000001	74	-1.0	2.89000365	-7.277224003111686	16883	0.8635805626598465
(5.920007200000001, 6.200007000000001)	5.920007200000001	6.200007000000001	84	-1.0	3.0300035500000004	-7.87895397551984	16967	0.8678772378516624
(6.200007000000001, 6.4800068)	6.200007000000001	6.4800068	95	-1.0	3.1700034500000003	-8.517189014380568	17062	0.8727365728900256
(6.4800068, 6.7600066000000005)	6.4800068	6.7600066000000005	67	-1.0	3.31000335	-5.752793489222416	17129	0.8761636828644501
(6.7600066000000005, 7.040006400000001)	6.7600066000000005	7.040006400000001	78	-1.0	3.4500032500000004	-6.425508661466013	17207	0.880153452685422
(7.040006400000001, 7.3200062)	7.040006400000001	7.3200062	70	-1.0	3.5900031500000003	-5.541605749499115	17277	0.8837340153452685
(7.3200062, 7.6000060000000005)	7.3200062	7.6000060000000005	69	-1.0	3.73000305	-5.257415711291353	17346	0.8872634271099744
(7.6000060000000005, 7.880005800000001)	7.6000060000000005	7.880005800000001	83	-1.0	3.8700029500000004	-6.09535790084776	17429	0.8915089514066497
