U	Potencial_0.002	Potencial_0.02	Potencial_0.04	Potencial_1.0	Potencial_2.0	Potencial_4.0	Potencial_20.0
0.0	138.9588786422255	137.51945968468524	135.71371709731756	71.39032756374927	33.92283768399775	9.339100935707984	0.11667307500792042
0.03	138.41409773855372	137.1658620461737	135.60469463738048	71.38250694550175	33.918314073728936	9.338273650032182	0.11667231492185044
0.06	139.14099062890222	136.86692185656926	135.46866440488054	71.35903734121719	33.90474442676572	9.33579220674587	0.11667003470019291
0.09	137.49365887230718	136.69085103707158	135.45386022672162	71.31989552005481	33.882132300523445	9.33165784680168	0.1166662344526285
0.12	137.76439102491926	136.98690350359357	135.63886770986875	71.26504282295046	33.85048364363585	9.325872637551576	0.11666091436194799
0.15	138.6156762115207	137.40097511548228	135.86809527054447	71.19442525017854	33.80980682531544	9.318439471393221	0.11665407468401515
0.18	140.23337100078484	137.5948934581557	136.01359417291846	71.10797358213955	33.760112676360045	9.309362063874227	0.11664571574780914
0.21	138.82069478894488	137.66263003902299	136.1199966560403	71.00560353179952	33.70141454170097	9.298644951254493	0.11663583795528419
0.24	138.76764078017408	137.80559453544342	136.2205925665753	70.88721592703796	33.63372834436241	9.286293487525674	0.11662444178141318
0.27	139.23594365249238	137.88068135149362	136.23734994761864	70.75269692119292	33.55707266066747	9.272313840887636	0.11661152777411994
0.3	140.009011052331	137.68541467414008	136.16985888693904	70.60191823030874	33.471468806493895	9.256712989681208	0.11659709655421668
0.32999999999999996	138.59026000300045	137.6265870835021	136.1990110355836	70.43473739600302	33.37694093434617	9.239498717776815	0.11658114881534536
0.36	138.9605298171521	137.99907214299506	136.3958983859172	70.25099807345356	33.273516140974166	9.22067960941799	0.11656368532391385
0.39	139.90328719983887	138.36031953741235	136.5443465518699	70.05053034472762	33.16122458522977	9.200265043519932	0.11654470691901853
0.42	141.03916850916005	138.2428623970324	136.4976868800196	69.83315105850932	33.04009961580807	9.178265187422015	0.11652421451236664
0.44999999999999996	139.46179510690988	138.08950663450082	136.3875822079821	69.59866419816946	32.910177908477955	9.154690990094043	0.11650220908818067
0.48	138.6380862599346	137.75493789583467	136.22633293929962	69.34686128102693	32.77149961235782	9.129554174795972	0.116478691703106
0.51	138.66626493686204	137.66640279024278	136.15933958843735	69.07752179253808	32.62410850473867	9.102867231191297	0.11645366348609007
0.54	141.1770952201736	137.99785943879166	136.23528456044386	68.79041365996443	32.46805215390825	9.074643406912973	0.11642712563831471
0.57	139.33404972696286	138.00093918307564	136.26294309159744	68.48529377080452	32.30338208936605	9.0448966985843	0.1163990794330152
0.6	139.02063565002112	137.9745167764825	136.2389264936975	68.16190854190889	32.13015397876178	9.013641842292822	0.11636952621543578
0.63	139.37067367135708	137.94199939694454	136.14882780997837	67.8199945457361	31.948427810823592	8.980894303520317	0.1163384674026187
0.6599999999999999	140.51229853407472	137.76660303045708	135.99969940909426	67.45927920067805	31.758268083475713	8.94667026652856	0.11630590448331557
0.69	139.11778947741226	137.65938312230426	135.85905443894166	67.07948153283093	31.559743996273195	8.910986623203398	0.11627183901781486
0.72	138.3550950399675	137.34555135751862	135.65474279844645	66.68031301707826	31.35292964620571	8.873860961358984	0.1162362726378138
0.75	138.2837019111434	137.08787602917084	135.4515352384475	66.26147850596146	31.137904225849798	8.83531155250473	0.11619920704624398
0.78	139.57597798859314	137.0503782290138	135.3650460707543	65.82267725565431	30.914752222765102	8.79535733907783	0.11616064401710434
0.8099999999999999	138.6296890675897	137.1964506682838	135.3943858543368	65.36360405949688	30.683563618952498	8.754017921145834	0.1161205853952978
0.84	138.3058262417712	137.2292288848178	135.4199152981509	64.88395050110272	30.444434089108253	8.711313542582786	0.11607903309642709
0.87	138.75091258161294	137.3365782234901	135.4336161181572	64.3834063410642	30.197465196328757	8.667265076724318	0.11603598910664616
0.8999999999999999	141.22276274701753	137.52425821957408	135.43250654366096	63.86166105379366	29.942764583835068	8.621894011507509	0.11599145548245167
0.9299999999999999	138.93286341425417	137.37884894675776	135.33857810817995	63.31840553401197	29.680446161211954	8.575222434101635	0.11594543435044365
0.96	138.46949607751193	137.2449676522193	135.1960739677353	62.75333399575306	29.41063028357525	8.527273015037476	0.11589792790719128
0.99	138.88877210919995	137.1801165033024	134.99446056222854	62.16614609032084	29.133443922010944	8.4780689918425	0.11584893841894703
1.02	140.98496855135014	136.97439845573967	134.67242123876505	61.556549273186896	28.84902082356533	8.427634152192303	0.11579846822149104
1.05	138.22709740710798	136.43408244849593	134.19382253746454	60.92426145305373	28.557501659002952	8.375992816586168	0.11574651971984355
1.08	136.89303435178263	135.64792598027137	133.56606145025182	60.26901395885431	28.259034156502494	8.323169820559077	0.11569309538809884
1.1099999999999999	136.45644656058272	134.93956638395164	132.89930583074363	59.5905548619248	27.95377321942334	8.269190496441007	0.11563819776911384
1.14	137.8685345504935	134.39659650705957	132.27941506497424	58.88865269054007	27.641881026248758	8.214080654676257	0.11558182947430636
1.17	135.4870155081668	133.79114191648833	131.66412268921536	58.163100572009334	27.32352711080176	8.157866564716878	0.11552399318339
1.2	134.21965165994413	133.00613998524807	130.9815822725894	57.41372083320146	26.998888420840018	8.100574935503431	0.1154646916441242
1.23	133.7622995218762	132.2667227216114	130.2816562191271	56.64037008333352	26.668149353157705	8.04223289555058	0.11540392767204422
1.26	134.64041277887785	131.67007030150705	129.6742942378067	55.842944792832476	26.331501763372348	7.98286797265239	0.11534170415016297
1.29	133.0015727576976	131.3141565297442	129.1999260620901	55.02138736885797	25.989144948643073	7.922508073225553	0.11527802402874263
1.3199999999999998	132.06021827647692	130.81892447261473	128.72870244104445	54.175692711560586	25.641285601657177	7.861181461309235	0.11521289032497552
1.3499999999999999	132.01829922729578	130.43366648933673	128.2766361933565	53.3059152153675	25.28813773434366	7.798916737240646	0.11514630612269501
1.38	134.17544962563596	130.2459306947493	127.89136441438887	52.41217615672408	24.92992256991124	7.735742816027113	0.11507827457209777
1.41	131.80784052833295	129.9216265558595	127.50337697542015	51.494671384103086	24.56686840198011	7.671688905436052	0.11500879888942174
1.44	130.983277766043	129.514835862526	127.0665449757216	50.553679198292414	24.199210419773035	7.606784483824775	0.1149378823566334
1.47	131.147365031029	129.15162418822027	126.56969240901988	49.589568281746864	23.827190498548944	7.541059277734291	0.11486552832115209
1.5	133.1867548273955	128.73250627830382	126.02514784168804	48.602805506165375	23.451056954709205	7.47454323926983	0.11479174019546931
1.53	130.32301666395605	128.20853684447536	125.46418747684399	47.59396341873352	23.071064265275282	7.407266523294632	0.11471652145688314
