U	Potencial_0.0004	Potencial_0.004	Potencial_0.008	Potencial_0.2	Potencial_0.4	Potencial_0.8	Potencial_4.0
0.0	51.67770255245271	51.635896745214694	51.511132779124345	26.77659542234924	12.50011574610187	3.479080976629583	0.04426877846543775
0.006000000000000001	51.725708079160825	51.68276986418912	51.554850850726574	26.77279329545902	12.498395537873973	3.478779165423316	0.04426849059405385
0.012000000000000002	51.873850837962756	51.82697623507485	51.688272840411145	26.761384573816205	12.493235763144042	3.4778738815406416	0.04426762699371316
0.018000000000000002	52.136940291088564	52.08091981416143	51.91829750000273	26.742362319844524	12.484638972405714	3.4763655740818336	0.04426618770584785
0.024000000000000004	52.55223605013312	52.47242684227166	52.25486961741071	26.715715252341752	12.472609418580946	3.474254991187006	0.044264172799501504
0.030000000000000006	53.23759195852557	53.05874985025197	52.69100623610794	26.68142815809996	12.457153060139841	3.471543179495705	0.0442615823713309
0.036000000000000004	55.38042120921502	53.7152158844574	53.09478249679165	26.639482447584413	12.438277565411813	3.4682314833908654	0.044258416545591726
0.04200000000000001	53.859691376682235	53.686667043368445	53.313342031070285	26.58985683510815	12.415992318031025	3.4643215440272828	0.04425467547412312
0.04800000000000001	54.01176748081957	53.904001268784256	53.60995476928422	26.53252811977318	12.390308423446116	3.4598152981453123	0.04425035933634259
0.054000000000000006	54.66218057407015	54.50050907428078	54.12124326107161	26.467472040276323	12.361238716409085	3.454714976670286	0.04424546833922287
0.06000000000000001	56.45926957308002	55.38014778638532	54.78597810435901	26.394664174640514	12.328797769346567	3.4490231030984364	0.044240002717263145
0.06600000000000002	56.4002902169632	56.1332970509256	55.510978228223365	26.314080855117414	12.29300190150424	3.442742491670167	0.04423396273248116
0.07200000000000001	58.166014118292054	57.465354180265976	56.37025025337867	26.22570006894988	12.253869188746378	3.4358762453316225	0.0442273486743823
0.07800000000000001	59.98044239625685	58.450952265362936	56.94423709227735	26.129502317360522	12.211419473882016	3.4284277534857925	0.044220160859929
0.08400000000000002	60.553923216286876	58.19618282287635	56.93304631548262	26.02547140795996	12.165674377383167	3.420400689534131	0.04421239963350157
0.09000000000000001	58.12876533275147	57.58612378634008	56.688993326294906	25.91359515960141	12.116657308353181	3.4117990082103313	0.044204065366889644
0.09600000000000002	57.8522318942854	57.40441217150412	56.56363056056943	25.79386600335878	12.064393475599026	3.4026269427075637	0.04419515845922751
0.10200000000000002	58.309747665495784	57.60206561520215	56.601526204026605	25.666281468540546	12.008909898656587	3.3928890016009023	0.044185679336967924
0.10800000000000001	60.32038415516825	57.900477998933326	56.63770707096102	25.530844548215413	11.95023541861554	3.382589965566662	0.04417562845384951
0.11400000000000002	58.92660884955605	57.77067416682266	56.463958541773934	25.387563944350415	11.8884007085881	3.3717348839007317	0.04416500629083304
0.12000000000000002	57.848371401300476	57.13805154559834	56.006691788524805	25.236454198085912	11.823438283664322	3.36032907083767	0.044153813356071124
0.12600000000000003	57.08859802031892	56.36443332891198	55.405348136240626	25.077535715647006	11.755382510195199	3.348378101673236	0.044142050184846
0.13200000000000003	56.84658902846108	55.71471877765122	54.849878038181345	24.910834704706982	11.684269614245423	3.3358878086923536	0.04412971733952847
0.138	56.11632589521043	55.33891954329275	54.401356699611206	24.73638303949608	11.610137689056005	3.3228642769052885	0.04411681540951715
0.14400000000000002	55.39396560078176	54.84679486755429	53.940417355615196	24.554218075464245	11.533026701356938	3.309313839594747	0.044103345011177464
0.15000000000000002	55.04605407168777	54.3690296059112	53.451679738836546	24.364382435776058	11.452978496370976	3.2952430736767804	0.04408930678779102
0.15600000000000003	55.98455292897754	53.93128180865902	52.92121406540714	24.166923792314055	11.37003680134774	3.2806587948785926	0.04407470140949334
0.16200000000000003	53.7029044846176	53.08994048181689	52.26408075354907	23.961894663211385	11.284247227468276	3.26556805273646	0.04405952957318865
0.16800000000000004	52.657360013475234	52.2758029799525	51.59480504045368	23.74935224729298	11.195657269959435	3.24997812541734	0.04404379200250686
0.17400000000000002	52.093764001683624	51.667331477243756	51.026580264933074	23.529358313277505	11.10431630625676	3.233896514367653	0.04402748944772568
0.18000000000000002	52.41352102980788	51.27940808271696	50.58065932234264	23.301979158330106	11.010275592054736	3.2173309387932547	0.04401062268568964
0.18600000000000003	51.43052539355529	50.91390686358119	50.20457062897458	23.067285646716748	10.913588255082567	3.200289329974458	0.043993192519739446
0.19200000000000003	51.121240913255065	50.65282827211227	49.87632173358413	22.825353335094594	10.814309286443734	3.1827798254204303	0.04397519977964405
0.19800000000000004	51.128422358488194	50.39776025002308	49.5160770211355	22.576262686585025	10.712495529358216	3.164810762867333	0.04395664532150479
0.20400000000000004	51.793135867224514	49.92360401877276	49.026910177205785	22.320099371421257	10.60820566514631	3.1463906741249206	0.0439375300276756
0.21000000000000005	49.394722189525034	49.05162006873348	48.42751516760994	22.05695464786535	10.501500196295705	3.1275282787763516	0.043917854806688104
0.21600000000000003	48.87592605669988	48.55352937422178	47.95184137000529	21.786925813437385	10.392441426454345	3.108232477736204	0.04389762059316064
0.22200000000000003	48.856470703812555	48.31675632379182	47.61527790755252	21.51011671347723	10.281093437196589	3.088512346672041	0.04387682834769359
0.22800000000000004	49.28684309960662	48.07895669901809	47.32142272933971	21.226638291809362	10.167522061413328	3.0683771292949826	0.04385547905678939
