U	Potencial_0.04	Potencial_0.08	Potencial_2.0	Potencial_4.0	Potencial_8.0	Potencial_40.0
0.0	8.1915987059663	8.10405158072048	4.499352465433726	2.248261277901962	0.6478118704214392	0.008338041741488425
0.06	8.186809605141251	8.103298880493384	4.498966344538524	2.248000088540409	0.647757427569049	0.008337987502891029
0.12	8.192687351816502	8.10300316978082	4.497807599602817	2.247216545982606	0.6475941235663926	0.008337824789697437
0.18	8.185712245213937	8.100313875325693	4.495875083401656	2.2459107271376815	0.6473220320651748	0.008337553609705409
0.24	8.177982371997228	8.097226352436682	4.493166882312675	2.2440827612825953	0.6469412757787167	0.008337173975908692
0.3	8.178333376327227	8.096092617581949	4.48968031394893	2.241732831704797	0.6464520264226408	0.008336685906498465
0.36	8.18340018974559	8.096417667928248	4.485411923854393	2.2388611780017365	0.6458545046317211	0.008336089424859356
0.42	8.179663909611353	8.095838587444858	4.480357481274307	2.23546809903708	0.6451489798528034	0.008335384559567737
0.48	8.177232483512114	8.095655776299894	4.474511974020215	2.2315539565532343	0.644335770213659	0.008334571344390104
0.54	8.181582897453401	8.09666590028741	4.467869602460166	2.2271191794394074	0.6434152423676304	0.008333649818277436
0.6	8.187170623700693	8.097311601414967	4.460423772678084	2.2221642686541707	0.6423878113138783	0.008332620025364213
0.6599999999999999	8.180922755419294	8.095717733421811	4.452167088864565	2.216689802800804	0.6412539401930303	0.008331482014961483
0.72	8.178510295526785	8.09471350924147	4.4430913450230545	2.210696444353178	0.6400141400579951	0.008330235841553905
0.78	8.181569185373162	8.094180291368152	4.433187516101662	2.2041849465287857	0.6386689696197214	0.008328881564794343
0.84	8.18237289876322	8.092686982546072	4.422445748691461	2.197156160804722	0.637219034967583	0.008327419249495588
0.8999999999999999	8.178709722464113	8.09061473171776	4.410855351466867	2.1896110450709365	0.6356649892641785	0.008325848965627986
0.96	8.174139501305719	8.087834308159918	4.398404785582078	2.181550672413588	0.634007532414184	0.00832417078830897
1.02	8.172464659203916	8.08420431991817	4.385081655279835	2.172976240519513	0.6322474107069819	0.008322384797798885
1.08	8.169749824022807	8.080199379593493	4.370872699014042	2.1638890816907628	0.6303854164327691	0.008320491079489538
1.14	8.165424268045287	8.076904142373785	4.355763781435838	2.1542906734557294	0.628422387471765	0.008318489723899949
1.2	8.16033653621687	8.073570946012769	4.339739886643703	2.144182649760834	0.6263592068562602	0.008316380826664149
1.26	8.15917389925414	8.070113362988396	4.322785113151245	2.1335668127235503	0.6241968023051183	0.008314164488524418
1.3199999999999998	8.158584920095246	8.066788385657347	4.30488267108226	2.122445144924432	0.6219361457304661	0.0083118408153196
1.38	8.154050147572214	8.063627604787051	4.286014882160662	2.1108198222119836	0.6195782527162178	0.008309409917974473
1.44	8.149140794080077	8.060399739322262	4.2661631831240285	2.0986932269903433	0.6171241819681402	0.00830687191249235
1.5	8.148851234271527	8.057290338982206	4.245308133253446	2.0860679619553557	0.6145750347351734	0.008304226919939572
1.56	8.14936526561561	8.05429157706733	4.223429426779501	2.072946864239975	0.6119319542017313	0.008301475066437209
1.6199999999999999	8.145151791745867	8.050945695027458	4.200505910995152	2.059333019925045	0.6091961248507235	0.008298616483145142
1.68	8.138481563058294	8.04658104052198	4.176515610980718	2.0452297788660694	0.6063687717970635	0.008295651306253767
1.74	8.136215239854126	8.04204574878358	4.1514357619249	2.030640769781359	0.6034511600914989	0.00829257967696674
1.7999999999999998	8.13577140029867	8.037973335190264	4.125242850107989	2.0155699155407776	0.6004445939945391	0.008289401741489615
1.8599999999999999	8.129705721012307	8.033976232105225	4.097912663699297	2.000021448588696	0.5973504162203939	0.008286117651015437
1.92	8.124989898165943	8.030690527865604	4.069420354609513	1.9839999264284323	0.5941700071508095	0.008282727561709717
1.98	8.126804444211492	8.028527586639177	4.039740512728649	1.9675102470892707	0.5909047840187482	0.0082792316346945
2.04	8.13020780664681	8.026933846205749	4.008847253969798	1.950557664490906	0.5875562000619092	0.008275630036035143
2.1	8.127563418619014	8.025048312931814	3.976714323624502	1.9331478036139498	0.5841257436461333	0.00827192293672066
2.16	8.124811247546878	8.022825507044198	3.9433152166139527	1.91528667537899	0.5806149373587831	0.008268110512652293
2.2199999999999998	8.126624109703807	8.020053935697964	3.908623316284606	1.8969806911307963	0.577025337072259	0.008264192944621046
2.28	8.127337229177924	8.016275813195003	3.8726120534415447	1.8782366766187268	0.5733585309778455	0.008260170418293538
2.34	8.121596449373207	8.011528513199636	3.835255087327443	1.8590618853591616	0.5696161385901579	0.008256043124194019
2.4	8.114618545306087	8.005921435865767	3.7965265102307826	1.8394640112611347	0.5657998097225511	0.008251811257685348
2.46	8.113035643330772	8.000042346628314	3.756401077329616	1.8194512003923513	0.5619112234338166	0.008247475018949157
2.52	8.11239279658885	7.994058250675493	3.714854463234567	1.7990320617595463	0.55795208694675	0.008243034612968814
2.58	8.105332770665228	7.987688968941132	3.6718635464710414	1.7782156769746573	0.553924134538993	0.008238490249509607
2.6399999999999997	8.098545279742227	7.981107035980753	3.627406722820383	1.7570116086771703	0.549829126406854	0.00823384214309425
2.6999999999999997	8.097708231170136	7.974189075720013	3.581464248008152	1.7354299075824395	0.5456688475027505	0.00822909051299003
2.76	8.096244636323513	7.966151106090393	3.5340186096698747	1.7134811180271747	0.5414451063470176	0.008224235583180584
2.82	8.08557583160556	7.956564314041667	3.485054927829618	1.6911762818852885	0.5371597338149191	0.0082192775823484
2.88	8.074928838160815	7.9463838290053745	3.434561382287041	1.6685269407314554	0.5328145818997766	0.008214216743852662
2.94	8.07178178133611	7.936337523364158	3.3825296643223637	1.6455451361347968	0.5284115224531593	0.008209053305705254
3.0	8.069837777452735	7.925958089376601	3.3289554490027964	1.6222434079722248	0.523952445903214	0.008203787510549593
3.06	8.05888310518088	7.914444322309236	3.2738388831245673	1.5986347906594338	0.5194392599522494	0.008198419605637402
3.12	8.047926503761293	7.902272608299155	3.2171850824797485	1.5747328072078324	0.514873888254742	0.008192949842804765
3.1799999999999997	8.045102363737733	7.889772268944931	3.159004630738828	1.5505514610275137	0.5102582690771106	0.008187378478447412
3.2399999999999998	8.043096665135494	7.876016009051291	3.099314070842577	1.5261052254098728	0.5055943539404697	0.008181705773498759
3.3	8.02945125125737	7.859715045375152	3.0381363784703934	1.50140903063845	0.5008841062479104	0.008175931993402547
3.36	8.0142343153618	7.841141542282561	2.9755014059775977	1.476478248693166	0.49612949989764865	0.00817005740808947
3.42	8.007112528480933	7.820524352060667	2.911446284260133	1.4513286755307597	0.4913325178836754	0.008164082291950212
3.48	8.000001349093667	7.797047604049672	2.846015769404904	1.425976510943328	0.48649515088542694	0.008158006923810768
3.54	7.980278423577776	7.7697127320021595	2.779262520806688	1.4004383360166441	0.4816193958481661	0.008151831586906138
3.5999999999999996	7.958246896968964	7.738232242237156	2.711247297754672	1.3747310882307473	0.47670725455576307	0.008145556568852238
3.6599999999999997	7.947697992711458	7.70231930709747	2.6420390623698706	1.3488720342663534	0.4717607321976259	0.0081391821616204
