Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(2.62, 2.65)	2.62	2.65	11548	-1.0	1.3175	-23250.111104683318	65596	0.131192
(2.65, 2.68)	2.65	2.68	10974	-1.0	1.3325	-21845.73290169413	76570	0.15314
(2.68, 2.71)	2.68	2.71	10526	-1.0	1.3475000000000001	-20720.654681327178	87096	0.174192
(2.71, 2.74)	2.71	2.74	9918	-1.0	1.3625	-19308.85291235975	97014	0.194028
(2.74, 2.77)	2.74	2.77	9853	-1.0	1.3775	-18973.425944155486	106867	0.213734
(2.77, 2.8)	2.77	2.8	9598	-1.0	1.3925	-18283.29316332763	116465	0.23293
(2.8, 2.83)	2.8	2.83	9628	-1.0	1.4075	-18144.982736397324	126093	0.252186
(2.83, 2.86)	2.83	2.86	9345	-1.0	1.4224999999999999	-17425.92786401613	135438	0.270876
(2.86, 2.89)	2.86	2.89	9478	-1.0	1.4375	-17489.513630434474	144916	0.289832
(2.89, 2.92)	2.89	2.92	9150	-1.0	1.4525000000000001	-16709.899360767096	154066	0.308132
(2.92, 2.95)	2.92	2.95	9182	-1.0	1.4675	-16596.941368197262	163248	0.326496
(2.95, 2.98)	2.95	2.98	9053	-1.0	1.4825	-16198.197861842993	172301	0.344602
(2.98, 3.01)	2.98	3.01	9039	-1.0	1.4975	-16011.146695688958	181340	0.36268
(3.01, 3.04)	3.01	3.04	9082	-1.0	1.5125	-15927.770723532576	190422	0.380844
(3.04, 3.07)	3.04	3.07	8973	-1.0	1.5274999999999999	-15582.076425134572	199395	0.39879
(3.07, 3.1)	3.07	3.1	8988	-1.0	1.5425	-15456.343906104154	208383	0.416766
(3.1, 3.13)	3.1	3.13	8858	-1.0	1.5575	-15086.083316297754	217241	0.434482
(3.13, 3.16)	3.13	3.16	8913	-1.0	1.5725	-15034.955037393154	226154	0.452308
(3.16, 3.19)	3.16	3.19	8826	-1.0	1.5875	-14747.522600830243	234980	0.46996
(3.19, 3.2199999999999998)	3.19	3.2199999999999998	8662	-1.0	1.6025	-14338.014738034466	243642	0.487284
(3.2199999999999998, 3.25)	3.2199999999999998	3.25	8791	-1.0	1.6175	-14416.600769921019	252433	0.504866
(3.25, 3.2800000000000002)	3.25	3.2800000000000002	8866	-1.0	1.6325	-14406.000259854329	261299	0.522598
(3.2800000000000002, 3.31)	3.2800000000000002	3.31	8595	-1.0	1.6475	-13838.510226351495	269894	0.539788
(3.31, 3.34)	3.31	3.34	8784	-1.0	1.6625	-14015.208221746545	278678	0.557356
(3.34, 3.37)	3.34	3.37	8820	-1.0	1.6775	-13946.811704624995	287498	0.574996
(3.37, 3.4)	3.37	3.4	9028	-1.0	1.6925	-14149.195728544062	296526	0.593052
(3.4, 3.4299999999999997)	3.4	3.4299999999999997	8893	-1.0	1.7075	-13815.17724662016	305419	0.610838
(3.4299999999999997, 3.46)	3.4299999999999997	3.46	8995	-1.0	1.7225	-13851.946909642733	314414	0.628828
(3.46, 3.49)	3.46	3.49	8969	-1.0	1.7375	-13692.668437325698	323383	0.646766
(3.49, 3.52)	3.49	3.52	9208	-1.0	1.7525	-13937.22031374402	332591	0.665182
(3.52, 3.55)	3.52	3.55	9242	-1.0	1.7675	-13869.966846348892	341833	0.683666
(3.55, 3.58)	3.55	3.58	9281	-1.0	1.7825	-13811.285898418664	351114	0.702228
(3.58, 3.61)	3.58	3.61	9430	-1.0	1.7974999999999999	-13915.912038540317	360544	0.721088
(3.61, 3.6399999999999997)	3.61	3.6399999999999997	9503	-1.0	1.8125	-13907.580912205041	370047	0.740094
(3.6399999999999997, 3.67)	3.6399999999999997	3.67	9717	-1.0	1.8275	-14104.045435694765	379764	0.759528
(3.67, 3.7)	3.67	3.7	9886	-1.0	1.8425	-14232.52616378531	389650	0.7793
(3.7, 3.73)	3.7	3.73	9961	-1.0	1.8575	-14224.696169927098	399611	0.799222
(3.73, 3.76)	3.73	3.76	9818	-1.0	1.8725	-13908.172953059533	409429	0.818858
(3.76, 3.79)	3.76	3.79	10380	-1.0	1.8875	-14587.446439680909	419809	0.839618
(3.79, 3.82)	3.79	3.82	10320	-1.0	1.9024999999999999	-14388.778035114907	430129	0.860258
(3.82, 3.8499999999999996)	3.82	3.8499999999999996	10624	-1.0	1.9175	-14696.75893444857	440753	0.881506
(3.8499999999999996, 3.88)	3.8499999999999996	3.88	11030	-1.0	1.9324999999999999	-15139.965694726998	451783	0.903566
(3.88, 3.91)	3.88	3.91	11317	-1.0	1.9475	-15414.261796927349	463100	0.9262
(3.91, 3.94)	3.91	3.94	11904	-1.0	1.9625	-16089.855138564215	475004	0.950008
(3.94, 3.9699999999999998)	3.94	3.9699999999999998	12310	-1.0	1.9775	-16512.409182142866	487314	0.974628
(3.9699999999999998, 4.0)	3.9699999999999998	4.0	12686	-1.0	1.9925	-16888.662551767167	500000	1.0
