Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	70	1.0	0.01	3481.5143801352106	70	0.00019971526309632838
(0.08, 0.16)	0.08	0.16	207	1.0	0.03	3431.778460418993	277	0.0007903018268240423
(0.16, 0.24)	0.16	0.24	302	1.0	0.05	3004.0495508595245	579	0.0016519305333253446
(0.24, 0.32)	0.24	0.32	408	1.0	0.07	2898.8936063166643	987	0.00281598520965823
(0.32, 0.4)	0.32	0.4	612	1.0	0.09	3382.0425407027747	1599	0.004562067224157558
(0.4, 0.48)	0.4	0.48	700	1.0	0.11	3165.013072850193	2299	0.006559219855120842
(0.48, 0.56)	0.48	0.56	800	1.0	0.13	3060.6719825364466	3099	0.008841680004793167
(0.56, 0.64)	0.56	0.64	999	1.0	0.15000000000000002	3312.412253100073	4098	0.011691902116696481
(0.64, 0.72)	0.64	0.72	1096	1.0	0.16999999999999998	3206.504000527893	5194	0.014818872521747566
(0.72, 0.8)	0.72	0.8	1224	1.0	0.19	3204.0403017184153	6418	0.018311036550746222
(0.8, 0.88)	0.8	0.88	1351	1.0	0.21000000000000002	3199.677501743316	7769	0.02216554112850536
(0.88, 0.96)	0.88	0.96	1465	1.0	0.22999999999999998	3167.961842793841	9234	0.026345296277592804
(0.96, 1.04)	0.96	1.04	1625	1.0	0.25	3232.834781554121	10859	0.03098154345661471
(1.04, 1.12)	1.04	1.12	1786	1.0	0.27	3289.9389856727425	12645	0.03607713574075817
(1.12, 1.2)	1.12	1.2	1995	1.0	0.29000000000000004	3421.488270132884	14640	0.041769020739003536
(1.2, 1.28)	1.2	1.28	2067	1.0	0.31	3316.262775916809	16707	0.047666327150719404
(1.28, 1.36)	1.28	1.36	2262	1.0	0.33	3409.1712241843447	18969	0.0541199832239179
(1.36, 1.44)	1.36	1.44	2406	1.0	0.35	3418.9892239205446	21375	0.06098448212405742
(1.44, 1.52)	1.44	1.52	2443	1.0	0.37	3283.914915316724	23818	0.06795454480611927
(1.52, 1.6)	1.52	1.6	2746	1.0	0.39	3501.9188600187804	26564	0.07578908926986953
(1.6, 1.68)	1.6	1.68	2870	1.0	0.41000000000000003	3481.514380135223	29434	0.083977415056819
(1.68, 1.76)	1.68	1.76	3092	1.0	0.43	3576.359622384737	32526	0.09279912353530252
(1.76, 1.84)	1.76	1.84	3336	1.0	0.45	3687.089514962239	35862	0.10231698235943612
(1.84, 1.92)	1.84	1.92	3354	1.0	0.47	3549.2398878338927	39216	0.11188619653693734
(1.92, 2.0)	1.92	2.0	3704	1.0	0.49	3759.629523038139	42920	0.1224539870299202
(2.0, 2.08)	2.0	2.08	3904	1.0	0.51	3807.2358935708244	46824	0.13359239256032115
(2.08, 2.16)	2.08	2.16	3987	1.0	0.53	3741.454941670913	50811	0.14496760333125058
(2.16, 2.24)	2.16	2.24	4366	1.0	0.55	3948.127736018264	55177	0.1574241295980873
(2.24, 2.32)	2.24	2.32	4590	1.0	0.5700000000000001	4005.0503771480367	59767	0.17051974470683226
(2.32, 2.4)	2.32	2.4	4836	1.0	0.59	4076.659453349606	64603	0.18431721631160147
(2.4, 2.48)	2.4	2.48	4967	1.0	0.61	4049.8084136139505	69570	0.19848844076587951
(2.48, 2.56)	2.48	2.56	5284	1.0	0.63	4171.501583817336	74854	0.2135640900544652
(2.56, 2.64)	2.56	2.64	5585	1.0	0.65	4273.463255616513	80439	0.22949851497436513
(2.64, 2.72)	2.64	2.72	5887	1.0	0.67	4370.079990587622	86326	0.24629456860076634
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	6213	1.0	0.6900000000000001	4478.395205751564	92539	0.264020724738159
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	6546	1.0	0.71	4585.511696652956	99085	0.2826969549128528
(2.88, 2.96)	2.88	2.96	7135	1.0	0.73	4861.175166783703	106220	0.30305364637274285
(2.96, 3.04)	2.96	3.04	7782	1.0	0.75	5160.599029754702	114002	0.3252562774786804
(3.04, 3.12)	3.04	3.12	8218	1.0	0.77	5308.179067894455	122220	0.34870284936618934
(3.12, 3.2)	3.12	3.2	8880	1.0	0.79	5590.569203544412	131100	0.37403815702755216
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	9298	1.0	0.81	5709.192364461588	140398	0.4005660501171187
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	10161	1.0	0.8300000000000001	6088.755183572135	150559	0.4295561470931443
(3.36, 3.44)	3.36	3.44	11046	1.0	0.85	6463.329049239243	161605	0.46107121560974496
(3.44, 3.52)	3.44	3.52	12255	1.0	0.87	7005.904553129219	173860	0.49603565202753785
(3.52, 3.6)	3.52	3.6	13752	1.0	0.89	7685.03784199347	187612	0.5352711420004052
(3.6, 3.68)	3.6	3.68	15516	1.0	0.91	8480.247585899207	203128	0.5795394566032999
(3.68, 3.7600000000000002)	3.68	3.7600000000000002	18199	1.0	0.93	9732.731214144467	221327	0.6314625719331581
(3.7600000000000002, 3.84)	3.7600000000000002	3.84	23480	1.0	0.95	12292.625209860926	244807	0.6984527773260408
(3.84, 3.92)	3.84	3.92	22168	1.0	0.97	11366.452250196975	266975	0.761699748073461
(3.92, 4.0)	3.92	4.0	83524	1.0	0.99	41961.03998360934	350499	1.0
(5.0, 5.06)	5.0	5.06	42705	-0.5	1.2574999999999998	-11260.291326606079	42705	0.12184022824536377
(5.06, 5.12)	5.06	5.12	23049	-0.5	1.2725	-6005.8321599952	65754	0.18760057061340943
(5.12, 5.18)	5.12	5.18	19240	-0.5	1.2875	-4954.920882019565	84994	0.24249358059914408
(5.18, 5.24)	5.18	5.24	17327	-0.5	1.3025	-4410.872839016701	102321	0.2919286733238231
(5.24, 5.3)	5.24	5.3	15210	-0.5	1.3175	-3827.8726825233075	117531	0.3353238231098431
(5.3, 5.36)	5.3	5.36	13767	-0.5	1.3325	-3425.713104356013	131298	0.37460199714693293
(5.36, 5.42)	5.36	5.42	12088	-0.5	1.3475000000000001	-2974.435609299389	143386	0.4090898716119829
(5.42, 5.48)	5.42	5.48	11199	-0.5	1.3625	-2725.3458833121203	154585	0.4410413694721826
(5.48, 5.54)	5.48	5.54	10081	-0.5	1.3775	-2426.5592578787105	164666	0.46980313837375176
(5.54, 5.6)	5.54	5.6	9402	-0.5	1.3925	-2238.7414346948112	174068	0.49662767475035663
(5.6, 5.66)	5.6	5.66	8874	-0.5	1.4075	-2090.4987640578242	182942	0.5219457917261056
(5.66, 5.72)	5.66	5.72	8219	-0.5	1.4224999999999999	-1915.779843691126	191161	0.54539514978602
(5.72, 5.78)	5.72	5.78	7716	-0.5	1.4375	-1779.7674505754433	198877	0.5674094151212553
(5.78, 5.84)	5.78	5.84	7323	-0.5	1.4525000000000001	-1671.6747680177248	206200	0.58830242510699
(5.84, 5.9)	5.84	5.9	6781	-0.5	1.4675	-1532.1261628423224	212981	0.6076490727532097
(5.9, 5.96)	5.9	5.96	6452	-0.5	1.4825	-1443.0406026263531	219433	0.6260570613409415
(5.96, 6.02)	5.96	6.02	6046	-0.5	1.4975	-1338.6905758675662	225479	0.6433067047075606
(6.02, 6.08)	6.02	6.08	6059	-0.5	1.5125	-1328.264187594746	231538	0.6605934379457917
(6.08, 6.14)	6.08	6.14	5423	-0.5	1.5274999999999999	-1177.1648341344141	236961	0.6760656205420827
(6.14, 6.2)	6.14	6.2	5401	-0.5	1.5425	-1160.988448999618	242362	0.6914750356633381
(6.2, 6.26)	6.2	6.26	5151	-0.5	1.5575	-1096.5852218651182	247513	0.7061711840228245
