-0,151143343
-0,16642507
-0,171208629
-0,192459465
-0,210994651
-0,22495448
-0,240659696
-0,26078918
-0,277332907
-0,30089252
-0,307373533
-0,304770688
-0,300852956
-0,276203471
-0,257598452
-0,226584329
-0,196614304
-0,167131741
-0,147857756
-0,109062026
-0,0889058746
-0,0532588744
-0,0340288737
-0,00275295046
0,0208863919
0,0410264035
0,0590447771
0,0739951366
0,0888006954
0,110082524
0,118967869
0,125075725
0,14759515
0,147199336
0,150524166
0,16401891
0,160165341
0,155179721
0,153485516
0,137225056
0,12517532
0,105711505
0,094652873
0,0725593645
0,0658635108
0,0634160543
0,0483842448
0,0339144634
0,0194940505
0,0241745891
0,000953192691
-0,00356944883
-0,0161169463
-0,0374835903
-0,0638154951
-0,050095732
-0,0615236656
-0,0656280552
-0,0719680279
-0,0612394421
-0,0722064021
-0,0728768634
-0,0715067467
-0,0491544659
-0,0583768997
-0,0521147512
-0,0427576019
-0,0333185605
-0,0359845863
-0,0246768258
-0,0177174782
-0,00999673451
0,00150937258
0,0228119468
0,0262855904
0,0555887894
0,0671040111
0,0651213669
0,0948298486
0,117417413
0,131639691
0,14656776
0,161514297
0,156843041
0,17863759
0,173655836
0,168309893
0,174227535
0,163712763
0,164653186
0,164802333
0,165049608
0,1605329
0,159970118
0,157872082
0,168004213
0,150833786
0,161773321
0,151200469
0,153109722
0,155901872
0,152154938
0,152938515
0,132380311
0,138380458
0,131377709
0,128083883
0,104715876
0,097146298
0,0982202944
0,106151579
0,0942269925
0,0718756474
0,054088982
0,0531146965
0,0381464298
0,028725358
0,0139948288
0,00020506354
-0,0122586297
-0,0240946687
-0,0275168138
-0,0354220204
-0,0481079739
-0,0445839844
-0,0545142906
-0,050485609
-0,0574299657
-0,0618852012
-0,0787656919
-0,0983177214
-0,107055867
-0,113312868
-0,109886229
-0,106354527
-0,111705093
-0,102347062
-0,108658456
-0,0991424899
-0,0850666541
-0,0788444162
-0,0630751247
-0,0747058236
-0,0701460116
-0,0607234208
-0,045742044
-0,032870558
-0,0299607843
-0,0226825709
-0,0106325143
0,0103061654
0,00516896557
0,00886842182
0,00594740586
0,00844703329
0,00769066395
9,50891672e-05
0,00921561711
0,00911494279
0,0106765776
0,0167706731
0,0123288276
0,015025238
0,0117420911
0,00755554993
-0,00635972422
-0,0138259167
-0,0176195093
-0,032553386
-0,0291448991
-0,031716144
-0,0433593574
-0,0467825741
-0,0721160362
-0,0678356033
-0,0815690274
-0,0784853927
-0,0866229583
-0,101075715
-0,118454417
-0,122755629
-0,136375369
-0,129368161
-0,134738351
-0,149215911
-0,134446216
-0,143683404
-0,126952504
-0,144561198
-0,144648924
-0,147845238
-0,141362506
-0,144341515
-0,135745101
-0,121673761
-0,127166388
-0,125524517
-0,104840826
-0,106412168
-0,0934349205
-0,0925147012
-0,0884151073
-0,0909329654
-0,0860527335
-0,0727949639
-0,0705334873
-0,0483874694
-0,044936184
-0,0267824806
-0,0202985997
-0,0145714572
-0,00400360235
0,00410106127
0,000887606677
0,0139837275
0,0275205797
0,0344290553
0,0453584198
0,0399998224
0,0475702184
0,0664949276
0,0711629494
0,0757121992
0,0813151915
0,0871609328
0,0740201075
0,076471191
0,0867227156
0,0830978957
0,0888959414
0,0769528226
0,0813747223
0,0638140301
0,0756221243
0,0790663593
0,0717767387
0,0718049403
0,0638510331
0,0432692743
0,0386132438
0,0453858226
0,0457162499
0,0459418845
0,0462406066
0,0395300256
0,0375828747
0,0294581925
0,0343804651
0,0349332945
0,0175975668
0,00553823663
0,000396229821
0,0014300365
0,0124414417
-0,00105700162
0,0218661387
0,0165332242
0,00500492259
-0,000832174542
-0,00641823786
0,000668173324
0,00902629909
0,00658781524
0,00792700189
-0,00788644207
0,0171173925
0,0289828066
0,038860503
0,0573614695
0,060214713
0,0449249325
0,0522042891
0,0553334242
0,0620833089
0,0796810656
0,0806366082
0,0853658998
0,0866211009
0,0909599451
0,0970982136
0,121286687
0,099651619
0,0970364704
0,106531397
0,0895804377
0,0992321583
0,108701114
0,109883511
0,114557892
0,107939007
0,0977189138
0,0882303618
0,0843019968
0,067091868
0,0567051982
0,0622689084
0,0625516243
0,05194814
0,0480668654
0,0422865443
0,0462239305
0,0435543758
0,0342531478
0,0148555379
0,00782643393
0,00842600436
-0,00619965916
-0,0114492604
-0,0279717794
-0,0264878399
-0,0360743025
-0,0572389742
-0,0688322306
-0,0568115241
-0,0536767339
-0,0634662591
-0,0665225235
-0,0698887632
-0,0798544298
-0,0843728395
-0,0938127323
-0,0882816696
-0,0805021851
-0,0781917289
-0,0877338039
-0,0759943795
-0,059877273
-0,0727861085
-0,0585744003
-0,0656106852
-0,0673367845
-0,0664755049
-0,0550950347
-0,0719233666
-0,0529756026
-0,0479164356
-0,0378243752
-0,043327227
-0,0347246245
-0,0241434744
-0,0303811795
-0,0303308139
-0,0282162732
-0,028176644
-0,0294913758
-0,0352600786
-0,0207171863
-0,0190971343
-0,0100606917
-0,00954618027
-0,00283467498
-0,0136570141
-0,00839738077
-0,0136757783
-0,0131814407
-0,0143950676
-0,0219184786
-0,0163791148
-0,0279660662
-0,0246279219
-0,0205426458
-0,00749825289
-0,0166656233
-0,0205675058
-0,0261331012
-0,0318481881
-0,0376162962
-0,0483413355
-0,0476358216
-0,0440937277
-0,0573153135
-0,0678422358
-0,0698309256
-0,0593452608
-0,0742444797
-0,0624640627
-0,079115508
-0,0775765261
-0,0773340565
-0,0881588251
-0,0859031674
-0,0884508949
-0,0815481219
-0,102314246
-0,0870992644
-0,0762247084
-0,0780788035
-0,0733835557
-0,0571999657
-0,0650070596
-0,0482101525
-0,0558542635
-0,0481403439
-0,0452351656
-0,0317413169
-0,0315215706
-0,0145192779
-0,0146558344
-0,010511199
-0,00024341417
0,0120608362
0,0200284566
0,0315067344
0,0394560758
0,0455303066
0,0424788205
0,0661159243
0,0732584826
0,081696915
0,0881673047
0,075429952
0,0836136124
0,0758581553
0,0930368208
0,0764513557
0,0919420024
0,0761391651
0,0785315072
0,0640807093
0,0696120179
0,0665068303
0,0876816619
0,0815045843
0,0962632957
0,0768331451
0,0745144307
0,0666935664
0,0739553431
0,0504076147
0,0644520387
0,0626863889
0,0346454027
0,0337974047
0,0178615996
0,0230761828
0,0173588437
0,0211332408
0,00367300667
-0,0122653226
0,00834434526
0,0129232076
0,00720377463
0,00423645842
0,00814729549
0,0100300934
-0,002280096
-0,00708361371
-0,00929085217
-0,0152373628
-0,0203260023
-0,0194059653
-0,00545306243
0,00764485634
0,00995293765
0,00728958029
0,0155967548
0,0168517928
0,0169230156
0,032395287
0,0382564409
0,0338230326
0,0467394296
0,0374911435
0,0418584196
0,046670524
0,0671369422
0,0747765042
0,0791936273
0,0765439452
0,0743505529
0,0746017697
0,0598292197
0,0530547873
0,0661882888
0,0412665374
0,0562440856
0,0578386332
0,0459027237
0,0543478792
0,0612241489
0,0533264204
0,0474997568
0,0377773356
0,0314714995
0,035610422
0,0244078006
0,00342617454
0,0141173288
