Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	29	1.0	0.01	1442.3416717703014	29	0.0001806842324969938
(0.08, 0.16)	0.08	0.16	75	1.0	0.03	1243.3979929054321	104	0.0006479710406788742
(0.16, 0.24)	0.16	0.24	139	1.0	0.05	1382.6585681108406	243	0.0015140092585092927
(0.24, 0.32)	0.24	0.32	173	1.0	0.07	1229.18773012937	416	0.002591884162715497
(0.32, 0.4)	0.32	0.4	257	1.0	0.09	1420.2368185630933	673	0.004193120292085408
(0.4, 0.48)	0.4	0.48	285	1.0	0.11	1288.6124653747215	958	0.005968810163176554
(0.48, 0.56)	0.48	0.56	377	1.0	0.13	1442.3416717703005	1335	0.008317705185637472
(0.56, 0.64)	0.56	0.64	415	1.0	0.15000000000000002	1376.027112148679	1750	0.01090335885757721
(0.64, 0.72)	0.64	0.72	437	1.0	0.16999999999999998	1278.50570094041	2187	0.013626083326583636
(0.72, 0.8)	0.72	0.8	524	1.0	0.19	1371.66431217357	2711	0.01689086049308104
(0.8, 0.88)	0.8	0.88	587	1.0	0.21000000000000002	1390.2373749247422	3298	0.020548158578451225
(0.88, 0.96)	0.88	0.96	628	1.0	0.22999999999999998	1358.006851381933	3926	0.024460906785627505
(0.96, 1.04)	0.96	1.04	708	1.0	0.25	1408.5212463632724	4634	0.028872094254864457
(1.04, 1.12)	1.04	1.12	723	1.0	0.27	1331.8174057342626	5357	0.03337673908573778
(1.12, 1.2)	1.12	1.2	791	1.0	0.29000000000000004	1356.5900860526872	6148	0.03830505728936268
(1.2, 1.28)	1.2	1.28	865	1.0	0.31	1387.792598533159	7013	0.0436944318103937
(1.28, 1.36)	1.28	1.36	996	1.0	0.33	1501.1204859803745	8009	0.04990000062304908
(1.36, 1.44)	1.36	1.44	972	1.0	0.35	1381.2375418332374	8981	0.05595603765708625
(1.44, 1.52)	1.44	1.52	1059	1.0	0.37	1423.5226751209213	10040	0.0625541273886144
(1.52, 1.6)	1.52	1.6	1153	1.0	0.39	1470.3978316102161	11193	0.06973788325306385
(1.6, 1.68)	1.6	1.68	1265	1.0	0.41000000000000003	1534.5350839271973	12458	0.07761945408439823
(1.68, 1.76)	1.68	1.76	1247	1.0	0.43	1442.3416717702999	13705	0.08538887608176896
(1.76, 1.84)	1.76	1.84	1399	1.0	0.45	1546.2344818441763	15104	0.09410533267705497
(1.84, 1.92)	1.84	1.92	1496	1.0	0.47	1583.08374245662	16600	0.10342614687758955
(1.92, 2.0)	1.92	2.0	1534	1.0	0.49	1557.0387927485165	18134	0.11298371972760295
(2.0, 2.08)	2.0	2.08	1660	1.0	0.51	1618.8554260572666	19794	0.1233263344153619
(2.08, 2.16)	2.08	2.16	1745	1.0	0.53	1637.531696316966	21539	0.13419854081906032
(2.16, 2.24)	2.16	2.24	1846	1.0	0.55	1669.3183235661281	23385	0.14570002679111033
(2.24, 2.32)	2.24	2.32	1974	1.0	0.5700000000000001	1722.4334301721622	25359	0.15799901558245744
(2.32, 2.4)	2.32	2.4	2041	1.0	0.59	1720.5256295050756	27400	0.17071544725578033
(2.4, 2.48)	2.4	2.48	2187	1.0	0.61	1783.1550232683128	29587	0.18434153058236397
(2.48, 2.56)	2.48	2.56	2301	1.0	0.63	1816.5452582066032	31888	0.19867788985738408
(2.56, 2.64)	2.56	2.64	2434	1.0	0.65	1862.4189013734276	34322	0.21384290440558001
(2.64, 2.72)	2.64	2.72	2664	1.0	0.67	1977.5595540895915	36986	0.23044093183220044
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	2878	1.0	0.6900000000000001	2074.492419467729	39864	0.24837228428483313
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	3018	1.0	0.71	2114.1268408949927	42882	0.267175905446072
(2.88, 2.96)	2.88	2.96	3186	1.0	0.73	2170.6663043269627	46068	0.2870262490576383
(2.96, 3.04)	2.96	3.04	3411	1.0	0.75	2261.9896286935605	49479	0.3082784530937502
(3.04, 3.12)	3.04	3.12	3770	1.0	0.77	2435.122302988817	53249	0.3317674033183594
(3.12, 3.2)	3.12	3.2	4087	1.0	0.79	2573.0468845592354	57336	0.357231419118884
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	4482	1.0	0.81	2752.0542242973584	61818	0.3851564787758332
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	4909	1.0	0.8300000000000001	2941.6099986374975	66727	0.4157419579940312
(3.36, 3.44)	3.36	3.44	5427	1.0	0.85	3175.492191763659	72154	0.44955483143407204
(3.44, 3.52)	3.44	3.52	6025	1.0	0.87	3444.3553596575716	78179	0.48709353835801644
(3.52, 3.6)	3.52	3.6	6969	1.0	0.89	3894.4901629473884	85148	0.5305138285742768
(3.6, 3.68)	3.6	3.68	8343	1.0	0.91	4559.854705411	93491	0.5824948131164291
(3.68, 3.7600000000000002)	3.68	3.7600000000000002	10016	1.0	0.93	5356.505073953019	103507	0.6448994087264254
(3.7600000000000002, 3.84)	3.7600000000000002	3.84	12911	1.0	0.95	6759.37325743247	116418	0.7253412751322421
(3.84, 3.92)	3.84	3.92	16220	1.0	0.97	8316.66616285614	132638	0.8263998355150435
(3.92, 4.0)	3.92	4.0	27863	1.0	0.99	13997.898293464239	160501	1.0
(4.00001, 4.400009799999999)	4.00001	4.400009799999999	55128	-1.0	1.0500024749999999	-5222.546076450351	55128	0.3434787755686951
(4.400009799999999, 4.800009599999999)	4.400009799999999	4.800009599999999	15896	-1.0	1.1500024249999998	-1374.9581008236196	71024	0.4425198910896641
(4.800009599999999, 5.2000094)	4.800009599999999	5.2000094	8668	-1.0	1.2500023749999998	-689.7765576737477	79692	0.49652645810877327
(5.2000094, 5.6000092)	5.2000094	5.6000092	5920	-1.0	1.350002325	-436.2019034869478	85612	0.5334114231241316
(5.6000092, 6.0000089999999995)	5.6000092	6.0000089999999995	4444	-1.0	1.450002275	-304.8637116547126	90056	0.5611000691593094
(6.0000089999999995, 6.4000088)	6.0000089999999995	6.4000088	3574	-1.0	1.550002225	-229.3625945522669	93630	0.5833681206736491
(6.4000088, 6.8000086)	6.4000088	6.8000086	2955	-1.0	1.650002175	-178.14487577421548	96585	0.6017794503392544
(6.8000086, 7.2000084)	6.8000086	7.2000084	2550	-1.0	1.750002125	-144.94457678408082	99135	0.6176673997968835
(7.2000084, 7.6000081999999995)	7.2000084	7.6000081999999995	2309	-1.0	1.850002075	-124.1515321488424	101444	0.6320537822665562
(7.6000081999999995, 8.000008)	7.6000081999999995	8.000008	2123	-1.0	1.9500020249999999	-108.2967186685198	103567	0.6452812790110842
(8.000008, 8.400007800000001)	8.000008	8.400007800000001	1937	-1.0	2.050001975	-93.98871399582428	105504	0.6573498900304675
(8.400007800000001, 8.8000076)	8.400007800000001	8.8000076	1692	-1.0	2.150001925	-78.2819933860745	107196	0.6678920117882354
(8.8000076, 9.2000074)	8.8000076	9.2000074	1615	-1.0	2.250001875	-71.39865205975998	108811	0.6779543797780672
(9.2000074, 9.6000072)	9.2000074	9.6000072	1557	-1.0	2.350001825	-65.90536645015851	110368	0.687655374799843
(9.6000072, 10.000007)	9.6000072	10.000007	1484	-1.0	2.450001775	-60.25150064467805	111852	0.6969015383273416
(10.000007, 10.4000068)	10.000007	10.4000068	1398	-1.0	2.550001725	-54.53396352404202	113250	0.7056118729711711
(10.4000068, 10.8000066)	10.4000068	10.8000066	1415	-1.0	2.650001675	-53.11420158753538	114665	0.7144281272780516
(10.8000066, 11.2000064)	10.8000066	11.2000064	1270	-1.0	2.750001625	-45.93789985263796	115935	0.7223409491647923
(11.2000064, 11.6000062)	11.2000064	11.6000062	1319	-1.0	2.850001575	-46.0362629143783	117254	0.7305590689038561
(11.6000062, 12.000005999999999)	11.6000062	12.000005999999999	1211	-1.0	2.950001525	-40.83403237661278	118465	0.7381042872541262
(12.000005999999999, 12.4000058)	12.000005999999999	12.4000058	1160	-1.0	3.050001475	-37.83191332237615	119625	0.7453317466152437
(12.4000058, 12.8000056)	12.4000058	12.8000056	1245	-1.0	3.150001425	-39.31506221925989	120870	0.7530888042916155
(12.8000056, 13.2000054)	12.8000056	13.2000054	1179	-1.0	3.250001375	-36.085325449906605	122049	0.7604346444526134
(13.2000054, 13.6000052)	13.2000054	13.6000052	1146	-1.0	3.350001325	-34.02828056701224	123195	0.7675748758559243
(13.6000052, 14.000005)	13.6000052	14.000005	1164	-1.0	3.450001275	-33.56093802950646	124359	0.7748272574907009
(14.000005, 14.4000048)	14.000005	14.4000048	1160	-1.0	3.550001225	-32.50347932917123	125519	0.7820547168518184
(14.4000048, 14.8000046)	14.4000048	14.8000046	1162	-1.0	3.650001175	-31.66747890530652	126681	0.7892946373497655
(14.8000046, 15.200004400000001)	14.8000046	15.200004400000001	1123	-1.0	3.750001125	-29.78850613973868	127804	0.796291565679537
(15.200004400000001, 15.6000042)	15.200004400000001	15.6000042	1072	-1.0	3.850001075	-27.697100107563575	128876	0.8029707350201559
(15.6000042, 16.000004)	15.6000042	16.000004	1160	-1.0	3.950001025	-29.211990251400067	130036	0.8101981943812734
(16.000004, 16.4000038)	16.000004	16.4000038	1072	-1.0	4.050000975	-26.329343090714286	131108	0.8168773637218923
(16.4000038, 16.8000036)	16.4000038	16.8000036	1090	-1.0	4.1500009250000005	-26.126345789557433	132198	0.8236686832939769
(16.8000036, 17.2000034)	16.8000036	17.2000034	1100	-1.0	4.250000875	-25.74566013123868	133298	0.830522308550209
(17.2000034, 17.6000032)	17.2000034	17.6000032	1075	-1.0	4.350000825	-24.582128867988885	134373	0.8372201695960723
(17.6000032, 18.000003)	17.6000032	18.000003	1152	-1.0	4.4500007749999995	-25.75092053146276	135525	0.8443977844098717
(18.000003, 18.4000028)	18.000003	18.4000028	1082	-1.0	4.550000725	-23.654630094632918	136607	0.8511392594346382
(18.4000028, 18.8000026)	18.4000028	18.8000026	1090	-1.0	4.650000674999999	-23.31706310849798	137697	0.8579305790067228
(18.8000026, 19.200002400000002)	18.8000026	19.200002400000002	1143	-1.0	4.750000625	-23.936074601981012	138840	0.8650521187047895
(19.200002400000002, 19.6000022)	19.200002400000002	19.6000022	1139	-1.0	4.850000575	-23.36050893412214	139979	0.8721487361291971
(19.6000022, 20.000002000000002)	19.6000022	20.000002000000002	1167	-1.0	4.950000525	-23.451248959109463	141146	0.8794198094692178
(20.000002000000002, 20.400001800000002)	20.000002000000002	20.400001800000002	1190	-1.0	5.050000475000001	-23.439908312161318	142336	0.8868341858827781
(20.400001800000002, 20.8000016)	20.400001800000002	20.8000016	1211	-1.0	5.150000425	-23.390378221746857	143547	0.8943794042330482
(20.8000016, 21.2000014)	20.8000016	21.2000014	1189	-1.0	5.250000375000001	-22.528012909180624	144736	0.9017875500781937
(21.2000014, 21.6000012)	21.2000014	21.6000012	1261	-1.0	5.350000325	-23.445615817102965	145997	0.9096442968492016
(21.6000012, 22.000001)	21.6000012	22.000001	1288	-1.0	5.450000275000001	-23.508217758552803	147285	0.9176692689674079
(22.000001, 22.4000008)	22.000001	22.4000008	1457	-1.0	5.550000225	-26.11361020590379	148742	0.9267472071477081
(22.4000008, 22.8000006)	22.4000008	22.8000006	1551	-1.0	5.650000175000001	-27.30635315425569	150293	0.9364108187589953
(22.8000006, 23.2000004)	22.8000006	23.2000004	1765	-1.0	5.750000125	-30.53354444617322	152058	0.9474077720110405
(23.2000004, 23.6000002)	23.2000004	23.6000002	2173	-1.0	5.8500000750000005	-36.94913032336814	154231	0.9609467971763064
(23.6000002, 24.0)	23.6000002	24.0	6268	-1.0	5.950000025	-104.78820146011681	160499	1.0
