Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	32	1.0	0.01	3.968951199299136	32	0.0001600032000640013
(0.08, 0.16)	0.08	0.16	97	1.0	0.03	4.010294440958501	129	0.0006450129002580051
(0.16, 0.24)	0.16	0.24	172	1.0	0.05	4.266622539246571	301	0.001505030100602012
(0.24, 0.32)	0.24	0.32	189	1.0	0.07	3.348802574408645	490	0.0024500490009800196
(0.32, 0.4)	0.32	0.4	298	1.0	0.09	4.106762004830354	788	0.003940078801576032
(0.4, 0.48)	0.4	0.48	340	1.0	0.11	3.833646044777576	1128	0.0056401128022560455
(0.48, 0.56)	0.48	0.56	424	1.0	0.13	4.04527718390104	1552	0.007760155203104062
(0.56, 0.64)	0.56	0.64	503	1.0	0.15000000000000002	4.15913011093222	2055	0.010275205504110083
(0.64, 0.72)	0.64	0.72	531	1.0	0.16999999999999998	3.8741049390217683	2586	0.012930258605172103
(0.72, 0.8)	0.72	0.8	632	1.0	0.19	4.1256203255872546	3218	0.016090321806436127
(0.8, 0.88)	0.8	0.88	652	1.0	0.21000000000000002	3.8508276517009516	3870	0.019350387007740156
(0.88, 0.96)	0.88	0.96	792	1.0	0.22999999999999998	4.270936616637114	4662	0.023310466209324185
(0.96, 1.04)	0.96	1.04	853	1.0	0.25	4.2318942162527	5515	0.027575551511030222
(1.04, 1.12)	1.04	1.12	935	1.0	0.27	4.295103439056354	6450	0.03225064501290026
(1.12, 1.2)	1.12	1.2	956	1.0	0.29000000000000004	4.088704037209029	7406	0.0370307406148123
(1.2, 1.28)	1.2	1.28	1064	1.0	0.31	4.257020237957941	8470	0.04235084701694034
(1.28, 1.36)	1.28	1.36	1126	1.0	0.33	4.232044555313277	9596	0.04798095961919238
(1.36, 1.44)	1.36	1.44	1231	1.0	0.35	4.362302612801113	10827	0.05413608272165443
(1.44, 1.52)	1.44	1.52	1334	1.0	0.37	4.4717744086698	12161	0.060806216124322486
(1.52, 1.6)	1.52	1.6	1367	1.0	0.39	4.347400872950247	13528	0.06764135282705654
(1.6, 1.68)	1.6	1.68	1487	1.0	0.41000000000000003	4.498346366888594	15015	0.0750765015300306
(1.68, 1.76)	1.68	1.76	1570	1.0	0.43	4.528527167804968	16585	0.08292665853317066
(1.76, 1.84)	1.76	1.84	1631	1.0	0.45	4.495388476428392	18216	0.09108182163643273
(1.84, 1.92)	1.84	1.92	1768	1.0	0.47	4.665628803431435	19984	0.0999219984399688
(1.92, 2.0)	1.92	2.0	1797	1.0	0.49	4.548600322155959	21781	0.10890717814356288
(2.0, 2.08)	2.0	2.08	2089	1.0	0.51	5.080354813318555	23870	0.11935238704774095
(2.08, 2.16)	2.08	2.16	2065	1.0	0.53	4.832478907165517	25935	0.12967759355187103
(2.16, 2.24)	2.16	2.24	2275	1.0	0.55	5.130320442275867	28210	0.14105282105642114
(2.24, 2.32)	2.24	2.32	2324	1.0	0.5700000000000001	5.0569312429666775	30534	0.1526730534610692
(2.32, 2.4)	2.32	2.4	2426	1.0	0.59	5.099934115201112	32960	0.1648032960659213
(2.4, 2.48)	2.4	2.48	2676	1.0	0.61	5.441041705596555	35636	0.17818356367127341
(2.48, 2.56)	2.48	2.56	2933	1.0	0.63	5.774272751758118	38569	0.19284885697713955
(2.56, 2.64)	2.56	2.64	2827	1.0	0.65	5.3943389617397335	41396	0.20698413968279367
(2.64, 2.72)	2.64	2.72	3081	1.0	0.67	5.703516159067451	44477	0.22238944778895578
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	3431	1.0	0.6900000000000001	6.167333136229768	47908	0.23954479089581793
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	3596	1.0	0.71	6.281843535510456	51504	0.25752515050301006
(2.88, 2.96)	2.88	2.96	3816	1.0	0.73	6.483526445430437	55320	0.2766055321106422
(2.96, 3.04)	2.96	3.04	4093	1.0	0.75	6.7687155244713955	59413	0.2970709414188284
(3.04, 3.12)	3.04	3.12	4300	1.0	0.77	6.926335290984682	63713	0.31857137142742853
(3.12, 3.2)	3.12	3.2	4705	1.0	0.79	7.386833620531009	68418	0.34209684193683876
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	5147	1.0	0.81	7.8812468452132185	73565	0.36783235664713293
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	5522	1.0	0.8300000000000001	8.251712546133271	79087	0.3954429088581772
(3.36, 3.44)	3.36	3.44	6094	1.0	0.85	8.8922016943121	85181	0.4259135182703654
(3.44, 3.52)	3.44	3.52	6686	1.0	0.87	9.531755646017952	91867	0.4593441868837377
(3.52, 3.6)	3.52	3.6	7518	1.0	0.89	10.477027779610548	99385	0.496934938698774
(3.6, 3.68)	3.6	3.68	8541	1.0	0.91	11.641075615801487	107926	0.5396407928158563
(3.68, 3.7600000000000002)	3.68	3.7600000000000002	10348	1.0	0.93	13.800640796487675	118274	0.5913818276365528
(3.7600000000000002, 3.84)	3.7600000000000002	3.84	14370	1.0	0.95	18.761127873002916	132644	0.6632332646652933
(3.84, 3.92)	3.84	3.92	11136	1.0	0.97	14.239123890269084	143780	0.7189143782875658
(3.92, 4.0)	3.92	4.0	56216	1.0	0.99	70.42883857948226	199996	1.0
(5.0, 5.06)	5.0	5.06	34316	-1.0	1.2574999999999998	-45.128737360884664	34316	0.17158
(5.06, 5.12)	5.06	5.12	11391	-1.0	1.2725	-14.803642145126426	45707	0.228535
