Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.08)	0.0	0.08	62	1.0	0.01	4.398897321548462	62	0.0001768901569186876
(0.08, 0.16)	0.08	0.16	155	1.0	0.03	3.665747767957052	217	0.0006191155492154066
(0.16, 0.24)	0.16	0.24	301	1.0	0.05	4.271187399309959	518	0.0014778887303851641
(0.24, 0.32)	0.24	0.32	421	1.0	0.07	4.267133116064291	939	0.0026790299572039943
(0.32, 0.4)	0.32	0.4	535	1.0	0.09	4.217580765283919	1474	0.004205420827389444
(0.4, 0.48)	0.4	0.48	621	1.0	0.11	4.005447561116711	2095	0.005977175463623395
(0.48, 0.56)	0.48	0.56	771	1.0	0.13	4.207878207089159	2866	0.008176890156918687
(0.56, 0.64)	0.56	0.64	887	1.0	0.15000000000000002	4.195507445390847	3753	0.01070756062767475
(0.64, 0.72)	0.64	0.72	984	1.0	0.16999999999999998	4.106750440610711	4737	0.013514978601997147
(0.72, 0.8)	0.72	0.8	1135	1.0	0.19	4.238326366687181	5872	0.01675320970042796
(0.8, 0.88)	0.8	0.88	1268	1.0	0.21000000000000002	4.284025962921242	7140	0.02037089871611983
(0.88, 0.96)	0.88	0.96	1354	1.0	0.22999999999999998	4.17679310895976	8494	0.0242339514978602
(0.96, 1.04)	0.96	1.04	1548	1.0	0.25	4.393221325004525	10042	0.028650499286733237
(1.04, 1.12)	1.04	1.12	1611	1.0	0.27	4.2333474223504	11653	0.03324679029957204
(1.12, 1.2)	1.12	1.2	1849	1.0	0.29000000000000004	4.5236713835056275	13502	0.038522111269614835
(1.2, 1.28)	1.2	1.28	1921	1.0	0.31	4.396608613264616	15423	0.04400285306704708
(1.28, 1.36)	1.28	1.36	2112	1.0	0.33	4.540797235146794	17535	0.05002853067047076
(1.36, 1.44)	1.36	1.44	2179	1.0	0.35	4.417141596153972	19714	0.0562453637660485
(1.44, 1.52)	1.44	1.52	2358	1.0	0.37	4.521621571147023	22072	0.06297289586305278
(1.52, 1.6)	1.52	1.6	2476	1.0	0.39	4.504412641916448	24548	0.07003708987161199
(1.6, 1.68)	1.6	1.68	2679	1.0	0.41000000000000003	4.635974006462774	27227	0.07768045649072754
(1.68, 1.76)	1.68	1.76	2847	1.0	0.43	4.697547139703097	30074	0.08580313837375178
(1.76, 1.84)	1.76	1.84	3000	1.0	0.45	4.72999711994458	33074	0.0943623395149786
(1.84, 1.92)	1.84	1.92	3249	1.0	0.47	4.904604460436159	36323	0.10363195435092724
(1.92, 2.0)	1.92	2.0	3520	1.0	0.49	5.096813223123958	39843	0.11367475035663338
(2.0, 2.08)	2.0	2.08	3597	1.0	0.51	5.004058717776659	43440	0.12393723252496433
(2.08, 2.16)	2.08	2.16	3827	1.0	0.53	5.123122352272054	47267	0.13485592011412267
(2.16, 2.24)	2.16	2.24	4027	1.0	0.55	5.194826836913679	51294	0.14634522111269616
(2.24, 2.32)	2.24	2.32	4202	1.0	0.5700000000000001	5.2303810257913685	55496	0.15833380884450785
(2.32, 2.4)	2.32	2.4	4495	1.0	0.59	5.4054246747841255	59991	0.1711583452211127
(2.4, 2.48)	2.4	2.48	4802	1.0	0.61	5.585273648354228	64793	0.18485877318116975
(2.48, 2.56)	2.48	2.56	5027	1.0	0.63	5.661356076657481	69820	0.19920114122681884
(2.56, 2.64)	2.56	2.64	5337	1.0	0.65	5.825537222110205	75157	0.21442796005706133
(2.64, 2.72)	2.64	2.72	5775	1.0	0.67	6.115462694256698	80932	0.23090442225392296
(2.72, 2.8000000000000003)	2.72	2.8000000000000003	6132	1.0	0.6900000000000001	6.30529181293482	87064	0.2483994293865906
(2.8000000000000003, 2.88)	2.8000000000000003	2.88	6476	1.0	0.71	6.471435496217167	93540	0.2668758915834522
(2.88, 2.96)	2.88	2.96	6912	1.0	0.73	6.71789179994321	100452	0.2865962910128388
(2.96, 3.04)	2.96	3.04	7342	1.0	0.75	6.9455277709266205	107794	0.30754350927246793
(3.04, 3.12)	3.04	3.12	7843	1.0	0.77	7.226759885401033	115637	0.3299201141226819
(3.12, 3.2)	3.12	3.2	8581	1.0	0.79	7.706602269540071	124218	0.35440228245363764
(3.2, 3.2800000000000002)	3.2	3.2800000000000002	9411	1.0	0.81	8.243333869592314	133629	0.3812524964336662
(3.2800000000000002, 3.36)	3.2800000000000002	3.36	10021	1.0	0.8300000000000001	8.566138760053912	143650	0.4098430813124108
(3.36, 3.44)	3.36	3.44	11236	1.0	0.85	9.378749583475992	154886	0.44190014265335237
(3.44, 3.52)	3.44	3.52	12175	1.0	0.87	9.92891636815952	167061	0.47663623395149785
(3.52, 3.6)	3.52	3.6	13812	1.0	0.89	11.0107955428103	180873	0.5160427960057061
(3.6, 3.68)	3.6	3.68	15892	1.0	0.91	12.39051333464165	196765	0.5613837375178317
(3.68, 3.7600000000000002)	3.68	3.7600000000000002	18483	1.0	0.93	14.100731736763782	215248	0.6141169757489301
(3.7600000000000002, 3.84)	3.7600000000000002	3.84	24933	1.0	0.95	18.62100287235456	240181	0.6852524964336661
(3.84, 3.92)	3.84	3.92	22938	1.0	0.97	16.777836175869435	263119	0.7506961483594864
(3.92, 4.0)	3.92	4.0	87381	1.0	0.99	62.623011869375276	350500	1.0
(5.0, 5.06)	5.0	5.06	55550	-1.0	1.2574999999999998	-41.78947753684662	55550	0.15848832664287202
(5.06, 5.12)	5.06	5.12	20211	-1.0	1.2725	-15.025221499599095	75761	0.2161518292491562
(5.12, 5.18)	5.12	5.18	13991	-1.0	1.2875	-10.279982866818672	89752	0.25606920419173806
(5.18, 5.24)	5.18	5.24	12059	-1.0	1.3025	-8.758393131579444	101811	0.29047443787286126
(5.24, 5.3)	5.24	5.3	10807	-1.0	1.3175	-7.759708368158082	112618	0.3213076214197473
(5.3, 5.36)	5.3	5.36	9416	-1.0	1.3325	-6.684825948427444	122034	0.34817217738139056
(5.36, 5.42)	5.36	5.42	8503	-1.0	1.3475000000000001	-5.969449426477044	130537	0.37243187569722025
(5.42, 5.48)	5.42	5.48	8033	-1.0	1.3625	-5.57740431038747	138570	0.3953506286751175
