U	Potencial_0.0004	Potencial_0.004	Potencial_0.008	Potencial_0.2	Potencial_0.4	Potencial_0.8	Potencial_4.0
0.0	38582.217209450755	38579.37133550432	38570.75138325074	32947.773419020516	24508.00219497649	14698.397069443094	3172.1861947223315
0.006000000000000001	38585.452126611155	38582.604068963854	38573.97750788187	32948.1373999627	24507.355313518296	14698.121803653661	3172.1826870422806
0.012000000000000002	38595.16432971321	38592.30970678867	38583.663276376916	32949.226484098544	24505.414079873703	14697.296061909079	3172.1721640709748
0.018000000000000002	38611.37622741706	38608.51061491209	38599.830925522794	32951.03207907943	24502.176728489707	14695.920011092687	3172.1546260149394
0.024000000000000004	38634.12534762588	38631.24424934385	38622.51769402727	32953.53981007604	24497.640324305292	14693.993929383782	3172.130073218382
0.030000000000000006	38663.46461054759	38660.56342819071	38651.77609139819	32956.729438431066	24491.80077405641	14691.51820631772	3172.098506163159
0.036000000000000004	38699.46271677224	38696.536718239455	38687.67428001739	32960.574747835024	24484.652842129988	14688.493342869053	3172.05992546876
0.04200000000000001	38742.20465633821	38739.24894203645	38730.29657622724	32965.04339811533	24476.19017099317	14684.919951556574	3172.0143318922705
0.04800000000000001	38791.792346733644	38788.801813358485	38779.744078166776	32970.09674679495	24466.405306229484	14680.798756569133	3171.9617263283294
0.054000000000000006	38848.345409970534	38845.31471114335	38836.135430221075	32975.689638674456	24455.289726218052	14676.130593910426	3171.902109809084
0.06000000000000001	38912.00210133843	38908.92560440119	38899.60773634386	32981.77016382978	24442.83387649497	14670.916411561075	3171.835483504136
0.06600000000000002	38982.92040527618	38979.792143435036	38970.3176372522	32988.27938460385	24429.027208836997	14665.157269655721	3171.761848720474
0.07200000000000001	39061.27931708123	39058.09293595364	39048.442569666055	32995.15103241627	24413.85822510687	14658.85434067291	3171.6812069024063
0.07800000000000001	39147.28033302673	39144.02903047605	39134.18222947842	33002.31117552965	24397.314525895916	14652.008909634915	3171.593559631485
0.08400000000000002	39241.14917601454	39237.82563394355	39227.76026513244	33009.6778593072	24379.38286399416	14644.622374314882	3171.4989086264154
0.09000000000000001	39343.13778933757	39339.73409584605	39329.426232714	33017.16072098492	24360.04920270922	14636.696245448014	3171.397255742968
0.09600000000000002	39453.52663767818	39450.034197657114	39439.45785055347	33024.66058157695	24339.29877904389	14628.232146943606	3171.28860297388
0.10200000000000002	39572.62736241718	39569.03679423285	39558.16359873433	33032.069018246635	24317.116171727295	14619.231816094403	3171.1729524487473
0.10800000000000001	39700.78584803034	39697.086863422395	39685.88571816785	33039.267921322455	24293.48537407684	14609.697103779681	3171.0503064339086
0.11400000000000002	39838.38576827886	39834.56703192312	39823.00367524831	33046.129041129214	24268.38987164664	14599.629974658097	3170.9206673323197
0.12000000000000002	39985.85269566228	39981.901659989184	39969.9381721197	33052.51353095097	24241.812724593146	14589.032507346557	3170.7840376834392
0.12600000000000003	40143.658876001115	40139.56158575295	40127.15579999546	33058.271493752334	24213.73665466099	14577.906894580732	3170.640420163078
0.13200000000000003	40312.32879310259	40308.069652676975	40295.17445475164	33063.24154176158	24184.144136659856	14566.25544335331	3170.4898175832623
0.138	40492.445677647695	40488.00717239889	40474.569661444664	33067.250379661644	24153.01749426875	14554.080575025468	3170.332232892081
0.14400000000000002	40684.6591516111	40680.02151180854	40665.98198920489	33070.11242393272	24120.338999965974	14541.384825407424	3170.1676691735283
0.15000000000000002	40889.69424725526	40884.835040112215	40870.12578244794	33071.62947282378	24086.090978842207	14528.170844803395	3169.9961296473402
0.15600000000000003	41108.36210154747	41103.25573232079	41087.7994916795	33071.59044346453	24050.25591601096	14514.441398016877	3169.817617668825
0.16200000000000003	41341.57270761199	41336.189804788635	41319.897961688854	33069.77119471638	24012.816567285052	14500.199364311473	3169.6321367286723
0.16800000000000004	41590.350211385805	41584.65686276273	41567.427132660916	33065.93445643071	23973.75607274084	14485.447737323144	3169.4396904527794
0.17400000000000002	41855.851383699846	41849.808178766485	41831.52173916243	33059.82988774439	23933.0580727438	14470.18962491927	3169.2402826020525
0.18000000000000002	42139.38808950908	42132.94890751038	42113.46676513245	33051.194288781146	23890.706825960206	14454.428249000357	3169.033917072205
0.18600000000000003	42442.454837292455	42435.56529748186	42414.723647299776	33039.75199150144	23846.68732883186	14438.166945240062	3168.8205978935525
0.19200000000000003	42766.76285288282	42759.358310344745	42736.962540237444	33025.21545628691	23800.985435943283	14421.4091627594	3168.6003292307905
0.19800000000000004	43114.282628574816	43106.28555018774	43082.10240117086	33007.28610096839	23753.58798066533	14404.158463731103	3168.3731153827825
0.20400000000000004	43487.29761997577	43478.6141018444	43452.361278358265	32985.655388203595	23704.482895417303	14386.418522910286	3168.138960782325
0.21000000000000005	43888.472808806	43878.98788432038	43850.32008022123	32960.00619516474	23653.659330850056	14368.193127087607	3167.8978699959125
0.21600000000000003	44320.94339437595	44310.51460636091	44279.00439902034	32930.01448620028	23601.107773218988	14349.4861744614	3167.6498477234945
0.22200000000000003	44788.43120635943	44776.87963458659	44741.99087869994	32895.35130430002	23546.820159187035	14330.301673925496	3167.3948987982226
0.22800000000000004	45295.40003011533	45282.49749927174	45243.54750293133	32855.68509067761	23490.789987275588	14310.643744269411	3167.1330281862015
0.23400000000000004	45847.266744004366	45832.717142194495	45788.821621300805	32810.68433351792	23433.01242516661	14290.516613288144	3166.8642409862155
0.24000000000000005	46450.694500499776	46434.10573246362	46384.09652666524	32760.0205369431	23373.484412052283	14269.924616798882	3166.588542429463
0.24600000000000005	47114.00997869521	47094.85048577104	47037.14868964664	32703.371489680736	23312.204755230912	14248.8721975621	3166.3059378792796
0.25200000000000006	47847.81456846372	47825.34332978943	47757.75647419201	32640.424800063185	23249.17422015887	14227.363904105	3166.016432830853
0.25800000000000006	48665.910761143365	48639.05940415094	48558.44302538632	32570.88165030088	23184.39561318986	14205.404389445475	3165.720032910924
0.26400000000000007	49586.76551124306	49553.928565012844	49455.59161907522	32494.460709063882	23117.87385626372	14182.998409714888	3165.4167438775044
0.27	50635.94271362031	50594.578026843934	50471.170188537006	32410.902128027803	23049.616052848567	14160.15082267855	3165.1065716195562
0.276	51850.416884280974	51796.21459298793	51635.47272214017	32319.971536046553	22979.631544491258	14136.866586152908	3164.78952215669
0.28200000000000003	53286.90365401328	53211.84310657672	52991.54018578282	32221.463934916825	22907.931957392186	14113.150756318799	3164.465601638844
0.28800000000000003	55039.96914197657	54926.95992834384	54601.9693303243	32115.207394178662	22834.531238490876	14089.00848593053	3164.134816345958
0.29400000000000004	57289.07775874997	57092.93230744472	56555.71959946058	32001.066439835304	22759.44568062731	14064.445022420732	3163.797172687642
0.30000000000000004	60465.285280631695	60007.79973459288	58941.291761888846	31878.945033855638	22682.693936430514	14039.46570590151	3163.4526772028426
0.30600000000000005	66558.6791694373	64037.86832675216	61543.52754892747	31748.78904816171	22604.29702067858	14014.075967062383	3163.101336559492
0.31200000000000006	68659.47862285095	66420.32957831648	63265.1242802013	31610.588148481664	22524.27830097264	13988.281324966281	3162.7431575541623
0.31800000000000006	69896.9739460355	66686.18988708814	63455.162236241405	31464.377019592946	22442.66347666923	13962.08738474479	3162.3781471117054
0.32400000000000007	68801.06721090201	64720.767622388164	62310.792266955876	31310.235883363344	22359.480546119834	13935.499835194416	3162.006312284887
0.33000000000000007	63731.23826048868	62420.36152284002	60647.77917028071	31148.29028359147	22274.75976237209	13908.524446275886	3161.627660254023
0.3360000000000001	61055.72620894085	60246.35537270471	58866.01913129123	30978.71013570186	22188.533577591184	13881.167066518832	3161.2421983265945
0.3420000000000001	59145.04619839825	58266.2010262788	57101.71462218488	30801.708063504157	22100.836576562746	13853.433620334476	3160.849933936872
0.34800000000000003	57995.996860081475	56403.26646410507	55396.65352229788	30617.537068123223	22011.705399736366	13825.33010523925	3160.4508746455203
0.35400000000000004	55226.65305095989	54607.06178012284	53760.57107306658	30426.487594623486	21921.178656362186	13796.862588992668	3160.045028139208
0.36000000000000004	53349.81688139468	52925.10280535828	52194.56643768856	30228.88407877896	21829.296828358758	13768.037206652843	3159.632402230202
0.36600000000000005	51869.58875978881	51362.82662920614	50691.53964116601	30025.081069175056	21736.102165628607	13738.860157553518	3159.213004855962
0.37200000000000005	50875.27888349512	49861.18324289022	49238.02303819381	29815.459027988854	21641.638573606742	13709.33770220658	3158.7868440787233
0.37800000000000006	48793.21101479341	48372.94786715395	47819.68397616343	29600.41991733235	21545.951493885805	13679.476159134394	3158.3539280850796
0.38400000000000006	47210.39183190347	46914.45494214772	46422.348539680694	29380.38267720248	21449.08777881016	13649.281901636308	3157.914265185557
0.39000000000000007	45846.08368263189	45480.996322876585	45028.597393277996	29155.7786963459	21351.09556096704	13618.761354494149	3157.4678638141804
0.3960000000000001	44771.601830211795	44002.93313239972	43618.5080568777	28927.047369366945	21252.024118528727	13587.920990621504	3157.0147325280336
0.4020000000000001	42496.06514700483	42404.95253988142	42202.86836699482	28694.63182292878	21151.92373741281	13556.767327661835	3156.5548800068195
0.4080000000000001	41032.67433679128	40992.588684540344	40881.26549056441	28458.974881694805	21050.84557122948	13525.306924540622	3156.0883150524082
0.4140000000000001	39789.08305536229	39763.65663538474	39689.39917063409	28220.515331471117	20948.84149997625	13493.546377976805	3155.6150465883793
0.4200000000000001	38682.02394421939	38663.48284630448	38608.411410138404	27979.68452351655	20845.963988420048	13461.49231895904	3155.135083659564
0.42600000000000005	37675.793231102776	37661.292503210585	37617.9029872546	27736.903350757228	20742.26594507792	13429.151409192176	3154.648435431573
0.43200000000000005	36749.78159116167	36737.95866283166	36702.44593358415	27492.579614144535	20637.800582668286	13396.530337519578	3154.1551111903314
0.43800000000000006	35890.301760773225	35880.392049352224	35850.55923906814	27247.10578598036	20532.62128085873	13363.63581632697	3153.6551203415897
0.44400000000000006	35087.49473380773	35079.02267852711	35053.48132443934	27000.857166947146	20426.78145208225	13330.474577933355	3153.1484724104494
0.45000000000000007	34333.87534188402	34326.52320794776	34304.33652607211	26754.190424972563	20320.334411134703	13297.053370974829	3152.6351770408646
0.45600000000000007	33623.54795314621	33617.0920727656	33597.59640737152	26507.442496992728	20213.333249201893	13263.378956786783	3152.1152439951557
0.4620000000000001	32951.7413486807	32946.01791411056	32928.72510122541	26260.929829151326	20105.830712896837	13229.458105790296	3151.5886831535036
0.4680000000000001	32314.51298836719	32309.39826132053	32293.93840181336	26014.94792692161	19997.87908881783	13195.297593888185	3151.055504513438
0.4740000000000001	31708.55073278032	31703.948894843612	31690.03489663502	25769.771183959692	19889.530094065954	13160.90419887627	3150.51571818934
0.4800000000000001	31131.034254768114	31126.869584183634	31114.274175551236	25525.652957053695	19780.834773089162	13126.284696875375	3149.9693344119128
0.4860000000000001	30579.5348765826	30575.746509905548	30564.28676910797	25282.825854166247	19671.843401148646	13091.445858789275	3149.4163635276655
0.4920000000000001	30051.94116634793	30048.479474811276	30038.00608626428	25041.502203108656	19562.605394633865	13056.394446793925	3148.856815998384
0.4980000000000001	29546.402391648404	29543.226404661753	29533.615996164262	24801.87466966148	19453.16922838491	13021.137210863051	3148.2907024006004
0.5040000000000001	29061.284705790422	29058.36023547637	29049.509786613566	24564.116995801778	19343.5823601172	12985.68088533502	3147.718033425054
0.5100000000000001	28595.136632995494	28592.43488108779	28584.257561453993	24328.38483095376	19233.891161982432	12950.032185525833	3147.138819876146
0.5160000000000001	28146.661486209	28144.157990832264	28136.580008446737	24094.816631706875	19124.140859243555	12914.197804392885	3146.553072671402
0.5220000000000001	27714.695046747343	27712.368873718082	27705.327051820826	23863.534608116286	19014.37547598934	12878.184409253887	3145.9608028409043
0.5280000000000001	27298.18730084139	27296.020414141993	27289.460302700692	23634.645697412478	18904.637787766947	12841.998638565257	3145.3620215267533
0.5340000000000001	26896.187347738578	26894.164113435945	26888.038499518614	23408.24254861209	18794.969280968253	12805.64709876406	3144.756739982482
0.54	26507.830818023216	26505.937609031298	26500.205329001325	23184.40450407535	18685.410118768727	12769.136361177254	3144.1449695725128
0.546	26132.32930080687	26130.55417885925	26125.179161922042	22963.19856644706	18575.999113384783	12732.47295900202	3143.5267217715723
0.552	25768.961394670496	25767.293852110677	25762.24434327327	22744.680341615323	18466.77370438827	12695.663384360472	3142.9020081641142
0.558	25417.06508297508	25415.495831389126	25410.7437550361	22528.894950305166	18357.769942793944	12658.714085431986	3142.2708404437426
0.5640000000000001	25076.031198276207	25074.55199416729	25070.07242891635	22315.87790268474	18249.02248061752	12621.631463666085	3141.633230412628
0.5700000000000001	24745.297789134078	24743.901289152334	24739.67203155731	22105.655931900175	18140.56456558819	12584.421871078684	3140.989189980912
0.5760000000000001	24424.345239804687	24423.02487975368	24419.02607952501	21898.247783779287	18032.428040689556	12547.091607634025	3140.3387311661186
0.5820000000000001	24112.692022086714	24111.441915203464	24107.655768431716	21693.664961066082	17924.643348197023	12509.646918714694	3139.68186609255
0.5880000000000001	23809.890981098215	23808.70583206668	23805.11632181726	21491.91242148332	17817.2395378771	12472.093992681685	3139.0186069906817
0.5940000000000001	23515.526074497007	23514.40110638924	23510.99378223682	21292.989229686722	17710.244279014496	12434.438958526245	3138.3489661965677
0.6000000000000001	23229.209498761335	23228.140390665656	23224.90218043121	21096.8891637901	17603.683875936502	12396.687883615155	3137.6729561512116
0.6060000000000001	22950.579147444103	22949.561980978262	22946.48102924781	20903.60127762413	17497.583286709563	12358.846771530567	3136.99058939996
0.6120000000000001	22679.296355427377	22678.327568677843	22675.39309771255	20713.110420260517	17391.96614469125	12320.921560005698	3136.3018785918866
0.6180000000000001	22415.043890604662	22414.120238303705	22411.32242776373	20525.397714604554	17286.85478263029	12282.918118957054	3135.606836479153
0.6240000000000001	22157.524160465804	22156.642679433015	22153.972561982926	20340.44099704758	17182.27025901873	12244.842248613928	3134.9054759163982
0.6300000000000001	21906.45760602977	21905.61558507593	21903.06495545581	20158.215220291157	17078.23238641273	12206.699677745526	3134.1978098600957
0.6360000000000001	21661.581259677245	21660.776213306766	21658.337548867945	19978.692821518784	16974.759761452067	12168.496061985981	3133.483851367919
0.6420000000000001	21422.647446846964	21421.87709220645	21419.543483246758	19801.84405810924	16871.869796322404	12130.236982257175	3132.7636135981043
0.6480000000000001	21189.42261440677	21188.6848510181	21186.449939524606	19627.637313068295	16769.578751419333	12091.9279432893	3132.0371098088026
0.6540000000000001	20961.68627089785	20960.97916278833	20958.837088418884	19456.03937231003	16667.901768988064	12053.574372238683	3131.30435335744
0.6600000000000001	20739.230025861347	20738.551785764317	20736.497138082617	19287.015675852253	16566.852907527893	12015.181617402308	3130.56535770006
0.6660000000000001	20521.856717156363	20521.2056925059	20519.233468636285	19120.530544908182	16466.445176765483	11976.75494702839	3129.8201363906683
0.6720000000000002	20309.37961662163	20308.754277106793	20306.85984410058	18956.547386763777	16366.690573016294	11938.299548221994	3129.0687030805825
0.6780000000000002	20101.621705663052	20101.020632141528	20099.19969345109	18795.028879229598	16267.600114767836	11899.820525944686	3128.3110715177613
0.6840000000000002	19898.41501340035	19897.83688800055	19896.08545354483	18635.937136352804	16169.18387833291	11861.322902107057	3127.547255546146
0.6900000000000002	19699.600010908565	19699.04360817346	19697.35796755182	18479.233856968785	16071.45103343483	11822.811614752667	3126.77726910499
0.6960000000000001	19505.025055866452	19504.4892348128	19502.865933285964	18324.880457568008	15974.409878599763	11784.291517332036	3126.0011262281873
0.7020000000000001	19314.54588259438	19314.029579578455	19312.465396487278	18172.8381908501	15878.067876244275	11745.767378065017	3125.2188410435942
0.7080000000000001	19128.02513304473	19127.52735534016	19126.019284677346	18023.068251238135	15782.431687358117	11707.243879389862	3124.430427772361
0.7140000000000001	18945.331924812122	18944.851744817992	18943.39697770544	17875.53186852994	15687.50720569372	11668.7256174972	3123.635900728238
0.7200000000000001	18766.341452669665	18765.878002677684	18764.47391153415	17730.1903907724	15593.299591384855	11630.21710194694	3122.835274316904
0.7260000000000001	18590.93462052078	18590.487087979294	18589.131212190703	17587.005357358063	15499.81330392674	11591.722755366172	3122.0285630352664
0.7320000000000001	18418.997700991487	18418.565324212115	18417.255357140206	17445.938563262196	15407.052134459613	11553.246913225985	3121.215781470784
0.7380000000000001	18250.422020182465	18250.00408444156	18248.737861626953	17306.952115262135	15315.019237306364	11514.793823694987	3120.3969443007645
