Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.0, 0.008)	0.0	0.008	0	1.0	0.01	0.0	0	0.0
(0.008, 0.016)	0.008	0.016	0	1.0	0.03	0.0	0	0.0
(0.016, 0.024)	0.016	0.024	0	1.0	0.049999999999999996	0.0	0	0.0
(0.024, 0.032)	0.024	0.032	0	1.0	0.06999999999999999	0.0	0	0.0
(0.032, 0.04)	0.032	0.04	0	1.0	0.09000000000000001	0.0	0	0.0
(0.04, 0.048)	0.04	0.048	0	1.0	0.10999999999999999	0.0	0	0.0
(0.048, 0.056)	0.048	0.056	0	1.0	0.13	0.0	0	0.0
(0.056, 0.064)	0.056	0.064	0	1.0	0.15	0.0	0	0.0
(0.064, 0.07200000000000001)	0.064	0.07200000000000001	0	1.0	0.17	0.0	0	0.0
(0.07200000000000001, 0.08)	0.07200000000000001	0.08	0	1.0	0.19000000000000003	0.0	0	0.0
(0.08, 0.088)	0.08	0.088	0	1.0	0.20999999999999996	0.0	0	0.0
(0.088, 0.096)	0.088	0.096	0	1.0	0.22999999999999998	0.0	0	0.0
(0.096, 0.10400000000000001)	0.096	0.10400000000000001	0	1.0	0.25	0.0	0	0.0
(0.10400000000000001, 0.112)	0.10400000000000001	0.112	0	1.0	0.27	0.0	0	0.0
(0.112, 0.12)	0.112	0.12	0	1.0	0.29	0.0	0	0.0
(0.12, 0.128)	0.12	0.128	0	1.0	0.31	0.0	0	0.0
(0.128, 0.136)	0.128	0.136	0	1.0	0.33	0.0	0	0.0
(0.136, 0.14400000000000002)	0.136	0.14400000000000002	0	1.0	0.35000000000000003	0.0	0	0.0
(0.14400000000000002, 0.152)	0.14400000000000002	0.152	0	1.0	0.37000000000000005	0.0	0	0.0
(0.152, 0.16)	0.152	0.16	0	1.0	0.38999999999999996	0.0	0	0.0
(0.16, 0.168)	0.16	0.168	0	1.0	0.41	0.0	0	0.0
(0.168, 0.176)	0.168	0.176	0	1.0	0.42999999999999994	0.0	0	0.0
(0.176, 0.184)	0.176	0.184	0	1.0	0.44999999999999996	0.0	0	0.0
(0.184, 0.192)	0.184	0.192	0	1.0	0.47	0.0	0	0.0
(0.192, 0.2)	0.192	0.2	0	1.0	0.49	0.0	0	0.0
(0.2, 0.20800000000000002)	0.2	0.20800000000000002	0	1.0	0.51	0.0	0	0.0
(0.20800000000000002, 0.216)	0.20800000000000002	0.216	0	1.0	0.53	0.0	0	0.0
(0.216, 0.224)	0.216	0.224	0	1.0	0.5499999999999999	0.0	0	0.0
(0.224, 0.232)	0.224	0.232	0	1.0	0.57	0.0	0	0.0
(0.232, 0.24)	0.232	0.24	0	1.0	0.59	0.0	0	0.0
(0.24, 0.248)	0.24	0.248	0	1.0	0.61	0.0	0	0.0
(0.248, 0.256)	0.248	0.256	0	1.0	0.63	0.0	0	0.0
(0.256, 0.264)	0.256	0.264	0	1.0	0.65	0.0	0	0.0
(0.264, 0.272)	0.264	0.272	0	1.0	0.67	0.0	0	0.0
(0.272, 0.28)	0.272	0.28	0	1.0	0.6900000000000001	0.0	0	0.0
(0.28, 0.28800000000000003)	0.28	0.28800000000000003	0	1.0	0.7100000000000001	0.0	0	0.0
(0.28800000000000003, 0.296)	0.28800000000000003	0.296	0	1.0	0.7300000000000001	0.0	0	0.0
(0.296, 0.304)	0.296	0.304	0	1.0	0.7499999999999999	0.0	0	0.0
(0.304, 0.312)	0.304	0.312	0	1.0	0.7699999999999999	0.0	0	0.0
(0.312, 0.32)	0.312	0.32	0	1.0	0.7899999999999999	0.0	0	0.0
(0.32, 0.328)	0.32	0.328	0	1.0	0.8099999999999999	0.0	0	0.0
(0.328, 0.336)	0.328	0.336	0	1.0	0.83	0.0	0	0.0
(0.336, 0.34400000000000003)	0.336	0.34400000000000003	0	1.0	0.85	0.0	0	0.0
(0.34400000000000003, 0.352)	0.34400000000000003	0.352	0	1.0	0.8699999999999999	0.0	0	0.0
(0.352, 0.36)	0.352	0.36	5	1.0	0.8899999999999999	279.41527930459125	5	6.25e-05
(0.36, 0.368)	0.36	0.368	951	1.0	0.9099999999999999	51976.768846288665	956	0.01195
(0.368, 0.376)	0.368	0.376	28437	1.0	0.9299999999999999	1520796.0741613635	29393	0.3674125
(0.376, 0.384)	0.376	0.384	23097	1.0	0.95	1209211.0923004951	52490	0.656125
(0.384, 0.392)	0.384	0.392	15387	1.0	0.97	788955.2543025084	67877	0.8484625
(0.392, 0.4)	0.392	0.4	12123	1.0	0.99	609038.9441613145	80000	1.0
(0.5, 0.506)	0.5	0.506	8807	-1.0	1.2574999999999998	-464439.2259146208	8807	0.1100875
(0.506, 0.512)	0.506	0.512	10528	-1.0	1.2725	-548652.0107634164	19335	0.2416875
(0.512, 0.518)	0.512	0.518	12944	-1.0	1.2874999999999999	-666699.5415474068	32279	0.4034875
(0.518, 0.524)	0.518	0.524	18484	-1.0	1.3025	-941081.2437973695	50763	0.6345375
(0.524, 0.53)	0.524	0.53	25481	-1.0	1.3175	-1282551.266579566	76244	0.95305
(0.53, 0.536)	0.53	0.536	3668	-1.0	1.3325	-182545.44442184834	79912	0.9989
(0.536, 0.542)	0.536	0.542	50	-1.0	1.3475	-2460.6515629544833	79962	0.999525
(0.542, 0.548)	0.542	0.548	17	-1.0	1.3625	-827.4110191321719	79979	0.9997375
(0.548, 0.554)	0.548	0.554	6	-1.0	1.3775	-288.8474466277589	79985	0.9998125
(0.554, 0.56)	0.554	0.56	3	-1.0	1.3925	-142.8679920034974	79988	0.99985
(0.56, 0.5660000000000001)	0.56	0.5660000000000001	2	-1.0	1.4075	-94.23028010177289	79990	0.999875
(0.5660000000000001, 0.5720000000000001)	0.5660000000000001	0.5720000000000001	2	-1.0	1.4225	-93.23663918681623	79992	0.9999
(0.5720000000000001, 0.5780000000000001)	0.5720000000000001	0.5780000000000001	2	-1.0	1.4375	-92.26373512573619	79994	0.999925
(0.5780000000000001, 0.5840000000000001)	0.5780000000000001	0.5840000000000001	1	-1.0	1.4525000000000001	-45.655462734336155	79995	0.9999375
(0.5840000000000001, 0.59)	0.5840000000000001	0.59	0	-1.0	1.4674999999999998	-0.0	79995	0.9999375
(0.59, 0.596)	0.59	0.596	1	-1.0	1.4825	-44.73157478692948	79996	0.99995
(0.596, 0.602)	0.596	0.602	1	-1.0	1.4974999999999998	-44.28351226819587	79997	0.9999625
(0.602, 0.608)	0.602	0.608	0	-1.0	1.5125	-0.0	79997	0.9999625
(0.608, 0.614)	0.608	0.614	0	-1.0	1.5274999999999999	-0.0	79997	0.9999625
(0.614, 0.62)	0.614	0.62	1	-1.0	1.5425	-42.991610775768464	79998	0.999975
(0.62, 0.626)	0.62	0.626	1	-1.0	1.5574999999999999	-42.57756637022357	79999	0.9999875
(0.626, 0.632)	0.626	0.632	0	-1.0	1.5725	-0.0	79999	0.9999875
(0.632, 0.638)	0.632	0.638	0	-1.0	1.5875	-0.0	79999	0.9999875
(0.638, 0.644)	0.638	0.644	0	-1.0	1.6025	-0.0	79999	0.9999875
(0.644, 0.65)	0.644	0.65	1	-1.0	1.6175	-40.99818214628941	80000	1.0
(0.65, 0.656)	0.65	0.656	0	-1.0	1.6325	-0.0	80000	1.0
(0.656, 0.662)	0.656	0.662	0	-1.0	1.6475	-0.0	80000	1.0
(0.662, 0.668)	0.662	0.668	0	-1.0	1.6625	-0.0	80000	1.0
(0.668, 0.674)	0.668	0.674	0	-1.0	1.6775	-0.0	80000	1.0
(0.674, 0.68)	0.674	0.68	0	-1.0	1.6925000000000001	-0.0	80000	1.0
(0.68, 0.686)	0.68	0.686	0	-1.0	1.7075	-0.0	80000	1.0
(0.686, 0.6920000000000001)	0.686	0.6920000000000001	0	-1.0	1.7225000000000001	-0.0	80000	1.0
(0.6920000000000001, 0.6980000000000001)	0.6920000000000001	0.6980000000000001	0	-1.0	1.7375	-0.0	80000	1.0
(0.6980000000000001, 0.7040000000000001)	0.6980000000000001	0.7040000000000001	0	-1.0	1.7525000000000002	-0.0	80000	1.0
(0.7040000000000001, 0.7100000000000001)	0.7040000000000001	0.7100000000000001	0	-1.0	1.7675	-0.0	80000	1.0
(0.7100000000000001, 0.716)	0.7100000000000001	0.716	0	-1.0	1.7825000000000002	-0.0	80000	1.0
(0.716, 0.722)	0.716	0.722	0	-1.0	1.7974999999999999	-0.0	80000	1.0
(0.722, 0.728)	0.722	0.728	0	-1.0	1.8124999999999998	-0.0	80000	1.0
(0.728, 0.734)	0.728	0.734	0	-1.0	1.8275	-0.0	80000	1.0
(0.734, 0.74)	0.734	0.74	0	-1.0	1.8424999999999998	-0.0	80000	1.0
(0.74, 0.746)	0.74	0.746	0	-1.0	1.8575	-0.0	80000	1.0
(0.746, 0.752)	0.746	0.752	0	-1.0	1.8724999999999998	-0.0	80000	1.0
(0.752, 0.758)	0.752	0.758	0	-1.0	1.8875	-0.0	80000	1.0
(0.758, 0.764)	0.758	0.764	0	-1.0	1.9024999999999999	-0.0	80000	1.0
(0.764, 0.77)	0.764	0.77	0	-1.0	1.9175	-0.0	80000	1.0
(0.77, 0.776)	0.77	0.776	0	-1.0	1.9324999999999999	-0.0	80000	1.0
(0.776, 0.782)	0.776	0.782	0	-1.0	1.9475	-0.0	80000	1.0
(0.782, 0.788)	0.782	0.788	0	-1.0	1.9625	-0.0	80000	1.0
(0.788, 0.794)	0.788	0.794	0	-1.0	1.9775	-0.0	80000	1.0
(0.794, 0.8)	0.794	0.8	0	-1.0	1.9925	-0.0	80000	1.0
