Intervalo	Inicio	Fin	Count	Q	u/R	Sigma	q_Comulate	q/Q
(0.312, 0.32)	0.312	0.32	2589	1.0	0.7899999999999999	162995.31157631197	35320	0.4415
(0.32, 0.328)	0.32	0.328	2918	1.0	0.8099999999999999	179172.11571842202	38238	0.477975
(0.328, 0.336)	0.328	0.336	3240	1.0	0.83	194149.855277764	41478	0.518475
(0.336, 0.34400000000000003)	0.336	0.34400000000000003	3478	1.0	0.85	203507.68090941565	44956	0.56195
(0.34400000000000003, 0.352)	0.34400000000000003	0.352	3797	1.0	0.8699999999999999	217065.84731319352	48753	0.6094125
(0.352, 0.36)	0.352	0.36	4204	1.0	0.8899999999999999	234932.36683930032	52957	0.6619625
(0.36, 0.368)	0.36	0.368	4771	1.0	0.9099999999999999	260758.32194073946	57728	0.7216
(0.368, 0.376)	0.368	0.376	5342	1.0	0.9299999999999999	285687.40120863676	63070	0.788375
(0.376, 0.384)	0.376	0.384	5776	1.0	0.95	302394.3918746011	68846	0.860575
(0.384, 0.392)	0.384	0.392	6007	1.0	0.97	308003.78323228494	74853	0.9356625
(0.392, 0.4)	0.392	0.4	5147	1.0	0.99	258576.5442215859	80000	1.0
(0.5, 0.506)	0.5	0.506	3837	-1.0	1.2574999999999998	-202345.10160490518	3837	0.0479625
(0.506, 0.512)	0.506	0.512	4251	-1.0	1.2725	-221534.9256986401	8088	0.1011
(0.512, 0.518)	0.512	0.518	4023	-1.0	1.2874999999999999	-207210.46474391362	12111	0.1513875
(0.518, 0.524)	0.518	0.524	3809	-1.0	1.3025	-193928.71984549775	15920	0.199
(0.524, 0.53)	0.524	0.53	3412	-1.0	1.3175	-171738.35098973662	19332	0.24165
(0.53, 0.536)	0.53	0.536	3168	-1.0	1.3325	-157661.9323687065	22500	0.28125
(0.536, 0.542)	0.536	0.542	2776	-1.0	1.3475	-136615.37477523292	25276	0.31595
(0.542, 0.548)	0.542	0.548	2591	-1.0	1.3625	-126107.1735630269	27867	0.3483375
(0.548, 0.554)	0.548	0.554	2474	-1.0	1.3775	-119101.43049284593	30341	0.3792625
(0.554, 0.56)	0.554	0.56	2317	-1.0	1.3925	-110341.71249070116	32658	0.408225
(0.56, 0.5660000000000001)	0.56	0.5660000000000001	2106	-1.0	1.4075	-99224.48494716686	34764	0.43455
(0.5660000000000001, 0.5720000000000001)	0.5660000000000001	0.5720000000000001	1962	-1.0	1.4225	-91465.14304226673	36726	0.459075
(0.5720000000000001, 0.5780000000000001)	0.5720000000000001	0.5780000000000001	1941	-1.0	1.4375	-89541.95493952699	38667	0.4833375
(0.5780000000000001, 0.5840000000000001)	0.5780000000000001	0.5840000000000001	1795	-1.0	1.4525000000000001	-81951.55560813339	40462	0.505775
(0.5840000000000001, 0.59)	0.5840000000000001	0.59	1659	-1.0	1.4674999999999998	-74968.21425027221	42121	0.5265125
(0.59, 0.596)	0.59	0.596	1571	-1.0	1.4825	-70273.30399026621	43692	0.54615
(0.596, 0.602)	0.596	0.602	1551	-1.0	1.4974999999999998	-68683.7275279718	45243	0.5655375
(0.602, 0.608)	0.602	0.608	1600	-1.0	1.5125	-70150.93910386528	46843	0.5855375
(0.608, 0.614)	0.608	0.614	1432	-1.0	1.5274999999999999	-62168.54296442825	48275	0.6034375
(0.614, 0.62)	0.614	0.62	1421	-1.0	1.5425	-61091.07891236699	49696	0.6212
(0.62, 0.626)	0.62	0.626	1371	-1.0	1.5574999999999999	-58373.84349357652	51067	0.6383375
(0.626, 0.632)	0.626	0.632	1313	-1.0	1.5725	-55371.0758557654	52380	0.65475
(0.632, 0.638)	0.632	0.638	1239	-1.0	1.5875	-51756.68621807295	53619	0.6702375
(0.638, 0.644)	0.638	0.644	1264	-1.0	1.6025	-52306.77276863102	54883	0.6860375
(0.644, 0.65)	0.644	0.65	1197	-1.0	1.6175	-49074.82402910842	56080	0.701
(0.65, 0.656)	0.65	0.656	1167	-1.0	1.6325	-47405.262528902924	57247	0.7155875
(0.656, 0.662)	0.656	0.662	1123	-1.0	1.6475	-45202.57994238724	58370	0.729625
(0.662, 0.668)	0.662	0.668	1108	-1.0	1.6625	-44196.410262110054	59478	0.743475
(0.668, 0.674)	0.668	0.674	1075	-1.0	1.6775	-42496.66264873011	60553	0.7569125
(0.674, 0.68)	0.674	0.68	1106	-1.0	1.6925000000000001	-43334.654618324916	61659	0.7707375
(0.68, 0.686)	0.68	0.686	1060	-1.0	1.7075	-41167.45721752305	62719	0.7839875
(0.686, 0.6920000000000001)	0.686	0.6920000000000001	1062	-1.0	1.7225000000000001	-40885.95780444918	63781	0.7972625
(0.6920000000000001, 0.6980000000000001)	0.6920000000000001	0.6980000000000001	1026	-1.0	1.7375	-39158.98599814972	64807	0.8100875
(0.6980000000000001, 0.7040000000000001)	0.6980000000000001	0.7040000000000001	1069	-1.0	1.7525000000000002	-40450.93536976593	65876	0.82345
(0.7040000000000001, 0.7100000000000001)	0.7040000000000001	0.7100000000000001	989	-1.0	1.7675	-37106.138311618255	66865	0.8358125
(0.7100000000000001, 0.716)	0.7100000000000001	0.716	974	-1.0	1.7825000000000002	-36235.83790825337	67839	0.8479875
(0.716, 0.722)	0.716	0.722	943	-1.0	1.7974999999999999	-34789.780096350914	68782	0.859775
(0.722, 0.728)	0.722	0.728	961	-1.0	1.8124999999999998	-35160.43685317488	69743	0.8717875
(0.728, 0.734)	0.728	0.734	871	-1.0	1.8275	-31606.00899066138	70614	0.882675
(0.734, 0.74)	0.734	0.74	919	-1.0	1.8424999999999998	-33076.29866609056	71533	0.8941625
(0.74, 0.746)	0.74	0.746	884	-1.0	1.8575	-31559.66121427432	72417	0.9052125
(0.746, 0.752)	0.746	0.752	891	-1.0	1.8724999999999998	-31554.75173450797	73308	0.91635
(0.752, 0.758)	0.752	0.758	871	-1.0	1.8875	-30601.314665130576	74179	0.9272375
(0.758, 0.764)	0.758	0.764	845	-1.0	1.9024999999999999	-29453.7728674225	75024	0.9378
(0.764, 0.77)	0.764	0.77	855	-1.0	1.9175	-29569.20389908098	75879	0.9484875
(0.77, 0.776)	0.77	0.776	869	-1.0	1.9324999999999999	-29820.104688843494	76748	0.95935
(0.776, 0.782)	0.776	0.782	882	-1.0	1.9475	-30033.08938961304	77630	0.970375
(0.782, 0.788)	0.782	0.788	832	-1.0	1.9625	-28113.994193727634	78462	0.980775
(0.788, 0.794)	0.788	0.794	769	-1.0	1.9775	-25788.063893313694	79231	0.9903875
(0.794, 0.8)	0.794	0.8	769	-1.0	1.9925	-25593.925394744314	80000	1.0
